episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,ratio_local,ratio_rsu,ratio_v2v
7,Greedy,-0.08843236598821655,-17.68647319764331,0.0,0.0,0.17088607594936708,0.0,1.0,0.0
8,Random,0.13252760030133662,26.505520060267326,0.85,0.85,0.9877300613496932,0.0735,0.078,0.8485
8,Local-Only,0.025933892299744233,5.1867784599488465,0.5,0.5,0.8627450980392157,1.0,0.0,0.0
8,Greedy,-0.0908997731245332,-18.179954624906642,0.0,0.0,0.17901234567901234,0.0,1.0,0.0
9,Random,0.13897085058999414,27.794170117998828,0.9,0.9,0.9819277108433735,0.08025,0.076,0.84375
9,Local-Only,0.08836599456311056,17.673198912622112,0.75,0.75,0.9235668789808917,1.0,0.0,0.0
9,Greedy,-0.08964865170520571,-17.929730341041143,0.0,0.0,0.152317880794702,0.0,1.0,0.0
10,Random,0.12615165752149018,25.230331504298036,0.85,0.85,0.9817073170731707,0.071,0.07775,0.85125
10,Local-Only,0.08342151334827984,16.684302669655967,0.7,0.7,0.9411764705882353,1.0,0.0,0.0
10,Greedy,-0.08981482411956097,-17.962964823912195,0.0,0.0,0.15625,0.0,1.0,0.0
11,Random,0.14610013238050926,29.22002647610185,0.9,0.9,0.9936305732484076,0.07825,0.079,0.84275
11,Local-Only,0.11332921332238093,22.665842664476184,0.85,0.85,0.9634146341463414,1.0,0.0,0.0
11,Greedy,-0.08839814753666657,-17.679629507333313,0.0,0.0,0.18867924528301888,0.0,1.0,0.0
12,Random,0.16373559549949213,32.74711909989843,1.0,1.0,1.0,0.0755,0.08275,0.84175
12,Local-Only,0.0633927983306321,12.678559666126421,0.65,0.65,0.9090909090909091,1.0,0.0,0.0
12,Greedy,-0.08899999369357856,-17.79999873871571,0.0,0.0,0.17647058823529413,0.0,1.0,0.0
13,Random,0.1584094948143583,31.681898962871657,0.95,0.95,1.0,0.07875,0.0815,0.83975
13,Local-Only,0.12581705910778793,25.163411821557585,0.9,0.9,0.9567901234567902,1.0,0.0,0.0
13,Greedy,-0.08892465743484107,-17.784931486968215,0.0,0.0,0.15,0.0,1.0,0.0
14,Random,0.1469715620770584,29.394312415411676,0.9,0.9,0.9936305732484076,0.07425,0.081,0.84475
14,Local-Only,0.05839351333769043,11.678702667538087,0.6,0.6,0.922077922077922,1.0,0.0,0.0
14,Greedy,-0.0899362707924812,-17.987254158496242,0.0,0.0,0.13580246913580246,0.0,1.0,0.0
15,Random,0.13535312377751543,27.070624755503086,0.9,0.9,0.9882352941176471,0.08325,0.071,0.84575
15,Local-Only,0.11335586074425041,22.671172148850083,0.85,0.85,0.9753086419753086,1.0,0.0,0.0
15,Greedy,-0.08909099739507528,-17.818199479015057,0.0,0.0,0.17177914110429449,0.0,1.0,0.0
16,Random,0.12056935706978428,24.113871413956854,0.8,0.8,0.975,0.0705,0.07425,0.85525
16,Local-Only,0.11331767251044209,22.663534502088417,0.85,0.85,0.9733333333333334,1.0,0.0,0.0
16,Greedy,-0.09200600708709875,-18.40120141741975,0.0,0.0,0.1411042944785276,0.0,1.0,0.0
17,Random,0.15210794091097005,30.42158818219401,0.95,0.95,0.9877300613496932,0.08225,0.07925,0.8385
17,Local-Only,0.0385094838272961,7.701896765459219,0.55,0.55,0.8841463414634146,1.0,0.0,0.0
17,Greedy,-0.08816967629692812,-17.633935259385623,0.0,0.0,0.17177914110429449,0.0,1.0,0.0
18,Random,0.1631286060080967,32.62572120161934,1.0,1.0,1.0,0.07,0.07475,0.85525
18,Local-Only,0.08841641527552825,17.68328305510565,0.75,0.75,0.9006622516556292,1.0,0.0,0.0
18,Greedy,-0.08767946317371136,-17.53589263474227,0.0,0.0,0.16233766233766234,0.0,1.0,0.0
19,Random,0.16184722862442194,32.369445724884386,1.0,1.0,1.0,0.079,0.077,0.844
19,Local-Only,0.07597963938450918,15.195927876901834,0.7,0.7,0.8922155688622755,1.0,0.0,0.0
19,Greedy,-0.08886533357723142,-17.773066715446284,0.0,0.0,0.1509433962264151,0.0,1.0,0.0
20,Random,0.15902744605503635,31.80548921100727,0.95,0.95,1.0,0.07775,0.0745,0.84775
20,Local-Only,0.08841704149872683,17.683408299745366,0.75,0.75,0.9245283018867925,1.0,0.0,0.0
20,Greedy,-0.08950525052260667,-17.901050104521335,0.0,0.0,0.13664596273291926,0.0,1.0,0.0
21,Random,0.12123550759928671,24.247101519857342,0.8,0.8,0.9827586206896551,0.08225,0.07325,0.8445
21,Local-Only,0.07597415345141895,15.19483069028379,0.7,0.7,0.8823529411764706,1.0,0.0,0.0
21,Greedy,-0.08918483854513751,-17.8369677090275,0.0,0.0,0.15625,0.0,1.0,0.0
22,Random,0.13831894740463901,27.6637894809278,0.9,0.9,0.9818181818181818,0.07,0.07525,0.85475
22,Local-Only,0.07089566311222184,14.179132622444367,0.65,0.65,0.9325153374233128,1.0,0.0,0.0
22,Greedy,-0.09223801950480573,-18.447603900961145,0.0,0.0,0.14383561643835616,0.0,1.0,0.0
23,Random,0.15131592702293037,30.263185404586075,0.95,0.95,0.9939759036144579,0.06725,0.0835,0.84925
23,Local-Only,0.10337821230659325,20.67564246131865,0.75,0.75,0.9683544303797469,1.0,0.0,0.0
23,Greedy,-0.0915311790992445,-18.3062358198489,0.0,0.0,0.1610738255033557,0.0,1.0,0.0
24,Random,0.12011382199306929,24.02276439861386,0.8,0.8,0.9685534591194969,0.07175,0.08475,0.8435
24,Local-Only,0.11339149111405641,22.678298222811282,0.85,0.85,0.9649122807017544,1.0,0.0,0.0
24,Greedy,-0.09165254095361525,-18.330508190723048,0.0,0.0,0.16568047337278108,0.0,1.0,0.0
25,Random,0.12578991733629746,25.157983467259495,0.85,0.85,0.9691358024691358,0.078,0.07725,0.84475
25,Local-Only,0.06342587410905816,12.685174821811632,0.65,0.65,0.9130434782608695,1.0,0.0,0.0
25,Greedy,-0.08828007255197726,-17.65601451039545,0.0,0.0,0.1858974358974359,0.0,1.0,0.0
26,Random,0.1338589665803045,26.771793316060897,0.85,0.85,0.9875,0.06725,0.08325,0.8495
26,Local-Only,0.06346530210621008,12.693060421242016,0.65,0.65,0.8881987577639752,1.0,0.0,0.0
26,Greedy,-0.09092503790102453,-18.185007580204907,0.0,0.0,0.20666666666666667,0.0,1.0,0.0
27,Random,0.11322195562794596,22.64439112558919,0.8,0.8,0.9671052631578947,0.06925,0.0855,0.84525
27,Local-Only,0.07589753197353051,15.179506394706102,0.7,0.7,0.9415204678362573,1.0,0.0,0.0
27,Greedy,-0.08830613299033743,-17.661226598067486,0.0,0.0,0.16666666666666666,0.0,1.0,0.0
28,Random,0.16083651023643417,32.16730204728683,0.95,0.95,1.0,0.07,0.08,0.85
28,Local-Only,0.053416422630117484,10.683284526023497,0.55,0.55,0.9290322580645162,1.0,0.0,0.0
28,Greedy,-0.09063729171252727,-18.127458342505452,0.0,0.0,0.15286624203821655,0.0,1.0,0.0
29,Random,0.13999991642020101,27.999983284040205,0.9,0.9,0.9883040935672515,0.0795,0.08375,0.83675
29,Local-Only,0.07590129816286359,15.180259632572719,0.7,0.7,0.9245283018867925,1.0,0.0,0.0
29,Greedy,-0.08883768399513996,-17.76753679902799,0.0,0.0,0.16556291390728478,0.0,1.0,0.0
30,Random,0.11029452582328128,22.058905164656256,0.8,0.8,0.9559748427672956,0.0735,0.06925,0.85725
30,Local-Only,0.06347983123209819,12.695966246419639,0.65,0.65,0.8653846153846154,1.0,0.0,0.0
30,Greedy,-0.08934993682601373,-17.869987365202746,0.0,0.0,0.17307692307692307,0.0,1.0,0.0
31,Random,0.16150395413785873,32.300790827571745,1.0,1.0,1.0,0.076,0.07975,0.84425
31,Local-Only,0.07584052705563427,15.168105411126852,0.7,0.7,0.9455782312925171,1.0,0.0,0.0
31,Greedy,-0.0915790154179642,-18.31580308359284,0.0,0.0,0.14093959731543623,0.0,1.0,0.0
32,Random,0.10058538512503208,20.117077025006417,0.75,0.75,0.9354838709677419,0.08425,0.079,0.83675
32,Local-Only,0.05091628105176047,10.183256210352095,0.6,0.6,0.8711656441717791,1.0,0.0,0.0
32,Greedy,-0.09150525594392633,-18.301051188785266,0.0,0.0,0.1568627450980392,0.0,1.0,0.0
33,Random,0.14976684184498215,29.953368368996433,0.95,0.95,0.99375,0.0755,0.077,0.8475
33,Local-Only,0.08337546829491284,16.67509365898257,0.7,0.7,0.94375,1.0,0.0,0.0
33,Greedy,-0.09105005502183451,-18.2100110043669,0.0,0.0,0.16875,0.0,1.0,0.0
34,Random,0.13378759534310058,26.75751906862012,0.85,0.85,0.9805194805194806,0.07275,0.0785,0.84875
34,Local-Only,0.03347938526350689,6.695877052701378,0.5,0.5,0.9006211180124224,1.0,0.0,0.0
34,Greedy,-0.09001243603651594,-18.00248720730319,0.0,0.0,0.16560509554140126,0.0,1.0,0.0
35,Random,0.11349520793942385,22.699041587884768,0.8,0.8,0.9763313609467456,0.073,0.0785,0.8485
35,Local-Only,0.09585236140731215,19.17047228146243,0.75,0.75,0.9447852760736196,1.0,0.0,0.0
35,Greedy,-0.0921606620102904,-18.43213240205808,0.0,0.0,0.1337579617834395,0.0,1.0,0.0
36,Random,0.1481309732839794,29.62619465679588,0.95,0.95,0.9940119760479041,0.07725,0.0775,0.84525
36,Local-Only,0.09589264675542364,19.178529351084727,0.75,0.75,0.930379746835443,1.0,0.0,0.0
36,Greedy,-0.08835753970984163,-17.671507941968326,0.0,0.0,0.18128654970760233,0.0,1.0,0.0
37,Random,0.07131205279162295,14.262410558324591,0.6,0.6,0.9310344827586207,0.07625,0.07925,0.8445
37,Local-Only,0.10339674933391196,20.679349866782392,0.75,0.75,0.9685534591194969,1.0,0.0,0.0
37,Greedy,-0.09155462978945149,-18.310925957890298,0.0,0.0,0.19205298013245034,0.0,1.0,0.0
38,Random,0.16428402446396081,32.85680489279216,1.0,1.0,1.0,0.07375,0.079,0.84725
38,Local-Only,0.06345315135256058,12.690630270512115,0.65,0.65,0.9085365853658537,1.0,0.0,0.0
38,Greedy,-0.08979821213124,-17.959642426248,0.0,0.0,0.19135802469135801,0.0,1.0,0.0
39,Random,0.13707659722180882,27.415319444361764,0.9,0.9,0.9878048780487805,0.0855,0.078,0.8365
39,Local-Only,0.10340447877907824,20.680895755815648,0.75,0.75,0.9358974358974359,1.0,0.0,0.0
39,Greedy,-0.08837495166783273,-17.674990333566544,0.0,0.0,0.1337579617834395,0.0,1.0,0.0
40,Random,0.13544309101342575,27.088618202685147,0.85,0.85,0.9822485207100592,0.07625,0.081,0.84275
40,Local-Only,0.07595109193262457,15.190218386524915,0.7,0.7,0.9085365853658537,1.0,0.0,0.0
40,Greedy,-0.090223460494655,-18.044692098931,0.0,0.0,0.21875,0.0,1.0,0.0
41,Random,0.1258926389980731,25.178527799614617,0.85,0.85,0.9760479041916168,0.06875,0.07125,0.86
41,Local-Only,0.07595296629502908,15.190593259005816,0.7,0.7,0.9216867469879518,1.0,0.0,0.0
41,Greedy,-0.0908795578135941,-18.17591156271882,0.0,0.0,0.16981132075471697,0.0,1.0,0.0
42,Random,0.12654645260309072,25.309290520618145,0.8,0.8,0.9805194805194806,0.0765,0.085,0.8385
42,Local-Only,0.10337838712418611,20.67567742483722,0.75,0.75,0.9821428571428571,1.0,0.0,0.0
42,Greedy,-0.09065509441882329,-18.131018883764657,0.0,0.0,0.1566265060240964,0.0,1.0,0.0
43,Random,0.14222892189099098,28.445784378198198,0.85,0.85,0.9870967741935484,0.07575,0.08075,0.8435
43,Local-Only,0.08837612472860772,17.675224945721542,0.75,0.75,0.9316770186335404,1.0,0.0,0.0
43,Greedy,-0.08991875654100083,-17.983751308200166,0.0,0.0,0.18238993710691823,0.0,1.0,0.0
44,Random,0.07308349771057757,14.616699542115512,0.55,0.55,0.9627329192546584,0.0705,0.0785,0.851
44,Local-Only,0.05093303984997041,10.186607969994082,0.6,0.6,0.8805031446540881,1.0,0.0,0.0
44,Greedy,-0.09023933008609328,-18.047866017218656,0.0,0.0,0.14102564102564102,0.0,1.0,0.0
45,Random,0.1614472042064537,32.28944084129074,1.0,1.0,1.0,0.07125,0.0795,0.84925
45,Local-Only,0.0784458521661517,15.689170433230341,0.65,0.65,0.9141104294478528,1.0,0.0,0.0
45,Greedy,-0.09182060883080688,-18.364121766161375,0.0,0.0,0.16149068322981366,0.0,1.0,0.0
46,Random,0.12652175527102705,25.30435105420541,0.85,0.85,0.98,0.077,0.08075,0.84225
46,Local-Only,0.10088538781963197,20.177077563926392,0.8,0.8,0.93125,1.0,0.0,0.0
46,Greedy,-0.0893626350568798,-17.87252701137596,0.0,0.0,0.15789473684210525,0.0,1.0,0.0
47,Random,0.14542515697704353,29.085031395408706,0.9,0.9,0.9937106918238994,0.07025,0.08,0.84975
47,Local-Only,0.06094450947777064,12.188901895554128,0.55,0.55,0.9132947976878613,1.0,0.0,0.0
47,Greedy,-0.08962804131130354,-17.92560826226071,0.0,0.0,0.1728395061728395,0.0,1.0,0.0
48,Random,0.13402420326831713,26.804840653663426,0.85,0.85,0.9876543209876543,0.08475,0.075,0.84025
48,Local-Only,0.10085255725605574,20.170511451211148,0.8,0.8,0.9371069182389937,1.0,0.0,0.0
48,Greedy,-0.08992678977172443,-17.985357954344884,0.0,0.0,0.15606936416184972,0.0,1.0,0.0
49,Random,0.08534846494743929,17.06969298948786,0.7,0.7,0.935064935064935,0.08025,0.0835,0.83625
49,Local-Only,0.08842506725036811,17.685013450073622,0.75,0.75,0.9135802469135802,1.0,0.0,0.0
49,Greedy,-0.0895652186883736,-17.91304373767472,0.0,0.0,0.17647058823529413,0.0,1.0,0.0
50,Random,0.12047918286276127,24.095836572552255,0.8,0.8,0.9696969696969697,0.08,0.07925,0.84075
50,Local-Only,0.06342349609893363,12.684699219786726,0.65,0.65,0.8944099378881988,1.0,0.0,0.0
50,Greedy,-0.09022264688961293,-18.044529377922586,0.0,0.0,0.15789473684210525,0.0,1.0,0.0
51,Random,0.01470279243407233,2.940558486814466,0.4,0.4,0.8994082840236687,0.0835,0.083,0.8335
51,Local-Only,0.06345201224181904,12.690402448363807,0.65,0.65,0.9161290322580645,1.0,0.0,0.0
51,Greedy,-0.08828494748273653,-17.656989496547308,0.0,0.0,0.18023255813953487,0.0,1.0,0.0
52,Random,0.10735570835376741,21.471141670753482,0.75,0.75,0.9681528662420382,0.0825,0.0675,0.85
52,Local-Only,0.07584478202090643,15.168956404181285,0.7,0.7,0.9183673469387755,1.0,0.0,0.0
52,Greedy,-0.08986546654797031,-17.973093309594063,0.0,0.0,0.1566265060240964,0.0,1.0,0.0
53,Random,0.12541014394640054,25.08202878928011,0.75,0.75,0.9868421052631579,0.078,0.07625,0.84575
53,Local-Only,0.10084641870817791,20.16928374163558,0.8,0.8,0.9615384615384616,1.0,0.0,0.0
53,Greedy,-0.09031867010672177,-18.063734021344356,0.0,0.0,0.136986301369863,0.0,1.0,0.0
54,Random,0.040911075469275006,8.182215093855001,0.45,0.45,0.9171974522292994,0.07875,0.07975,0.8415
54,Local-Only,0.058373979065538775,11.674795813107755,0.6,0.6,0.9074074074074074,1.0,0.0,0.0
54,Greedy,-0.08775168330831183,-17.550336661662367,0.0,0.0,0.19642857142857142,0.0,1.0,0.0
55,Random,0.15763193210018686,31.526386420037372,0.95,0.95,1.0,0.07175,0.076,0.85225
55,Local-Only,0.050997463517714677,10.199492703542935,0.6,0.6,0.8698224852071006,1.0,0.0,0.0
55,Greedy,-0.09036766517953987,-18.073533035907975,0.0,0.0,0.18181818181818182,0.0,1.0,0.0
56,Random,0.15518623825189856,31.03724765037971,0.95,0.95,1.0,0.077,0.08125,0.84175
56,Local-Only,0.07587783160926603,15.175566321853205,0.7,0.7,0.9144736842105263,1.0,0.0,0.0
56,Greedy,-0.0899718811649945,-17.9943762329989,0.0,0.0,0.15723270440251572,0.0,1.0,0.0
57,Random,0.13288917721071017,26.57783544214203,0.85,0.85,0.9801324503311258,0.07875,0.07975,0.8415
57,Local-Only,0.04591166684483189,9.182333368966377,0.55,0.55,0.9230769230769231,1.0,0.0,0.0
57,Greedy,-0.09072289527782247,-18.144579055564495,0.0,0.0,0.17391304347826086,0.0,1.0,0.0
58,Random,0.11064642511016587,22.129285022033173,0.8,0.8,0.9642857142857143,0.08075,0.07125,0.848
58,Local-Only,0.1133393428931381,22.66786857862762,0.85,0.85,0.9622641509433962,1.0,0.0,0.0
58,Greedy,-0.08889849486910822,-17.779698973821645,0.0,0.0,0.1927710843373494,0.0,1.0,0.0
59,Random,0.12060028332150928,24.120056664301856,0.8,0.8,0.9763313609467456,0.07525,0.07025,0.8545
59,Local-Only,0.11336998051526223,22.673996103052446,0.85,0.85,0.9493670886075949,1.0,0.0,0.0
59,Greedy,-0.0909032983210756,-18.18065966421512,0.0,0.0,0.18620689655172415,0.0,1.0,0.0
60,Random,0.11522883700611185,23.04576740122237,0.8,0.8,0.9741935483870968,0.08025,0.0795,0.84025
60,Local-Only,0.03841857900507169,7.683715801014338,0.55,0.55,0.9130434782608695,1.0,0.0,0.0
60,Greedy,-0.0916427432520558,-18.32854865041116,0.0,0.0,0.17218543046357615,0.0,1.0,0.0
61,Random,0.0688821953772983,13.77643907545966,0.6,0.6,0.954248366013072,0.0745,0.07625,0.84925
61,Local-Only,0.0633726690011629,12.67453380023258,0.65,0.65,0.8909090909090909,1.0,0.0,0.0
61,Greedy,-0.0883960050743944,-17.679201014878878,0.0,0.0,0.1858974358974359,0.0,1.0,0.0
62,Random,0.12239375572597394,24.47875114519479,0.8,0.8,0.9702380952380952,0.08075,0.078,0.84125
62,Local-Only,0.04602323568981583,9.204647137963166,0.55,0.55,0.8554216867469879,1.0,0.0,0.0
62,Greedy,-0.08966315461620245,-17.932630923240488,0.0,0.0,0.16447368421052633,0.0,1.0,0.0
63,Random,0.08532283765459592,17.064567530919184,0.7,0.7,0.9487179487179487,0.081,0.07875,0.84025
63,Local-Only,0.09586278159970921,19.17255631994184,0.75,0.75,0.95625,1.0,0.0,0.0
63,Greedy,-0.09011015732869813,-18.022031465739627,0.0,0.0,0.152317880794702,0.0,1.0,0.0
64,Random,0.10322241064913573,20.644482129827146,0.75,0.75,0.9575757575757575,0.08025,0.07525,0.8445
64,Local-Only,0.04593614587083676,9.187229174167353,0.55,0.55,0.9146341463414634,1.0,0.0,0.0
64,Greedy,-0.09194013027476071,-18.388026054952142,0.0,0.0,0.15789473684210525,0.0,1.0,0.0
65,Random,0.14806583942959398,29.613167885918795,0.95,0.95,0.9935897435897436,0.071,0.08275,0.84625
65,Local-Only,0.0883847397852485,17.6769479570497,0.75,0.75,0.92,1.0,0.0,0.0
65,Greedy,-0.08895066623404911,-17.790133246809823,0.0,0.0,0.189873417721519,0.0,1.0,0.0
66,Random,0.13348604311688414,26.697208623376827,0.85,0.85,0.9874213836477987,0.081,0.07725,0.84175
66,Local-Only,0.07093401349922995,14.18680269984599,0.65,0.65,0.8903225806451613,1.0,0.0,0.0
66,Greedy,-0.08960373998238938,-17.920747996477875,0.0,0.0,0.18633540372670807,0.0,1.0,0.0
67,Random,0.10735363006434734,21.470726012869466,0.75,0.75,0.9759036144578314,0.08275,0.075,0.84225
67,Local-Only,0.08836305966420208,17.672611932840415,0.75,0.75,0.9367088607594937,1.0,0.0,0.0
67,Greedy,-0.09143424116620395,-18.28684823324079,0.0,0.0,0.16766467065868262,0.0,1.0,0.0
68,Random,0.10354891944526468,20.709783889052936,0.7,0.7,0.968944099378882,0.07425,0.07575,0.85
68,Local-Only,0.07595077389831531,15.190154779663061,0.7,0.7,0.9212121212121213,1.0,0.0,0.0
68,Greedy,-0.09019123425441554,-18.03824685088311,0.0,0.0,0.19254658385093168,0.0,1.0,0.0
69,Random,0.15634775532383136,31.269551064766272,0.95,0.95,1.0,0.08325,0.07775,0.839
69,Local-Only,0.025946291830967895,5.189258366193579,0.5,0.5,0.8802395209580839,1.0,0.0,0.0
69,Greedy,-0.08984706546282899,-17.969413092565798,0.0,0.0,0.17197452229299362,0.0,1.0,0.0
70,Random,0.14380837118068168,28.761674236136336,0.9,0.9,0.9938271604938271,0.07275,0.07675,0.8505
70,Local-Only,0.0759475643279781,15.18951286559562,0.7,0.7,0.8650306748466258,1.0,0.0,0.0
70,Greedy,-0.0879864702930449,-17.59729405860898,0.0,0.0,0.18023255813953487,0.0,1.0,0.0
71,Random,0.1149640161414172,22.99280322828344,0.8,0.8,0.9615384615384616,0.07825,0.071,0.85075
71,Local-Only,0.038405608114605055,7.681121622921012,0.55,0.55,0.8758169934640523,1.0,0.0,0.0
71,Greedy,-0.09074431513281915,-18.14886302656383,0.0,0.0,0.16993464052287582,0.0,1.0,0.0
72,Random,0.13179378647897932,26.358757295795865,0.85,0.85,0.9881656804733728,0.0725,0.07225,0.85525
72,Local-Only,0.08842173259612514,17.684346519225027,0.75,0.75,0.9454545454545454,1.0,0.0,0.0
72,Greedy,-0.09212774765746005,-18.42554953149201,0.0,0.0,0.17391304347826086,0.0,1.0,0.0
73,Random,0.11367324879027149,22.7346497580543,0.8,0.8,0.975609756097561,0.07375,0.074,0.85225
73,Local-Only,0.05089626334655677,10.179252669311353,0.6,0.6,0.875,1.0,0.0,0.0
73,Greedy,-0.09104854897024305,-18.20970979404861,0.0,0.0,0.18421052631578946,0.0,1.0,0.0
74,Random,0.13496885765622457,26.993771531244917,0.85,0.85,0.9882352941176471,0.0705,0.08125,0.84825
74,Local-Only,0.07590416577385885,15.180833154771769,0.7,0.7,0.9125,1.0,0.0,0.0
74,Greedy,-0.09026669056810205,-18.05333811362041,0.0,0.0,0.14814814814814814,0.0,1.0,0.0
75,Random,0.11772320938895685,23.54464187779137,0.75,0.75,0.9746835443037974,0.07275,0.07775,0.8495
75,Local-Only,0.06339018155873137,12.678036311746274,0.65,0.65,0.9197530864197531,1.0,0.0,0.0
75,Greedy,-0.08858294583603887,-17.716589167207776,0.0,0.0,0.17105263157894737,0.0,1.0,0.0
76,Random,0.12760696314742292,25.521392629484588,0.85,0.85,0.9766081871345029,0.07775,0.0795,0.84275
76,Local-Only,0.08342869814683382,16.685739629366765,0.7,0.7,0.9135802469135802,1.0,0.0,0.0
76,Greedy,-0.09016861322445871,-18.033722644891743,0.0,0.0,0.16233766233766234,0.0,1.0,0.0
77,Random,0.09949151169562792,19.898302339125586,0.75,0.75,0.9342105263157895,0.07825,0.0675,0.85425
77,Local-Only,0.07591167750891736,15.182335501783474,0.7,0.7,0.9225806451612903,1.0,0.0,0.0
77,Greedy,-0.09095775891959587,-18.191551783919174,0.0,0.0,0.16447368421052633,0.0,1.0,0.0
78,Random,0.07581371409925065,15.16274281985013,0.65,0.65,0.94375,0.077,0.078,0.845
78,Local-Only,0.038481217143482904,7.696243428696581,0.55,0.55,0.8509316770186336,1.0,0.0,0.0
78,Greedy,-0.08999402179668083,-17.998804359336166,0.0,0.0,0.1476510067114094,0.0,1.0,0.0
79,Random,0.14347824932604408,28.695649865208818,0.9,0.9,0.9935897435897436,0.07575,0.07675,0.8475
79,Local-Only,0.07591763279068858,15.183526558137718,0.7,0.7,0.9,1.0,0.0,0.0
79,Greedy,-0.09004719270833009,-18.009438541666018,0.0,0.0,0.15333333333333332,0.0,1.0,0.0
80,Random,0.11689726197432203,23.379452394864405,0.75,0.75,0.975,0.08175,0.07425,0.844
80,Local-Only,0.11344398721527053,22.688797443054106,0.85,0.85,0.9573170731707317,1.0,0.0,0.0
80,Greedy,-0.08893733687677564,-17.787467375355128,0.0,0.0,0.17261904761904762,0.0,1.0,0.0
81,Random,0.12588974723518637,25.17794944703727,0.85,0.85,0.9681528662420382,0.07825,0.083,0.83875
81,Local-Only,0.07598247133501063,15.196494267002125,0.7,0.7,0.9272727272727272,1.0,0.0,0.0
81,Greedy,-0.0910266948023147,-18.205338960462942,0.0,0.0,0.17532467532467533,0.0,1.0,0.0
82,Random,0.09986245607658564,19.972491215317127,0.75,0.75,0.9401197604790419,0.06975,0.07775,0.8525
82,Local-Only,0.08333146504836295,16.66629300967259,0.7,0.7,0.9215686274509803,1.0,0.0,0.0
82,Greedy,-0.09155784200405952,-18.311568400811904,0.0,0.0,0.16560509554140126,0.0,1.0,0.0
83,Random,0.15921823831782939,31.843647663565875,1.0,1.0,1.0,0.07725,0.07475,0.848
83,Local-Only,0.058494817317418554,11.698963463483711,0.6,0.6,0.896969696969697,1.0,0.0,0.0
83,Greedy,-0.08962418362507268,-17.924836725014536,0.0,0.0,0.15436241610738255,0.0,1.0,0.0
84,Random,0.029196663395473253,5.8393326790946505,0.45,0.45,0.8896551724137931,0.08075,0.076,0.84325
84,Local-Only,0.06344215262162951,12.688430524325904,0.65,0.65,0.8588957055214724,1.0,0.0,0.0
84,Greedy,-0.0928468361712038,-18.56936723424076,0.0,0.0,0.1513157894736842,0.0,1.0,0.0
85,Random,0.11112314541057372,22.224629082114745,0.75,0.75,0.9707602339181286,0.08275,0.08375,0.8335
85,Local-Only,0.0759233663623596,15.184673272471922,0.7,0.7,0.925,1.0,0.0,0.0
85,Greedy,-0.09102895475636037,-18.205790951272075,0.0,0.0,0.15060240963855423,0.0,1.0,0.0
86,Random,0.0898310307431124,17.96620614862248,0.7,0.7,0.9477124183006536,0.07125,0.0725,0.85625
86,Local-Only,0.05089308543705275,10.17861708741055,0.6,0.6,0.906832298136646,1.0,0.0,0.0
86,Greedy,-0.0924379726082031,-18.48759452164062,0.0,0.0,0.17682926829268292,0.0,1.0,0.0
87,Random,0.1610646566168469,32.21293132336938,1.0,1.0,1.0,0.07525,0.074,0.85075
