episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,118,17.79907464981079,11.8,-0.17414070665836334,-20.548603130131408,0.3436671242117882,0.13333333333333333,0.13333333333333333,0.8066581306017926,8.974999999999984,10.854999999999977,4,0.05264192709730843,26,0.4431137724550898,0.25,0.3068862275449102,372,296,131.12467074624243,0.00847457627118646,-0.0014094378129811957,1.0312511026859283,1.4014706015586853,0.012290931888855994,0.03956675576046109,1.4,1.7
2,136,18.432448625564575,13.600000000000001,-0.23774445056915283,-32.33323915601338,0.36387377232313156,0.26666666666666666,0.26666666666666666,0.8475452196382429,9.162499999999984,10.32499999999998,8,0.0415795135887011,22,0.5036284470246735,0.23367198838896952,0.262699564586357,342,347,119.16602805966889,0.007352941176470606,-0.1796071001638969,1.0492936770121257,1.3791511456171672,0.009664747902813057,0.06072179041802883,1.4,1.7
3,112,15.109375715255737,11.200000000000001,-0.039503954350948334,-4.424442303586867,0.47171602398157025,0.26666666666666666,0.26666666666666666,0.8691709844559585,7.39999999999999,8.499999999999986,9,0.05212691181694113,22,0.47844827586206895,0.2543103448275862,0.2672413793103448,363,333,139.06237456912092,0.008928571428571449,0.34119749069213867,1.0105971097946167,1.3737123012542725,0.0410957932472229,0.020408162847161293,1.4,1.7
4,110,15.490148544311523,11.0,0.03006082959473133,3.3066904854152748,0.8575114071369171,0.3333333333333333,0.3333333333333333,0.8822768434670116,8.245454545454532,10.449999999999978,11,0.06174081293922482,20,0.4466571834992888,0.28591749644381226,0.267425320056899,389,314,146.59713495962785,0.009090909090909111,0.04494989383965731,1.0191642194986343,1.4700106531381607,0.0024190142867155373,0.05222983844578266,1.4,1.7
5,119,15.309636116027832,11.9,0.025141054764389992,2.9917857883398367,0.9649912476539608,0.4666666666666667,0.4666666666666667,0.8813559322033898,7.6928571428571315,9.519999999999982,14,0.0543623788057923,16,0.4157142857142857,0.30714285714285716,0.27714285714285714,409,291,134.2185740902285,0.008403361344537834,0.03746151179075241,1.0296859294176102,1.505032241344452,0.00401569512905553,0.06816365104168653,1.4,1.7
6,114,15.657312631607056,11.4,-0.03406541422009468,-3.8834571734119683,0.559089323878288,0.36666666666666664,0.36666666666666664,0.8850574712643678,8.463636363636349,9.599999999999982,11,0.06452199726294704,19,0.3514644351464435,0.29428172942817293,0.3542538354253835,465,252,146.45768695747637,0.017543859649122844,0.12150622407595317,1.0257750550905864,1.5477831363677979,0.016923413961194456,0.06998081381122272,1.4,1.7
7,143,18.284367322921753,14.3,-0.18777422606945038,-26.85171270340251,0.5377420544624334,0.4,0.4,0.9278481012658227,8.676923076923062,9.93999999999998,13,0.054590353234681914,18,0.34308510638297873,0.3045212765957447,0.3523936170212766,494,258,119.53143288602311,0.020979020979021032,-0.017796092267547334,1.030692424092974,1.6257557358060564,0.006880812280412231,0.07580135549817767,1.4,1.7
8,107,14.663884162902832,10.700000000000001,0.06712006032466888,7.181846365915213,0.8774306893348692,0.43333333333333335,0.43333333333333335,0.9508408796895214,8.107142857142843,9.449999999999982,14,0.080617250948332,17,0.3076923076923077,0.34084880636604775,0.35145888594164454,522,232,157.99767760231674,0.01869158878504677,0.02144556207349524,0.9924080222845078,1.6831723153591156,0.0034070738329319283,0.09775743819773197,1.4,1.7
9,103,14.209344863891602,10.3,0.17185159027576447,17.700714072069093,0.9645392000675193,0.5,0.5,0.9424280350438048,8.187499999999986,8.974999999999984,16,0.08770482707105601,15,0.2747395833333333,0.30859375,0.4166666666666667,557,211,166.67404464211484,0.00970873786407769,0.0326978110242635,1.0280225157737732,1.728367304801941,0.010480350628495217,0.06471462026238442,1.4,1.7
10,131,17.536350965499878,13.100000000000001,-0.133546382188797,-17.494577248674542,0.49976229667663574,0.3333333333333333,0.3333333333333333,0.9072681704260651,8.54545454545453,10.14999999999998,11,0.061422161591113675,20,0.3096514745308311,0.30294906166219837,0.3873994638069705,515,231,129.99146827003602,0.00763358778625956,-0.0481025530025363,0.9521039128303528,1.7116974592208862,0.01670368853956461,0.057647516330083214,1.4,1.7
11,110,14.913988828659058,11.0,0.12863174080848694,14.14949276359211,0.8122053533792495,0.5666666666666667,0.5666666666666667,0.9626865671641791,8.764705882352926,10.19999999999998,17,0.08561690135689622,13,0.2522179974651457,0.3396704689480355,0.40811153358681873,590,199,164.79616436510165,0.02727272727272733,-0.037686179081598915,0.9676617582639059,1.7138644059499104,0.013576534887154898,0.06896138439575832,1.4,1.7
