episode_seed,episode_steps,active_ratio,no_task_ratio,decision_events_per_vehicle_mean,decision_events_per_vehicle_p50,decision_events_per_vehicle_p90,ready_subtask_count_mean,ready_subtask_count_p50,ready_subtask_count_p90,ready_subtask_count_p95,inflight_subtask_count_mean,inflight_subtask_count_p95,avg_subtask_service_steps_mean,avg_subtask_service_steps_p50,avg_subtask_service_steps_p90,phase_comm_ratio,phase_compute_ratio,phase_wait_ratio,phase_finished_ratio,queue_len_vehicle_mean,queue_len_vehicle_p95,queue_len_rsu_mean,queue_len_rsu_p95,task_success_rate,deadline_miss_rate,run_tag,config_overrides
42000,200,0.0315,0.9685,6.3,6.0,8.0,0.635,0.0,3.0,4.0,0.318,1.0,5.7478991596638656,5.0,11.0,0.015,0.205,0.795,0.0,0.15955056179775282,1.0,0.028333333333333332,0.0,0.75,0.25,fat_low,DAG_FAT=0.4
42001,200,0.03,0.97,6.0,6.0,8.0,0.585,0.0,2.0,4.0,0.2615,1.0,5.260869565217392,5.0,10.0,0.01,0.2,0.8,0.0,0.13079603323505762,1.0,0.04,0.0,0.8,0.2,fat_low,DAG_FAT=0.4
42002,200,0.02925,0.97075,5.85,5.5,8.0,0.57,0.0,2.0,4.0,0.2995,1.0,5.351351351351352,5.0,10.0,0.01,0.215,0.785,0.0,0.14264398686959118,1.0,0.056666666666666664,0.0,0.75,0.25,fat_low,DAG_FAT=0.4
42003,200,0.031,0.969,6.2,6.0,8.0,2.355,2.0,3.0999999999999943,6.0,0.20825,1.0,5.033333333333333,4.0,9.0,0.01,0.2,0.8,0.0,0.13463166807790009,1.0,0.03166666666666667,0.0,0.8,0.2,fat_low,DAG_FAT=0.4
42004,200,0.0285,0.9715,5.7,6.0,8.0,1.4,1.0,2.0,5.0,0.1645,1.0,5.281818181818182,5.0,9.0,0.015,0.175,0.825,0.0,0.11513687600644122,1.0,0.07666666666666666,0.0,0.85,0.15,fat_low,DAG_FAT=0.4
42005,200,0.031,0.969,6.2,6.0,8.0,2.41,2.0,4.0,5.049999999999983,0.277,1.0,5.813559322033898,5.0,10.0,0.015,0.2,0.8,0.0,0.1425503355704698,1.0,0.09,0.0,0.75,0.25,fat_low,DAG_FAT=0.4
42006,200,0.02925,0.97075,5.85,5.0,8.0,0.57,0.0,3.0,4.049999999999983,0.2055,1.0,5.035398230088496,5.0,8.799999999999997,0.01,0.18,0.82,0.0,0.11108293177783414,1.0,0.041666666666666664,0.0,0.85,0.15,fat_low,DAG_FAT=0.4
42007,200,0.03225,0.96775,6.45,6.5,8.0,0.66,0.0,3.0999999999999943,5.0,0.3805,1.0,4.905982905982906,5.0,9.0,0.025,0.195,0.805,0.0,0.11664548919949175,1.0,0.04666666666666667,0.0,0.7,0.3,fat_low,DAG_FAT=0.4
42008,200,0.029,0.971,5.8,5.5,7.100000000000001,0.565,0.0,2.0,5.0,0.1485,1.0,4.798165137614679,4.0,9.0,0.03,0.165,0.835,0.0,0.09938715694111377,1.0,0.06833333333333333,0.0,0.9,0.1,fat_low,DAG_FAT=0.4
42009,200,0.02925,0.97075,5.85,5.5,8.0,0.575,0.0,2.0999999999999943,4.049999999999983,0.13875,1.0,4.357142857142857,4.0,8.0,0.02,0.155,0.845,0.0,0.09717784877529287,1.0,0.02666666666666667,0.0,0.95,0.05,fat_low,DAG_FAT=0.4
42010,200,0.02825,0.97175,5.65,5.5,7.0,0.565,0.0,2.0,4.049999999999983,0.11775,1.0,5.243243243243243,5.0,9.0,0.01,0.215,0.005,0.78,0.1227080394922426,1.0,0.056666666666666664,0.0,1.0,0.0,fat_low,DAG_FAT=0.4
42011,200,0.02875,0.97125,5.75,5.5,8.100000000000001,1.45,1.0,3.0,4.049999999999983,0.20125,1.0,5.083333333333333,5.0,9.299999999999997,0.02,0.185,0.815,0.0,0.12095808383233533,1.0,0.06666666666666667,0.0,0.85,0.15,fat_low,DAG_FAT=0.4
42012,200,0.0325,0.9675,6.5,6.5,8.100000000000001,0.665,0.0,3.0,4.049999999999983,0.31375,1.0,5.5,5.0,10.900000000000006,0.02,0.22,0.78,0.0,0.14120183239019132,1.0,0.07833333333333334,0.0,0.65,0.35,fat_low,DAG_FAT=0.4
42013,200,0.029,0.971,5.8,6.0,8.0,0.57,0.0,2.0,5.0,0.2015,1.0,4.990990990990991,5.0,8.0,0.015,0.165,0.835,0.0,0.10547722342733189,1.0,0.09833333333333333,0.0,0.9,0.1,fat_low,DAG_FAT=0.4
42014,200,0.03125,0.96875,6.25,6.0,8.100000000000001,0.63,0.0,2.0,6.0,0.25675,1.0,5.120689655172414,5.0,9.0,0.025,0.175,0.825,0.0,0.13570566948130278,1.0,0.085,0.0,0.85,0.15,fat_low,DAG_FAT=0.4
42015,200,0.03075,0.96925,6.15,6.0,8.0,0.61,0.0,2.0999999999999943,4.0,0.21275,1.0,5.117647058823529,4.0,10.0,0.01,0.255,0.745,0.0,0.13267605633802818,1.0,0.04666666666666667,0.0,0.85,0.15,fat_low,DAG_FAT=0.4
42016,200,0.02875,0.97125,5.75,6.0,8.0,1.43,1.0,3.0,4.0,0.29925,1.0,5.5607476635514015,5.0,10.0,0.02,0.195,0.805,0.0,0.1341428974865857,1.0,0.051666666666666666,0.0,0.6,0.4,fat_low,DAG_FAT=0.4
42017,200,0.03025,0.96975,6.05,6.0,8.0,0.615,0.0,2.0,6.0,0.1995,1.0,4.601694915254237,4.0,8.0,0.005,0.17,0.83,0.0,0.12207558488302339,1.0,0.058333333333333334,0.0,0.9,0.1,fat_low,DAG_FAT=0.4
42018,200,0.0315,0.9685,6.3,6.0,8.0,0.64,0.0,3.0999999999999943,6.0,0.1015,1.0,4.248,4.0,7.0,0.005,0.15,0.005,0.845,0.09845250800426894,1.0,0.06,0.0,1.0,0.0,fat_low,DAG_FAT=0.4
42019,200,0.0285,0.9715,5.7,6.0,7.0,0.59,0.0,2.0,5.049999999999983,0.2905,1.0,5.485981308411215,5.0,10.0,0.015,0.23,0.77,0.0,0.1298283261802575,1.0,0.045,0.0,0.8,0.2,fat_low,DAG_FAT=0.4
42020,200,0.031,0.969,6.2,6.0,8.0,0.61,0.0,2.0999999999999943,5.0,0.248,1.0,4.964912280701754,4.0,9.700000000000003,0.025,0.17,0.83,0.0,0.1102019943748402,1.0,0.055,0.0,0.85,0.15,fat_low,DAG_FAT=0.4
42021,200,0.0295,0.9705,5.9,6.0,8.0,0.565,0.0,3.0,5.0,0.13725,1.0,4.226086956521739,4.0,7.0,0.01,0.16,0.84,0.0,0.09912206173888417,1.0,0.03833333333333333,0.0,0.9,0.1,fat_low,DAG_FAT=0.4
42022,200,0.03025,0.96975,6.05,6.0,8.0,1.46,1.0,3.0,5.0,0.25575,1.0,5.3304347826086955,5.0,9.0,0.015,0.195,0.805,0.0,0.13986849970113568,1.0,0.07,0.0,0.8,0.2,fat_low,DAG_FAT=0.4
42023,200,0.03125,0.96875,6.25,6.0,9.100000000000001,1.525,1.0,3.0,5.0,0.2975,1.0,5.363636363636363,4.5,11.0,0.035,0.205,0.795,0.0,0.11978465679676985,1.0,0.06,0.0,0.7,0.3,fat_low,DAG_FAT=0.4
42024,200,0.0315,0.9685,6.3,6.0,8.100000000000001,1.48,1.0,3.0,5.0,0.2595,1.0,5.291666666666667,4.5,10.0,0.015,0.2,0.8,0.0,0.1347441735869274,1.0,0.05,0.0,0.75,0.25,fat_low,DAG_FAT=0.4
42025,200,0.03225,0.96775,6.45,7.0,8.0,0.665,0.0,2.0999999999999943,4.049999999999983,0.55125,1.0,6.460869565217391,6.0,10.600000000000009,0.02,0.24,0.76,0.0,0.16776315789473684,1.0,0.023333333333333334,0.0,0.5,0.5,fat_low,DAG_FAT=0.4
42026,200,0.02975,0.97025,5.95,6.0,8.0,0.58,0.0,2.0,5.0,0.30625,1.0,5.591304347826087,5.0,10.0,0.0,0.245,0.755,0.0,0.1526395173453997,1.0,0.09333333333333334,0.0,0.8,0.2,fat_low,DAG_FAT=0.4
42027,200,0.03075,0.96925,6.15,6.0,8.100000000000001,1.56,1.0,3.0,5.0,0.16025,1.0,4.816666666666666,4.0,8.0,0.01,0.17,0.83,0.0,0.11734965407131454,1.0,0.03833333333333333,0.0,0.9,0.1,fat_low,DAG_FAT=0.4
42028,200,0.03075,0.96925,6.15,6.5,8.0,0.62,0.0,2.0999999999999943,5.049999999999983,0.11375,1.0,4.823529411764706,4.0,9.0,0.02,0.215,0.01,0.775,0.11311736590546999,1.0,0.041666666666666664,0.0,1.0,0.0,fat_low,DAG_FAT=0.4
42029,200,0.03,0.97,6.0,6.0,8.0,2.29,2.0,3.0999999999999943,5.0,0.32425,1.0,6.208695652173913,6.0,11.0,0.005,0.21,0.79,0.0,0.16080536912751678,1.0,0.03666666666666667,0.0,0.6,0.4,fat_low,DAG_FAT=0.4
