episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,17.083191193298948,0.17431827748264234,0.6513189474741617,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.9634340222575517,1.0,0.4,0.3170731707317073,0.28292682926829266,0.49934805117667885,0.8734693877551021,0.8734693877551021,5.479591836734694,0.2001411907988163,96.10724465355241,79.3103448275862,0.3499753924870832,0.7931034482758621,0.46683753455774046,50.35196786581298,-45.75527678773944,6.491039654413365,30,30,11.69050407409668
2,,30.85412939851048,0.3587689464943079,0.827631264925003,0.8,0.8,0.8,0.9825119236883942,0.9900990099009901,0.328525641025641,0.34775641025641024,0.32371794871794873,0.4884147171337201,0.8639534883720931,0.8639534883720931,6.546511627906977,0.5290652293941157,100.21602993573259,78.71287128712872,0.276624784726656,0.7871287128712872,0.37937797248079586,51.67191372531225,-48.54411621042035,7.196009681977747,30,30,10.235030174255371
3,,22.01126177885996,0.22233597756424203,0.6137483020623525,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9553429027113237,0.9754901960784313,0.31743421052631576,0.3470394736842105,0.3355263157894737,0.49450105774194403,0.7562289562289563,0.7562289562289563,7.2727272727272725,0.2669539684622604,105.9300552812618,78.92156862745098,0.2351339825816131,0.7892156862745098,0.33593116361838854,49.63052286574688,-56.29953241551492,7.190471289629695,30,30,11.277364730834961
4,,27.715068661008917,0.3185640075978036,0.7117807567119598,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9684542586750788,0.9904761904761905,0.34134615384615385,0.32211538461538464,0.33653846153846156,0.49542014955032715,0.975095785440613,0.975095785440613,5.390804597701149,0.48457753155168104,80.77791550871224,82.38095238095238,0.329141648930549,0.8238095238095238,0.42401173214196813,49.86351435158453,-30.914401157127717,6.722239014888063,30,30,10.320769786834717
5,,33.40006586160259,0.4024104320675011,0.7757245633337233,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.9885807504078303,0.9951456310679612,0.3284072249589491,0.3333333333333333,0.33825944170771755,0.5010570060435577,0.7939759036144578,0.7939759036144578,6.63855421686747,0.6901219073305499,77.56656207384452,75.24271844660194,0.23973161908412688,0.7524271844660194,0.34619393434274226,50.82114633999657,-26.745415733847953,7.046050260693556,30,30,9.441780090332031
6,,20.031206527811616,0.21538931750335072,0.6468571424484253,0.7,0.7,0.7,0.9652996845425867,0.9903846153846154,0.26282051282051283,0.40384615384615385,0.3333333333333333,0.49763119081561,0.7326164874551971,0.7326164874551971,9.774193548387096,0.22311596178137444,118.23069123929724,75.48076923076923,0.3091192371801126,0.7548076923076923,0.4477889882848578,50.24540046324241,-67.98529077605482,6.996619708937251,30,30,11.003679752349854
7,,35.58880759313163,0.4138233441061817,0.814241247517722,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9871175523349437,0.9911111111111112,0.32362459546925565,0.3122977346278317,0.3640776699029126,0.4984741197209516,0.7790697674418605,0.7790697674418605,6.209302325581396,0.6813697426171975,86.12204622134766,79.55555555555556,0.2378884926505679,0.7955555555555556,0.31885968339729726,52.06081101967505,-34.061235201672616,7.338008809418093,30,30,9.805452585220337
8,,25.626581773102668,0.28793912104609737,0.578944556415081,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.945226917057903,0.9895833333333334,0.28338762214983715,0.40390879478827363,0.3127035830618892,0.49889600503080517,0.7367041198501872,0.7367041198501872,9.303370786516854,0.4528575378664948,84.60454759225357,82.29166666666666,0.35391737671402157,0.8229166666666666,0.4584905375660231,49.10929501263666,-35.49525257961692,7.18658450674726,30,30,10.475192070007324
9,,28.36823160483719,0.30835034353083907,0.5858226418495178,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.9778481012658228,0.990909090909091,0.26163723916532905,0.3852327447833066,0.35313001605136435,0.5007280681160805,0.7525362318840579,0.7525362318840579,7.565217391304348,0.4590300531083845,96.61887693129106,80.45454545454545,0.32130257223479886,0.8045454545454546,0.42075808070881787,49.70568322806187,-46.91319370322918,6.85949961259487,30,30,10.976619482040405
10,,19.680994010456825,0.1839345234622133,0.49637189507484436,0.7,0.7,0.7,0.9798136645962733,0.9873417721518988,0.2688679245283019,0.3584905660377358,0.37264150943396224,0.49922790277409845,0.6800623052959501,0.6800623052959501,6.158878504672897,0.1777326160247304,143.52512460404904,80.59071729957806,0.2921228691113151,0.8059071729957806,0.38270303937480427,48.84159152842366,-94.68353307562538,6.898762462770891,30,30,12.069222450256348
