episode,approx_kl__lr_c=2e-4__raw,approx_kl__lr_c=2e-4__smooth,approx_kl__lr_c=2e-4__band_low,approx_kl__lr_c=2e-4__band_high,approx_kl__lr_c=3e-4__raw,approx_kl__lr_c=3e-4__smooth,approx_kl__lr_c=3e-4__band_low,approx_kl__lr_c=3e-4__band_high,approx_kl__lr_c=5e-4__raw,approx_kl__lr_c=5e-4__smooth,approx_kl__lr_c=5e-4__band_low,approx_kl__lr_c=5e-4__band_high,entropy__lr_c=2e-4__raw,entropy__lr_c=2e-4__smooth,entropy__lr_c=2e-4__band_low,entropy__lr_c=2e-4__band_high,entropy__lr_c=3e-4__raw,entropy__lr_c=3e-4__smooth,entropy__lr_c=3e-4__band_low,entropy__lr_c=3e-4__band_high,entropy__lr_c=5e-4__raw,entropy__lr_c=5e-4__smooth,entropy__lr_c=5e-4__band_low,entropy__lr_c=5e-4__band_high,clip_frac__lr_c=2e-4__raw,clip_frac__lr_c=2e-4__smooth,clip_frac__lr_c=2e-4__band_low,clip_frac__lr_c=2e-4__band_high,clip_frac__lr_c=3e-4__raw,clip_frac__lr_c=3e-4__smooth,clip_frac__lr_c=3e-4__band_low,clip_frac__lr_c=3e-4__band_high,clip_frac__lr_c=5e-4__raw,clip_frac__lr_c=5e-4__smooth,clip_frac__lr_c=5e-4__band_low,clip_frac__lr_c=5e-4__band_high
214,0.0168059157207608,0.009064349365804324,0.005647731891562812,0.012480966840045835,0.0122113489545881,0.007187182576766342,0.0021840750044990268,0.012190290149033656,0.0420161271467804,0.02053888683601847,0.012222328184374024,0.028855445487662914,1.4837702512741089,1.4806355204847124,1.2127896669779696,1.748481373991455,1.4239084482192994,1.371329767946844,1.0366135620820984,1.7060459738115894,1.7283874869346618,1.976492875483301,1.7574982332454718,2.1954875177211304,0.05546875,0.05569701801243893,0.03644230386933813,0.07495173215553974,0.0421875,0.04731245191198669,0.03599138985407352,0.05863351396989987,0.132421875,0.10919520730773608,0.08856269915285059,0.12982771546262156
215,0.0106100155971944,0.00907223833933967,0.005716447101395081,0.01242802957728426,0.0076922038104385,0.0071489562269696555,0.002151473307132619,0.012146439146806692,0.0702831347783406,0.022040458782726882,0.009412325339297966,0.0346685922261558,1.2836706638336182,1.4765209601985083,1.2088677180726681,1.7441742023243485,1.0883419275283814,1.3614623915266109,1.025113694239764,1.6978110888134577,2.117340405782064,1.9873940516401218,1.7664565220365458,2.208331581243698,0.0988888904452323,0.05601337608036204,0.034784148925996454,0.07724260323472762,0.0088888892903923,0.04537837592005314,0.03249628225249364,0.05826046958761265,0.1588541666666666,0.11025495846514348,0.08711436851451271,0.13339554841577425
216,0.0162259282544255,0.009138764495879392,0.0055306884086322025,0.01274684058312658,0.0018619649112224,0.006996166851819906,0.0020412253584732145,0.011951108345166599,0.0328111674170941,0.022847330233802178,0.010006112116120581,0.03568854835148377,1.616988146305084,1.4755590988530054,1.218888457135193,1.7322297405708178,1.5970865488052368,1.3612216546579645,1.0392223358175594,1.6832209734983696,1.905500903725624,1.990566403970674,1.7715122061777344,2.2096206017636137,0.1,0.056512508024806486,0.03421980824875913,0.07880520780085384,0.046875,0.04452117105894204,0.03173774123403157,0.0573046008838525,0.10986328125,0.11007320933319903,0.08691704619308065,0.1332293724733174
217,0.0256492637097835,0.009338078537149542,0.004619002004369144,0.014057155069929939,-0.0008192895445972,0.006401263528796639,0.0012811284452006596,0.011521398612392618,0.0180611049756407,0.02287904838891264,0.010074749190735475,0.035683347587089805,1.1938888549804687,1.4526241133610407,1.1919097100957963,1.7133385166262851,0.8871017694473267,1.3336714235720812,1.0019452879795883,1.6653975591645742,2.2547593116760254,1.9814014646466132,1.756237707946946,2.2065652213462803,0.0600000023841857,0.055488202535478315,0.03328868014742581,0.07768772492353082,0.0137500001117587,0.04313445231204645,0.029316910973255825,0.05695199365083707,0.0984375,0.10883623016653238,0.08565509321415618,0.13201736711890857
218,0.0017642899416387,0.009096124336765854,0.004278444809825008,0.013913803863706699,0.005170934414491,0.006348991051695656,0.0013100298848217635,0.011387952218569548,0.0376541301608085,0.023330250049022807,0.010152133973781051,0.036508366124264564,1.552148461341858,1.4417223825498864,1.1810866607617836,1.7023581043379892,1.528961968421936,1.324271027799006,0.99080244878833,1.657739606809682,1.947707676887512,1.9669509368638198,1.7419050342459719,2.191996839481668,0.059375,0.05445376966510795,0.03228884572351169,0.0766186936067042,0.06875,0.04324295925649088,0.028478730073601372,0.058007188439380394,0.121484375,0.10799349289801385,0.08464599144465565,0.13134099435137206
219,0.0125720276497304,0.009205094013682134,0.0043857966264116985,0.01402439140095257,0.0291595458984375,0.006993222121295866,0.0003100136952972751,0.013676430547294456,0.0059529947116971,0.022882531464630172,0.009476715747400907,0.036288347181859436,1.1741779804229735,1.4338005805457081,1.1683544238673764,1.6992467372240398,0.969353437423706,1.309686009641047,0.9701419479897857,1.6492300712923083,1.8509973764419556,1.9689029744101896,1.7436815993508032,2.194124349469576,0.0933333352208137,0.0549847303656861,0.031762284812153346,0.07820717591921886,0.0577777802944183,0.043491560792446954,0.028425014571717422,0.058558107013176486,0.1109375,0.10824305887023607,0.08492019428511237,0.13156592345535978
220,0.0024267178804924,0.009015290198321575,0.0040213996550928464,0.014009180741550303,0.0118963211774826,0.006923778584502883,0.00017158185765891402,0.013675975311346851,0.0617283284664154,0.022991653763219082,0.007896108674348262,0.0380871988520899,1.7746883551279704,1.4412464849374913,1.1750581147238572,1.7074348551511254,1.726953132947286,1.3162535572493517,0.9756924482503813,1.656814666248322,2.2963626384735107,1.9783596028608303,1.7499398023903752,2.2067794033312857,0.0627604166666666,0.05463389124531573,0.03196570188666262,0.07730208060396884,0.0674479166666666,0.043650704310965474,0.02811101708357134,0.05919039153835961,0.20703125,0.11016001488875458,0.0801118390381267,0.14020819073938248
221,0.0090775165706872,0.00913378483943498,0.004144599727366283,0.014122969951503677,-0.0001717606559395,0.0067803381901251365,0.00035967329877277434,0.013201003081477498,0.0081237753853201,0.02196429496904813,0.006649846827362945,0.037278743110733314,1.6567468404769898,1.4465353901739475,1.1970757658864801,1.6959950144614149,1.643560814857483,1.321734576203205,0.9904286971156653,1.6530404552907445,1.986418080329895,1.9807418839523088,1.7552179354925341,2.2062658324120834,0.06875,0.054709846106426846,0.032832562990590265,0.07658712922226343,0.057421875,0.04265244042207658,0.02704626866785219,0.058258612176300975,0.17109375,0.11078935516653236,0.07863426028731926,0.14294445004574546
222,0.0151311160530895,0.009236960651577157,0.004164968653235801,0.014308952649918515,0.0084624881856143,0.00697445991466302,0.0006245273742707617,0.013324392455055279,0.0185647584963589,0.021761026265664424,0.006437275015595189,0.037084777515733656,1.779852819442749,1.4678036056183001,1.2123576918030337,1.7232495194335666,1.7644659996032714,1.3449555305419143,1.0054904862786105,1.6844205748052181,2.129507899284363,1.974072346063676,1.749961538206759,2.198183153920593,0.09375,0.05688191399202439,0.034318501046206804,0.07944532693784198,0.072265625,0.04351784355024357,0.02708545883687964,0.059950228263607505,0.165625,0.11213484127764348,0.07843610132853254,0.1458335812267544
223,0.0018711709883064,0.00915642258780141,0.003932103770872493,0.014380741404730328,0.0038955506053753,0.006852634321721417,0.000492800150780336,0.013212468492662497,0.0197760177776217,0.021452361465479127,0.006190661520211716,0.03671406141074654,1.5577463865280152,1.4658775103312953,1.2232056197867758,1.7085494008758149,1.5565707564353943,1.3470762522132307,1.0207099368006416,1.6734425676258198,1.8594043612480164,1.9696448130464113,1.7444264832169105,2.1948631428759118,0.05859375,0.05677340704757995,0.03451894477051245,0.07902786932464745,0.081640625,0.04480907618913246,0.027534481541640104,0.06208367083662482,0.152734375,0.11354543155542125,0.0790829775550717,0.14800788555577082
224,0.0197051525115966,0.009383685888584514,0.0037984031189579456,0.014968968658211082,0.0173719567246735,0.006995112679282144,0.00034486109711549546,0.013645364261448793,0.0127264640992507,0.021280301018743036,0.005968073555105688,0.036592528482380385,1.6512399673461915,1.4831438156189742,1.2391052911288507,1.7271823401090978,1.7389737248420716,1.3743066553716305,1.0417871664907465,1.7068261442525146,1.9788390874862671,1.9746898885954312,1.7545553232912858,2.1948244538995763,0.096875,0.058847095311998755,0.03594830608935652,0.08174588453464099,0.1046875,0.04684900673433999,0.026506148593114613,0.06719186487556536,0.184765625,0.11574851707727819,0.07889951902884475,0.15259751512571162
225,0.0176602924242615,0.009486719010466728,0.0037343020176517066,0.015239136003281748,0.0201972493901848,0.0074436292855318865,0.0005448882309396644,0.01434237034012411,0.0171863975003361,0.021338324872798374,0.006030959733913821,0.03664569001168293,1.1682724475860595,1.4717768124960087,1.2296879236592926,1.7138657013327248,0.9920539259910583,1.3601574527996556,1.0416586195979418,1.6786562860013694,1.7365384340286254,1.9652330547295236,1.7407633016447812,2.189702807814266,0.1033333346247673,0.0605238893293534,0.036920440530971085,0.08412733812773572,0.0600000008940696,0.04743060398139748,0.027419932711453338,0.06744127525134162,0.13125,0.1163561559661671,0.08031373420972593,0.15239857772260826
226,0.0155595015734434,0.009816224238386812,0.003985255625162657,0.015647192851610967,0.0162867978215217,0.007594944463064006,0.0006289416700784728,0.014560947256049539,0.0110567718278616,0.02112147626132889,0.005698106558314663,0.03654484596434311,1.2221960783004762,1.46246136283433,1.2140835292516796,1.7108391964169802,0.96056866645813,1.3472103643196602,1.0169979352428633,1.6774227933964572,1.5657382488250733,1.9553250196631307,1.7190904088765853,2.1915596304496763,0.1455555617809295,0.06324331465660143,0.03533892399456587,0.091147705318637,0.0600000001490116,0.048099006763314474,0.02801161533906321,0.06818639818756574,0.0981818169355392,0.11633820296437652,0.08022822833967297,0.15244817758908008
227,0.0271382998675107,0.010396521713550117,0.003761354000174957,0.017031689426925276,0.022220560349524,0.008014218373487125,0.0006596712094220697,0.01536876553755218,0.0158349677920341,0.02120980162279141,0.0057590365160184575,0.03666056672956436,1.209101462364197,1.453799194649414,1.201589185773764,1.706009203525064,1.2678614377975463,1.3428210100641955,1.01202454781108,1.673617472317311,1.8654132604599,1.9499469117709884,1.7125939705665227,2.187299852975454,0.1233333364129066,0.06534545594584885,0.03609066530464548,0.09460024658705223,0.0830000005662441,0.049276090112376804,0.02847554539377775,0.07007663483097586,0.1296875,0.11719540782548764,0.08107741500536211,0.15331340064561316
228,0.0065605456009507,0.010359578661262697,0.0037257994063923,0.016993357916133094,0.0088587207719683,0.008044445122855135,0.0006925717099146187,0.01539631853579565,0.0129427996231243,0.020486898063056775,0.005062828262645739,0.03591096786346781,1.490335261821747,1.4634056020666053,1.2171621698280568,1.7096490343051538,1.4119619607925415,1.355775295473911,1.0272062720717563,1.6843443188760658,1.523806881904602,1.9449483165862382,1.6923560993341802,2.1975405338382963,0.097265625,0.06718616774478166,0.03795248900664494,0.09641984648291838,0.1,0.05125139874009483,0.02865585855702645,0.07384693892316321,0.169140625,0.11858357334578479,0.08212781409919177,0.1550393325923778
229,0.0064978850306943,0.010313391593108076,0.0037073270929163593,0.016919456093299794,0.0137869737111032,0.008594721857203936,0.0012905812835803873,0.015898862430827485,0.0306646422483026,0.020644038504192178,0.005133393080377975,0.03615468392800638,1.932907235622406,1.4904554776571415,1.2302199796816207,1.7506909756326623,1.988014340400696,1.3873916156865933,1.0400560958628475,1.734727135510339,2.381665563583374,1.9613118724414593,1.6972499754303172,2.2253737694526015,0.080078125,0.06866981934204144,0.040087508763692006,0.09725212992039088,0.126171875,0.053830247102477746,0.027535088888753834,0.08012540531620166,0.246484375,0.12263088237356255,0.0794129446084374,0.1658488201386877
230,0.0067526250844821,0.010322764958362736,0.0038017020908851047,0.016843827825840367,0.0265982104465365,0.008995705319210616,0.0010138958324955403,0.016977514805925693,0.016497124126181,0.020534468625771282,0.005000562874289856,0.03606837437725271,1.6187597632408142,1.4929543884815994,1.2346964183686255,1.7512123585945734,1.5928730726242066,1.391356016971447,1.0673715533746826,1.7153404805682113,1.7904298305511477,1.961064236997454,1.6945382895159802,2.227590184478928,0.0734375,0.06948362142537477,0.0416935751965194,0.09727366765423015,0.128125,0.056249951963588854,0.027322310866464732,0.08517759306071297,0.1875,0.12452975390134033,0.0806906132862126,0.16836889451646805
231,0.0101790254586376,0.01023637962493075,0.0037147191079938474,0.01675804014186765,0.0309073697775602,0.009728770011160666,0.0008368935760831482,0.018620646446238183,0.0107165466994047,0.020035142213412235,0.004520661200060217,0.03554962322676425,1.2162753582000732,1.4965504267701397,1.232599021459184,1.7605018320810955,1.8664479017257691,1.4188425826805608,1.085156500623851,1.7525286647372706,1.9283806800842285,1.9611716068177312,1.6945287320502347,2.2278144815852277,0.0760000005364418,0.07042189302198863,0.04339439727454908,0.09744938876942819,0.13984375,0.05942462401171386,0.0270135966356879,0.09183565138773983,0.16328125,0.12609225390134035,0.08283041637099203,0.16935409143168867
232,0.0261503174901008,0.010717172620395428,0.0036467114439063713,0.017787633796884486,0.0199910371098667,0.010131054668562216,0.001115480484943792,0.01914662885218064,0.0309597268700599,0.020457816621853437,0.005129559224449486,0.03578607401925739,1.1834675073623655,1.4878510136295249,1.2175353919491265,1.7581666353099232,1.248272705078125,1.4139899139051084,1.077982172508827,1.7499976553013898,1.748905110359192,1.9611392004346406,1.6938526597090764,2.228425741160205,0.0911111123859882,0.07172662878271052,0.0449916790370638,0.09846157852835724,0.1544444501399993,0.0622390531822694,0.025818910987751194,0.0986591953767876,0.1453125,0.126645639318007,0.08455346894332423,0.16873780969268976
233,0.0139461383922025,0.010921337809068692,0.003917040030087954,0.01792563558804943,0.0237651109695434,0.010800385209451467,0.0017155677474621905,0.019885202671440744,0.0274013675904522,0.02075499440187635,0.005635418079775715,0.035874570723976984,1.6966621160507205,1.5034934254708114,1.238724698378853,1.76826215256277,1.6315099239349364,1.438095783966559,1.107852569810211,1.7683389981229067,1.8240151405334473,1.9599060578202758,1.7096676560001147,2.210144459640437,0.112109375,0.0736988027545589,0.04731950668988458,0.10007809881923321,0.128125,0.06499946983962283,0.026967467107339334,0.10303147257190634,0.2465277777777778,0.13136689703405638,0.08438161584770529,0.17835217822040747
234,0.0075410502264276,0.010909150691952994,0.003973239485213499,0.01784506189869249,0.0261623377911746,0.011466766392738801,0.0023008832723696235,0.02063264951310798,0.0200592130888253,0.020703723095680745,0.005680790586129093,0.035726655605232395,2.1679901361465452,1.5204828635410026,1.2261010207169567,1.8148647063650485,2.151076579093933,1.458659197003753,1.1023032157985373,1.8150151782089687,2.5411193132400514,1.9804246431975454,1.7067238185181746,2.254125467876916,0.08515625,0.07441494858789222,0.04872340041874868,0.10010649675703576,0.125390625,0.06706110178406728,0.027747037601557556,0.106375165966577,0.315234375,0.13730222689516747,0.07998685333096092,0.194617600459374
235,0.0119093765970319,0.010989764994506128,0.004101367340239475,0.01787816264877278,0.015894064027816,0.011803996778757243,0.0027788989086374206,0.020829094648877066,0.0163192300591617,0.02057278539319259,0.005510828733976991,0.035634742052408186,1.8090060710906983,1.5240685349261318,1.226827491027434,1.8213095788248297,1.853049385547638,1.4688026127991853,1.105554755165045,1.8320504704333256,1.7722513675689695,1.9739480134237697,1.6979317867209347,2.2499642401266047,0.109765625,0.07622701456011444,0.05018177261869898,0.10227225650152989,0.116796875,0.06924209136740062,0.02907690169747304,0.10940728103732819,0.085546875,0.13609779981183415,0.07849461350673877,0.19370098611692954
236,0.0132450737990438,0.01117701626833334,0.004292342398175159,0.018061690138491522,0.0180738923605531,0.012019487606637423,0.0029913706533279596,0.021047604559946885,0.0097606547409668,0.020521675471940753,0.00529243544764932,0.03575091549623219,1.4717177152633667,1.5157960532991974,1.2215416733293456,1.8100504332690492,1.4668297290802002,1.4652621584909933,1.1040998324328555,1.826424484549131,1.4584617376327516,1.9583292656198696,1.6679192683525326,2.2487392628872067,0.0703125,0.07684550414344778,0.05072972290354785,0.1029612853833477,0.15625,0.0722911365062895,0.02944636958542983,0.11513590342714917,0.0921875,0.13643417133961191,0.07964540283324997,0.19322293984597386
237,0.0309143364429473,0.01188302747269277,0.004166650473226286,0.019599404472159253,0.0126796624157577,0.012282777499166042,0.0033827387070127137,0.02118281629131937,0.0203444125596433,0.02064387418795372,0.0054450045719154055,0.035842743803992036,1.3475701093673706,1.5095893468017934,1.2386630653481503,1.7805156282554364,1.090327525138855,1.455271158063853,1.110915241515238,1.7996270746124683,1.7991806268692017,1.955513698497304,1.6652543436502398,2.2457730533443683,0.0918181806802749,0.07822413416234429,0.05431810087219633,0.10213016745249226,0.0888888910412788,0.07340393556299168,0.031942049934620596,0.11486582119136277,0.1140625,0.13655352897850082,0.08095362725687817,0.19215343070012347
238,0.0238956258632242,0.012433835144986834,0.004519946504086929,0.02034772378588674,0.0102240365231409,0.012275894104041712,0.003550131073240339,0.021001657134843085,0.0242609136737883,0.020763894869014574,0.005604054462218554,0.035923735275810595,2.015749824047089,1.5296011728269083,1.246438306639713,1.8127640390141038,2.0222964763641356,1.4905150732508412,1.1324984674909886,1.8485316790106938,2.366165280342102,1.9656285954570327,1.6675274280100671,2.2637297629039983,0.06484375,0.07888646057151533,0.05595095524396654,0.10182196589906412,0.077734375,0.07472989041168517,0.03392085727725936,0.11553892354611098,0.143359375,0.13817028245072305,0.08474193685304914,0.19159862804839695
239,0.0155697854235768,0.012580014308763586,0.004859657362367209,0.020300371255159964,0.0092708149924874,0.012199910459889031,0.003573674433832167,0.020826146485945895,0.0085549456998705,0.02072505226565727,0.005326851246845378,0.036123253284469165,1.213872218132019,1.521131448502894,1.2371709836154607,1.8050919133903272,1.0603298187255858,1.4810610812019418,1.1197770017756188,1.8423451606282648,1.5776318550109862,1.9552184899372085,1.6488310564123407,2.2616059234620765,0.1200000032782554,0.08101536691257798,0.057922220181307764,0.10410851364384818,0.0833333358168602,0.07572092057326461,0.03614631195138239,0.11529552919514684,0.06171875,0.13754094217294527,0.08266779372197955,0.192414090623911
240,0.0113674027845263,0.01269125570985053,0.00497948591708693,0.02040302550261413,0.0174873130396008,0.012502096647383713,0.003888776275000762,0.021115417019766665,0.0193217737600207,0.021100513787759005,0.005786249515371194,0.03641477806014681,1.5637744903564452,1.5221915775979007,1.2449218295719675,1.7994613256238339,1.4772308111190795,1.4816066436193607,1.1322599311673545,1.8309533560713669,1.6386306166648863,1.9515556596771435,1.6787527068509274,2.2243586125033596,0.075,0.08160130441257797,0.059292017425436216,0.10391059139971973,0.0921875,0.07697960112882017,0.037790471858891186,0.11616873039874916,0.083984375,0.13759519564516748,0.08133010523028214,0.19386028606005282
241,0.0153183508664369,0.012937946538591745,0.005221863559293668,0.020654029517889822,0.0049450995633378,0.012607591744421739,0.0038282403466578484,0.02138694314218563,0.0067445322871208,0.021060488329708735,0.005597097753522611,0.036523878905894855,1.5817557334899903,1.5151148035570428,1.2381823335691653,1.7920472735449202,1.583180797100067,1.4750920629059827,1.1253584135856882,1.8248257122262772,1.711201798915863,1.9304753958902978,1.6553087605810557,2.20564203119954,0.10390625,0.08334826621813353,0.06088968863898006,0.105806843797287,0.0921875,0.07803211848993129,0.03987896197530027,0.1161852750045623,0.066796875,0.13550101161738973,0.07744459259853043,0.19355743063624903
242,0.0042655444703996,0.01291033845487546,0.005001519257950499,0.020819157651800424,0.0185801276937127,0.01310882588570365,0.004297085987867084,0.021920565783540215,0.0163784025236964,0.021141567497074347,0.006132271121337319,0.03615086387281138,1.564927339553833,1.5137510035876875,1.236815876143975,1.7906861310314002,1.4823752403259278,1.4750850335315422,1.1255571908522175,1.8246128762108669,1.6981775164604187,1.9211262345038078,1.6451913219013266,2.197061147106289,0.09921875,0.08469375232924464,0.06309439611183439,0.1062931085466549,0.0875,0.07885677126770907,0.04172458105891456,0.11598896147650359,0.065234375,0.1339385116173897,0.07393582312893104,0.19394120010584837
243,0.0181655125692486,0.013194536966060379,0.005261019884730763,0.021128054047389995,0.0127585394307971,0.01333825439699767,0.004615697205965125,0.022060811588030214,0.0098197292303666,0.0208695095368764,0.009158596407129259,0.03258042266662354,1.6195860624313354,1.510861583330013,1.2375405941662645,1.7841825724937614,1.5016032099723815,1.472925513872394,1.1322603438743484,1.8135906838704396,1.6518728494644166,1.9109788361246938,1.6344803518779558,2.187477320371432,0.143359375,0.08675538427368908,0.06294191696806568,0.11056885157931247,0.1078125,0.07992013932326462,0.04608905174029765,0.1137512269062316,0.0765625,0.1334719317562786,0.07223147484480541,0.1947123886677518
244,0.0024663079064339,0.01288030639719817,0.00467946401355218,0.02108114878084416,0.0028469705022871,0.012919770475774452,0.004248161414857406,0.021591379536691498,0.0081908760592341,0.02061566739705283,0.009033706429963633,0.03219762836414203,1.5334895849227903,1.5057967236748449,1.2329194008117175,1.7786740465379722,1.4540350198745728,1.4667928638281647,1.1265313745202823,1.807054353136047,1.694282054901123,1.8999059209945024,1.6211065857077194,2.1787052562812854,0.0875,0.08711345719035575,0.06335017880362745,0.11087673557708405,0.08515625,0.08069053862882018,0.047999903195474224,0.11338117406216613,0.07734375,0.13360214008961194,0.07145051854530379,0.19575376163392008
245,0.0202650491148233,0.013173044877691597,0.005212095050052181,0.021133994705331012,0.0193546066060662,0.013300673426581616,0.005126768145236289,0.021474578707926944,0.0207337312400341,0.020717612806604096,0.009127660860163632,0.03230756475304456,1.168500018119812,1.5136944142756639,1.2396036365130747,1.787785192038253,0.9635655879974364,1.4715990370070493,1.136141342559841,1.8070567314542576,1.6717673063278198,1.896596153218437,1.625325128051201,2.1678671783856727,0.1011111125349998,0.08908876586981392,0.06604944686266409,0.11212808487696374,0.0722222238779068,0.08207171149724334,0.05299305381976728,0.11115036917471939,0.06484375,0.13321151508961193,0.06992013001633579,0.19650290016288807
246,0.0185318805277347,0.01347191375669484,0.005771984240713294,0.021171843272676388,0.011320789065212,0.013503543772256071,0.005530006498299813,0.021477081046212328,0.0082332171499729,0.02047881470320535,0.00936489415158369,0.03159273525482701,2.0118932008743284,1.5341888250024232,1.245564337636773,1.8228133123680732,0.89006187915802,1.4590274505041263,1.1044433024230038,1.8136115985852488,2.3960671424865723,1.9151498526058814,1.6256997183817323,2.2045999868300306,0.0640625,0.08960959920314725,0.06680340874417998,0.11241578966211452,0.0612499997019767,0.08257952398896491,0.05321183055067491,0.11194721742725491,0.096875,0.13397106370072306,0.07026516803881643,0.1976769593626297
247,0.0248810363933444,0.014037730227789317,0.006060493931197416,0.022014966524381216,0.0202825076412409,0.013909062760325839,0.006333966089588684,0.021484159431062994,0.0127319436520338,0.02020305223090363,0.009276811689271233,0.031129292772536024,1.69703471660614,1.547064056109499,1.2668697088034475,1.8272584034155506,1.691392004489899,1.4743694718237277,1.1320257979735553,1.8167131456739,1.8053920984268188,1.913414577946619,1.6237080088534397,2.2031211470397984,0.1171875,0.09122339338754061,0.06794745573464085,0.11449933104044037,0.152734375,0.08596103440418286,0.05561718340789522,0.1163048854004705,0.06953125,0.13340248729527734,0.06858347030898279,0.1982215042815719
248,0.0051503451541066,0.013882255125941703,0.00603812691979729,0.021726383332086117,0.0113007348030805,0.013943753518590979,0.006358379145838535,0.021529127891343425,0.0080827168188989,0.020051815472025794,0.01318083718938445,0.026922793754667138,1.653638768196106,1.541630125818429,1.26380705703647,1.8194531946003882,1.6704152345657348,1.4660140056301045,1.1248769978262159,1.8071510134339932,1.6306985855102538,1.8833515368953897,1.6026413916211086,2.1640616821696708,0.1171875,0.09109318505420727,0.0682044308765549,0.11398193923185965,0.1828125,0.08952006218196064,0.05591493617914372,0.12312518818477755,0.05703125,0.13104788660083289,0.06610647649383,0.19598929670783577
249,0.0067218292038887,0.013680340365088433,0.005766076445643963,0.0215946042845329,0.0272908896207809,0.01438376891407336,0.007078528339726979,0.02168900948841974,0.0094792179530486,0.019999273838604652,0.013179690334171278,0.026818857343038027,1.5343544006347656,1.5393821207461533,1.262103002432612,1.8166612390596946,1.4180967569351195,1.462797458856194,1.1224963961096837,1.8030985216027045,1.6808198809623718,1.8753844002606692,1.5943319787133827,2.1564368218079557,0.096875,0.09159231699865172,0.06930627210106105,0.1138783618962424,0.13125,0.09208082607084953,0.05928008846815293,0.12488156367354612,0.06171875,0.1295179386841662,0.0638061944461354,0.195229682922197
250,0.0238783378154039,0.013876796534384075,0.005754169975795956,0.021999423092972197,0.0350505027920007,0.015018189854001489,0.007045059184781304,0.022991320523221673,0.0129994763061404,0.019193255759697984,0.012375117628593293,0.026011393890802675,1.5361849069595337,1.5408380834040818,1.2669091432973882,1.8147670235107753,1.379822993278503,1.4615728628856164,1.1249047606236282,1.7982409651476046,1.347092342376709,1.8647928684673927,1.5751705534965939,2.1544151834381915,0.1350000008940696,0.09380151841237588,0.07036244634576339,0.11724059047898838,0.14200000166893,0.09485339556165313,0.06201600547312034,0.12769078565018593,0.0381818179041147,0.12690015932039161,0.059577840064886534,0.1942224785758967
251,0.0132673224434256,0.013950610613446053,0.00620778405012945,0.021693437176762656,0.0126740316860377,0.015156573961657023,0.00755597024371721,0.022757177679596834,0.0165755265392363,0.0177013777530562,0.01092855778151336,0.024474197724599044,1.6401705980300902,1.5507408593539838,1.276298323015262,1.8251833956927055,1.4815370321273804,1.4724949491244774,1.1361690602715298,1.808820837977425,1.7734069347381591,1.8552391609383956,1.5657183570633775,2.1447599648134137,0.08046875,0.09328984784445277,0.0708653327498085,0.11571436293909704,0.1359375,0.09838252363692002,0.06555082036027483,0.1312142269135652,0.087109375,0.124907248440762,0.05754051887792967,0.1922739780035943
252,0.0150497000198811,0.01391793760693093,0.006232099849542913,0.021603775364318945,0.020428526867181,0.01567231179376698,0.008049665723559085,0.023294957863974876,0.0112045026694734,0.017101192621177846,0.010299073479756761,0.023903311762598932,1.7764737685521443,1.5551710155275131,1.2780824175642858,1.8322596134907405,1.6546632409095765,1.4740943016829313,1.1398363586589333,1.8083522447069293,1.806109102567037,1.8524782775728792,1.5649512021859366,2.1400053529598217,0.1125,0.09363707006667497,0.07106413617297858,0.11621000396037137,0.13671875,0.10087818335914224,0.06767711284441,0.13407925387387448,0.0692708333333333,0.1237796804430768,0.05699328201000026,0.19056607887615334
253,0.003450613701716,0.013301308440040167,0.005350561761377435,0.0212520551187029,0.0249708859249949,0.016388705556811205,0.008650362032595045,0.024127049081027363,0.0310210388153791,0.0174611907833928,0.010053949972196847,0.024868431594588753,1.5750636339187625,1.5657592038313548,1.2994488494040068,1.8320695582587028,1.5331354141235352,1.4920396807017149,1.1712634752134488,1.812815886189981,1.5686246871948242,1.8334189824484015,1.5427962752254942,2.1240416896713086,0.08359375,0.09429245194489204,0.07154592793563508,0.117038975954149,0.125,0.10396846113381561,0.07222464001670015,0.13571228225093107,0.11484375,0.12423540960974348,0.05751713863930756,0.19095368058017942
254,0.0090675551444292,0.013504176917895459,0.005498951009599308,0.021509402826191612,0.0160849804989993,0.016691873503603103,0.00895212587208509,0.024431621135121116,0.0090673286002129,0.016667112962265147,0.00920178028254608,0.024132445641984215,1.6180015563964845,1.5675884564717613,1.3102516628611824,1.82492525008234,1.5810890436172484,1.4934876550126959,1.1898515302115245,1.7971237798138673,1.6660268545150756,1.825594515160278,1.537273590352004,2.113915439968552,0.09375,0.09524731305600315,0.07444711184171035,0.11604751427029594,0.0875,0.10448929446714894,0.07405788630692166,0.1349207026273762,0.0671875,0.12272716308196571,0.05546002191751413,0.18999430424641728
255,0.0189899634569883,0.01368245291254151,0.006032090147723752,0.02133281567735927,0.0096421189606189,0.016149722755330366,0.00832139287881404,0.023978052631846693,0.0104487721808254,0.016791995669740933,0.009256149172579779,0.024327842166902088,1.6485432624816894,1.580765269862281,1.3341813000765628,1.8273492396479991,1.555021548271179,1.509756213647348,1.2099424522381135,1.8095699750565823,1.6585649967193603,1.820249171279095,1.5310957974232995,2.1094025451348903,0.09453125,0.09528058846653611,0.07514782813364328,0.11541334879942895,0.1140625,0.10605275890341509,0.07624481064543953,0.13586070716139065,0.0625,0.1213816769708546,0.053493355578662555,0.18926999836304664
