episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,act_seconds,makespan_seconds,task_duration_mean,task_duration_p95,deadline_miss_rate,deadline_meet_ratio,time_limit_rate,energy_mean,energy_p95,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
2,Greedy,0.03507727293518993,1.017240915120508,0.8,0.8,0.9676113360323887,1.0,0.596551724137931,0.4017241379310345,0.0017241379310344827,0.596551724137931,0.4017241379310345,0.0017241379310344827,1.0,1.0,1.0,2.9000000000000012,3.040463497638703,1.770588235294118,1.770588235294118,2.9000000000000012,1.770588235294118,2.420000000000001,0.2,0.8,0.0,0.1931010772233008,0.9976311574844399,0.0,0.5862068965517241,0.4137931034482759,0.4137931034482759,0.0,3.023093997356341e-10,2.4770657747197333e-10,8.507453630457462e-10,2.515036234829182e-10,1.0477562151223196e-09,0.9331017136573792,0.800000011920929,0.010493766516447067,,,,,0.0668983906507492,0.20000000298023224,234,0.0,0.0,0.0,233,0,0.0,0,0.017241379310344827,3.4482758620689653
2,Oracle-Min,0.02115075811518354,0.6768242596858732,0.65,0.65,0.9554655870445344,1.0,0.634375,0.3453125,0.0203125,0.634375,0.3453125,0.0203125,0.365625,1.0,1.0,3.2000000000000015,3.367419645786287,1.8750000000000007,1.8750000000000007,3.2000000000000015,1.8750000000000007,2.525000000000001,0.35,0.65,0.0,0.20891702690599442,0.9976311574844399,0.0,0.628125,0.37187499999999996,0.37187499999999996,0.0,3.424752148539767e-10,2.151865630128924e-10,1.170927133031796e-09,2.578802171804284e-10,1.005368344131341e-09,0.924866795539856,0.800000011920929,0.009654494002461433,,,,,0.07513316720724106,0.20000000298023224,234,0.0,0.0,0.0,232,0,0.0,0,0.0171875,2.28125
2,EFT,0.01758405577656933,0.5626897848502186,0.65,0.65,0.8906882591093117,1.0,0.6640625,0.321875,0.0140625,0.6640625,0.321875,0.0140625,0.0012478803323031553,0.0037146205240652067,0.0,3.2000000000000015,3.5161059999465953,1.914285714285715,1.914285714285715,3.2000000000000015,1.914285714285715,2.400000000000001,0.35,0.65,0.0,0.02443979961097497,0.09976311574844401,0.0,0.6546875,0.3453125,0.3453125,0.0,1.2425739603916242e-10,2.5249736329557848e-11,4.2907591368823716e-10,2.3197171614142142e-11,8.406038365382784e-11,0.9232422113418579,0.800000011920929,0.008597448468208313,,,,,0.07675788551568985,0.20000000298023224,215,0.0,0.0,0.0,214,0,0.0,0,0.025,1.75
2,CP-EFT,0.02826455865257901,0.8196722009247913,0.85,0.85,0.9676113360323887,1.0,0.6758620689655173,0.29482758620689653,0.029310344827586206,0.6758620689655173,0.29482758620689653,0.029310344827586206,0.002067664016459492,0.006378963455034603,0.0,2.9000000000000012,3.051577391624451,1.929411764705883,1.929411764705883,2.9000000000000012,1.929411764705883,2.420000000000001,0.15,0.85,0.0,0.007262397015011445,0.09976311574844392,0.0,0.5879310344827586,0.41206896551724137,0.41206896551724137,0.0,1.4356529853820632e-10,0.0,5.544741887852922e-10,2.078049884945976e-11,1.1314118392169448e-10,0.9144583940505981,0.800000011920929,0.00934203714132309,,,,,0.08554160594940186,0.20000000298023224,188,0.0,0.0,0.0,188,0,0.0,0,0.12931034482758622,1.5862068965517242
2,LB-Greedy,0.01761367488777774,0.5636375964088877,0.65,0.65,0.8906882591093117,1.0,0.6640625,0.321875,0.0140625,0.6640625,0.321875,0.0140625,0.0012478803323031553,0.0037146205240652067,0.0,3.2000000000000015,3.5161059999465953,1.914285714285715,1.914285714285715,3.2000000000000015,1.914285714285715,2.400000000000001,0.35,0.65,0.0,0.02443979961097497,0.09976311574844401,0.0,0.6546875,0.3453125,0.3453125,0.0,1.2425739603916242e-10,2.5249736329557848e-11,4.2907591368823716e-10,2.3197171614142142e-11,8.406038365382784e-11,0.9232422113418579,0.800000011920929,0.007714561652392149,,,,,0.07675788551568985,0.20000000298023224,215,0.0,0.0,0.0,214,0,0.0,0,0.025,1.75
2,Static,0.030533526764495323,0.9770728564638503,0.85,0.85,0.9635627530364372,0.0,0.034375,0.965625,0.0,0.034375,0.965625,0.0,1.0,1.0,1.0,3.2000000000000015,3.344192333221437,1.7588235294117653,1.7588235294117653,3.2000000000000015,1.7588235294117653,2.3200000000000007,0.15,0.85,0.0,0.1974222109089802,0.9976311574844399,0.0,0.625,0.375,0.375,0.0,2.38168984534326e-10,8.216938240934724e-11,7.839933147124611e-10,2.38168984534326e-10,1.1110748987519514e-09,0.9344937801361084,0.800000011920929,0.007502028252929449,,,,,0.06550624221563339,0.20000000298023224,232,0.0,0.0,0.0,232,0,0.0,0,0.0453125,2.71875
3,Random,-0.0017790867688006722,-0.35581735376013446,0.0,0.0,0.359504132231405,0.5777777777777777,0.161,0.156,0.683,0.161,0.156,0.683,0.6625784164626676,0.597828863483514,0.9590085286734261,20.000000000000014,21.723711013793945,0.0,0.0,20.000000000000014,0.0,0.0,1.0,0.0,1.0,0.0035090998493178182,0.0,0.0,0.9655,0.034499999999999975,0.034499999999999975,0.0,3.242791668869871e-12,0.0,0.0,3.2414253572921048e-12,0.0,0.8193628191947937,0.800000011920929,0.023927705362439156,,,,,0.1772744506597519,0.20000000298023224,112,0.0,0.0,0.0,74,3,0.04054054054054054,3,0.164,0.0
3,Local-Only,-0.001648292463772288,-0.0824146231886144,0.05,0.05,0.6776859504132231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.999999999999998,5.94134247303009,2.433333333333334,2.433333333333334,4.999999999999998,2.433333333333334,2.950000000000001,0.95,0.050000000000000044,0.0,0.0,0.0,0.0,0.8,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.273,0.0
3,Greedy,0.0425929017550655,1.107415445631703,0.8,0.8,0.9628099173553719,0.0,0.5538461538461539,0.4461538461538462,0.0,0.5538461538461539,0.4461538461538462,0.0,1.0,1.0,1.0,2.600000000000001,2.6798854088783277,1.7058823529411768,1.7058823529411768,2.600000000000001,1.7058823529411768,2.600000000000001,0.2,0.8,0.0,0.22048913051509186,0.9976311574844399,0.0,0.551923076923077,0.44807692307692304,0.44807692307692304,0.0,3.8572195437680534e-10,2.495923467904504e-10,1.2091543322156895e-09,3.8397177104521063e-10,1.320205167409938e-09,0.9337052702903748,0.800000011920929,0.011431824415922165,,,,,0.06629474461078644,0.20000000298023224,232,0.0,0.0,0.0,232,0,0.0,0,0.0,2.5384615384615383
3,Oracle-Min,0.032584071102839084,0.9123539908794944,0.6,0.6,0.9421487603305785,1.0,0.5982142857142857,0.38571428571428573,0.01607142857142857,0.5982142857142857,0.38571428571428573,0.01607142857142857,0.4017857142857143,1.0,1.0,2.800000000000001,2.9169449663162244,1.785714285714286,1.785714285714286,2.800000000000001,1.785714285714286,2.670000000000001,0.4,0.6,0.0,0.2039619916738497,0.9976311574844399,0.0,0.5892857142857143,0.4107142857142857,0.4107142857142857,0.0,3.759920153001417e-10,1.9309606691386705e-10,1.494294243897798e-09,3.3254135556326503e-10,1.1330261173725376e-09,0.9259369373321533,0.800000011920929,0.010862262919545174,,,,,0.07406304031610489,0.20000000298023224,225,0.0,0.0,0.0,224,0,0.0,0,0.005357142857142857,2.1785714285714284
3,EFT,0.03462985960885443,0.9696360690479241,0.6,0.6,0.9297520661157025,1.0,0.6053571428571428,0.3821428571428571,0.0125,0.6053571428571428,0.3821428571428571,0.0125,0.0007083298303741496,0.0017948629185951302,0.0,2.800000000000001,2.9143790578842173,1.6928571428571433,1.6928571428571433,2.800000000000001,1.6928571428571433,2.4750000000000005,0.4,0.6,0.0,0.021374466378249697,0.09976311574844401,0.0,0.5964285714285714,0.4035714285714286,0.4035714285714286,0.0,7.612099145459794e-11,2.1824649726331913e-11,1.9507978565869166e-10,3.346077581678486e-11,1.4895511213364188e-10,0.9263819456100464,0.800000011920929,0.009039968252182007,,,,,0.07361817359924316,0.20000000298023224,221,0.0,0.0,0.0,220,0,0.0,0,0.007142857142857143,1.9642857142857142
3,CP-EFT,0.035685034833232036,1.1062360798301931,0.7,0.7,0.9545454545454546,0.8666666666666667,0.6903225806451613,0.28225806451612906,0.027419354838709678,0.6903225806451613,0.28225806451612906,0.027419354838709678,0.0010395341442260442,0.003356829007396601,0.0,3.1000000000000014,3.352035050392152,1.7375000000000005,1.7375000000000005,3.1000000000000014,1.7375000000000005,2.600000000000001,0.3,0.7,0.0,0.004214257616869931,0.0,0.0,0.6209677419354839,0.3790322580645161,0.3790322580645161,0.0,1.5678891518433602e-10,0.0,5.44581602035521e-10,2.4759692560105684e-11,1.2160571161157208e-10,0.9114550948143005,0.800000011920929,0.01035961601883173,,,,,0.08767686039209366,0.20000000298023224,192,0.0,0.0,0.0,190,2,0.010526315789473684,2,0.09838709677419355,1.5483870967741935
3,LB-Greedy,0.03464160785522368,0.969965019946263,0.6,0.6,0.9297520661157025,1.0,0.6053571428571428,0.3821428571428571,0.0125,0.6053571428571428,0.3821428571428571,0.0125,0.0007083298303741496,0.0017948629185951302,0.0,2.800000000000001,2.9143790578842173,1.6928571428571433,1.6928571428571433,2.800000000000001,1.6928571428571433,2.4750000000000005,0.4,0.6,0.0,0.021374466378249697,0.09976311574844401,0.0,0.5964285714285714,0.4035714285714286,0.4035714285714286,0.0,7.612099145459794e-11,2.1824649726331913e-11,1.9507978565869166e-10,3.346077581678486e-11,1.4895511213364188e-10,0.9263819456100464,0.800000011920929,0.008742274716496468,,,,,0.07361817359924316,0.20000000298023224,221,0.0,0.0,0.0,220,0,0.0,0,0.007142857142857143,1.9642857142857142
3,Static,0.034054960024072135,1.0557037607462363,0.75,0.75,0.9545454545454546,0.0,0.016129032258064516,0.9838709677419355,0.0,0.016129032258064516,0.9838709677419355,0.0,1.0,1.0,1.0,3.1000000000000014,3.199235849380494,1.6562500000000004,1.6562500000000004,3.1000000000000014,1.6562500000000004,2.3000000000000007,0.25,0.75,0.0,0.1908027855171057,0.9976311574844399,0.0,0.6274193548387097,0.3725806451612903,0.3725806451612903,0.0,2.7606208985453407e-10,1.6019104098763393e-10,9.595479966151288e-10,2.7606208985453407e-10,9.77411818148255e-10,0.934066116809845,0.800000011920929,0.008103575557470322,,,,,0.06593393534421921,0.20000000298023224,229,0.0,0.0,0.0,229,0,0.0,0,0.01129032258064516,1.967741935483871
4,Random,-0.0023127561454319213,-0.441736423777497,0.0,0.0,0.43661971830985913,0.5365853658536586,0.1612565445026178,0.16806282722513088,0.6706806282722513,0.1612565445026178,0.16806282722513088,0.6706806282722513,0.6671724984826259,0.6031831910747903,0.95626929269462,19.1,20.951519012451172,0.0,0.0,19.1,0.0,0.0,1.0,0.0,0.0,0.003013362248810731,0.0,0.0,0.9633507853403142,0.03664921465968585,0.03664921465968585,0.0,1.5912256321609641e-12,0.0,0.0,1.5904263583194078e-12,0.0,0.8265361189842224,0.800000011920929,0.021770669147372246,,,,,0.1734638214111328,0.20000000298023224,113,0.0,0.0,0.0,75,2,0.02666666666666667,2,0.15549738219895287,0.005235602094240838
4,Local-Only,0.0004250165518836113,0.018700728282878897,0.15,0.15,0.5915492957746479,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.4,5.360572004318238,1.7800000000000005,1.7800000000000005,4.4,1.7800000000000005,2.0000000000000004,0.85,0.15000000000000002,0.0,0.0,0.0,0.0,0.8125,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.3704545454545454,0.0
4,Greedy,0.04817760042091958,1.3007952113648287,0.85,0.85,0.9624413145539906,1.0,0.6277777777777778,0.37037037037037035,0.001851851851851852,0.6277777777777778,0.37037037037037035,0.001851851851851852,1.0,1.0,1.0,2.700000000000001,2.770745615959169,1.4944444444444445,1.4944444444444445,2.700000000000001,1.4944444444444445,1.945,0.15,0.85,0.0,0.17294422730844375,0.9976311574844399,0.0,0.6203703703703703,0.37962962962962965,0.37962962962962965,0.0,2.5443303020011854e-10,1.918799980016317e-10,8.843472065755975e-10,2.375148966393681e-10,8.721811606271501e-10,0.9237481355667114,0.800000011920929,0.012581048533320427,,,,,0.07625190168619156,0.20000000298023224,201,0.0,0.0,0.0,201,0,0.0,0,0.009259259259259259,1.8148148148148149
4,Oracle-Min,0.04447911837852457,1.2009361962201635,0.8,0.8,0.9577464788732394,1.0,0.6296296296296297,0.3685185185185185,0.001851851851851852,0.6296296296296297,0.3685185185185185,0.001851851851851852,0.37037037037037035,1.0,1.0,2.700000000000001,2.803471679687501,1.5058823529411764,1.5058823529411764,2.700000000000001,1.5058823529411764,2.0000000000000004,0.2,0.8,0.0,0.19397730469934482,0.9976311574844399,0.0,0.6222222222222222,0.37777777777777777,0.37777777777777777,0.0,2.6159693855554167e-10,1.9589993516255788e-10,8.69429084282558e-10,2.5994226215964034e-10,9.127938405129044e-10,0.9249820113182068,0.800000011920929,0.010193850845098495,,,,,0.07501797378063202,0.20000000298023224,200,0.0,0.0,0.0,200,0,0.0,0,0.001851851851851852,1.4444444444444444
4,EFT,0.045751024749492906,1.2352776682363085,0.8,0.8,0.9577464788732394,1.0,0.6296296296296297,0.3685185185185185,0.001851851851851852,0.6296296296296297,0.3685185185185185,0.001851851851851852,0.0,0.0,0.0,2.700000000000001,2.8035434675216684,1.5058823529411764,1.5058823529411764,2.700000000000001,1.5058823529411764,2.0000000000000004,0.2,0.8,0.0,0.019541993108198576,0.09976311574844401,0.0,0.6222222222222222,0.37777777777777777,0.37777777777777777,0.0,2.7736719171445046e-11,2.3212067684630355e-11,8.695661551927358e-11,2.608202716303243e-11,9.074575119116801e-11,0.9249820113182068,0.800000011920929,0.009221662767231464,,,,,0.07501797378063202,0.20000000298023224,200,0.0,0.0,0.0,200,0,0.0,0,0.001851851851851852,1.4074074074074074
4,CP-EFT,0.06472321758477159,1.423910786864975,0.85,0.85,0.9953051643192489,1.0,0.5977272727272728,0.37272727272727274,0.029545454545454545,0.5977272727272728,0.37272727272727274,0.029545454545454545,0.0,0.0,0.0,2.2000000000000006,2.2264500880241407,1.510526315789474,1.510526315789474,2.2000000000000006,1.510526315789474,2.1100000000000003,0.15,0.85,0.0,0.005969335880935606,0.09958410653030403,0.0,0.5181818181818182,0.4818181818181818,0.4818181818181818,0.0,1.0197248601073738e-10,0.0,4.789622587431097e-10,1.84972766270608e-11,8.326164063765518e-11,0.9105821251869202,0.800000011920929,0.010682692751288414,,,,,0.08941785246133804,0.20000000298023224,177,0.0,0.0,0.0,177,0,0.0,0,0.11818181818181818,1.9545454545454546
4,LB-Greedy,0.04580862303685561,1.2368328219951015,0.8,0.8,0.9577464788732394,1.0,0.6296296296296297,0.3685185185185185,0.001851851851851852,0.6296296296296297,0.3685185185185185,0.001851851851851852,0.0,0.0,0.0,2.700000000000001,2.8035434675216684,1.5058823529411764,1.5058823529411764,2.700000000000001,1.5058823529411764,2.0000000000000004,0.2,0.8,0.0,0.019541993108198576,0.09976311574844401,0.0,0.6222222222222222,0.37777777777777777,0.37777777777777777,0.0,2.7736719171445046e-11,2.3212067684630355e-11,8.695661551927358e-11,2.608202716303243e-11,9.074575119116801e-11,0.9249820113182068,0.800000011920929,0.007666509132832289,,,,,0.07501797378063202,0.20000000298023224,200,0.0,0.0,0.0,200,0,0.0,0,0.001851851851851852,1.4074074074074074
4,Static,0.04452964909328746,1.2023005255187613,0.8,0.8,0.9483568075117371,0.0,0.02962962962962963,0.9703703703703703,0.0,0.02962962962962963,0.9703703703703703,0.0,1.0,1.0,1.0,2.700000000000001,2.811959669589997,1.475,1.475,2.700000000000001,1.475,1.9250000000000005,0.2,0.8,0.0,0.21348646985768424,0.9976311574844399,0.0,0.6240740740740741,0.3759259259259259,0.3759259259259259,0.0,2.4779164831123524e-10,2.2939110333464185e-10,7.685590497352734e-10,2.4779167606681085e-10,8.718608612845458e-10,0.925596296787262,0.800000011920929,0.008493160828948021,,,,,0.07440367341041565,0.20000000298023224,200,0.0,0.0,0.0,200,0,0.0,0,0.003703703703703704,1.9259259259259258
5,Random,-0.0025111300872863993,-0.3289580414345183,0.05,0.05,0.5288888888888889,0.7083333333333334,0.16221374045801526,0.18129770992366412,0.6564885496183206,0.16221374045801526,0.18129770992366412,0.6564885496183206,0.6732869640368703,0.6100281757524392,0.959154385752924,13.09999999999997,14.276005134582515,2.400000000000001,2.400000000000001,13.09999999999997,2.400000000000001,2.400000000000001,0.95,0.050000000000000044,0.0,0.0075417833248376375,0.0,0.0,0.9408396946564885,0.059160305343511466,0.059160305343511466,0.0,1.4970013076376354e-11,0.0,0.0,9.052258942432445e-12,0.0,0.8307672142982483,0.800000011920929,0.020904701203107834,,,,,0.16609762609004974,0.20000000298023224,131,0.0,0.0,0.0,103,2,0.019417475728155338,2,0.1183206106870229,0.0
5,Local-Only,-0.00021092751049210277,-0.008858955440668316,0.25,0.25,0.7555555555555555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.200000000000001,4.792612428665162,2.1857142857142864,2.1857142857142864,4.200000000000001,2.1857142857142864,2.5700000000000007,0.75,0.25,0.0,0.0,0.0,0.0,0.7654761904761904,0.23452380952380958,0.23452380952380958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.263095238095238,0.0
5,Greedy,0.03803098118181596,0.950774529545399,0.75,0.75,0.9111111111111111,1.0,0.612,0.384,0.004,0.612,0.384,0.004,1.0,1.0,1.0,2.500000000000001,2.6471642851829538,1.7333333333333336,1.7333333333333336,2.500000000000001,1.7333333333333336,2.4300000000000006,0.25,0.75,0.0,0.2145899467776193,0.9976311574844399,0.0,0.586,0.41400000000000003,0.41400000000000003,0.0,3.554029570640438e-10,2.346182415013942e-10,1.1268513899764798e-09,3.017791017079219e-10,8.729357792169878e-10,0.9250752329826355,0.800000011920929,0.01269193273037672,,,,,0.0749247819185257,0.20000000298023224,194,0.0,0.0,0.0,192,0,0.0,0,0.032,2.48
5,Oracle-Min,0.03069157917014762,0.8286726375939857,0.55,0.55,0.8133333333333334,1.0,0.6481481481481481,0.3425925925925926,0.009259259259259259,0.6481481481481481,0.3425925925925926,0.009259259259259259,0.35185185185185186,1.0,1.0,2.700000000000001,2.954221270084382,1.6272727272727279,1.6272727272727279,2.700000000000001,1.6272727272727279,2.400000000000001,0.45,0.55,0.0,0.26860927752898284,0.9976311574844399,0.0,0.6425925925925926,0.3574074074074074,0.3574074074074074,0.0,3.624134325974637e-10,1.7835728727266797e-10,1.1901830632154997e-09,3.425539296664226e-10,1.1485556949963893e-09,0.9213839769363403,0.800000011920929,0.011675169691443443,,,,,0.07861604541540146,0.20000000298023224,190,0.0,0.0,0.0,181,1,0.0055248618784530384,1,0.022222222222222223,1.6296296296296295
