episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
1,EFT,-0.11187481088663487,-22.374962177326974,0.35,0.35,0.6322115384615384,0.8415841584158416,0.9335,0.03975,0.02675,0.9335,0.03975,0.02675,0.008367058151279696,0.12582042332751417,0.9309914235966659,20.000000000000014,23.966841697692878,7.29999999999999,7.29999999999999,9.249999999999982,0.65,1.0,0.0,0.9225,0.07750000000000001,0.07750000000000001,0.0,1.649464564934533e-07,0.0,2.7121785720063407e-12,1.649464564934533e-07,2.7121785720063407e-12,0.7132481336593628,0.5,0.0861617922782898,,,,,0.11466513574123383,0.25,266,0.0,0.0,0.0,250,28,0.112,28,0.11125,2.69
2,EFT,-0.1911284283370771,-38.22568566741542,0.4,0.4,0.6861826697892272,0.8586956521739131,0.92425,0.04875,0.027,0.92425,0.04875,0.027,0.0066609332941404776,0.08793311279393372,0.8652704965782382,20.000000000000014,23.590416336059576,7.987499999999987,7.987499999999987,10.439999999999978,0.6,1.0,0.0,0.9145,0.08550000000000002,0.08550000000000002,0.0,1.0583983112155693e-07,0.0,2.5431384428897807e-11,1.0583983112155693e-07,2.5431384428897807e-11,0.720754861831665,0.5,0.08368798345327377,,,,,0.10291781276464462,0.25,300,0.0,0.0,0.0,286,33,0.11538461538461539,33,0.12325,2.425
3,EFT,-0.784247448481316,-156.8494896962632,0.2,0.2,0.5584725536992841,0.8555555555555555,0.937,0.0385,0.0245,0.937,0.0385,0.0245,0.007899519537538728,0.12538919900855125,0.988677803859294,20.000000000000014,24.303273868560794,7.824999999999989,7.824999999999989,12.324999999999969,0.8,1.0,0.0,0.92875,0.07125000000000004,0.07125000000000004,0.0,2.7286459953757003e-06,0.0,1.9741237533565936e-09,2.7286459953757003e-06,1.9741237533565936e-09,0.6834782361984253,0.5,0.09576726704835892,,,,,0.11860297620296478,0.25,252,0.0,0.0,0.0,237,29,0.12236286919831224,29,0.0935,2.075
4,EFT,-0.4388233547333755,-87.76467094667511,0.4,0.4,0.7680798004987531,0.9019607843137255,0.91725,0.05075,0.032,0.91725,0.05075,0.032,0.006045538977324638,0.07305787283775997,0.6556359340763933,20.000000000000014,22.617373561859136,8.477777777777764,8.477777777777764,10.719999999999978,0.6,1.0,0.0,0.9105,0.08950000000000002,0.08950000000000002,0.0,1.4413701592275174e-06,0.0,4.9667103763084697e-11,1.4413701592275174e-06,4.9667103763084697e-11,0.724372386932373,0.5,0.08071575313806534,,,,,0.09752383828163147,0.25,326,0.0,0.0,0.0,315,38,0.12063492063492064,38,0.12,3.025
5,EFT,-0.16659902953947242,-33.319805907894484,0.4,0.4,0.6374407582938388,0.8793103448275862,0.92325,0.0415,0.03525,0.92325,0.0415,0.03525,0.012297087288623656,0.1602226356823929,0.960815345676757,20.000000000000014,23.118916893005377,7.44999999999999,7.44999999999999,9.784999999999979,0.6,1.0,0.0,0.917,0.08299999999999996,0.08299999999999996,0.0,2.125161024935096e-08,0.0,1.2680401000053632e-11,2.125161024935096e-08,1.2680401000053632e-11,0.6774269938468933,0.5,0.0983358696103096,,,,,0.11036457121372223,0.25,302,0.0,0.0,0.0,288,45,0.15625,45,0.14225,2.64
6,EFT,-0.2522267002657431,-50.44534005314862,0.3,0.3,0.7686746987951807,0.9150943396226415,0.902,0.06275,0.03525,0.902,0.06275,0.03525,0.008637584926334178,0.08813862169728755,0.6995361870092558,20.000000000000014,22.2346363067627,9.183333333333318,9.183333333333318,13.624999999999968,0.7,1.0,0.0,0.892,0.10799999999999998,0.10799999999999998,0.0,4.490354967856547e-07,0.0,2.1181409490950154e-12,4.490354967856547e-07,2.1181409490950154e-12,0.664982259273529,0.5,0.10371100157499313,,,,,0.08551996201276779,0.25,391,0.0,0.0,0.0,377,98,0.259946949602122,98,0.1395,3.265
7,EFT,-0.17208505063394786,-34.41701012678957,0.55,0.55,0.7981438515081206,0.923728813559322,0.90775,0.0565,0.03575,0.90775,0.0565,0.03575,0.009500695187493913,0.10298856571809117,0.846381013017838,20.000000000000014,22.327537918090826,8.181818181818171,8.181818181818171,10.54999999999998,0.45,1.0,0.0,0.89475,0.10524999999999995,0.10524999999999995,0.0,1.496668602385398e-07,0.0,1.2752120323242244e-12,1.496668602385398e-07,1.2752120323242244e-12,0.7027432918548584,0.5,0.0863976925611496,,,,,0.09501038491725922,0.25,368,0.0,0.0,0.0,355,63,0.17746478873239438,63,0.17775,3.235
8,EFT,-0.11986104810432248,-23.972209620864497,0.2,0.2,0.5254237288135594,0.813953488372093,0.94225,0.03525,0.0225,0.94225,0.03525,0.0225,0.007855848196506648,0.13603200340271254,0.7984140323380399,20.000000000000014,24.26837396621704,5.549999999999996,5.549999999999996,6.309999999999993,0.8,1.0,0.0,0.9335,0.0665,0.0665,0.0,1.50770745221962e-07,0.0,1.1558312466852794e-11,1.50770745221962e-07,1.1558312466852794e-11,0.6893415451049805,0.5,0.09397979080677032,,,,,0.12440136820077896,0.25,231,0.0,0.0,0.0,215,27,0.12558139534883722,27,0.08725,2.01
9,EFT,-0.2105989210603917,-42.119784212078336,0.5,0.5,0.7189695550351288,0.8983050847457628,0.91725,0.0495,0.03325,0.91725,0.0495,0.03325,0.008944095174703985,0.10808574229249528,0.7975616722640433,20.000000000000014,22.826814556121832,8.479999999999986,8.479999999999986,10.25499999999998,0.5,1.0,0.0,0.90775,0.09225000000000005,0.09225000000000005,0.0,1.4964848560339306e-07,0.0,1.1953606507408843e-11,1.4964848560339306e-07,1.1953606507408843e-11,0.7090432047843933,0.5,0.08487845957279205,,,,,0.09578327089548111,0.25,330,0.0,0.0,0.0,317,45,0.14195583596214512,45,0.12475,2.805
10,EFT,-0.14524105694247497,-29.048211388494995,0.6,0.6,0.8408551068883611,0.9454545454545454,0.90625,0.061,0.03275,0.90625,0.061,0.03275,0.011075812235222774,0.11814199717570958,0.8373409537931858,20.000000000000014,22.310266780853276,7.033333333333324,7.033333333333324,12.279999999999973,0.4,1.0,0.0,0.89875,0.10124999999999995,0.10124999999999995,0.0,1.6878118458407698e-07,0.0,5.7425370882102644e-12,1.6878118458407698e-07,5.7425370882102644e-12,0.7473844289779663,0.5,0.07260418683290482,,,,,0.09349995106458664,0.25,375,0.0,0.0,0.0,369,44,0.11924119241192412,44,0.1695,2.995
