episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,200,11.629986763000488,20.0,-0.13521063327789307,-28.04212614579424,0.006648847367614508,0.13927149772644043,0.0,0.0,0.25961538461538464,0.0,0.0,0,24.586034774780273,20.000000000000014,0.10746656442615136,0.654315185546875,0.0,0.0,20,1.0,0.28735632183908044,0.08045977011494253,0.632183908045977,0.28735632183908044,0.08045977011494253,0.632183908045977,0.49728506813338025,0.115,1.0,0.49787579530937875,0.8647552371025086,0.0,1.2552124617482008e-10,6.343075398262954e-08,1.2552124617482008e-10,0.23711340206185566,0.5,0.25,101,50,12.740768768,0.0,1.0,0.0,0.9565,0.04349999999999998,0.04349999999999998,0.0,0.0,-0.07552929148077965,1.3911065340042115,2.018192481994629,0.035855147242546084,0.11790709495544434,1.611919140815735,0.0435,0.05454545617103577,0,True,0.0003,0.0,1.2
12,200,12.411964893341064,20.0,-0.7122628688812256,-143.45257665166278,0.008982318453490734,0.7168652415275574,0.0,0.0,0.13443396226415094,0.0,0.0,0,25.378795623779297,20.000000000000014,0.06487237067171976,0.14209469595939117,0.0,0.0,20,1.0,0.2727272727272727,0.10909090909090909,0.6181818181818182,0.2727272727272727,0.10909090909090909,0.6181818181818182,0.5124440221660771,0.08,1.0,0.5133754344086761,0.8710131525993347,3.639703989588572e-12,2.8147419950386166e-09,2.281357865285827e-06,2.8147419950386166e-09,0.18,0.5,0.25,71,30,6.240370688,0.0,1.0,0.0,0.9725,0.02749999999999997,0.02749999999999997,0.0,0.0,-0.20434999465942383,1.3287698825200398,2.3841137886047363,-0.01281944289803505,0.041666666666666664,1.494005600611369,0.0275,0.0,0,True,0.0003,0.0,1.2
13,200,11.119002103805542,20.0,-0.06406598538160324,-13.81319800489559,0.007923930883407593,0.07046032696962357,0.0,0.0,0.22302158273381295,0.0,0.0,0,25.063791275024414,20.000000000000014,0.086277444449964,0.36691340128580247,0.0,0.0,20,1.0,0.27450980392156865,0.06535947712418301,0.6601307189542484,0.27450980392156865,0.06535947712418301,0.6601307189542484,0.5046637208535103,0.06,1.0,0.5076197366473104,0.8653576970100403,1.6596118468208132e-13,1.7697447673992173e-11,8.552145658313748e-09,1.7697447673992173e-11,0.2077922077922078,0.5,0.25,95,42,9.567551488,0.0,1.0,0.0,0.96175,0.038250000000000006,0.038250000000000006,0.0,0.0,-0.1933625489473343,1.0474159717559814,2.208648204803467,0.08492540568113327,0.0,1.9718513488769531,0.03825,0.4285714328289032,0,True,0.0003,0.0,1.2
14,200,12.159982204437256,20.0,-0.38936683535575867,-78.87337431770155,0.008509176783263683,0.393280565738678,0.0,0.0,0.13286713286713286,0.0,0.0,0,24.41385269165039,20.000000000000014,0.06327596474892173,0.19170615653711373,0.0,0.0,20,1.0,0.20388349514563106,0.07766990291262135,0.7184466019417476,0.20388349514563106,0.07766990291262135,0.7184466019417476,0.5051899374875939,0.04,0.0,0.5041738414442095,0.8643631637096405,2.0005182406468425e-12,8.498236003795512e-10,1.6817031109894742e-06,8.498236003795512e-10,0.125,0.5,0.25,76,21,5.76028672,0.0,1.0,0.0,0.97425,0.02575000000000005,0.02575000000000005,0.0,0.0,-0.09431292861700058,1.175148367881775,2.235159158706665,0.09824631363153458,0.1666666716337204,1.909204363822937,0.02575,0.0,0,True,0.0003,0.0,1.2
15,200,12.41875410079956,20.0,-0.20175260305404663,-41.350521416928146,-0.011049402877688408,0.20175260305404663,0.0,0.0,0.09930715935334873,0.0,0.0,0,25.585765838623047,20.000000000000014,0.049519647784825385,0.21071535746256395,0.0,0.0,20,1.0,0.17582417582417584,0.04395604395604396,0.7802197802197802,0.17582417582417584,0.04395604395604396,0.7802197802197802,0.5020444710487499,0.025,0.0,0.4991223543842994,0.8649897754192353,9.326507665122219e-13,1.753658773750999e-09,4.097331185448638e-08,1.753658773750999e-09,0.20512820512820512,0.5,0.25,67,16,4.775732736,0.0,1.0,0.0,0.97725,0.022750000000000048,0.022750000000000048,0.0,0.0,0.0029756762087345123,1.3524298667907715,2.317924976348877,-0.038661723490804434,0.2875000014901161,2.5747255384922028,0.02275,0.0,0,True,0.0003,0.0,1.2
16,200,11.83530879020691,20.0,-0.15724477171897888,-32.448955537311235,0.0071601662784814835,0.16223342716693878,0.0,0.0,0.22794117647058823,0.0,0.0,0,25.241397857666016,20.000000000000014,0.09436985922049067,0.5896704887680276,0.0,0.0,20,1.0,0.2684563758389262,0.06040268456375839,0.6711409395973155,0.2684563758389262,0.06040268456375839,0.6711409395973155,0.5107012759621721,0.05,0.04999999999998295,0.5116437742251895,0.8636637032032013,1.0712685079294904e-12,1.4737414066878785e-10,1.5160661348545545e-07,1.4737414066878785e-10,0.13333333333333333,0.5,0.25,99,40,9.978144768,0.0,1.0,0.0,0.96275,0.037250000000000005,0.037250000000000005,0.0,0.0,0.23415200412273407,1.223435878753662,2.05214262008667,0.03178534656763077,0.0,2.969973087310791,0.03725,0.0,0,True,0.0003,0.0,1.2
17,200,11.647616863250732,20.0,-0.3273502588272095,-66.47004878604945,0.007721918169409037,0.3315552771091461,0.0,0.0,0.19714964370546317,0.0,0.0,0,24.850147247314453,20.000000000000014,0.07016997811213162,0.29833526611328126,0.0,0.0,20,1.0,0.3684210526315789,0.045112781954887216,0.5864661654135338,0.3684210526315789,0.045112781954887216,0.5864661654135338,0.5025050034397281,0.035,0.0,0.5000918968014625,0.8615996360778808,2.3024180218628176e-12,1.2561944540134817e-10,1.534353089027718e-08,1.2561944540134817e-10,0.19642857142857142,0.5,0.25,73,49,8.555914752,0.0,1.0,0.0,0.96675,0.03325,0.03325,0.0,0.0,0.41660887002944946,1.12626314163208,2.483532190322876,0.03879828378558159,0.0,4.797858238220215,0.03325,0.0,0,True,0.0003,0.0,1.2
18,200,11.507280111312866,20.0,-0.10860905051231384,-22.721810215782895,0.008920243009924889,0.11517781019210815,0.0,0.0,0.15201900237529692,0.0,0.0,0,25.524581909179688,20.000000000000014,0.08545949483965902,0.334371665257602,0.0,0.0,20,1.0,0.211864406779661,0.07627118644067797,0.711864406779661,0.211864406779661,0.07627118644067797,0.711864406779661,0.5053555904822424,0.045,0.0,0.5057659494912576,0.8611568421125412,3.0449400596418985e-13,8.013363583803113e-11,5.274171144264983e-08,8.013363583803113e-11,0.18181818181818182,0.5,0.25,83,25,7.408952832,0.0,1.0,0.0,0.9705,0.02949999999999997,0.02949999999999997,0.0,0.0,0.46805307269096375,1.1283230781555176,1.9837899208068848,0.11473075300455093,0.1111111119389534,4.608892917633057,0.0295,0.0,0,True,0.0003,0.0,1.2
19,200,12.388467073440552,20.0,-0.23827776312828064,-48.6555511847045,0.008032198995351791,0.24352912604808807,0.0,0.0,0.11961722488038277,0.0,0.0,0,25.250261306762695,20.000000000000014,0.057377031536797324,0.28392232259114586,0.0,0.0,20,1.0,0.1919191919191919,0.030303030303030304,0.7777777777777778,0.1919191919191919,0.030303030303030304,0.7777777777777778,0.5023338840517682,0.035,0.0,0.49870403687467596,0.8629527807235716,2.590510922093059e-12,3.628939371225215e-10,3.953125542466296e-07,3.628939371225215e-10,0.11627906976744186,0.5,0.25,75,19,5.621284864,0.0,1.0,0.0,0.97525,0.02475000000000005,0.02475000000000005,0.0,0.0,-0.2539824843406677,0.8429198861122131,2.317715287208557,0.010694634169340134,0.0625,2.1578097343444824,0.02475,0.10000000149011612,0,True,0.0003,0.0,1.2
20,200,12.161854982376099,20.0,-0.20656388998031616,-42.31277663203041,0.008339112624526024,0.2121630609035492,0.0,0.0,0.11395348837209303,0.0,0.0,0,25.50326156616211,20.000000000000014,0.04473372027295093,0.19239313061151292,0.0,0.0,20,1.0,0.1553398058252427,0.07766990291262135,0.7669902912621359,0.1553398058252427,0.07766990291262135,0.7669902912621359,0.5080069497353398,0.05,0.0,0.5072994429425718,0.8622446209192276,1.5232565642869789e-12,5.059444529997847e-10,1.903496951172201e-07,5.059444529997847e-10,0.17777777777777778,0.5,0.25,79,16,5.122057728,0.0,1.0,0.0,0.97425,0.02575000000000005,0.02575000000000005,0.0,0.0,-0.2153838351368904,4.869030773639679,2.381238341331482,-0.003444492816925049,0.0,48.55622881650925,0.02575,0.3333333432674408,0,True,0.0003,0.0,1.2
