episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
1,EFT,-0.093414075193097,-18.6828150386194,0.2,0.2,0.6586538461538461,0.8981481481481481,0.9265,0.04475,0.02875,0.9265,0.04475,0.02875,0.009374703692743668,0.12754698901692066,0.8449381791939757,20.000000000000014,24.073449993133544,7.824999999999989,7.824999999999989,9.544999999999982,0.8,1.0,0.0,0.91875,0.08125000000000004,0.08125000000000004,0.0,4.988715929243881e-08,0.0,7.417973353629481e-12,4.988715929243881e-08,7.417973353629481e-12,0.7159383296966553,0.5,0.09961584955453873,,,,,0.10508666932582855,0.25,294,0.0,0.0,0.0,281,35,0.12455516014234876,35,0.1205,2.835
2,EFT,-0.18491468139855724,-36.982936279711446,0.55,0.55,0.765807962529274,0.908256880733945,0.919,0.05125,0.02975,0.919,0.05125,0.02975,0.009289492773554816,0.11468509596981254,0.9932127020394858,20.000000000000014,22.231426620483404,7.154545454545445,7.154545454545445,11.599999999999975,0.45,1.0,0.0,0.907,0.09299999999999997,0.09299999999999997,0.0,1.995511240693304e-07,0.0,4.006137435674795e-12,1.995511240693304e-07,4.006137435674795e-12,0.7405531406402588,0.5,0.08879511058330536,,,,,0.09983870387077332,0.25,324,0.0,0.0,0.0,314,31,0.09872611464968153,31,0.1355,2.515
3,EFT,-0.20119579457676168,-40.239158915352334,0.4,0.4,0.6873508353221957,0.89,0.92475,0.044,0.03125,0.92475,0.044,0.03125,0.009610071513130664,0.1277085915366201,0.9751526221172904,20.000000000000014,23.113702201843267,7.46249999999999,7.46249999999999,10.859999999999975,0.6,1.0,0.0,0.914,0.08599999999999997,0.08599999999999997,0.0,3.9915875049700844e-07,0.0,3.702375211966924e-12,3.9915875049700844e-07,3.702375211966924e-12,0.7079682946205139,0.5,0.10407669842243195,,,,,0.10687560588121414,0.25,297,0.0,0.0,0.0,285,40,0.14035087719298245,40,0.1435,2.64
4,EFT,-0.2644940380322885,-50.25386722613481,0.25,0.25,0.6483790523690773,0.8210526315789474,0.9063157894736842,0.05868421052631579,0.035,0.9063157894736842,0.05868421052631579,0.035,0.010180153759027793,0.1086645625963641,0.8228459390604236,19.0,21.984663867950438,8.279999999999987,8.279999999999987,10.27999999999998,0.75,0.0,0.0,0.8957894736842106,0.10421052631578942,0.10421052631578942,0.0,5.840327617079311e-07,0.0,4.1901922903653244e-11,5.840327617079311e-07,4.1901922903653244e-11,0.5875917077064514,0.5,0.16250105202198029,,,,,0.09080883860588074,0.25,355,0.0,0.0,0.0,332,112,0.3373493975903614,112,0.1513157894736842,3.3210526315789473
5,EFT,-0.20333989066873084,-40.66797813374617,0.35,0.35,0.6445497630331753,0.8679245283018868,0.919,0.048,0.033,0.919,0.048,0.033,0.009787117308906006,0.12082860875192597,0.7735247287367192,20.000000000000014,22.947696208953865,8.199999999999987,8.199999999999987,10.04999999999998,0.65,1.0,0.0,0.91075,0.08925000000000005,0.08925000000000005,0.0,1.1991579640380223e-07,0.0,3.0853018057053205e-11,1.1991579640380223e-07,3.0853018057053205e-11,0.6619530916213989,0.5,0.124588742852211,,,,,0.10472076386213303,0.25,323,0.0,0.0,0.0,307,68,0.22149837133550487,68,0.14425,2.64
6,EFT,-0.1512338979641662,-30.24677959283324,0.2,0.2,0.5277108433734939,0.7790697674418605,0.9385,0.03525,0.02625,0.9385,0.03525,0.02625,0.008985290520748462,0.14610228489021887,1.0,20.000000000000014,24.283950614929203,5.649999999999996,5.649999999999996,6.579999999999992,0.8,1.0,0.0,0.92875,0.07125000000000004,0.07125000000000004,0.0,1.4971867301483144e-07,0.0,4.0829187253343946e-11,1.4971867301483144e-07,4.0829187253343946e-11,0.6651223301887512,0.5,0.1252862513065338,,,,,0.12420196831226349,0.25,245,0.0,0.0,0.0,226,41,0.18141592920353983,41,0.112,2.02
7,EFT,-0.23944149665411932,-47.88829933082386,0.3,0.3,0.6194895591647331,0.8173076923076923,0.9285,0.04275,0.02875,0.9285,0.04275,0.02875,0.009989795610127996,0.1397174211206712,0.9409118960570308,20.000000000000014,24.210047149658205,7.766666666666655,7.766666666666655,9.924999999999981,0.7,1.0,0.0,0.91675,0.08325000000000005,0.08325000000000005,0.0,9.483720759817515e-07,0.0,8.040011365006983e-12,9.483720759817515e-07,8.040011365006983e-12,0.7026539444923401,0.5,0.10678669810295105,,,,,0.11148026585578918,0.25,286,0.0,0.0,0.0,267,43,0.16104868913857678,43,0.13725,2.56
8,EFT,-0.13231475787791416,-26.462951575582835,0.15,0.15,0.49878934624697335,0.8043478260869565,0.94425,0.02975,0.026,0.94425,0.02975,0.026,0.011502475507953344,0.2063224306359344,1.0,20.000000000000014,25.64220314025879,5.066666666666665,5.066666666666665,5.899999999999995,0.85,1.0,0.0,0.93725,0.06274999999999997,0.06274999999999997,0.0,2.993259613504051e-07,0.0,1.3000726883927172e-10,2.993259613504051e-07,1.3000726883927172e-10,0.6841407418251038,0.5,0.11750887334346771,,,,,0.13256840407848358,0.25,223,0.0,0.0,0.0,205,23,0.11219512195121951,23,0.093,2.015
9,EFT,-0.19946261082677963,-39.89252216535593,0.3,0.3,0.5995316159250585,0.81,0.932,0.0405,0.0275,0.932,0.0405,0.0275,0.0075130275854358745,0.11048569978582172,0.8044264233324564,20.000000000000014,24.851741981506354,7.083333333333324,7.083333333333324,9.324999999999983,0.7,1.0,0.0,0.9215,0.07850000000000001,0.07850000000000001,0.0,3.09517787400182e-07,0.0,1.5106523670871397e-11,3.09517787400182e-07,1.5106523670871397e-11,0.6962395906448364,0.5,0.10893853008747101,,,,,0.1145390197634697,0.25,270,0.0,0.0,0.0,251,37,0.14741035856573706,37,0.1035,2.66
10,EFT,-0.255307308621269,-51.0614617242538,0.45,0.45,0.8741092636579573,0.9548872180451128,0.88875,0.06775,0.0435,0.88875,0.06775,0.0435,0.013088665951611107,0.11765092990212227,0.8892067558676169,20.000000000000014,21.22482137680054,8.87777777777776,8.87777777777776,13.379999999999969,0.55,1.0,0.0,0.8805,0.11950000000000005,0.11950000000000005,0.0,2.4990723090922984e-07,0.0,1.8373607756777544e-12,2.4990723090922984e-07,1.8373607756777544e-12,0.7076452374458313,0.5,0.10261046141386032,,,,,0.08384176343679428,0.25,442,0.0,0.0,0.0,431,98,0.2273781902552204,98,0.23225,4.08
