episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
1,CP-EFT,-0.15017794643122082,-30.03558928624416,0.35,0.35,0.6754807692307693,0.8617021276595744,0.93225,0.04175,0.026,0.93225,0.04175,0.026,0.005600650661873936,0.08266643043356364,0.7091678954406861,20.000000000000014,22.876100444793707,7.442857142857133,7.442857142857133,10.409999999999979,0.65,1.0,0.0,0.918,0.08199999999999996,0.08199999999999996,0.0,3.127296679394931e-07,0.0,1.0622644257274327e-11,3.127296679394931e-07,1.0622644257274327e-11,0.7079771757125854,0.5,0.10740049183368683,,,,,0.10355100780725479,0.25,269,0.0,0.0,0.0,256,31,0.12109375,31,0.13325,2.13
2,CP-EFT,-0.19987268790747084,-39.97453758149417,0.4,0.4,0.7681498829039812,0.9418604651162791,0.925,0.051,0.024,0.925,0.051,0.024,0.004831288675943489,0.06441718234591319,0.6070071764395278,20.000000000000014,21.79177694320679,9.933333333333316,9.933333333333316,13.859999999999966,0.6,1.0,0.0,0.90425,0.09575,0.09575,0.0,5.099452948797989e-08,0.0,1.917003535079065e-11,5.099452948797989e-08,1.917003535079065e-11,0.7156110405921936,0.5,0.09863916784524918,,,,,0.0877409502863884,0.25,300,0.0,0.0,0.0,293,45,0.15358361774744028,45,0.1075,2.485
3,CP-EFT,-0.15148284692831163,-30.296569385662323,0.15,0.15,0.5632458233890215,0.8518518518518519,0.94575,0.03075,0.0235,0.94575,0.03075,0.0235,0.006182598462193428,0.1139649486118604,0.9554380016344114,20.000000000000014,23.93001232147217,6.833333333333325,6.833333333333325,7.099999999999991,0.85,1.0,0.0,0.9275,0.07250000000000001,0.07250000000000001,0.0,5.190377905250898e-09,0.0,8.056131282907497e-12,5.190377905250898e-09,8.056131282907497e-12,0.6556872129440308,0.5,0.126653254032135,,,,,0.12475334852933884,0.25,215,0.0,0.0,0.0,203,35,0.1724137931034483,35,0.132,1.595
4,CP-EFT,-0.299660431003503,-56.036500597655056,0.25,0.25,0.6109725685785536,0.8024691358024691,0.9355614973262032,0.0393048128342246,0.025133689839572194,0.9355614973262032,0.0393048128342246,0.025133689839572194,0.005747801643006799,0.089198249563674,0.8281909864544842,18.699999999999996,21.584813022613524,7.39999999999999,7.39999999999999,11.479999999999976,0.75,0.0,0.0,0.9187165775401069,0.08128342245989306,0.08128342245989306,0.0,8.101046091724129e-07,0.0,6.251126283274289e-10,8.101046091724129e-07,6.251126283274289e-10,0.7149209976196289,0.5,0.1014781966805458,,,,,0.10636262595653534,0.25,241,0.0,0.0,0.0,224,36,0.16071428571428573,36,0.11898395721925134,2.0802139037433154
5,CP-EFT,-0.5057777708756376,-101.15555417512752,0.4,0.4,0.6658767772511849,0.898989898989899,0.927,0.04525,0.02775,0.927,0.04525,0.02775,0.008046045381903386,0.11021979975210118,0.7286685721866129,20.000000000000014,22.113212871551518,8.624999999999986,8.624999999999986,11.024999999999977,0.6,1.0,0.0,0.91325,0.08675,0.08675,0.0,2.7933988349104766e-06,0.0,5.63845012346853e-11,2.7933988349104766e-06,5.63845012346853e-11,0.6777690649032593,0.5,0.11619947850704193,,,,,0.09761564433574677,0.25,291,0.0,0.0,0.0,279,50,0.17921146953405018,50,0.12075,2.145
6,CP-EFT,-0.1777344532471439,-35.54689064942878,0.25,0.25,0.6120481927710844,0.8552631578947368,0.9425,0.0355,0.022,0.9425,0.0355,0.022,0.005045912990571566,0.0877550085316794,0.6451971861556925,20.000000000000014,22.852272319793705,8.259999999999987,8.259999999999987,13.299999999999969,0.75,1.0,0.0,0.924,0.07599999999999996,0.07599999999999996,0.0,9.990262839210118e-08,0.0,3.831167588036477e-12,9.990262839210118e-08,3.831167588036477e-12,0.6971827745437622,0.5,0.11166983842849731,,,,,0.11498448997735977,0.25,230,0.0,0.0,0.0,214,31,0.14485981308411214,31,0.12025,1.91
7,CP-EFT,-0.18749189496176397,-37.49837899235279,0.3,0.3,0.62877030162413,0.7887323943661971,0.9385,0.0405,0.021,0.9385,0.0405,0.021,0.006282316567309515,0.10215148889934171,0.8569633597325431,20.000000000000014,24.65474300384522,5.933333333333327,5.933333333333327,7.049999999999991,0.7,1.0,0.0,0.9195,0.08050000000000002,0.08050000000000002,0.0,5.005482535125338e-07,0.0,1.6693089618935453e-11,5.005482535125338e-07,1.6693089618935453e-11,0.7084645628929138,0.5,0.10439643263816833,,,,,0.1110607460141182,0.25,246,0.0,0.0,0.0,231,32,0.13852813852813853,32,0.135,2.18
8,CP-EFT,-0.11138271004241661,-22.27654200848332,0.25,0.25,0.5617433414043583,0.8289473684210527,0.94625,0.03125,0.0225,0.94625,0.03125,0.0225,0.004568476171911817,0.08499490552394079,0.6683765194990993,20.000000000000014,23.059007453918458,5.819999999999995,5.819999999999995,9.219999999999983,0.75,1.0,0.0,0.93125,0.06874999999999998,0.06874999999999998,0.0,4.990462443288379e-08,0.0,4.640610378608967e-12,4.990462443288379e-08,4.640610378608967e-12,0.7080880999565125,0.5,0.10531479865312576,,,,,0.12261498719453812,0.25,215,0.0,0.0,0.0,202,24,0.1188118811881188,24,0.11775,1.605
9,CP-EFT,-0.406851891572587,-81.3703783145174,0.5,0.5,0.6932084309133489,0.9375,0.93325,0.037,0.02975,0.93325,0.037,0.02975,0.006512374249562198,0.09756365916947118,0.7894503669758918,20.000000000000014,22.009471035003667,7.789999999999989,7.789999999999989,10.664999999999978,0.5,1.0,0.0,0.916,0.08399999999999996,0.08399999999999996,0.0,1.5788465361765702e-06,0.0,1.6982321798808542e-11,1.5788465361765702e-06,1.6982321798808542e-11,0.7106146812438965,0.5,0.10050652921199799,,,,,0.10471542924642563,0.25,265,0.0,0.0,0.0,258,28,0.10852713178294573,28,0.14175,1.965
10,CP-EFT,-0.40617563241847765,-63.76957428970099,0.55,0.55,0.8693586698337292,0.9469026548672567,0.8866242038216561,0.06878980891719745,0.044585987261146494,0.8866242038216561,0.06878980891719745,0.044585987261146494,0.01255359570505789,0.11072553515135328,0.8241049682720332,15.69999999999996,17.48567520141599,8.909090909090892,8.909090909090892,12.599999999999971,0.45,0.0,0.0,0.8662420382165605,0.13375796178343946,0.13375796178343946,0.0,1.7156770582005265e-06,0.0,1.2404019651690579e-11,1.7156770582005265e-06,1.2404019651690579e-11,0.7360068559646606,0.5,0.09224971383810043,,,,,0.09175068140029907,0.25,354,0.0,0.0,0.0,345,44,0.12753623188405797,44,0.26146496815286624,3.515923566878981
