episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,avg_power,avg_queue_len,avg_rsu_queue
161,EFT,-2.2542501336072096,-450.85002672144196,0.25,0.25,0.5862068965517241,0.8571428571428571,0.92975,0.033,0.03725,0.010350040852764978,0.14875,2.155
162,EFT,-2.4741816571568473,-494.83633143136944,0.35,0.35,0.6336405529953917,0.8981481481481481,0.9045,0.05575,0.03975,0.009499791682095934,0.15275,3.255
163,EFT,-2.0605649296008823,-313.2058692993341,0.7,0.7,0.9250585480093677,0.96875,0.8661184210526316,0.07467105263157894,0.05921052631578947,0.015675467141789537,0.2674342105263158,4.506578947368421
164,EFT,-2.4327957272940206,-486.5591454588041,0.3,0.3,0.6955503512880562,0.9117647058823529,0.917,0.05025,0.03275,0.007501491658936816,0.1235,3.055
165,EFT,-2.313300879756095,-462.660175951219,0.45,0.45,0.7428571428571429,0.9433962264150944,0.91525,0.05,0.03475,0.011154814463911257,0.156,2.73
166,EFT,-2.120737236100972,-424.1474472201944,0.3,0.3,0.6285714285714286,0.8734177215189873,0.925,0.04875,0.02625,0.008743557962070873,0.09225,2.43
167,EFT,-2.309301384144689,-461.8602768289378,0.55,0.55,0.7616822429906542,0.9137931034482759,0.91475,0.048,0.03725,0.007257236913658657,0.1635,3.085
168,EFT,-2.177584721851848,-435.5169443703696,0.35,0.35,0.6579572446555819,0.84375,0.91975,0.04575,0.0345,0.0060305615197028,0.15875,2.585
169,EFT,-2.0748824929341954,-284.25890153198475,0.6,0.6,0.8530066815144766,0.9726027397260274,0.852919708029197,0.08284671532846716,0.06423357664233577,0.017851152805141265,0.27043795620437955,4.824817518248175
170,EFT,-2.129432453894508,-347.09748998480484,0.5,0.5,0.8112359550561797,0.9666666666666667,0.8748466257668711,0.07822085889570553,0.04693251533742331,0.010687770782439723,0.2,4.288343558282208
171,EFT,-2.3887526343923566,-477.7505268784713,0.2,0.2,0.6420047732696897,0.8526315789473684,0.915,0.0565,0.0285,0.006235691592427639,0.1225,3.29
172,EFT,-2.210454822233467,-442.0909644466934,0.35,0.35,0.7272727272727273,0.8968253968253969,0.91175,0.04775,0.0405,0.01016502297835282,0.16425,2.78
173,EFT,-2.081305310376332,-416.26106207526647,0.25,0.25,0.580335731414868,0.8202247191011236,0.929,0.042,0.029,0.009333495380874602,0.12075,2.805
174,EFT,-2.183695034162636,-423.6368366275514,0.55,0.55,0.7796610169491526,0.9290780141843972,0.9061855670103093,0.04484536082474227,0.04896907216494845,0.005634393174798086,0.22989690721649483,2.88659793814433
175,EFT,-2.1011536129626425,-420.2307225925285,0.4,0.4,0.7314148681055156,0.8888888888888888,0.922,0.0435,0.0345,0.009687108484212257,0.14425,2.465
176,EFT,-2.703334992024873,-540.6669984049746,0.5,0.5,0.7788235294117647,0.9185185185185185,0.90675,0.0525,0.04075,0.00554757782188842,0.17875,3.165
177,EFT,-2.0829899687916877,-274.9546758805028,0.45,0.45,0.8878718535469108,0.9551282051282052,0.8246212121212121,0.09696969696969697,0.07840909090909091,0.014254949933783888,0.3734848484848485,5.53030303030303
178,EFT,-2.0797070698708087,-415.9414139741617,0.4,0.4,0.5901639344262295,0.8505747126436781,0.9325,0.04075,0.02675,0.006963405555416832,0.1075,2.44
179,EFT,-1.9975313232530039,-399.50626465060077,0.3,0.3,0.6563245823389021,0.8247422680412371,0.91475,0.05025,0.035,0.008409111740282674,0.1555,3.04
180,EFT,-2.381250756567693,-476.2501513135386,0.45,0.45,0.7026378896882494,0.8910891089108911,0.91275,0.04825,0.039,0.00922907691554046,0.1675,3.135
181,EFT,-2.109690426488042,-421.9380852976084,0.1,0.1,0.6724565756823822,0.8089887640449438,0.91525,0.04625,0.0385,0.007922254051532898,0.15075,2.76
182,EFT,-2.0615272845502277,-412.30545691004556,0.35,0.35,0.6505747126436782,0.897196261682243,0.9215,0.04725,0.03125,0.008103037416283342,0.1295,2.425
183,EFT,-2.018967656570418,-296.78824551585143,0.55,0.55,0.8052256532066508,0.928,0.8680272108843538,0.07346938775510205,0.058503401360544216,0.012509162134538501,0.2425170068027211,4.35374149659864
184,EFT,-2.0538202920986746,-410.7640584197349,0.75,0.75,0.8524590163934426,0.946969696969697,0.9045,0.058,0.0375,0.009189273249526671,0.1895,3.285
185,EFT,-2.2617705021240937,-452.35410042481874,0.4,0.4,0.6889400921658986,0.8867924528301887,0.908,0.057,0.035,0.0077526171830954674,0.1555,3.19
186,EFT,-2.146747566201672,-429.34951324033443,0.3,0.3,0.6744186046511628,0.8981481481481481,0.908,0.0525,0.0395,0.009918208445420856,0.1685,3.375
187,EFT,-2.2175763094795866,-443.5152618959173,0.25,0.25,0.5668202764976958,0.8539325842696629,0.933,0.0395,0.0275,0.006810319799223968,0.1315,2.81
188,EFT,-2.0235704189794905,-404.7140837958981,0.25,0.25,0.5728155339805825,0.8172043010752689,0.925,0.04675,0.02825,0.009519835520946365,0.12675,2.78
189,EFT,-2.487001274254185,-497.40025485083703,0.35,0.35,0.6305882352941177,0.84,0.91125,0.05575,0.033,0.008647679032187779,0.153,3.145
190,EFT,-2.5494378938950017,-387.51455987204025,0.2,0.2,0.6636771300448431,0.9083969465648855,0.8773026315789474,0.06973684210526315,0.05296052631578947,0.010637266265224635,0.2042763157894737,4.098684210526316
191,EFT,-2.127330843100526,-319.0996264650789,0.2,0.2,0.6941176470588235,0.8526315789473684,0.891,0.064,0.045,0.010892151047731367,0.184,3.6133333333333333
192,EFT,-1.9771774155162876,-395.4354831032575,0.45,0.45,0.6261904761904762,0.8260869565217391,0.919,0.04525,0.03575,0.007674569374266694,0.166,3.005
193,EFT,-2.095387725912693,-419.07754518253864,0.65,0.65,0.8075117370892019,0.9389312977099237,0.91,0.0515,0.0385,0.011515749993678465,0.165,2.985
194,EFT,-2.1252993355374556,-425.05986710749113,0.45,0.45,0.7743467933491687,0.9051724137931034,0.91175,0.05425,0.034,0.011072406317939477,0.15625,3.145
195,EFT,-2.1367473093521117,-427.3494618704223,0.5,0.5,0.8414918414918415,0.958904109589041,0.903,0.0485,0.0485,0.012376302370534917,0.222,3.16
196,EFT,-2.033491238690882,-264.35386102981465,0.45,0.45,0.7582159624413145,0.9285714285714286,0.8369230769230769,0.08884615384615385,0.07423076923076923,0.01693971438252188,0.3646153846153846,5.623076923076923
197,EFT,-2.2283543828284875,-445.6708765656975,0.7,0.7,0.8942528735632184,0.9753086419753086,0.89275,0.0585,0.04875,0.006109943234489623,0.2235,3.74
198,EFT,-2.1296395512939474,-338.61268865573766,0.25,0.25,0.6547619047619048,0.8636363636363636,0.8833333333333333,0.06635220125786163,0.050314465408805034,0.013398373128126008,0.21446540880503145,4.352201257861635
199,EFT,-2.244303679484683,-448.8607358969366,0.3,0.3,0.7432762836185819,0.9064748201438849,0.902,0.0525,0.0455,0.008387821433328552,0.20375,3.425
200,EFT,-2.158332426681401,-431.66648533628023,0.4,0.4,0.7808857808857809,0.9180327868852459,0.90575,0.051,0.04325,0.008344924065191318,0.1945,3.02
201,EFT,-2.8059516327477683,-561.1903265495537,0.15,0.15,0.5268065268065268,0.8387096774193549,0.9365,0.034,0.0295,0.005786419767035188,0.113,2.375
202,EFT,-2.0972046857267044,-289.4142466302852,0.35,0.35,0.7091346153846154,0.9285714285714286,0.8735507246376811,0.07644927536231884,0.05,0.00925739135876029,0.18659420289855072,4.826086956521739
203,EFT,-2.1437622451413896,-428.7524490282779,0.35,0.35,0.6674876847290641,0.9180327868852459,0.91625,0.0485,0.03525,0.007279625898100905,0.13525,2.975
204,EFT,-2.5445924527666333,-508.91849055332665,0.2,0.2,0.5012106537530266,0.7849462365591398,0.93875,0.03425,0.027,0.00829092491462154,0.10575,2.355
205,EFT,-2.695501558265556,-512.1452960704556,0.3,0.3,0.7831325301204819,0.9236111111111112,0.9052631578947369,0.049473684210526316,0.045263157894736845,0.007652515399461556,0.1813157894736842,2.863157894736842
206,EFT,-2.179067759352111,-435.81355187042215,0.5,0.5,0.6492890995260664,0.91,0.92175,0.04875,0.0295,0.009252879363391834,0.1345,2.92
207,EFT,-2.08900438067172,-417.80087613434404,0.25,0.25,0.6420047732696897,0.8737864077669902,0.92425,0.043,0.03275,0.006728565681709617,0.14625,2.49
208,EFT,-2.1366819271073862,-318.36560713900053,0.7,0.7,0.8899082568807339,0.9689922480620154,0.8600671140939598,0.08322147651006712,0.056711409395973154,0.015039149559137023,0.26946308724832213,4.543624161073826
209,EFT,-2.1153702984612686,-423.07405969225374,0.45,0.45,0.7347417840375586,0.8947368421052632,0.92125,0.04775,0.031,0.007718781568894289,0.11575,2.91
210,EFT,-2.0989709742833935,-281.2621105539747,0.45,0.45,0.7740384615384616,0.9328358208955224,0.835820895522388,0.09514925373134328,0.06902985074626866,0.01906465178986498,0.3130597014925373,6.141791044776119
211,EFT,-2.1699446619860225,-279.92286139619694,0.55,0.55,0.8354114713216958,0.9523809523809523,0.8534883720930233,0.07790697674418605,0.0686046511627907,0.01767816462861721,0.24922480620155038,4.89922480620155
212,EFT,-2.057961769814452,-411.59235396289034,0.25,0.25,0.5143540669856459,0.7590361445783133,0.9335,0.04025,0.02625,0.008135818113038438,0.10575,2.61
213,EFT,-2.4065123779516044,-481.3024755903209,0.35,0.35,0.60431654676259,0.8823529411764706,0.93325,0.03775,0.029,0.00536411742493726,0.125,2.475
214,EFT,-2.0518440097452255,-410.36880194904506,0.25,0.25,0.5349397590361445,0.7804878048780488,0.93775,0.03625,0.026,0.005800035655157034,0.103,2.085
215,EFT,-2.0061744232728738,-401.2348846545747,0.35,0.35,0.6608910891089109,0.8780487804878049,0.92275,0.04,0.03725,0.0030831221619981044,0.1695,2.84
216,EFT,-2.7424314546049384,-548.4862909209877,0.4,0.4,0.5971896955503513,0.8117647058823529,0.92625,0.047,0.02675,0.006901244007964109,0.12025,2.785
217,EFT,-2.555508727386312,-401.214870199651,0.15,0.15,0.5734939759036145,0.8712871287128713,0.8987261146496816,0.06050955414012739,0.04076433121019108,0.007547170187511144,0.1980891719745223,3.4968152866242037
218,EFT,-2.1179645738367507,-423.5929147673501,0.5,0.5,0.7440758293838863,0.9380530973451328,0.90475,0.05475,0.0405,0.007906395819989021,0.15575,3.2
219,EFT,-2.064572985127315,-412.914597025463,0.35,0.35,0.6882494004796164,0.9090909090909091,0.915,0.052,0.033,0.005261460320757561,0.1525,2.97
220,EFT,-2.3142019235752964,-462.8403847150593,0.4,0.4,0.6359447004608295,0.8363636363636363,0.92425,0.04375,0.032,0.009938496304745508,0.131,2.73
221,EFT,-2.0677410633505726,-413.5482126701145,0.35,0.35,0.7350835322195705,0.8727272727272727,0.90825,0.05675,0.035,0.005480517974264463,0.1465,3.435
222,EFT,-2.2020966058396034,-339.1228772992989,0.45,0.45,0.7237163814180929,0.875,0.8996753246753246,0.06266233766233766,0.03766233766233766,0.0112904275837474,0.15162337662337663,3.4740259740259742
223,EFT,-2.3290619657820475,-465.81239315640954,0.45,0.45,0.7205882352941176,0.8913043478260869,0.905,0.049,0.046,0.0041121235960908,0.23125,3.275
224,EFT,-2.0804732725215676,-416.0946545043135,0.4,0.4,0.7342657342657343,0.9047619047619048,0.9085,0.05025,0.04125,0.00933242949640982,0.1585,3.355
225,EFT,-2.5045172371817896,-448.3085854555403,0.35,0.35,0.6403940886699507,0.8529411764705882,0.9251396648044693,0.044134078212290505,0.030726256983240222,0.004884473802385003,0.1399441340782123,2.452513966480447
226,EFT,-2.19168213275071,-438.336426550142,0.35,0.35,0.7780548628428927,0.937007874015748,0.90475,0.054,0.04125,0.008189719803905442,0.15775,3.185
227,EFT,-2.0333724317828836,-406.6744863565767,0.35,0.35,0.6348837209302326,0.8247422680412371,0.909,0.05425,0.03675,0.0092396222487303,0.1655,3.19
228,EFT,-2.235023430797211,-447.0046861594422,0.4,0.4,0.801909307875895,0.9285714285714286,0.9095,0.04825,0.04225,0.007483941609691415,0.17725,3.09
229,EFT,-2.0684418531620063,-413.6883706324013,0.4,0.4,0.7018779342723005,0.9067796610169492,0.90825,0.04975,0.042,0.0051779399710804785,0.197,3.445
230,EFT,-2.041921433066782,-408.3842866133564,0.35,0.35,0.624390243902439,0.8108108108108109,0.9235,0.04325,0.03325,0.006629085211880828,0.1625,2.625
231,EFT,-2.0529682990395024,-371.58726212614994,0.15,0.15,0.5885167464114832,0.8598130841121495,0.9193370165745857,0.049447513812154696,0.031215469613259668,0.008485853355128909,0.14585635359116023,2.6077348066298343
232,EFT,-2.3353611747411533,-315.2737585900557,0.45,0.45,0.7990867579908676,0.9166666666666666,0.8596296296296296,0.07592592592592592,0.06444444444444444,0.012086614795118182,0.2914814814814815,5.392592592592592
233,EFT,-2.112508480491029,-422.5016960982058,0.55,0.55,0.8504901960784313,0.9323308270676691,0.91225,0.04425,0.0435,0.011455522231319189,0.20775,2.86
234,EFT,-2.01836891699842,-403.673783399684,0.35,0.35,0.7197149643705463,0.8867924528301887,0.92,0.04875,0.03125,0.008284397454435787,0.1275,3.14
235,EFT,-2.1373548554395163,-277.85613120713714,0.6,0.6,0.950354609929078,0.9745222929936306,0.8265384615384616,0.0823076923076923,0.09115384615384615,0.019917959421127184,0.42346153846153844,5.976923076923077
236,EFT,-1.9935270545239916,-398.7054109047983,0.15,0.15,0.5024271844660194,0.7669902912621359,0.9305,0.0365,0.033,0.007512747171520278,0.11525,2.385
237,EFT,-1.9591507872344907,-391.8301574468981,0.3,0.3,0.6099290780141844,0.8061224489795918,0.92625,0.04175,0.032,0.01061454274153142,0.11125,2.505
238,EFT,-2.5385117020520003,-507.7023404104001,0.35,0.35,0.6144859813084113,0.8478260869565217,0.92575,0.04525,0.029,0.006837704680668916,0.118,2.84
239,EFT,-2.110889327198381,-422.1778654396762,0.4,0.4,0.7469879518072289,0.8686868686868687,0.9105,0.0575,0.032,0.006326365697042778,0.1475,3.145
240,EFT,-2.020548416531062,-295.00006881353505,0.4,0.4,0.6510538641686182,0.8951612903225806,0.8825342465753425,0.06404109589041096,0.05342465753424658,0.012604739625749747,0.1917808219178082,4.342465753424658
241,EFT,-2.014116131860953,-374.62560052613725,0.3,0.3,0.6642512077294686,0.864,0.8946236559139785,0.062096774193548386,0.04327956989247312,0.011004168089807769,0.19274193548387097,3.7311827956989245
242,EFT,-2.1409902568972883,-351.1224021311553,0.4,0.4,0.735224586288416,0.9098360655737705,0.8871951219512195,0.06432926829268293,0.04847560975609756,0.012272110340893705,0.21859756097560976,3.9634146341463414
243,EFT,-2.022833929667271,-404.56678593345424,0.25,0.25,0.5843230403800475,0.8673469387755102,0.92225,0.04875,0.029,0.007567193872556409,0.1035,2.605
244,EFT,-2.071743950285694,-414.3487900571388,0.4,0.4,0.7990196078431373,0.9183673469387755,0.90775,0.0455,0.04675,0.009912927258160663,0.2245,3.06
245,EFT,-1.9617062304082002,-392.34124608164007,0.35,0.35,0.6423357664233577,0.8898305084745762,0.916,0.05025,0.03375,0.009499984587536385,0.14025,3.41
246,EFT,-2.112145870775773,-422.4291741551546,0.45,0.45,0.668235294117647,0.875,0.92475,0.047,0.02825,0.0025554199989359784,0.12675,2.555
247,EFT,-2.1702029053894396,-434.0405810778879,0.25,0.25,0.655011655011655,0.9038461538461539,0.9105,0.057,0.0325,0.009032503484829533,0.13525,3.37
248,EFT,-2.283467035241452,-456.69340704829034,0.3,0.3,0.6833333333333333,0.8978102189781022,0.90275,0.05525,0.042,0.009427694272874492,0.19525,3.235
249,EFT,-2.174168204803823,-434.8336409607646,0.35,0.35,0.7087378640776699,0.8775510204081632,0.91775,0.0515,0.03075,0.00800630116297469,0.16,3.08
250,EFT,-2.043209659810607,-288.0925620332956,0.45,0.45,0.8390243902439024,0.9180327868852459,0.8723404255319149,0.07553191489361702,0.052127659574468084,0.013946726338877957,0.274822695035461,4.50354609929078
251,EFT,-2.123784766819101,-424.75695336382023,0.45,0.45,0.7214285714285714,0.9019607843137255,0.9205,0.04825,0.03125,0.006980398257617083,0.1565,2.81
252,EFT,-2.0308733076561984,-406.1746615312397,0.7,0.7,0.8495145631067961,0.9538461538461539,0.90675,0.051,0.04225,0.009916203206865785,0.21175,2.985
253,EFT,-2.103749370636162,-286.109914406518,0.5,0.5,0.8144578313253013,0.9318181818181818,0.8621323529411765,0.07904411764705882,0.058823529411764705,0.012958234951962567,0.24485294117647058,5.1911764705882355
254,EFT,-2.0166251933042445,-403.32503866084886,0.55,0.55,0.8199513381995134,0.925,0.9105,0.05275,0.03675,0.006259244760513104,0.181,3.46
255,EFT,-2.232151076697498,-350.4477190415072,0.5,0.5,0.7342995169082126,0.9296875,0.8828025477707007,0.06464968152866242,0.052547770700636945,0.007986232532139181,0.2531847133757962,3.917197452229299
256,EFT,-2.1876357573689207,-437.52715147378416,0.35,0.35,0.7192118226600985,0.911504424778761,0.91675,0.04375,0.0395,0.0091165962377878,0.18175,2.56
257,EFT,-2.062820233702328,-412.56404674046564,0.5,0.5,0.7166666666666667,0.8461538461538461,0.92475,0.046,0.02925,0.006435073474064254,0.1465,2.655
258,EFT,-2.0739110128119513,-414.7822025623903,0.25,0.25,0.5246305418719212,0.8111111111111111,0.9345,0.036,0.0295,0.0055679798634149956,0.11275,2.64
259,EFT,-2.029834394900457,-292.2961528656658,0.5,0.5,0.7655502392344498,0.9452054794520548,0.8663194444444444,0.07673611111111112,0.05694444444444444,0.013725275262494351,0.22395833333333334,4.340277777777778
260,EFT,-2.5795657545682436,-322.4457193210304,0.55,0.55,0.8894117647058823,0.9497206703910615,0.8184,0.092,0.0896,0.017503059213910665,0.3888,5.752
261,EFT,-2.0793896139899326,-415.8779227979865,0.25,0.25,0.625,0.8130841121495327,0.926,0.044,0.03,0.00846477460324341,0.1255,2.655
262,EFT,-2.2710010809901306,-454.2002161980261,0.2,0.2,0.6020151133501259,0.8315789473684211,0.92725,0.04625,0.0265,0.006694410735567349,0.10925,2.66
263,EFT,-2.3059845398812713,-461.19690797625424,0.35,0.35,0.5665859564164649,0.7978723404255319,0.935,0.03675,0.02825,0.006627078014304166,0.10325,2.235
264,EFT,-2.1151493273600237,-423.02986547200476,0.25,0.25,0.6042154566744731,0.82,0.923,0.04475,0.03225,0.007222932885497313,0.16675,2.92
265,EFT,-2.1460155878080838,-429.20311756161675,0.6,0.6,0.8246445497630331,0.9459459459459459,0.90875,0.04425,0.047,0.006799031132309541,0.2125,3.195
266,EFT,-2.2127601280411735,-309.7864179257643,0.3,0.3,0.6179245283018868,0.8795180722891566,0.8928571428571429,0.06428571428571428,0.04285714285714286,0.010007529511937945,0.19607142857142856,3.6285714285714286
267,EFT,-2.332596153136961,-347.55682681740717,0.45,0.45,0.8085106382978723,0.9415584415584416,0.8577181208053691,0.07684563758389262,0.06543624161073826,0.009492056728914343,0.31073825503355706,5.395973154362416
268,EFT,-2.8355943521253897,-371.46286012842603,0.4,0.4,0.8247663551401869,0.9595375722543352,0.8423664122137404,0.08358778625954198,0.07404580152671755,0.011013684522376823,0.34885496183206105,4.99236641221374
269,EFT,-2.062655058330227,-412.5310116660454,0.35,0.35,0.6377171215880894,0.8709677419354839,0.9205,0.04025,0.03925,0.008689375229369516,0.169,2.65
270,EFT,-2.3062153679645165,-461.24307359290333,0.5,0.5,0.720763723150358,0.9009009009009009,0.91925,0.044,0.03675,0.005894278333826099,0.154,2.61
271,EFT,-2.1882110677284596,-437.64221354569196,0.65,0.65,0.8302752293577982,0.9558823529411765,0.90725,0.04975,0.043,0.008528610008828154,0.175,2.89
272,EFT,-2.1023243706145585,-420.4648741229117,0.55,0.55,0.7884615384615384,0.9197080291970803,0.913,0.045,0.042,0.009817575829089166,0.18575,2.645
273,EFT,-2.3219374189535777,-438.84617218222616,0.3,0.3,0.7714285714285715,0.9393939393939394,0.8931216931216931,0.058994708994708996,0.04788359788359788,0.013963683953806576,0.20634920634920634,4.0476190476190474
274,EFT,-2.1097233675646616,-421.9446735129323,0.45,0.45,0.7590361445783133,0.8823529411764706,0.915,0.04725,0.03775,0.008759289969221427,0.1735,3.245
275,EFT,-1.976700467652434,-395.3400935304868,0.35,0.35,0.7320574162679426,0.8898305084745762,0.912,0.05125,0.03675,0.007877396425599254,0.17325,3.2
276,EFT,-2.2276977624957066,-445.5395524991413,0.1,0.1,0.6168674698795181,0.8461538461538461,0.8995,0.0585,0.042,0.004342759847025341,0.18875,3.27
277,EFT,-2.148219065608516,-429.6438131217032,0.35,0.35,0.6141176470588235,0.848,0.91875,0.04175,0.0395,0.008231989016819794,0.17425,2.785
278,EFT,-2.195667952675373,-439.1335905350746,0.3,0.3,0.6997578692493946,0.8952380952380953,0.90725,0.05625,0.0365,0.008091330607216785,0.1315,3.425
279,EFT,-2.0325724318080365,-406.5144863616073,0.3,0.3,0.6872037914691943,0.8992248062015504,0.91775,0.042,0.04025,0.008457698409687388,0.1805,2.775
280,EFT,-2.183077566294005,-323.09547981151275,0.4,0.4,0.7205882352941176,0.8984375,0.8733108108108109,0.07060810810810811,0.056081081081081084,0.01256958150029685,0.252027027027027,4.378378378378378
281,EFT,-2.0985153591380366,-419.7030718276073,0.45,0.45,0.7529976019184652,0.9333333333333333,0.906,0.0515,0.0425,0.012174052333497644,0.178,3.425
282,EFT,-2.284115182941531,-333.48081670946357,0.35,0.35,0.7777777777777778,0.9323308270676691,0.8626712328767123,0.07910958904109588,0.05821917808219178,0.011485993913260998,0.2613013698630137,4.986301369863014
283,EFT,-2.369246721991839,-450.15687717844946,0.25,0.25,0.6323529411764706,0.8303571428571429,0.915,0.05026315789473684,0.034736842105263156,0.00689556260141894,0.17210526315789473,2.7473684210526317
284,EFT,-1.9971946550423738,-399.43893100847475,0.5,0.5,0.7935034802784223,0.9197080291970803,0.904,0.051,0.045,0.0104919892308854,0.22925,2.91
285,EFT,-2.0893110024353683,-417.86220048707366,0.35,0.35,0.7369668246445498,0.890625,0.91075,0.049,0.04025,0.008630953086487841,0.1665,2.795
286,EFT,-2.151189410546598,-391.5164727194809,0.2,0.2,0.5980392156862745,0.8653846153846154,0.9085164835164835,0.05247252747252747,0.03901098901098901,0.006854896389395581,0.15384615384615385,2.741758241758242
287,EFT,-4.107680072945057,-821.5360145890114,0.25,0.25,0.533816425120773,0.8333333333333334,0.918,0.047,0.035,0.00931556763489573,0.132,2.745
288,EFT,-2.1445286868919253,-428.9057373783851,0.5,0.5,0.7304964539007093,0.8916666666666667,0.9225,0.043,0.0345,0.009718602644565212,0.151,2.665
289,EFT,-2.2401991979600693,-398.7554572368923,0.35,0.35,0.766109785202864,0.9407894736842105,0.8775280898876404,0.0648876404494382,0.05758426966292135,0.006829034850598363,0.2699438202247191,4.314606741573034
290,EFT,-2.130337777159869,-385.59113766593623,0.2,0.2,0.6105990783410138,0.8315789473684211,0.9185082872928176,0.04779005524861878,0.03370165745856354,0.00849497672357411,0.15718232044198896,3.0662983425414363
291,EFT,-2.7612035508045434,-552.2407101609086,0.25,0.25,0.6067146282973621,0.78125,0.93025,0.03875,0.031,0.005096379520598435,0.12825,2.04
292,EFT,-2.0018870619455424,-360.3396711501976,0.4,0.4,0.69377990430622,0.8620689655172413,0.8997222222222222,0.056666666666666664,0.043611111111111114,0.011902719084662191,0.20222222222222222,3.422222222222222
293,EFT,-1.8951993171533565,-280.4894989386968,0.6,0.6,0.9225352112676056,0.9545454545454546,0.8510135135135135,0.08277027027027027,0.06621621621621622,0.014080489969989146,0.2885135135135135,5.202702702702703
294,EFT,-2.0719952406280693,-414.39904812561383,0.2,0.2,0.6407766990291263,0.8709677419354839,0.91475,0.0465,0.03875,0.012814456153540132,0.165,3.07
295,EFT,-1.9910572581225714,-398.21145162451427,0.4,0.4,0.7333333333333333,0.9104477611940298,0.90675,0.053,0.04025,0.008143929758170356,0.21225,3.595
296,EFT,-2.0601898514674786,-412.0379702934957,0.35,0.35,0.6532066508313539,0.8392857142857143,0.9205,0.0415,0.038,0.011880124222510672,0.18025,2.81
297,EFT,-2.064790682476687,-412.9581364953374,0.4,0.4,0.5961070559610706,0.9107142857142857,0.927,0.042,0.031,0.0066622132987877,0.10475,2.46
298,EFT,-2.1432419430447633,-428.64838860895264,0.45,0.45,0.7634660421545667,0.9,0.9115,0.0515,0.037,0.0037933954467873603,0.1865,3.08
299,EFT,-2.18762484511859,-437.524969023718,0.4,0.4,0.7878048780487805,0.92,0.905,0.04975,0.04525,0.00880070066533934,0.20525,3.135
300,EFT,-2.109321421485801,-421.86428429716017,0.15,0.15,0.5140845070422535,0.7663551401869159,0.9135,0.051,0.0355,0.008757373077891775,0.1595,3.415
301,EFT,-1.9962687651287825,-399.2537530257565,0.55,0.55,0.7619047619047619,0.907563025210084,0.90125,0.0495,0.04925,0.006544743737501486,0.22325,3.275
302,EFT,-2.235951537379903,-447.19030747598055,0.4,0.4,0.6601941747572816,0.8715596330275229,0.921,0.046,0.033,0.005275130856633973,0.11475,2.63
303,EFT,-2.081042971432793,-416.2085942865586,0.3,0.3,0.7303921568627451,0.897196261682243,0.912,0.049,0.039,0.004829961512385671,0.18375,2.865
304,EFT,-2.0507506626837655,-410.15013253675306,0.4,0.4,0.6698795180722892,0.8315789473684211,0.92525,0.04525,0.0295,0.0051874024919068415,0.1365,2.65
305,EFT,-2.0428661055841193,-408.5732211168239,0.45,0.45,0.6902050113895216,0.8771929824561403,0.9135,0.04975,0.03675,0.007654975059224354,0.1495,2.775
306,EFT,-2.18835988900424,-437.671977800848,0.25,0.25,0.5764705882352941,0.7708333333333334,0.929,0.04225,0.02875,0.007259824943066302,0.124,2.46
307,EFT,-2.132375061245783,-347.5771349830626,0.45,0.45,0.7628361858190709,0.9016393442622951,0.8923312883435582,0.060429447852760734,0.04723926380368098,0.008372418694055144,0.1745398773006135,3.3251533742331287
308,EFT,-1.9784295599006994,-395.68591198013985,0.55,0.55,0.833729216152019,0.9259259259259259,0.90425,0.05475,0.041,0.006861799224234498,0.21,3.61
309,EFT,-1.9747591300886,-394.95182601772,0.3,0.3,0.5347721822541966,0.8210526315789474,0.91675,0.0485,0.03475,0.00798846383548528,0.139,3.24
310,EFT,-2.407139987795989,-481.42799755919776,0.25,0.25,0.6089108910891089,0.8173076923076923,0.93725,0.03275,0.03,0.010688935255626395,0.1195,2.45
311,EFT,-2.244065523182344,-448.8131046364688,0.45,0.45,0.7629107981220657,0.9191176470588235,0.909,0.04725,0.04375,0.007250271151411396,0.19425,2.815
312,EFT,-2.1398355417543478,-427.9671083508696,0.3,0.3,0.6864988558352403,0.847457627118644,0.9165,0.04675,0.03675,0.008105450433721982,0.1825,2.875
313,EFT,-2.191572996991527,-438.3145993983054,0.15,0.15,0.6824644549763034,0.873015873015873,0.9145,0.04225,0.04325,0.007266322701176742,0.22675,2.96
314,EFT,-2.4778773351377974,-304.7789122219491,0.3,0.3,0.6732673267326733,0.8524590163934426,0.8512195121951219,0.08943089430894309,0.05934959349593496,0.01310132979565051,0.241869918699187,5.08130081300813
315,EFT,-2.095251029161235,-303.81139922837906,0.3,0.3,0.6723300970873787,0.865546218487395,0.8755172413793103,0.07103448275862069,0.05344827586206897,0.011134281112929826,0.24689655172413794,4.606896551724138
316,EFT,-2.469509066612272,-493.9018133224544,0.35,0.35,0.5886524822695035,0.88,0.929,0.03925,0.03175,0.009207247811593421,0.13025,2.36
317,EFT,-2.015882827433886,-403.1765654867772,0.55,0.55,0.7373493975903614,0.9145299145299145,0.92325,0.044,0.03275,0.008520134556196952,0.1515,2.5
318,EFT,-2.0884458040524687,-417.6891608104937,0.25,0.25,0.5869565217391305,0.8020833333333334,0.931,0.039,0.03,0.0061599120626020356,0.11825,2.44
319,EFT,-2.050648590111606,-399.87647507176314,0.25,0.25,0.6090047393364929,0.853448275862069,0.9146153846153846,0.05333333333333334,0.03205128205128205,0.006862303762776235,0.14333333333333334,3.082051282051282
