episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,avg_power,avg_queue_len,avg_rsu_queue
23,Greedy,-1.550412029216833,-168.99491118463482,0.85,0.85,0.9953379953379954,0.0,0.0,1.0,0.0,1.0,0.0,28.293577981651374
24,Greedy,-1.58432401056904,-182.1972612154396,0.65,0.65,0.9385342789598109,0.0,0.0,1.0,0.0,1.0,0.0,26.339130434782607
25,Greedy,-1.5865553645481931,-191.97319911033136,0.7,0.7,0.9591346153846154,0.0,0.0,1.0,0.0,1.0,0.0,25.181818181818183
26,Greedy,-1.644960497745016,-256.6138376482225,0.4,0.4,0.8525798525798526,0.0,0.0,1.0,0.0,1.0,0.0,21.608974358974358
27,Greedy,-1.6786592542141205,-238.36961409840512,0.4,0.4,0.7088305489260143,0.0,0.0,1.0,0.0,1.0,0.0,19.985915492957748
28,Greedy,-1.611164211274519,-198.17319798676584,0.7,0.7,0.955503512880562,0.0,0.0,1.0,0.0,1.0,0.0,26.03252032520325
29,Greedy,-1.5966727341959555,-183.61736443253488,0.75,0.75,0.9612590799031477,0.0,0.0,1.0,0.0,1.0,0.0,26.843478260869563
30,Greedy,-1.657683627931026,-227.1026570265506,0.35,0.35,0.7223529411764706,0.0,0.0,1.0,0.0,1.0,0.0,24.795620437956206
31,Greedy,-1.6197568744223512,-199.23009555394918,0.55,0.55,0.892018779342723,0.0,0.0,1.0,0.0,1.0,0.0,26.45528455284553
32,Greedy,-1.6042796375088204,-210.1606325136555,0.65,0.65,0.9317647058823529,0.0,0.0,1.0,0.0,1.0,0.0,25.938931297709924
33,Greedy,-1.5366524327644553,-156.73854814197443,0.95,0.95,0.9854014598540146,0.0,0.0,1.0,0.0,1.0,0.0,27.323529411764707
34,Greedy,-1.5668461094472423,-214.6579169942722,0.45,0.45,0.8844339622641509,0.0,0.0,1.0,0.0,1.0,0.0,22.131386861313867
35,Greedy,-1.6233842764758482,-191.55934462415007,0.8,0.8,0.9667458432304038,0.0,0.0,1.0,0.0,1.0,0.0,25.923728813559322
36,Greedy,-1.6740446425381537,-231.01816067026522,0.45,0.45,0.8263888888888888,0.0,0.0,1.0,0.0,1.0,0.0,26.065217391304348
37,Greedy,-1.5665183344896556,-175.45005346284142,0.95,0.95,0.9950617283950617,0.0,0.0,1.0,0.0,1.0,0.0,24.821428571428573
38,Greedy,-1.570350275803572,-180.59028171741076,0.9,0.9,0.9976133651551312,0.0,0.0,1.0,0.0,1.0,0.0,26.208695652173912
39,Greedy,-1.5971888037997624,-196.45422286737076,0.8,0.8,0.9730392156862745,0.0,0.0,1.0,0.0,1.0,0.0,25.29268292682927
40,Greedy,-1.5646055108043693,-209.65713844778548,0.65,0.65,0.897025171624714,0.0,0.0,1.0,0.0,1.0,0.0,24.365671641791046
41,Greedy,-1.623875852467962,-250.07688128006615,0.15,0.15,0.7793764988009593,0.0,0.0,1.0,0.0,1.0,0.0,24.616883116883116
42,Greedy,-1.6272597507532995,-190.38939083813605,0.55,0.55,0.8640776699029126,0.0,0.0,1.0,0.0,1.0,0.0,25.752136752136753
43,Greedy,-1.5893511247974823,-181.18602822691298,0.65,0.65,0.9228855721393034,0.0,0.0,1.0,0.0,1.0,0.0,25.859649122807017
44,Greedy,-1.5231137401541892,-158.40382897603567,0.85,0.85,0.993006993006993,0.0,0.0,1.0,0.0,1.0,0.0,27.884615384615383
45,Greedy,-1.6125923369356845,-188.67330342147508,0.85,0.85,0.995085995085995,0.0,0.0,1.0,0.0,1.0,0.0,23.957264957264957
46,Greedy,-1.5768164885444602,-175.0266302284351,0.9,0.9,0.9976798143851509,0.0,0.0,1.0,0.0,1.0,0.0,26.306306306306308
47,Greedy,-1.6261076873991753,-198.3851378626994,0.9,0.9,0.985781990521327,0.0,0.0,1.0,0.0,1.0,0.0,23.459016393442624
48,Greedy,-1.621325757713329,-223.7429545644394,0.55,0.55,0.8881278538812786,0.0,0.0,1.0,0.0,1.0,0.0,23.528985507246375
49,Greedy,-1.6110532361464538,-228.76955953279645,0.3,0.3,0.8092909535452323,0.0,0.0,1.0,0.0,1.0,0.0,26.711267605633804
50,Greedy,-1.6450296535594655,-228.6591218447657,0.65,0.65,0.9108433734939759,0.0,0.0,1.0,0.0,1.0,0.0,23.992805755395683
51,Greedy,-1.6492897831029647,-207.81051267097357,0.4,0.4,0.8781094527363185,0.0,0.0,1.0,0.0,1.0,0.0,25.53174603174603
52,Greedy,-1.6251864106306084,-195.02236927567301,0.7,0.7,0.8946078431372549,0.0,0.0,1.0,0.0,1.0,0.0,24.358333333333334
53,Greedy,-1.5854329430309138,-191.83738610674055,0.55,0.55,0.913953488372093,0.0,0.0,1.0,0.0,1.0,0.0,28.074380165289256
54,Greedy,-1.6129432243317194,-206.4567327144601,0.8,0.8,0.9586206896551724,0.0,0.0,1.0,0.0,1.0,0.0,23.984375
55,Greedy,-1.6338256372321815,-209.12968156571924,0.55,0.55,0.8652482269503546,0.0,0.0,1.0,0.0,1.0,0.0,23.0390625
56,Greedy,-1.7107910809398545,-249.77549781721876,0.3,0.3,0.5909090909090909,0.0,0.0,1.0,0.0,1.0,0.0,22.76027397260274
57,Greedy,-1.6469479137970238,-237.1604995867714,0.55,0.55,0.909952606635071,0.0,0.0,1.0,0.0,1.0,0.0,22.791666666666668
58,Greedy,-1.5748629343764213,-174.80978571578277,0.75,0.75,0.946078431372549,0.0,0.0,1.0,0.0,1.0,0.0,25.324324324324323
59,Greedy,-1.5532355972884992,-173.96238689631193,0.65,0.65,0.9439024390243902,0.0,0.0,1.0,0.0,1.0,0.0,28.178571428571427
60,Greedy,-1.6204382625945606,-222.0000419754548,0.2,0.2,0.65311004784689,0.0,0.0,1.0,0.0,1.0,0.0,26.145985401459853
61,Greedy,-1.7361959561991238,-265.63798129846595,0.3,0.3,0.6188118811881188,0.0,0.0,1.0,0.0,1.0,0.0,22.431372549019606
62,Greedy,-1.6687612128231823,-223.61400251830642,0.6,0.6,0.875,0.0,0.0,1.0,0.0,1.0,0.0,23.507462686567163
63,Greedy,-1.5650069617000404,-184.67082148060476,0.85,0.85,0.976905311778291,0.0,0.0,1.0,0.0,1.0,0.0,27.52542372881356
64,Greedy,-1.655279190533688,-220.15213234098053,0.5,0.5,0.8666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,24.81203007518797
65,Greedy,-1.6504886928261202,-232.71890568848295,0.7,0.7,0.9148936170212766,0.0,0.0,1.0,0.0,1.0,0.0,21.851063829787233
66,Greedy,-1.6136100582783044,-187.1787667602833,0.85,0.85,0.9705159705159705,0.0,0.0,1.0,0.0,1.0,0.0,24.32758620689655
67,Greedy,-1.6179715418866747,-218.42615815470108,0.55,0.55,0.9342723004694836,0.0,0.0,1.0,0.0,1.0,0.0,25.555555555555557
68,Greedy,-1.6043498593953718,-182.89588397107238,0.85,0.85,0.9975308641975309,0.0,0.0,1.0,0.0,1.0,0.0,22.43859649122807
69,Greedy,-1.601083045898131,-195.332131599572,0.7,0.7,0.9443099273607748,0.0,0.0,1.0,0.0,1.0,0.0,23.71311475409836
70,Greedy,-1.6325872679978508,-200.80823396373566,0.85,0.85,0.9736842105263158,0.0,0.0,1.0,0.0,1.0,0.0,23.8130081300813
71,Greedy,-1.6250299952029825,-206.37880939077877,0.55,0.55,0.8696682464454977,0.0,0.0,1.0,0.0,1.0,0.0,25.0
72,Greedy,-1.5686096128702691,-177.2528862543404,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.805309734513273
73,Greedy,-1.632366806618723,-218.73715208690888,0.85,0.85,0.9815242494226328,0.0,0.0,1.0,0.0,1.0,0.0,26.14179104477612
74,Greedy,-1.6795637237815513,-256.97324973857735,0.4,0.4,0.7860576923076923,0.0,0.0,1.0,0.0,1.0,0.0,20.751633986928105
75,Greedy,-1.6301795828410057,-205.40262743796671,0.65,0.65,0.8932038834951457,0.0,0.0,1.0,0.0,1.0,0.0,23.373015873015873
76,Greedy,-1.6139297250680387,-185.60191838282444,0.85,0.85,0.9779411764705882,0.0,0.0,1.0,0.0,1.0,0.0,25.095652173913045
77,Greedy,-1.690201873530006,-238.31846416773084,0.6,0.6,0.8421052631578947,0.0,0.0,1.0,0.0,1.0,0.0,22.43971631205674
78,Greedy,-1.5839059809908036,-174.2296579089884,0.65,0.65,0.9247572815533981,0.0,0.0,1.0,0.0,1.0,0.0,25.71818181818182
79,Greedy,-1.5743176953903604,-181.04653496989144,0.8,0.8,0.969047619047619,0.0,0.0,1.0,0.0,1.0,0.0,23.68695652173913
80,Greedy,-1.5204995612577779,-142.9269587582311,0.95,0.95,0.9975786924939467,0.0,0.0,1.0,0.0,1.0,0.0,27.28723404255319
81,Greedy,-1.5548798130861325,-214.57341420588628,0.2,0.2,0.7405660377358491,0.0,0.0,1.0,0.0,1.0,0.0,23.152173913043477
82,Greedy,-1.571155641301118,-166.54249797791852,0.95,0.95,0.995260663507109,0.0,0.0,1.0,0.0,1.0,0.0,26.42452830188679
83,Greedy,-1.686458742833319,-269.83339885333106,0.6,0.6,0.8574712643678161,0.0,0.0,1.0,0.0,1.0,0.0,22.93125
84,Greedy,-1.5930308950255794,-184.7915838229672,0.75,0.75,0.9710843373493976,0.0,0.0,1.0,0.0,1.0,0.0,27.517241379310345
85,Greedy,-1.6665584014092936,-211.65291697898027,0.4,0.4,0.7975903614457831,0.0,0.0,1.0,0.0,1.0,0.0,27.362204724409448
86,Greedy,-1.5758672735767991,-185.9523382820623,0.85,0.85,0.9809523809523809,0.0,0.0,1.0,0.0,1.0,0.0,24.89830508474576
87,Greedy,-1.6378880700282454,-244.04532243420857,0.55,0.55,0.9328537170263789,0.0,0.0,1.0,0.0,1.0,0.0,25.14765100671141
88,Greedy,-1.6377613890026268,-247.30196973939664,0.4,0.4,0.7637614678899083,0.0,0.0,1.0,0.0,1.0,0.0,21.94701986754967
89,Greedy,-1.5656520018502849,-206.6660642442376,0.5,0.5,0.8393285371702638,0.0,0.0,1.0,0.0,1.0,0.0,25.856060606060606
90,Greedy,-1.5496683843721712,-164.26484874345016,0.85,0.85,0.9783653846153846,0.0,0.0,1.0,0.0,1.0,0.0,26.82075471698113
91,Greedy,-1.6262989506718168,-219.55035834069528,0.4,0.4,0.8638613861386139,0.0,0.0,1.0,0.0,1.0,0.0,26.192592592592593
92,Greedy,-1.5541185854754436,-164.736570060397,0.95,0.95,0.9878934624697336,0.0,0.0,1.0,0.0,1.0,0.0,26.41509433962264
93,Greedy,-1.6877445833260893,-241.34747541563078,0.55,0.55,0.8240963855421687,0.0,0.0,1.0,0.0,1.0,0.0,21.055944055944057
94,Greedy,-1.5893210491587788,-182.77192065325957,0.9,0.9,0.9860788863109049,0.0,0.0,1.0,0.0,1.0,0.0,27.130434782608695
95,Greedy,-1.6242906767330378,-232.2735667728244,0.35,0.35,0.7980535279805353,0.0,0.0,1.0,0.0,1.0,0.0,25.48951048951049
96,Greedy,-1.641785390197184,-234.7753107981973,0.55,0.55,0.9095238095238095,0.0,0.0,1.0,0.0,1.0,0.0,23.41958041958042
97,Greedy,-1.611958042192902,-232.12195807577788,0.35,0.35,0.7962529274004684,0.0,0.0,1.0,0.0,1.0,0.0,26.458333333333332
98,Greedy,-1.584501394575917,-202.81617850571737,0.75,0.75,0.9622641509433962,0.0,0.0,1.0,0.0,1.0,0.0,24.328125
99,Greedy,-1.616682099629166,-189.15180565661242,0.75,0.75,0.9643705463182898,0.0,0.0,1.0,0.0,1.0,0.0,24.581196581196583
100,Greedy,-1.596921954196846,-207.59985404558998,0.6,0.6,0.9140811455847255,0.0,0.0,1.0,0.0,1.0,0.0,24.130769230769232
101,Greedy,-1.6181829178285354,-221.69105974250934,0.45,0.45,0.8205128205128205,0.0,0.0,1.0,0.0,1.0,0.0,24.43065693430657
102,Greedy,-1.562918909288612,-190.67610693321066,0.8,0.8,0.9821428571428571,0.0,0.0,1.0,0.0,1.0,0.0,25.74590163934426
103,Greedy,-1.5961927257495017,-196.3317052671887,0.65,0.65,0.8785714285714286,0.0,0.0,1.0,0.0,1.0,0.0,27.317073170731707
104,Greedy,-1.5357200954480295,-164.32205021293916,0.9,0.9,0.9839449541284404,0.0,0.0,1.0,0.0,1.0,0.0,27.299065420560748
105,Greedy,-1.585383866002751,-183.90452845631913,0.85,0.85,0.9901960784313726,0.0,0.0,1.0,0.0,1.0,0.0,26.96551724137931
106,Greedy,-1.6529456842652042,-238.0241785341894,0.45,0.45,0.6835748792270532,0.0,0.0,1.0,0.0,1.0,0.0,23.5625
107,Greedy,-1.57424971246775,-166.8704695215815,0.85,0.85,0.9492753623188406,0.0,0.0,1.0,0.0,1.0,0.0,26.433962264150942
108,Greedy,-1.6048169604440372,-195.78766917417255,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.262295081967213
109,Greedy,-1.5866228156024365,-214.19408010632893,0.5,0.5,0.8175519630484989,0.0,0.0,1.0,0.0,1.0,0.0,25.585185185185185
110,Greedy,-1.6338650114895088,-209.13472147065713,0.8,0.8,0.9764150943396226,0.0,0.0,1.0,0.0,1.0,0.0,25.1015625
111,Greedy,-1.6648292188093106,-233.0760906333035,0.6,0.6,0.8951048951048951,0.0,0.0,1.0,0.0,1.0,0.0,22.935714285714287
112,Greedy,-1.5737000930645197,-185.69661098161333,0.7,0.7,0.9493087557603687,0.0,0.0,1.0,0.0,1.0,0.0,27.73728813559322
113,Greedy,-1.6426495238594008,-206.9738400062845,0.55,0.55,0.9009216589861752,0.0,0.0,1.0,0.0,1.0,0.0,27.746031746031747
114,Greedy,-1.6078796952226613,-199.37708220761,0.7,0.7,0.9520383693045563,0.0,0.0,1.0,0.0,1.0,0.0,24.274193548387096
115,Greedy,-1.6743819106783304,-256.18043233378455,0.4,0.4,0.8305489260143198,0.0,0.0,1.0,0.0,1.0,0.0,22.287581699346404
116,Greedy,-1.601037929511863,-190.5235136119117,0.7,0.7,0.8785714285714286,0.0,0.0,1.0,0.0,1.0,0.0,25.04201680672269
117,Greedy,-1.543508306962588,-158.98135561714656,0.95,0.95,0.988479262672811,0.0,0.0,1.0,0.0,1.0,0.0,28.92233009708738
118,Greedy,-1.6451684762478813,-194.12988019725,0.45,0.45,0.8894348894348895,0.0,0.0,1.0,0.0,1.0,0.0,27.06779661016949
119,Greedy,-1.6142852657175044,-193.71423188610052,0.7,0.7,0.9234567901234568,0.0,0.0,1.0,0.0,1.0,0.0,24.541666666666668
120,Greedy,-1.6288766622699016,-213.3828427573571,0.3,0.3,0.6793349168646081,0.0,0.0,1.0,0.0,1.0,0.0,24.19083969465649
121,Greedy,-1.6606656053959794,-234.1538503608331,0.3,0.3,0.7404761904761905,0.0,0.0,1.0,0.0,1.0,0.0,26.5531914893617
122,Greedy,-1.6346147032258223,-215.76914082580853,0.6,0.6,0.9196217494089834,0.0,0.0,1.0,0.0,1.0,0.0,24.863636363636363
123,Greedy,-1.579709993504351,-192.72461920753082,0.7,0.7,0.9735576923076923,0.0,0.0,1.0,0.0,1.0,0.0,24.9672131147541
124,Greedy,-1.6193188293683998,-216.98872313536557,0.65,0.65,0.9108433734939759,0.0,0.0,1.0,0.0,1.0,0.0,25.17910447761194
125,Greedy,-1.6524536539213253,-241.2582334725135,0.45,0.45,0.8108108108108109,0.0,0.0,1.0,0.0,1.0,0.0,21.684931506849313
126,Greedy,-1.5997057418358973,-191.96468902030767,0.7,0.7,0.9498806682577565,0.0,0.0,1.0,0.0,1.0,0.0,25.133333333333333
127,Greedy,-1.5846699695917597,-166.39034680713476,0.95,0.95,0.9926829268292683,0.0,0.0,1.0,0.0,1.0,0.0,28.704761904761906
128,Greedy,-1.5813880566229401,-183.44101456826107,0.8,0.8,0.9667458432304038,0.0,0.0,1.0,0.0,1.0,0.0,27.637931034482758
129,Greedy,-1.6119988132004748,-217.6198397820641,0.5,0.5,0.8986175115207373,0.0,0.0,1.0,0.0,1.0,0.0,24.066666666666666
130,Greedy,-1.6383931434119814,-214.62950178696957,0.6,0.6,0.8970588235294118,0.0,0.0,1.0,0.0,1.0,0.0,22.748091603053435
131,Greedy,-1.5895466327075531,-233.6633550080103,0.65,0.65,0.9476190476190476,0.0,0.0,1.0,0.0,1.0,0.0,23.85034013605442
132,Greedy,-1.5701675173825016,-186.84993456851768,0.65,0.65,0.930952380952381,0.0,0.0,1.0,0.0,1.0,0.0,25.781512605042018
133,Greedy,-1.6459390059796632,-213.9720707773562,0.75,0.75,0.9460093896713615,0.0,0.0,1.0,0.0,1.0,0.0,24.246153846153845
134,Greedy,-1.5876841940821251,-203.22357684251202,0.4,0.4,0.8475,0.0,0.0,1.0,0.0,1.0,0.0,25.75
135,Greedy,-1.661935157582351,-217.713505643288,0.5,0.5,0.8361445783132531,0.0,0.0,1.0,0.0,1.0,0.0,22.625954198473284
136,Greedy,-1.6095389089730596,-193.14466907676714,0.6,0.6,0.8490566037735849,0.0,0.0,1.0,0.0,1.0,0.0,24.725
137,Greedy,-1.6436561806801295,-212.0316473077367,0.5,0.5,0.8509615384615384,0.0,0.0,1.0,0.0,1.0,0.0,26.364341085271317
138,Greedy,-1.5982449272514212,-198.18237097917623,0.9,0.9,0.9858823529411764,0.0,0.0,1.0,0.0,1.0,0.0,23.20967741935484
139,Greedy,-1.6140620103746894,-209.82806134870964,0.7,0.7,0.9670588235294117,0.0,0.0,1.0,0.0,1.0,0.0,26.107692307692307
140,Greedy,-1.554515655650992,-188.09639433377004,0.55,0.55,0.9219858156028369,0.0,0.0,1.0,0.0,1.0,0.0,25.56198347107438
141,Greedy,-1.6014962316307322,-209.79600634362592,0.8,0.8,0.9760191846522782,0.0,0.0,1.0,0.0,1.0,0.0,25.46564885496183
142,Greedy,-1.6015033236077294,-185.7743855384966,0.8,0.8,0.9435294117647058,0.0,0.0,1.0,0.0,1.0,0.0,25.620689655172413
143,Greedy,-1.7003030838269364,-238.0424317357711,0.4,0.4,0.8380952380952381,0.0,0.0,1.0,0.0,1.0,0.0,24.25
144,Greedy,-1.6705400598885054,-280.6507300612689,0.4,0.4,0.76,0.0,0.0,1.0,0.0,1.0,0.0,22.13095238095238
145,Greedy,-1.6760459969001518,-229.6183015753208,0.3,0.3,0.8373205741626795,0.0,0.0,1.0,0.0,1.0,0.0,26.613138686131386
146,Greedy,-1.5898149145057863,-173.2898256811307,0.95,0.95,0.9975550122249389,0.0,0.0,1.0,0.0,1.0,0.0,26.44954128440367
147,Greedy,-1.5546104500849154,-169.45253905925577,0.9,0.9,0.995085995085995,0.0,0.0,1.0,0.0,1.0,0.0,24.61467889908257
148,Greedy,-1.591077115480115,-200.4757165504945,0.9,0.9,0.9952038369304557,0.0,0.0,1.0,0.0,1.0,0.0,25.761904761904763
149,Greedy,-1.6402763427025775,-232.919240663766,0.5,0.5,0.7045454545454546,0.0,0.0,1.0,0.0,1.0,0.0,24.985915492957748
150,Greedy,-1.5834918754660654,-209.02092756152064,0.45,0.45,0.851508120649652,0.0,0.0,1.0,0.0,1.0,0.0,26.09090909090909
151,Greedy,-1.6191376318373902,-218.58358029804768,0.45,0.45,0.8938679245283019,0.0,0.0,1.0,0.0,1.0,0.0,24.185185185185187
152,Greedy,-1.6135606171920969,-209.76288023497258,0.75,0.75,0.96,0.0,0.0,1.0,0.0,1.0,0.0,25.976923076923075
153,Greedy,-1.6414024840063346,-219.94793285684884,0.5,0.5,0.8571428571428571,0.0,0.0,1.0,0.0,1.0,0.0,25.044776119402986
154,Greedy,-1.5847693235743894,-191.75708815250113,0.8,0.8,0.9629629629629629,0.0,0.0,1.0,0.0,1.0,0.0,24.479338842975206
155,Greedy,-1.576700214272291,-217.58462956957615,0.55,0.55,0.8665105386416861,0.0,0.0,1.0,0.0,1.0,0.0,25.05072463768116
156,Greedy,-1.5968546728032418,-204.39739811881495,0.5,0.5,0.9290953545232273,0.0,0.0,1.0,0.0,1.0,0.0,26.3515625
157,Greedy,-1.5804057674089482,-194.38990939130062,0.75,0.75,0.9439024390243902,0.0,0.0,1.0,0.0,1.0,0.0,24.70731707317073
158,Greedy,-1.6696121859257715,-243.76337914516265,0.35,0.35,0.6538461538461539,0.0,0.0,1.0,0.0,1.0,0.0,24.246575342465754
159,Greedy,-1.610487835876125,-201.31097948451563,0.8,0.8,0.9682926829268292,0.0,0.0,1.0,0.0,1.0,0.0,24.84
160,Greedy,-1.6371681066727621,-217.74335818747736,0.5,0.5,0.8938679245283019,0.0,0.0,1.0,0.0,1.0,0.0,25.518796992481203
161,Greedy,-1.566434012149687,-178.5734773850643,0.8,0.8,0.955503512880562,0.0,0.0,1.0,0.0,1.0,0.0,27.18421052631579
162,Greedy,-1.6056591342587574,-232.82057446751983,0.2,0.2,0.6013986013986014,0.0,0.0,1.0,0.0,1.0,0.0,27.179310344827588
163,Greedy,-1.6074664868426651,-221.8303751842878,0.75,0.75,0.9299065420560748,0.0,0.0,1.0,0.0,1.0,0.0,21.956521739130434
164,Greedy,-1.6013898671356122,-184.1598347205954,0.75,0.75,0.9301204819277108,0.0,0.0,1.0,0.0,1.0,0.0,22.217391304347824
165,Greedy,-1.6431601622065035,-211.96766092463895,0.65,0.65,0.8917647058823529,0.0,0.0,1.0,0.0,1.0,0.0,26.333333333333332
166,Greedy,-1.6832154878559102,-237.33338378768335,0.4,0.4,0.8791469194312796,0.0,0.0,1.0,0.0,1.0,0.0,23.74468085106383
167,Greedy,-1.6263557826047674,-201.66811704299116,0.55,0.55,0.9097387173396675,0.0,0.0,1.0,0.0,1.0,0.0,24.129032258064516
168,Greedy,-1.5991870819754468,-183.90651442717638,0.75,0.75,0.9759615384615384,0.0,0.0,1.0,0.0,1.0,0.0,25.4
169,Greedy,-1.5765763383393707,-173.42339721733077,0.75,0.75,0.93,0.0,0.0,1.0,0.0,1.0,0.0,26.79090909090909
170,Greedy,-1.643647263098165,-200.52496609797612,0.45,0.45,0.9007263922518159,0.0,0.0,1.0,0.0,1.0,0.0,25.729508196721312
171,Greedy,-1.5798555857903747,-181.6833923658931,0.8,0.8,0.9737470167064439,0.0,0.0,1.0,0.0,1.0,0.0,27.278260869565216
172,Greedy,-1.608506687740698,-212.32288278177214,0.35,0.35,0.7482352941176471,0.0,0.0,1.0,0.0,1.0,0.0,26.401515151515152
173,Greedy,-1.6412734726901659,-229.77828617662323,0.45,0.45,0.7541371158392435,0.0,0.0,1.0,0.0,1.0,0.0,24.75
174,Greedy,-1.6775463770703907,-251.6319565605586,0.55,0.55,0.8932714617169374,0.0,0.0,1.0,0.0,1.0,0.0,19.253333333333334
175,Greedy,-1.5943722779803395,-196.10779019158176,0.8,0.8,0.9763593380614657,0.0,0.0,1.0,0.0,1.0,0.0,22.975609756097562
176,Greedy,-1.5980313227194123,-204.54800930808477,0.55,0.55,0.9114219114219114,0.0,0.0,1.0,0.0,1.0,0.0,27.2890625
177,Greedy,-1.648062703069465,-217.54427680516937,0.75,0.75,0.9557109557109557,0.0,0.0,1.0,0.0,1.0,0.0,25.84090909090909
178,Greedy,-1.6157632520894905,-198.73888000700734,0.65,0.65,0.902676399026764,0.0,0.0,1.0,0.0,1.0,0.0,24.398373983739837
179,Greedy,-1.5808984992346449,-199.19321090356524,0.6,0.6,0.7832167832167832,0.0,0.0,1.0,0.0,1.0,0.0,25.50793650793651
180,Greedy,-1.647088076643749,-204.23892150382488,0.7,0.7,0.8962264150943396,0.0,0.0,1.0,0.0,1.0,0.0,23.169354838709676
181,Greedy,-1.6203163410501011,-204.15985897231275,0.75,0.75,0.945679012345679,0.0,0.0,1.0,0.0,1.0,0.0,23.547619047619047
182,Greedy,-1.6043458654591114,-237.4431880879485,0.2,0.2,0.819672131147541,0.0,0.0,1.0,0.0,1.0,0.0,22.966216216216218
183,Greedy,-1.595758884387711,-204.25713720162702,0.35,0.35,0.8588516746411483,0.0,0.0,1.0,0.0,1.0,0.0,27.84375
184,Greedy,-1.6167813083181517,-215.03191400631417,0.75,0.75,0.9640287769784173,0.0,0.0,1.0,0.0,1.0,0.0,23.24812030075188
185,Greedy,-1.617442496161271,-218.3547369817716,0.65,0.65,0.9322429906542056,0.0,0.0,1.0,0.0,1.0,0.0,23.044444444444444
186,Greedy,-1.5792902828976403,-168.9840602700475,0.95,0.95,0.9976303317535545,0.0,0.0,1.0,0.0,1.0,0.0,26.757009345794394
