episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,avg_power,avg_queue_len,avg_rsu_queue
29,Local-Only,-2.2094007950396843,-296.0597065353177,0.75,0.75,0.9150485436893204,0.0,1.0,0.0,0.0,1.0,1.0473880597014926,0.0
30,Local-Only,-2.008898535591326,-289.2813891251509,0.65,0.65,0.8863109048723898,0.0,1.0,0.0,0.0,1.0,1.3135416666666666,0.0
31,Local-Only,-1.9436889109527125,-272.11644753337976,0.65,0.65,0.9055690072639225,0.0,1.0,0.0,0.0,1.0,1.3514285714285714,0.0
32,Local-Only,-2.1782697984256334,-265.74891540792726,0.8,0.8,0.9779411764705882,0.0,1.0,0.0,0.0,1.0,1.157377049180328,0.0
33,Local-Only,-2.14766912303969,-304.969015471636,0.75,0.75,0.9265402843601895,0.0,1.0,0.0,0.0,1.0,1.0080985915492957,0.0
34,Local-Only,-2.064703607506449,-291.1232086584093,0.75,0.75,0.910377358490566,0.0,1.0,0.0,0.0,1.0,1.2641843971631206,0.0
35,Local-Only,-1.9549548441053066,-314.74772990095437,0.55,0.55,0.9002375296912114,0.0,1.0,0.0,0.0,1.0,1.2381987577639753,0.0
36,Local-Only,-2.0295362740745992,-340.96209404453265,0.65,0.65,0.8777506112469438,0.0,1.0,0.0,0.0,1.0,1.0354166666666667,0.0
37,Local-Only,-2.1185370604765636,-300.83226258767206,0.85,0.85,0.9547619047619048,0.0,1.0,0.0,0.0,1.0,1.1366197183098592,0.0
38,Local-Only,-1.9860932214261866,-317.77491542818984,0.55,0.55,0.8744075829383886,0.0,1.0,0.0,0.0,1.0,1.238125,0.0
39,Local-Only,-1.9796586800399276,-338.52163428682763,0.6,0.6,0.8981481481481481,0.0,1.0,0.0,0.0,1.0,1.237719298245614,0.0
40,Local-Only,-2.0212142643803954,-307.2245681858201,0.7,0.7,0.9086651053864169,0.0,1.0,0.0,0.0,1.0,1.16875,0.0
41,Local-Only,-1.9938667656262787,-330.98188309396227,0.55,0.55,0.8768472906403941,0.0,1.0,0.0,0.0,1.0,1.2153614457831325,0.0
42,Local-Only,-1.9985475987397978,-263.8082830336533,0.55,0.55,0.935251798561151,0.0,1.0,0.0,0.0,1.0,1.3015151515151515,0.0
43,Local-Only,-2.1398152131482138,-288.87505377500884,0.75,0.75,0.9659367396593674,0.0,1.0,0.0,0.0,1.0,1.0733333333333333,0.0
44,Local-Only,-1.9440848076490975,-320.7739932621011,0.5,0.5,0.8617283950617284,0.0,1.0,0.0,0.0,1.0,1.1593939393939394,0.0
45,Local-Only,-2.13922859314898,-282.37817429566536,0.7,0.7,0.9463414634146341,0.0,1.0,0.0,0.0,1.0,1.1981060606060605,0.0
46,Local-Only,-2.0020891982195805,-322.33636091335245,0.65,0.65,0.8771084337349397,0.0,1.0,0.0,0.0,1.0,1.0726708074534161,0.0
47,Local-Only,-2.045316494946124,-333.38658867621825,0.7,0.7,0.930622009569378,0.0,1.0,0.0,0.0,1.0,1.0521472392638036,0.0
48,Local-Only,-2.1017392368787053,-290.04001468926134,0.8,0.8,0.9487179487179487,0.0,1.0,0.0,0.0,1.0,1.1539855072463767,0.0
49,Local-Only,-2.195849494132425,-272.2853372724207,0.8,0.8,0.9498806682577565,0.0,1.0,0.0,0.0,1.0,1.2838709677419355,0.0
50,Local-Only,-2.046452774379589,-302.87501060817914,0.7,0.7,0.9043280182232346,0.0,1.0,0.0,0.0,1.0,1.156081081081081,0.0
51,Local-Only,-2.0393161285880033,-273.26836123079244,0.8,0.8,0.9331742243436754,0.0,1.0,0.0,0.0,1.0,1.1029850746268657,0.0
52,Local-Only,-2.065506332113216,-299.49841815641634,0.6,0.6,0.8952380952380953,0.0,1.0,0.0,0.0,1.0,1.2313793103448276,0.0
53,Local-Only,-2.1242956170820246,-308.0228644768936,0.8,0.8,0.95260663507109,0.0,1.0,0.0,0.0,1.0,1.056551724137931,0.0
54,Local-Only,-1.956768179151261,-293.51522687268914,0.55,0.55,0.9002375296912114,0.0,1.0,0.0,0.0,1.0,1.226,0.0
55,Local-Only,-2.076375230830858,-307.303534162967,0.9,0.9,0.9623529411764706,0.0,1.0,0.0,0.0,1.0,1.0652027027027027,0.0
56,Local-Only,-2.1162179523939826,-300.5029492399455,0.85,0.85,0.9758454106280193,0.0,1.0,0.0,0.0,1.0,1.0651408450704225,0.0
57,Local-Only,-2.1131048590168624,-272.59052681317525,0.85,0.85,0.9683698296836983,0.0,1.0,0.0,0.0,1.0,1.1837209302325582,0.0
58,Local-Only,-2.1208170474604167,-311.76010597668125,0.75,0.75,0.9527186761229315,0.0,1.0,0.0,0.0,1.0,1.1414965986394559,0.0
59,Local-Only,-2.1735444476934562,-289.08141154322965,0.7,0.7,0.9205607476635514,0.0,1.0,0.0,0.0,1.0,1.2379699248120302,0.0
60,Local-Only,-2.024125746897669,-307.6671135284457,0.65,0.65,0.8964705882352941,0.0,1.0,0.0,0.0,1.0,1.2032894736842106,0.0
61,Local-Only,-2.0402948015672875,-308.0845150366604,0.6,0.6,0.8980582524271845,0.0,1.0,0.0,0.0,1.0,1.2096026490066225,0.0
62,Local-Only,-2.1402158071230883,-288.9291339616169,0.75,0.75,0.9606879606879607,0.0,1.0,0.0,0.0,1.0,1.1562962962962964,0.0
63,Local-Only,-2.0913438902391768,-303.2448640846806,0.8,0.8,0.9564220183486238,0.0,1.0,0.0,0.0,1.0,1.12,0.0
64,Local-Only,-2.0370182866604756,-327.95994415233656,0.6,0.6,0.9178743961352657,0.0,1.0,0.0,0.0,1.0,1.1158385093167702,0.0
65,Local-Only,-2.1126062957387104,-302.1027002906356,0.75,0.75,0.9443155452436195,0.0,1.0,0.0,0.0,1.0,1.2447552447552448,0.0
66,Local-Only,-2.0345608445409873,-315.356930903853,0.6,0.6,0.8770685579196218,0.0,1.0,0.0,0.0,1.0,1.1412903225806452,0.0
67,Local-Only,-1.98247622987395,-317.196196779832,0.6,0.6,0.8990147783251231,0.0,1.0,0.0,0.0,1.0,1.1334375,0.0
68,Local-Only,-2.014936971722477,-290.1509239280367,0.9,0.9,0.9643705463182898,0.0,1.0,0.0,0.0,1.0,1.0878472222222222,0.0
69,Local-Only,-2.143470846486814,-297.9424476616672,0.7,0.7,0.9043062200956937,0.0,1.0,0.0,0.0,1.0,1.216906474820144,0.0
70,Local-Only,-2.11142800597353,-285.04278080642655,0.8,0.8,0.9355608591885441,0.0,1.0,0.0,0.0,1.0,1.1211111111111112,0.0
71,Local-Only,-2.092062900673789,-311.7173722003946,0.8,0.8,0.9493975903614458,0.0,1.0,0.0,0.0,1.0,1.107718120805369,0.0
72,Local-Only,-2.0823706948130827,-293.61426796864464,0.65,0.65,0.9253012048192771,0.0,1.0,0.0,0.0,1.0,1.2024822695035462,0.0
73,Local-Only,-2.090750705664815,-317.79410726105186,0.8,0.8,0.9615384615384616,0.0,1.0,0.0,0.0,1.0,1.0513157894736842,0.0
74,Local-Only,-2.144968647165511,-285.28083007301296,0.75,0.75,0.9508196721311475,0.0,1.0,0.0,0.0,1.0,1.225187969924812,0.0
75,Local-Only,-2.05412211358525,-306.0641949242023,0.7,0.7,0.9157175398633257,0.0,1.0,0.0,0.0,1.0,1.213758389261745,0.0
76,Local-Only,-2.028888714562497,-304.3333071843745,0.65,0.65,0.9219512195121952,0.0,1.0,0.0,0.0,1.0,1.0886666666666667,0.0
77,Local-Only,-2.2097793628449414,-346.93535996665577,0.85,0.85,0.9599056603773585,0.0,1.0,0.0,0.0,1.0,0.9066878980891719,0.0
78,Local-Only,-1.9888907474432578,-262.53357866251,0.85,0.85,0.9399038461538461,0.0,1.0,0.0,0.0,1.0,1.174621212121212,0.0
79,Local-Only,-2.141277057173565,-323.33283563320833,0.8,0.8,0.9383886255924171,0.0,1.0,0.0,0.0,1.0,0.9811258278145696,0.0
80,Local-Only,-2.018540695700524,-324.98505200778436,0.65,0.65,0.8918918918918919,0.0,1.0,0.0,0.0,1.0,1.098447204968944,0.0
81,Local-Only,-2.091412885453217,-288.61497819254396,0.8,0.8,0.9357142857142857,0.0,1.0,0.0,0.0,1.0,1.1329710144927536,0.0
82,Local-Only,-2.0659310140208778,-299.5599970330273,0.75,0.75,0.9544364508393285,0.0,1.0,0.0,0.0,1.0,1.1617241379310346,0.0
83,Local-Only,-2.140129941555807,-323.1596211749269,0.8,0.8,0.9278846153846154,0.0,1.0,0.0,0.0,1.0,1.0,0.0
84,Local-Only,-1.9711511546452871,-272.0188593410496,0.9,0.9,0.9927007299270073,0.0,1.0,0.0,0.0,1.0,1.1202898550724638,0.0
85,Local-Only,-2.1324205344311835,-328.3927623024023,0.85,0.85,0.9671361502347418,0.0,1.0,0.0,0.0,1.0,1.0366883116883117,0.0
86,Local-Only,-2.3547448631775016,-310.8263219394302,0.9,0.9,0.9692671394799054,0.0,1.0,0.0,0.0,1.0,0.9420454545454545,0.0
87,Local-Only,-1.9745058867166871,-272.48181236690283,0.7,0.7,0.9221967963386728,0.0,1.0,0.0,0.0,1.0,1.3123188405797102,0.0
88,Local-Only,-1.9443128211644274,-299.4241744593218,0.7,0.7,0.9,0.0,1.0,0.0,0.0,1.0,1.188961038961039,0.0
89,Local-Only,-2.0596659669962416,-280.11457151148886,0.75,0.75,0.9345794392523364,0.0,1.0,0.0,0.0,1.0,1.1893382352941178,0.0
90,Local-Only,-2.0334887752527866,-280.6214509848846,0.7,0.7,0.948905109489051,0.0,1.0,0.0,0.0,1.0,1.1757246376811594,0.0
91,Local-Only,-1.9600445597600247,-276.3662829261635,0.5,0.5,0.8933649289099526,0.0,1.0,0.0,0.0,1.0,1.248581560283688,0.0
92,Local-Only,-1.9658809458723403,-365.6538559322553,0.55,0.55,0.9038901601830663,0.0,1.0,0.0,0.0,1.0,1.0330645161290322,0.0
93,Local-Only,-2.0937540961123844,-282.6568029751719,0.7,0.7,0.9403341288782816,0.0,1.0,0.0,0.0,1.0,1.1062962962962963,0.0
94,Local-Only,-1.939402461602214,-271.51634462430997,0.55,0.55,0.9061032863849765,0.0,1.0,0.0,0.0,1.0,1.3471428571428572,0.0
95,Local-Only,-2.0375778006996366,-295.4487811014473,0.75,0.75,0.9144893111638955,0.0,1.0,0.0,0.0,1.0,1.1493103448275863,0.0
96,Local-Only,-2.071511321174839,-271.3679830739039,0.85,0.85,0.9567307692307693,0.0,1.0,0.0,0.0,1.0,1.2255725190839695,0.0
97,Local-Only,-2.116867329006963,-296.36142606097485,0.8,0.8,0.9387254901960784,0.0,1.0,0.0,0.0,1.0,1.1178571428571429,0.0
98,Local-Only,-2.0797650408964077,-326.523111420736,0.65,0.65,0.9176755447941889,0.0,1.0,0.0,0.0,1.0,1.0563694267515924,0.0
99,Local-Only,-2.041074711258182,-304.12013197746916,0.8,0.8,0.9530516431924883,0.0,1.0,0.0,0.0,1.0,1.1161073825503356,0.0
100,Local-Only,-2.0760672255284707,-332.1707560845553,0.7,0.7,0.9262672811059908,0.0,1.0,0.0,0.0,1.0,1.1171875,0.0
101,Local-Only,-2.073856989715713,-327.66940437508265,0.7,0.7,0.918918918918919,0.0,1.0,0.0,0.0,1.0,1.1329113924050633,0.0
102,Local-Only,-2.191166444351937,-276.08697198834403,0.75,0.75,0.9477434679334917,0.0,1.0,0.0,0.0,1.0,1.2503968253968254,0.0
103,Local-Only,-2.011624591036233,-295.7088148823263,0.5,0.5,0.8557692307692307,0.0,1.0,0.0,0.0,1.0,1.2914965986394558,0.0
104,Local-Only,-1.995837132538041,-279.41719855532574,0.6,0.6,0.90625,0.0,1.0,0.0,0.0,1.0,1.2114285714285715,0.0
105,Local-Only,-2.0568634568780477,-294.13147433356085,0.65,0.65,0.9427207637231504,0.0,1.0,0.0,0.0,1.0,1.170979020979021,0.0
106,Local-Only,-2.0458321623663225,-296.64566354311677,0.6,0.6,0.919047619047619,0.0,1.0,0.0,0.0,1.0,1.123448275862069,0.0
107,Local-Only,-2.0434133520888955,-337.1632030946678,0.7,0.7,0.9097222222222222,0.0,1.0,0.0,0.0,1.0,1.1266666666666667,0.0
108,Local-Only,-1.981631702449091,-289.3182285575673,0.65,0.65,0.9380952380952381,0.0,1.0,0.0,0.0,1.0,1.2023972602739725,0.0
109,Local-Only,-2.053028908132938,-283.31798932234545,0.8,0.8,0.9227166276346604,0.0,1.0,0.0,0.0,1.0,1.266304347826087,0.0
110,Local-Only,-2.1029756722981316,-267.0779103818627,0.75,0.75,0.951530612244898,0.0,1.0,0.0,0.0,1.0,1.2437007874015749,0.0
111,Local-Only,-2.1912975821885623,-330.8859349104729,0.75,0.75,0.9415887850467289,0.0,1.0,0.0,0.0,1.0,1.0394039735099339,0.0
112,Local-Only,-2.085547300448317,-306.5754531659026,0.75,0.75,0.9241706161137441,0.0,1.0,0.0,0.0,1.0,1.0972789115646258,0.0
113,Local-Only,-2.0178987454832176,-312.7743055498987,0.7,0.7,0.9318734793187348,0.0,1.0,0.0,0.0,1.0,1.1283870967741936,0.0
114,Local-Only,-1.989643143531811,-312.3739735344943,0.55,0.55,0.8764302059496567,0.0,1.0,0.0,0.0,1.0,1.2764331210191082,0.0
115,Local-Only,-1.9666243028831636,-271.3941537978766,0.65,0.65,0.9212410501193318,0.0,1.0,0.0,0.0,1.0,1.3467391304347827,0.0
116,Local-Only,-1.949427275424732,-284.6163822120109,0.6,0.6,0.9093078758949881,0.0,1.0,0.0,0.0,1.0,1.231849315068493,0.0
117,Local-Only,-1.8911567047635818,-266.653095371665,0.45,0.45,0.8496420047732697,0.0,1.0,0.0,0.0,1.0,1.4148936170212767,0.0
118,Local-Only,-2.059685699900818,-278.0575694866105,0.7,0.7,0.9435294117647058,0.0,1.0,0.0,0.0,1.0,1.2174074074074075,0.0
119,Local-Only,-2.0102783141672456,-289.48007724008335,0.8,0.8,0.9610705596107056,0.0,1.0,0.0,0.0,1.0,1.1520833333333333,0.0
120,Local-Only,-2.037278548192949,-295.4053894879776,0.7,0.7,0.9300699300699301,0.0,1.0,0.0,0.0,1.0,1.1558620689655172,0.0
121,Local-Only,-2.177339997484886,-313.5369596378236,0.75,0.75,0.9363207547169812,0.0,1.0,0.0,0.0,1.0,1.1121527777777778,0.0
122,Local-Only,-2.011495825022339,-289.6553988032168,0.45,0.45,0.8568019093078759,0.0,1.0,0.0,0.0,1.0,1.3892361111111111,0.0
123,Local-Only,-2.172780414417684,-258.5608693157044,0.85,0.85,0.9451073985680191,0.0,1.0,0.0,0.0,1.0,1.1525210084033612,0.0
124,Local-Only,-2.0348769415941974,-252.32474075768047,0.7,0.7,0.8983050847457628,0.0,1.0,0.0,0.0,1.0,1.3629032258064515,0.0
125,Local-Only,-2.12218078234104,-292.86094796306355,0.7,0.7,0.9268867924528302,0.0,1.0,0.0,0.0,1.0,1.190217391304348,0.0
126,Local-Only,-2.050240113261603,-305.48577687597884,0.65,0.65,0.9058823529411765,0.0,1.0,0.0,0.0,1.0,1.3261744966442952,0.0
127,Local-Only,-1.9334011517962502,-322.8779923499738,0.6,0.6,0.9134615384615384,0.0,1.0,0.0,0.0,1.0,1.2278443113772455,0.0
128,Local-Only,-2.049485783450091,-327.91772535201454,0.7,0.7,0.937046004842615,0.0,1.0,0.0,0.0,1.0,1.0603125,0.0
129,Local-Only,-2.030782226649849,-278.2171650510293,0.7,0.7,0.9219858156028369,0.0,1.0,0.0,0.0,1.0,1.1755474452554744,0.0
130,Local-Only,-1.9387167227384463,-308.255958915413,0.45,0.45,0.8598130841121495,0.0,1.0,0.0,0.0,1.0,1.369182389937107,0.0
131,Local-Only,-1.971590449040301,-303.62492915220633,0.65,0.65,0.8947368421052632,0.0,1.0,0.0,0.0,1.0,1.1935064935064934,0.0
132,Local-Only,-2.024010092594145,-285.3854230557744,0.7,0.7,0.9236276849642004,0.0,1.0,0.0,0.0,1.0,1.2053191489361703,0.0
133,Local-Only,-2.10289726812765,-300.71430934225396,0.7,0.7,0.9243902439024391,0.0,1.0,0.0,0.0,1.0,1.162937062937063,0.0
134,Local-Only,-2.2165782087482557,-290.3717453460215,0.75,0.75,0.9388235294117647,0.0,1.0,0.0,0.0,1.0,1.0637404580152672,0.0
135,Local-Only,-2.1341555124064855,-324.3916378857858,0.8,0.8,0.9131455399061033,0.0,1.0,0.0,0.0,1.0,1.0338815789473683,0.0
136,Local-Only,-1.9685170934891318,-277.5609101819676,0.5,0.5,0.9050925925925926,0.0,1.0,0.0,0.0,1.0,1.4081560283687944,0.0
137,Local-Only,-1.9860279785662311,-248.2534973207789,0.85,0.85,0.9724310776942355,0.0,1.0,0.0,0.0,1.0,1.2276,0.0
138,Local-Only,-1.9935505210734588,-253.18091617632928,0.5,0.5,0.8743718592964824,0.0,1.0,0.0,0.0,1.0,1.295275590551181,0.0
139,Local-Only,-2.018080642859685,-290.60361257179466,0.85,0.85,0.9425837320574163,0.0,1.0,0.0,0.0,1.0,1.1038194444444445,0.0
140,Local-Only,-2.1831273489251304,-310.0040835473685,0.85,0.85,0.9635535307517085,0.0,1.0,0.0,0.0,1.0,1.1214788732394365,0.0
141,Local-Only,-2.1229568774155343,-280.2303078188505,0.85,0.85,0.9764705882352941,0.0,1.0,0.0,0.0,1.0,1.1492424242424242,0.0
142,Local-Only,-2.0001793973056543,-284.0254744174029,0.8,0.8,0.9377880184331797,0.0,1.0,0.0,0.0,1.0,1.201056338028169,0.0
143,Local-Only,-2.173796294829491,-280.41972203300435,0.8,0.8,0.9715639810426541,0.0,1.0,0.0,0.0,1.0,1.1717054263565891,0.0
144,Local-Only,-2.2099331292368696,-316.0204374808724,0.85,0.85,0.9701834862385321,0.0,1.0,0.0,0.0,1.0,1.0814685314685315,0.0
145,Local-Only,-2.071745682345019,-329.407563492858,0.7,0.7,0.9002433090024331,0.0,1.0,0.0,0.0,1.0,1.0735849056603775,0.0
146,Local-Only,-2.1652860462217793,-285.8177581012749,0.7,0.7,0.9367396593673966,0.0,1.0,0.0,0.0,1.0,1.1875,0.0
147,Local-Only,-2.0829218287927063,-304.1065870037351,0.7,0.7,0.9121140142517815,0.0,1.0,0.0,0.0,1.0,1.2092465753424657,0.0
148,Local-Only,-2.038786656744785,-313.9731451386969,0.8,0.8,0.9280575539568345,0.0,1.0,0.0,0.0,1.0,1.077922077922078,0.0
149,Local-Only,-1.979641494012424,-316.74263904198784,0.5,0.5,0.8544152744630071,0.0,1.0,0.0,0.0,1.0,1.2540625,0.0
150,Local-Only,-2.193464365804442,-320.2457974074485,0.8,0.8,0.9247058823529412,0.0,1.0,0.0,0.0,1.0,1.0575342465753426,0.0
151,Local-Only,-1.9701340479999552,-279.75903481599363,0.7,0.7,0.9184149184149184,0.0,1.0,0.0,0.0,1.0,1.2556338028169014,0.0
152,Local-Only,-2.16501968567639,-370.2183662506627,0.7,0.7,0.9502369668246445,0.0,1.0,0.0,0.0,1.0,0.9263157894736842,0.0
153,Local-Only,-2.2139412845017565,-316.5936036837512,0.85,0.85,0.9772727272727273,0.0,1.0,0.0,0.0,1.0,1.0587412587412588,0.0
154,Local-Only,-2.0230761235068475,-329.7614081316162,0.65,0.65,0.880184331797235,0.0,1.0,0.0,0.0,1.0,1.0858895705521472,0.0
155,Local-Only,-2.0955139063554222,-375.09698923762056,0.75,0.75,0.9454976303317536,0.0,1.0,0.0,0.0,1.0,0.9298882681564246,0.0
156,Local-Only,-1.9964531554722884,-317.4360517200939,0.55,0.55,0.8723404255319149,0.0,1.0,0.0,0.0,1.0,1.1320754716981132,0.0
157,Local-Only,-1.9932973418926765,-346.8337374893257,0.6,0.6,0.8531468531468531,0.0,1.0,0.0,0.0,1.0,1.2017241379310344,0.0
158,Local-Only,-2.0206814641447983,-262.68859033882376,0.55,0.55,0.8649289099526066,0.0,1.0,0.0,0.0,1.0,1.403076923076923,0.0
159,Local-Only,-2.0871093517550126,-313.06640276325186,0.5,0.5,0.8504901960784313,0.0,1.0,0.0,0.0,1.0,1.2193333333333334,0.0
160,Local-Only,-1.960672022014539,-288.21878723613725,0.6,0.6,0.8762135922330098,0.0,1.0,0.0,0.0,1.0,1.4040816326530612,0.0
161,Local-Only,-2.0872077823793864,-288.0346739683553,0.85,0.85,0.9502369668246445,0.0,1.0,0.0,0.0,1.0,1.1003623188405798,0.0
162,Local-Only,-1.9354348814973756,-298.05697175059584,0.5,0.5,0.8620689655172413,0.0,1.0,0.0,0.0,1.0,1.3068181818181819,0.0
163,Local-Only,-2.063509675507617,-305.39943197512736,0.75,0.75,0.9322429906542056,0.0,1.0,0.0,0.0,1.0,1.1905405405405405,0.0
164,Local-Only,-2.069587629589712,-345.62113414148195,0.6,0.6,0.9069212410501193,0.0,1.0,0.0,0.0,1.0,1.0419161676646707,0.0
165,Local-Only,-1.9270999986787831,-273.6481998123872,0.55,0.55,0.8851674641148325,0.0,1.0,0.0,0.0,1.0,1.3485915492957747,0.0
166,Local-Only,-2.0626569237272387,-327.962450872631,0.65,0.65,0.9041769041769042,0.0,1.0,0.0,0.0,1.0,1.0858490566037735,0.0
167,Local-Only,-2.1108124402353816,-335.6191779974257,0.85,0.85,0.9713603818615751,0.0,1.0,0.0,0.0,1.0,0.9440251572327044,0.0
168,Local-Only,-1.97116758779638,-283.8481326426787,0.6,0.6,0.8840579710144928,0.0,1.0,0.0,0.0,1.0,1.2347222222222223,0.0
169,Local-Only,-2.0489069836190232,-358.55872213332907,0.7,0.7,0.9482352941176471,0.0,1.0,0.0,0.0,1.0,1.036,0.0
170,Local-Only,-2.1937639874088313,-302.7394302624187,0.75,0.75,0.9367396593673966,0.0,1.0,0.0,0.0,1.0,1.126086956521739,0.0
171,Local-Only,-2.1861769268856026,-273.27211586070035,0.8,0.8,0.9507389162561576,0.0,1.0,0.0,0.0,1.0,1.2044,0.0
172,Local-Only,-2.059475987706521,-296.564542229739,0.85,0.85,0.9477434679334917,0.0,1.0,0.0,0.0,1.0,1.1663194444444445,0.0
173,Local-Only,-2.0061269645241424,-316.96806039481453,0.8,0.8,0.9355608591885441,0.0,1.0,0.0,0.0,1.0,1.1098101265822784,0.0
174,Local-Only,-2.0616873947588257,-301.00635963478857,0.6,0.6,0.9193154034229829,0.0,1.0,0.0,0.0,1.0,1.2363013698630136,0.0
175,Local-Only,-2.0946615029998603,-316.2938869529789,0.8,0.8,0.96875,0.0,1.0,0.0,0.0,1.0,0.9801324503311258,0.0
176,Local-Only,-2.019214022969474,-308.93974551432956,0.65,0.65,0.92018779342723,0.0,1.0,0.0,0.0,1.0,1.1516339869281045,0.0
177,Local-Only,-2.0710106732795683,-298.2255369522578,0.65,0.65,0.9046511627906977,0.0,1.0,0.0,0.0,1.0,1.2204861111111112,0.0
178,Local-Only,-1.8961135369306252,-254.0792139487038,0.6,0.6,0.9180722891566265,0.0,1.0,0.0,0.0,1.0,1.4238805970149253,0.0
179,Local-Only,-2.0036148904119813,-306.55307823303315,0.55,0.55,0.8966346153846154,0.0,1.0,0.0,0.0,1.0,1.2117647058823529,0.0
180,Local-Only,-2.1191042975184105,-334.8184790079089,0.75,0.75,0.9542168674698795,0.0,1.0,0.0,0.0,1.0,1.0522151898734178,0.0
181,Local-Only,-2.076000695948234,-346.69211622335513,0.7,0.7,0.9266503667481663,0.0,1.0,0.0,0.0,1.0,1.02874251497006,0.0
182,Local-Only,-2.0769940613270714,-278.31720421782757,0.5,0.5,0.8514150943396226,0.0,1.0,0.0,0.0,1.0,1.3895522388059702,0.0
