episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,avg_power,avg_queue_len,avg_rsu_queue
66,Static,-1.7583405128556557,-258.4760553897814,0.35,0.35,0.8449074074074074,0.0,0.2707482993197279,0.7292517006802721,0.0,1.0,0.16428571428571428,22.428571428571427
67,Static,-1.7832507426102637,-292.45312178808325,0.55,0.55,0.8869778869778869,0.0,0.35121951219512193,0.6487804878048781,0.0,1.0,0.18932926829268293,16.298780487804876
68,Static,-1.665169313681526,-243.1147197975028,0.4,0.4,0.8578431372549019,0.0,0.19657534246575342,0.8034246575342465,0.0,1.0,0.07157534246575342,22.15068493150685
69,Static,-1.761055844771587,-235.98148319939264,0.45,0.45,0.841726618705036,0.0,0.2208955223880597,0.7791044776119403,0.0,1.0,0.07835820895522388,22.47761194029851
70,Static,-1.6609378625421454,-172.73753770438313,1.0,1.0,1.0,0.0,0.17884615384615385,0.8211538461538461,0.0,1.0,0.16634615384615384,20.75
71,Static,-1.7104985251501863,-248.02228614677702,0.55,0.55,0.9197080291970803,0.0,0.2537931034482759,0.7462068965517241,0.0,1.0,0.17724137931034484,19.020689655172415
72,Static,-1.7761933532490677,-278.8623564601036,0.7,0.7,0.9666666666666667,0.0,0.2805732484076433,0.7194267515923567,0.0,1.0,0.15700636942675159,16.503184713375795
73,Static,-1.6899847923076197,-255.18770363845056,0.4,0.4,0.7357142857142858,0.0,0.045033112582781455,0.9549668874172186,0.0,1.0,0.0,20.29139072847682
74,Static,-1.79910755826539,-352.62508142001644,0.35,0.35,0.7852193995381063,0.0,0.38979591836734695,0.610204081632653,0.0,1.0,0.22448979591836735,15.13265306122449
75,Static,-1.6974127997508062,-252.9145071628701,0.5,0.5,0.9140811455847255,0.0,0.1634228187919463,0.8365771812080537,0.0,1.0,0.08120805369127516,21.369127516778523
76,Static,-1.7168924786003077,-199.1595275176357,0.8,0.8,0.9657701711491442,0.0,0.21293103448275863,0.7870689655172414,0.0,1.0,0.18232758620689654,19.362068965517242
77,Static,-1.6986047451789812,-215.7228026377306,0.65,0.65,0.9350348027842227,0.0,0.2704724409448819,0.7295275590551181,0.0,1.0,0.3515748031496063,17.393700787401574
78,Static,-1.7048728767673433,-226.74809261005666,0.35,0.35,0.7835294117647059,0.0,0.14661654135338345,0.8533834586466166,0.0,1.0,0.0887218045112782,24.451127819548873
79,Static,-1.723198638240531,-263.64939165080125,0.6,0.6,0.9088785046728972,0.0,0.18529411764705883,0.8147058823529412,0.0,1.0,0.11895424836601307,19.764705882352942
80,Static,-1.6350079422710733,-171.6758339384627,0.95,0.95,0.9836448598130841,0.0,0.16095238095238096,0.839047619047619,0.0,1.0,0.15619047619047619,22.095238095238095
81,Static,-1.6853591755222044,-222.46741116893097,0.5,0.5,0.8491484184914841,0.0,0.12803030303030302,0.871969696969697,0.0,1.0,0.10340909090909091,22.833333333333332
82,Static,-1.7480787972447913,-213.26561326386454,0.6,0.6,0.9326923076923077,0.0,0.30368852459016393,0.6963114754098361,0.0,1.0,0.13524590163934427,19.540983606557376
83,Static,-1.7234589673468337,-274.02997580814656,0.45,0.45,0.7429245283018868,0.0,0.28050314465408804,0.7194968553459119,0.0,1.0,0.1811320754716981,16.9811320754717
84,Static,-1.7409583856654047,-241.99321560749127,0.6,0.6,0.9245283018867925,0.0,0.2741007194244604,0.7258992805755395,0.0,1.0,0.17086330935251798,21.467625899280577
85,Static,-1.6674309060429955,-210.09629416141743,0.85,0.85,0.9741176470588235,0.0,0.15595238095238095,0.844047619047619,0.0,1.0,0.14325396825396824,18.6984126984127
86,Static,-1.6947606367147927,-203.37127640577512,0.85,0.85,0.9602977667493796,0.0,0.14958333333333335,0.8504166666666667,0.0,1.0,0.11833333333333333,21.141666666666666
87,Static,-1.6318313032096985,-181.13327465627654,0.95,0.95,0.9830097087378641,0.0,0.14324324324324325,0.8567567567567568,0.0,1.0,0.055855855855855854,25.036036036036037
88,Static,-1.620394424921723,-189.5861477158416,0.7,0.7,0.966824644549763,0.0,0.08803418803418804,0.911965811965812,0.0,1.0,0.0829059829059829,24.60683760683761
89,Static,-1.6447847811179195,-187.5054650474428,0.95,0.95,0.9800995024875622,0.0,0.175,0.825,0.0,1.0,0.125,22.149122807017545
90,Static,-1.7253212224233265,-263.97414703076896,0.8,0.8,0.9733656174334141,0.0,0.272875816993464,0.7271241830065359,0.0,1.0,0.19215686274509805,14.647058823529411
91,Static,-1.6406349380547125,-193.5949226904561,0.9,0.9,0.9855421686746988,0.0,0.1419491525423729,0.8580508474576272,0.0,1.0,0.14872881355932202,20.338983050847457
92,Static,-1.6526930148290158,-213.19739891294304,0.75,0.75,0.9663461538461539,0.0,0.19612403100775194,0.8038759689922481,0.0,1.0,0.15193798449612403,18.170542635658915
93,Static,-1.745388906284881,-242.60905797359848,0.3,0.3,0.6295399515738499,0.0,0.1974820143884892,0.8025179856115108,0.0,1.0,0.16798561151079136,23.381294964028775
94,Static,-1.7073860171642177,-250.98574452314,0.4,0.4,0.8402777777777778,0.0,0.12176870748299319,0.8782312925170068,0.0,1.0,0.07380952380952381,23.632653061224488
95,Static,-1.698001414278028,-219.0421824418656,0.85,0.85,0.9741784037558685,0.0,0.24806201550387597,0.751937984496124,0.0,1.0,0.2441860465116279,18.899224806201552
96,Static,-1.7197161111841,-209.8053655644602,0.8,0.8,0.9881235154394299,0.0,0.2647540983606557,0.7352459016393442,0.0,1.0,0.17172131147540984,20.639344262295083
97,Static,-1.6275857930492619,-203.44822413115773,0.6,0.6,0.9468599033816425,0.0,0.1232,0.8768,0.0,1.0,0.1088,22.632
98,Static,-1.6755303432510413,-216.14341427938433,0.85,0.85,0.9835680751173709,0.0,0.30077519379844964,0.6992248062015504,0.0,1.0,0.2437984496124031,17.589147286821706
99,Static,-1.7502677084173324,-295.79524272252917,0.5,0.5,0.7909738717339667,0.0,0.3863905325443787,0.6136094674556213,0.0,1.0,0.34142011834319524,12.502958579881657
100,Static,-1.6886287174543042,-209.3899609643337,0.75,0.75,0.9903381642512077,0.0,0.2068548387096774,0.7931451612903225,0.0,1.0,0.15524193548387097,18.89516129032258
101,Static,-1.6212860466707018,-209.14590002052051,0.65,0.65,0.8981481481481481,0.0,0.1434108527131783,0.8565891472868217,0.0,1.0,0.1248062015503876,22.13953488372093
102,Static,-1.6451108939789152,-184.2524201256385,0.9,0.9,0.9874371859296482,0.0,0.10357142857142858,0.8964285714285715,0.0,1.0,0.05357142857142857,23.598214285714285
103,Static,-1.6688041920406973,-248.6518246140639,0.65,0.65,0.9205607476635514,0.0,0.25,0.75,0.0,1.0,0.16140939597315437,18.65771812080537
104,Static,-1.613227598934815,-200.04022226791707,0.75,0.75,0.9437939110070258,0.0,0.11814516129032258,0.8818548387096774,0.0,1.0,0.13991935483870968,24.088709677419356
105,Static,-1.7388211320890081,-236.4796739641051,0.7,0.7,0.9590361445783132,0.0,0.38235294117647056,0.6176470588235294,0.0,1.0,0.24926470588235294,15.242647058823529
106,Static,-1.7002686837711296,-238.03761572795815,0.55,0.55,0.9009661835748792,0.0,0.16,0.84,0.0,1.0,0.12464285714285714,21.5
107,Static,-1.694903844801762,-235.59163442744492,0.65,0.65,0.8886198547215496,0.0,0.22122302158273383,0.7787769784172662,0.0,1.0,0.0856115107913669,20.64748201438849
108,Static,-1.7237406712182166,-225.81002792958637,0.85,0.85,0.9928571428571429,0.0,0.27938931297709924,0.7206106870229008,0.0,1.0,0.24083969465648855,18.732824427480917
109,Static,-1.7096640284896092,-227.385315789118,0.8,0.8,0.943127962085308,0.0,0.18947368421052632,0.8105263157894737,0.0,1.0,0.10789473684210527,20.30075187969925
110,Static,-1.7127011712186826,-243.20356631305293,0.55,0.55,0.8918918918918919,0.0,0.16267605633802817,0.8373239436619718,0.0,1.0,0.0573943661971831,22.753521126760564
111,Static,-1.7672216072278497,-275.68657072754456,0.9,0.9,0.9880668257756563,0.0,0.25448717948717947,0.7455128205128205,0.0,1.0,0.1967948717948718,14.262820512820513
112,Static,-1.6271355678973372,-226.17184393772988,0.7,0.7,0.9720930232558139,0.0,0.1723021582733813,0.8276978417266188,0.0,1.0,0.14028776978417265,22.74820143884892
113,Static,-1.6735029046148122,-204.1673543630071,0.9,0.9,0.9691211401425178,0.0,0.19221311475409836,0.8077868852459016,0.0,1.0,0.16434426229508198,19.459016393442624
114,Static,-1.70348159085642,-257.22572021931944,0.75,0.75,0.9437939110070258,0.0,0.147682119205298,0.8523178807947019,0.0,1.0,0.1781456953642384,17.185430463576157
115,Static,-1.6472571445707491,-237.20502881818788,0.15,0.15,0.6903073286052009,0.0,0.1625,0.8375,0.0,1.0,0.0875,24.71527777777778
116,Static,-1.641958585381727,-203.60286458733412,0.75,0.75,0.983132530120482,0.0,0.17338709677419356,0.8266129032258065,0.0,1.0,0.25564516129032255,19.161290322580644
117,Static,-1.683761433457908,-227.30779351681758,0.3,0.3,0.7452830188679245,0.0,0.15222222222222223,0.8477777777777777,0.0,1.0,0.11185185185185186,25.133333333333333
118,Static,-1.680026569459858,-186.48294921004424,0.95,0.95,0.9954022988505747,0.0,0.1837837837837838,0.8162162162162162,0.0,1.0,0.2072072072072072,21.972972972972972
119,Static,-1.7281325558793867,-259.219883381908,0.4,0.4,0.6962616822429907,0.0,0.24233333333333335,0.7576666666666667,0.0,1.0,0.189,18.766666666666666
120,Static,-1.6785677508012355,-234.99948511217298,0.95,0.95,0.9835680751173709,0.0,0.22714285714285715,0.7728571428571429,0.0,1.0,0.19392857142857142,17.40714285714286
121,Static,-1.700664033886046,-231.29030860850224,0.5,0.5,0.9050925925925926,0.0,0.19779411764705881,0.8022058823529412,0.0,1.0,0.18933823529411764,21.66176470588235
122,Static,-1.6702954078442427,-180.3919040471782,0.9,0.9,0.9759036144578314,0.0,0.21944444444444444,0.7805555555555556,0.0,1.0,0.1638888888888889,20.77777777777778
123,Static,-1.7098000596487026,-230.82300805257486,0.6,0.6,0.9199029126213593,0.0,0.17814814814814814,0.8218518518518518,0.0,1.0,0.11185185185185186,22.496296296296297
124,Static,-1.7032899520198264,-253.79020285095413,0.55,0.55,0.8776978417266187,0.0,0.18154362416107384,0.8184563758389262,0.0,1.0,0.1802013422818792,19.201342281879196
125,Static,-1.7216555842964785,-256.5266820601753,0.7,0.7,0.9385342789598109,0.0,0.21476510067114093,0.785234899328859,0.0,1.0,0.12147651006711409,18.91946308724832
126,Static,-1.7085628366859162,-228.94742011591276,0.55,0.55,0.8978102189781022,0.0,0.18358208955223881,0.8164179104477612,0.0,1.0,0.1626865671641791,22.611940298507463
127,Static,-1.767602673799115,-300.49245454584957,0.9,0.9,0.9736842105263158,0.0,0.25176470588235295,0.7482352941176471,0.0,1.0,0.13352941176470587,15.241176470588234
128,Static,-1.682149869461568,-213.63303342161913,0.7,0.7,0.8970588235294118,0.0,0.1862204724409449,0.8137795275590551,0.0,1.0,0.14133858267716534,22.283464566929133
129,Static,-1.7402517578586987,-281.9207847731092,0.8,0.8,0.9591346153846154,0.0,0.29506172839506173,0.7049382716049383,0.0,1.0,0.15401234567901234,15.462962962962964
130,Static,-1.6411605874511583,-193.65694931923667,0.9,0.9,0.9850374064837906,0.0,0.1271186440677966,0.8728813559322034,0.0,1.0,0.04957627118644068,21.89830508474576
131,Static,-1.7431371684506647,-230.09410623548774,0.4,0.4,0.8101851851851852,0.0,0.2375,0.7625,0.0,1.0,0.18674242424242424,23.439393939393938
132,Static,-1.6803439216050662,-189.87886314137248,0.95,0.95,0.9976470588235294,0.0,0.2079646017699115,0.7920353982300885,0.0,1.0,0.20707964601769913,18.460176991150444
133,Static,-1.6847491429155343,-208.90889372152625,0.9,0.9,0.9785202863961814,0.0,0.2725806451612903,0.7274193548387097,0.0,1.0,0.2907258064516129,17.879032258064516
134,Static,-1.6527949371713488,-191.72421271187648,0.85,0.85,0.9782608695652174,0.0,0.17629310344827587,0.8237068965517241,0.0,1.0,0.11594827586206896,22.982758620689655
135,Static,-1.7049593365150408,-252.33398180422606,0.5,0.5,0.8,0.0,0.14054054054054055,0.8594594594594595,0.0,1.0,0.10540540540540541,20.60135135135135
136,Static,-1.6184820428257858,-210.40266556735216,0.05,0.05,0.7200956937799043,0.0,0.1503846153846154,0.8496153846153847,0.0,1.0,0.14846153846153845,24.907692307692308
137,Static,-1.7387160790760903,-238.20410283342437,0.9,0.9,0.9788235294117648,0.0,0.24416058394160584,0.7558394160583941,0.0,1.0,0.1843065693430657,19.912408759124087
138,Static,-1.6782405157658769,-198.03238086037348,0.8,0.8,0.9624413145539906,0.0,0.1576271186440678,0.8423728813559322,0.0,1.0,0.18771186440677967,24.76271186440678
139,Static,-1.657150660975732,-232.0010925366025,0.5,0.5,0.8909952606635071,0.0,0.18642857142857142,0.8135714285714286,0.0,1.0,0.13535714285714287,19.97142857142857
140,Static,-1.7282416336001858,-205.6607543984221,0.7,0.7,0.9564164648910412,0.0,0.24789915966386555,0.7521008403361344,0.0,1.0,0.20546218487394957,21.34453781512605
141,Static,-1.7680483232724966,-240.45457196505953,0.55,0.55,0.9449760765550239,0.0,0.20919117647058824,0.7908088235294117,0.0,1.0,0.12536764705882353,23.735294117647058
142,Static,-1.7185963560205506,-228.57331535073322,0.8,0.8,0.9716981132075472,0.0,0.2556390977443609,0.7443609022556391,0.0,1.0,0.27706766917293235,18.36842105263158
143,Static,-1.7437271582055733,-256.3278922562193,0.2,0.2,0.7002341920374707,0.0,0.12959183673469388,0.8704081632653061,0.0,1.0,0.16326530612244897,22.517006802721088
144,Static,-1.7117617942365444,-210.54670069109497,0.5,0.5,0.8832116788321168,0.0,0.1630081300813008,0.8369918699186992,0.0,1.0,0.15365853658536585,24.16260162601626
145,Static,-1.719831362835119,-232.17723398274106,0.55,0.55,0.8905109489051095,0.0,0.22703703703703704,0.772962962962963,0.0,1.0,0.14444444444444443,19.77037037037037
146,Static,-1.7493287342881176,-260.64998140892953,0.35,0.35,0.8463356973995272,0.0,0.21610738255033557,0.7838926174496644,0.0,1.0,0.18389261744966443,23.25503355704698
147,Static,-1.653062050647637,-209.9388804322499,0.65,0.65,0.9186602870813397,0.0,0.19291338582677164,0.8070866141732284,0.0,1.0,0.13307086614173227,21.118110236220474
148,Static,-1.7029189507300098,-211.1619498905212,0.85,0.85,0.9738717339667459,0.0,0.1907258064516129,0.8092741935483871,0.0,1.0,0.11290322580645161,21.451612903225808
149,Static,-1.7167172501479826,-230.04011151982968,0.4,0.4,0.852803738317757,0.0,0.10559701492537313,0.8944029850746269,0.0,1.0,0.05559701492537313,26.432835820895523
150,Static,-1.7304952870302266,-250.92181661938287,0.45,0.45,0.7929411764705883,0.0,0.3703448275862069,0.6296551724137931,0.0,1.0,0.3520689655172414,14.317241379310344
151,Static,-1.6762556894889329,-216.23698394407234,0.6,0.6,0.8886198547215496,0.0,0.20775193798449612,0.7922480620155039,0.0,1.0,0.14651162790697675,20.891472868217054
152,Static,-1.6481805419274382,-197.7816650312926,0.85,0.85,0.983451536643026,0.0,0.22458333333333333,0.7754166666666666,0.0,1.0,0.19333333333333333,21.266666666666666
153,Static,-1.646711916852746,-217.36597302456246,0.75,0.75,0.9557109557109557,0.0,0.29583333333333334,0.7041666666666667,0.0,1.0,0.2818181818181818,17.689393939393938
154,Static,-1.6432896985366676,-167.6155492507401,1.0,1.0,1.0,0.0,0.19117647058823528,0.8088235294117647,0.0,1.0,0.22058823529411764,21.91176470588235
155,Static,-1.6530037553055652,-193.40143937075112,0.7,0.7,0.9559902200488998,0.0,0.13162393162393163,0.8683760683760684,0.0,1.0,0.11452991452991453,23.145299145299145
156,Static,-1.6781732235950908,-211.44982617298143,0.45,0.45,0.8501170960187353,0.0,0.17777777777777778,0.8222222222222222,0.0,1.0,0.15912698412698412,25.150793650793652
157,Static,-1.5929511267055207,-159.29511267055207,0.85,0.85,0.9903614457831326,0.0,0.1405,0.8595,0.0,1.0,0.096,25.31
158,Static,-1.64195571228587,-182.25708406373155,0.9,0.9,0.9902912621359223,0.0,0.17162162162162162,0.8283783783783784,0.0,1.0,0.109009009009009,21.36936936936937
159,Static,-1.6885088939641415,-233.01422736705152,0.5,0.5,0.8771084337349397,0.0,0.2833333333333333,0.7166666666666667,0.0,1.0,0.30036231884057973,21.463768115942027
