episode,steps,wall_time,sim_time,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,200,6.964662551879883,20.0,-0.02955704741179943,-6.911409026510147,-6.911409026510147,-0.00027207229068153813,0.02959037944674492,0.0,0.0,0.11578947368421053,0.0,0.0,0,23.817665100097656,20.000000000000014,0.00650645872436802,0.0,0.004857780573058757,-0.0785892154276371,3,0.375,0.6476426799007444,0.3027295285359802,0.04962779156327544,0.6476426799007444,0.3027295285359802,0.04962779156327544,0.49957352242083286,0.0,0.0,0.4988335655954404,0.8493758201599121,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,5,18,8.103835732220457,0.0,1.0,0.0,0.0,0.748125,0.25187499999999996,0.25187499999999996,0.0,0.0,-0.006664456386351958,1.66038289864858,1.66038289864858,1.6603829542795816,1.164747456709544,0.018966783963454265,0.06770242818941673,3.13715747098128,0.251875,0.251953125,0.8396612053116163,1.5220434506734213,1.8845842480659485,5,30,0.04252220690250397,0.036933192983269685,-1,-1,0,False,0.0002,0.0,0.0989
12,200,7.0446858406066895,20.0,-0.0296880342066288,-6.93760640543556,-6.93760640543556,-0.0005753946141339845,0.029735635966062546,0.0,0.0,0.16853932584269662,0.0,0.0,0,23.651716232299805,20.000000000000014,0.006679999108839867,0.0,0.0017567959275256251,-0.06723385319113731,3,0.375,0.680306905370844,0.26854219948849106,0.05115089514066496,0.680306905370844,0.26854219948849106,0.05115089514066496,0.501074164393358,0.0,0.0,0.5031419799440086,0.8558176636695859,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,8,20,8.047935952288823,0.0,1.0,0.0,0.0,0.755625,0.244375,0.244375,0.0,0.0,0.007545793196186423,3.1783855040868123,3.1783855040868123,3.1783859570821127,1.1502788106600443,0.002933294135921945,0.12624306504925092,8.890974459052085,0.244375,0.24557291666666667,0.8494683590407173,2.693335787455241,3.965539296468099,5,30,0.05044921860098839,0.029371718224138015,-1,-1,0,False,0.0002,0.0,0.0988
13,200,7.014639139175415,20.0,-0.02833227440714836,-6.666454952824563,-6.666454952824563,-0.0001793623297999148,0.028384428471326828,0.0,0.0,0.15294117647058825,0.7999999999999972,0.7999999999999972,1,23.280948638916016,20.000000000000014,0.004132121767435742,0.0,0.0012280572623766981,-0.06663228756189343,5,0.625,0.675,0.275,0.05,0.675,0.275,0.05,0.5019328752328874,0.0,0.0,0.5057590323512475,0.861178958415985,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,10,17,7.829754035981811,0.0,1.0,0.0,0.0,0.775,0.22499999999999998,0.22499999999999998,0.0,0.0,-0.006748546640543888,1.3612055321534475,1.3612055321534475,1.361205530166626,1.1597796241442362,0.020917795908947785,0.11608589875201385,3.7038504242897035,0.225,0.22513020833333333,0.7684430933712671,1.250126251578331,1.507405936717987,5,30,0.058048065751791,0.050346287898719304,-1,-1,0,False,0.0002,0.0,0.09870000000000001
14,200,7.107089519500732,20.0,-0.0300227589905262,-7.004551790053143,-7.004551790053143,-0.00024851640700944715,0.030066296458244324,0.0,0.0,0.22105263157894736,0.0,0.0,0,23.596221923828125,20.000000000000014,0.010386596421859344,0.0,0.010339062517758853,-0.09005433335900306,3,0.375,0.6411609498680739,0.32189973614775724,0.036939313984168866,0.6411609498680739,0.32189973614775724,0.036939313984168866,0.4974953987181652,0.0,0.0,0.49394658300462896,0.8391639977693555,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,16,21,8.06360893206893,0.0,1.0,0.0,0.0,0.763125,0.23687499999999995,0.23687499999999995,0.0,0.0,0.0035695714565614858,1.9613470435142517,1.9613470435142517,1.9613470137119293,1.1309534708658855,0.013712177499352643,0.1815467750032743,6.343752006689708,0.236875,0.23763020833333334,0.7002622112631798,2.375795284907023,1.3278476099173229,2,12,0.08386730402708054,0.05670959651470181,1,5,0,True,0.0002,0.0,0.09860000000000001
15,200,6.946807622909546,20.0,-0.024426832795143127,-5.885366231997652,-5.885366231997652,0.0005906196136493231,0.024606594815850258,0.0,0.0,0.08536585365853659,0.0,0.0,0,24.967355728149414,20.000000000000014,0.011346609343105173,0.0,0.0029032432548107435,-0.15625231109559537,1,0.125,0.7065217391304348,0.22554347826086957,0.06793478260869565,0.7065217391304348,0.22554347826086957,0.06793478260869565,0.5029003145941533,0.0,0.0,0.5078254693940055,0.8548389196395874,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,6,9,8.369510895725046,0.0,1.0,0.0,0.0,0.77,0.22999999999999998,0.22999999999999998,0.0,0.0,-0.004747591200558578,1.50684633325128,1.50684633325128,1.5068462946835686,0.8518230143715354,0.004930178648518289,0.11969146658392514,7.318985111573163,0.23,0.22954963235294118,0.5668441448360682,1.462954968214035,1.5511432465384989,3,17,0.07867889851331711,0.04802488237619397,2,4,0,True,0.0002,0.0,0.0985
16,200,6.779972791671753,20.0,-0.023024968802928925,-5.604993540359733,-5.604993540359733,-0.0002155979876988578,0.023082999512553215,0.0,0.0,0.1724137931034483,0.0,0.0,0,24.568510055541992,20.000000000000014,0.004045993628039594,0.0,0.0015761291608330774,-0.053112963736057256,3,0.375,0.8057324840764332,0.17197452229299362,0.022292993630573247,0.8057324840764332,0.17197452229299362,0.022292993630573247,0.4977924945380073,0.0,0.0,0.4922881905257897,0.8419722378253937,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,4,21,7.094025214979188,0.0,1.0,0.0,0.0,0.80375,0.19625000000000004,0.19625000000000004,0.0,0.0,0.01776457391679287,1.332802626490593,1.332802626490593,1.3328025758266449,0.8304403185844421,0.017245534295216202,0.06538826152682305,3.133312222361565,0.19625,0.1947265625,0.611513118678704,1.6116621613502502,0.9886567488312721,4,20,0.09590833634138107,0.04170140046626333,3,1,0,True,0.0002,0.0,0.0984
17,200,6.977438688278198,20.0,-0.030455060303211212,-7.091012126954922,-7.091012126954922,-0.0006455239112256123,0.030489206314086914,0.0,0.0,0.1728395061728395,0.8000000000000005,0.8000000000000005,1,23.425457000732422,20.000000000000014,0.003455186392405345,0.0,0.0012707158982247504,-0.06289437317848205,3,0.375,0.7075471698113207,0.2429245283018868,0.049528301886792456,0.7075471698113207,0.2429245283018868,0.049528301886792456,0.5042329920921474,0.0,0.0,0.5135727201351422,0.8557339072227477,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,5,22,8.381071689875085,0.0,1.0,0.0,0.0,0.735,0.265,0.265,0.0,0.0,0.001434295226742203,1.7258628726005554,1.7258628726005554,1.7258629322052002,1.1909286777178447,0.012382178738092383,0.18423201739788056,4.2240816454092665,0.265,0.2649739583333333,0.7895459925134977,1.9289281070232391,1.3969529390335083,5,30,0.04978742077946663,0.04207834750413891,-1,-1,0,False,0.0002,0.0,0.0983
18,200,7.201338768005371,20.0,-0.03127465769648552,-7.254931046946129,-7.254931046946129,-0.0007947416539536806,0.031304534524679184,0.0,0.0,0.1744186046511628,0.0,0.0,0,23.07098388671875,20.000000000000014,0.008143486563371001,0.0,0.002500731781241845,-0.07058578036725528,2,0.25,0.6953316953316954,0.23587223587223588,0.0687960687960688,0.6953316953316954,0.23587223587223588,0.0687960687960688,0.49447191506566013,0.0,0.0,0.48450974449221756,0.821082353591919,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,7,21,8.062082122970443,0.0,1.0,0.0,0.0,0.745625,0.254375,0.254375,0.0,0.0,-0.006832002103328705,1.7729141354560851,1.7729141354560851,1.7729141632715861,1.2102460980415344,-0.0009757328138221055,0.1205822588255008,7.69322637518247,0.254375,0.255078125,0.7503538254027565,1.6898175915082296,1.917488972345988,5,30,0.030926531180739403,0.030096443649381396,-1,-1,0,False,0.0002,0.0,0.09820000000000001
19,200,7.052696704864502,20.0,-0.027855439111590385,-6.571087707546733,-6.571087707546733,-0.0003163316636346288,0.027899479493498802,0.0,0.0,0.17391304347826086,0.0,0.0,0,22.877079010009766,20.000000000000014,0.005131483921500724,0.0,0.0020870232978532476,-0.0692973281443119,4,0.5,0.6934097421203438,0.2521489971346705,0.054441260744985676,0.6934097421203438,0.2521489971346705,0.054441260744985676,0.49452945351120436,0.0,0.0,0.4838805259998655,0.8667778313159941,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,5,17,8.10316573632566,0.0,1.0,0.0,0.0,0.781875,0.218125,0.218125,0.0,0.0,0.0036175600563486416,1.1779445250829061,1.1779445250829061,1.1779445350170135,1.187662140528361,0.006757849920541048,0.10822874655326208,4.744145372509957,0.218125,0.21822916666666667,0.7268806044943631,1.0233605722586314,1.396433291832606,5,30,0.047132864594459534,0.04466210436075925,-1,-1,0,False,0.0002,0.0,0.0981
20,200,6.98981237411499,20.0,-0.022430038079619408,-5.486008055847666,-5.486008055847666,0.00013252491044113263,0.022520212456583977,0.0,0.0,0.15,0.0,0.0,0,25.095664978027344,20.000000000000014,0.005718746133890331,0.0,0.0015916340967831444,-0.058599205017089824,3,0.375,0.7430340557275542,0.21362229102167182,0.043343653250773995,0.7430340557275542,0.21362229102167182,0.043343653250773995,0.4937187186972005,0.0,0.0,0.4749998754117434,0.8464481711387634,0.0,0.0,0.0,0.0,0.013513513513513514,0.800000011920929,0.20000000298023224,5,20,6.692784787487373,0.0,1.0,0.0,0.0,0.798125,0.20187500000000003,0.20187500000000003,0.0,0.0,-0.005628804249378542,1.4502617041269938,1.4502617041269938,1.4502617001533509,0.809061449766159,0.018807601497974245,0.12464502546936274,4.551348849137624,0.201875,0.20221354166666666,0.43291201065294443,1.9015191624561945,0.8973560253779094,5,30,0.07482901215553284,0.06564028505235907,-1,-1,0,False,0.0002,0.0,0.098
21,200,7.044794082641602,20.0,-0.02657300978899002,-6.3146020274929535,-6.3146020274929535,-2.86572048935647e-06,0.02664337120950222,0.0,0.0,0.0945945945945946,0.0,0.0,0,22.975709915161133,20.000000000000014,0.004431189313892173,0.0,0.0018033710123630691,-0.07257833257317543,3,0.375,0.8367346938775511,0.13411078717201166,0.029154518950437316,0.8367346938775511,0.13411078717201166,0.029154518950437316,0.4941607402684167,0.0,0.0,0.4723585338149903,0.8393207132816309,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,4,16,7.98884504588205,0.0,1.0,0.0,0.0,0.785625,0.21437499999999998,0.21437499999999998,0.0,0.0,-0.007076091282734913,1.1871932446956635,1.1871932446956635,1.1871932404381889,1.0220978621925627,0.03260712901724868,0.09355911392984646,5.25245134213141,0.214375,0.21358816964285715,0.6605979478585401,1.2212172693439893,1.1394811474851199,5,28,0.09748972207307816,0.07137666270136833,4,3,0,True,0.0002,0.0,0.0979
22,200,6.85845685005188,20.0,-0.02993140183389187,-6.9862804847648174,-6.9862804847648174,-0.00035721692111110345,0.030016055330634117,0.0,0.0,0.19540229885057472,0.0,0.0,0,24.23985481262207,20.000000000000014,0.005041735362010999,0.0,0.0021686777408898715,-0.07861401863396168,3,0.375,0.7121951219512195,0.24390243902439024,0.04390243902439024,0.7121951219512195,0.24390243902439024,0.04390243902439024,0.48650355826481245,0.0,0.0,0.4506979297344747,0.8310900717973708,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,10,20,7.513737688666722,0.0,1.0,0.0,0.0,0.74375,0.25625,0.25625,0.0,0.0,-0.014870777338122329,1.128997065126896,1.128997065126896,1.1289971520503361,1.0058722669879596,0.01787273007600258,0.11388375610113144,4.5410605271657305,0.25625,0.2569986979166667,0.748165987432003,0.965496430794398,1.4141441533962886,4,24,0.07575639337301254,0.04475474078208205,3,5,0,True,0.0002,0.0,0.09780000000000001
23,200,6.853485345840454,20.0,-0.023411734029650688,-5.682346719027309,-5.682346719027309,3.238385615986705e-05,0.02350730262696743,0.0,0.0,0.0851063829787234,0.0,0.0,0,24.81264877319336,20.000000000000014,0.0033113631879611014,0.0,0.0009783334317236103,-0.041814377605915054,0,0.0,0.7320954907161804,0.2572944297082228,0.010610079575596816,0.7320954907161804,0.2572944297082228,0.010610079575596816,0.4908455922268331,0.0,0.0,0.469421602427835,0.8305032193660735,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,2,12,7.069764098165947,0.0,1.0,0.0,0.0,0.764375,0.23562499999999997,0.23562499999999997,0.0,0.0,-0.002709830024590095,1.1117731869220733,1.1117731869220733,1.111773165067037,0.8770888110001882,0.018873362483767173,0.11543676182627678,6.33636394739151,0.235625,0.23528645833333334,0.6784240835656722,1.0728498289982478,1.1793468773365021,5,30,0.055271800607442856,0.05118554588407277,-1,-1,0,False,0.0002,0.0,0.09770000000000001
24,200,7.049055814743042,20.0,-0.02444043569266796,-5.888087399938122,-5.888087399938122,0.0006543015450006346,0.024575386196374893,0.0,0.0,0.20987654320987653,0.0,0.0,0,23.20977020263672,20.000000000000014,0.00806689713574702,0.0,0.002526867641218704,-0.03671153500676154,2,0.25,0.6642512077294686,0.30917874396135264,0.026570048309178744,0.6642512077294686,0.30917874396135264,0.026570048309178744,0.48296802123601085,0.0,0.0,0.45089879995967086,0.8296751260757445,0.0,0.0,0.0,0.0,0.0,0.8266666531562805,0.17333333790302285,7,17,8.77500512427097,0.0,1.0,0.0,0.0,0.74125,0.25875000000000004,0.25875000000000004,0.0,0.0,-0.005920549222112944,1.0906825105349223,1.0906825105349223,1.0906825502713522,0.9413183212280274,0.0129923704933996,0.17544496804475784,7.141764177878698,0.25875,0.25703125,0.6768384035327472,0.9992063616712888,1.2571766912937163,5,30,0.06427785754203796,0.0579045733436942,-1,-1,0,False,0.0002,0.0,0.0976
25,200,7.087044715881348,20.0,-0.03048529662191868,-7.097059331615353,-7.097059331615353,-0.00018384912000328878,0.030623426660895348,0.0,0.0,0.21839080459770116,0.70000000000001,0.70000000000001,1,23.058347702026367,20.000000000000014,0.007113438479339992,0.0,0.0024846207661625825,-0.05662915498018263,5,0.625,0.5677570093457944,0.39485981308411217,0.037383177570093455,0.5677570093457944,0.39485981308411217,0.037383177570093455,0.4745229297177866,0.0,0.0,0.44543063928843185,0.8461859643459317,0.0,0.0,0.0,0.0,0.0,0.8333333134651184,0.1666666716337204,11,20,8.196819651387768,0.0,1.0,0.0,0.0,0.7325,0.26749999999999996,0.26749999999999996,0.0,0.0,-0.00765912930170695,1.339364735285441,1.339364735285441,1.3393647392590842,1.1595411936442057,0.03098161177088817,0.1706286350886027,5.679724417130152,0.2675,0.2669270833333333,0.5546008929610252,1.4769318838914236,1.040488080183665,3,15,0.1056336760520935,0.08184751644730565,2,2,0,True,0.0002,0.0,0.0975
26,200,7.071240663528442,20.0,-0.02549811825156212,-6.099624141813005,-6.099624141813005,-0.0006040261127054705,0.025527605786919594,0.0,0.0,0.10588235294117647,0.0,0.0,0,24.5931396484375,20.000000000000014,0.002319358348352763,0.0,0.0006795852605576262,-0.06872717961668967,3,0.375,0.7617554858934169,0.2006269592476489,0.03761755485893417,0.7617554858934169,0.2006269592476489,0.03761755485893417,0.48496892539202235,0.0,0.0,0.4553808545959847,0.8247481107711792,0.0,0.0,0.0,0.0,0.014705882352941176,0.800000011920929,0.20000000298023224,4,18,6.967825808477375,0.0,1.0,0.0,0.0,0.800625,0.19937499999999997,0.19937499999999997,0.0,0.0,-0.003302904195152223,0.9687974075476329,0.9687974075476329,0.9687974274158477,1.0374266843001048,0.014736566295808492,0.11414910244445006,4.990170955657959,0.199375,0.1984375,0.5984747405784826,0.8511489227414131,1.1048745652039846,5,30,0.06833607703447342,0.05268997084349386,-1,-1,0,False,0.0002,0.0,0.0974
