episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,101,15.103440523147583,10.100000000000001,-0.015574632212519646,-1.573037816018167,0.9498109817504883,0.6333333333333333,0.6333333333333333,0.9634340222575517,6.939999999999992,8.104999999999988,20,0.06218452613690112,11,0.3932038834951456,0.30258899676375406,0.3042071197411003,375,243,126.89242628328597,0.00990099009900992,0.21665328741073608,1.0244858264923096,1.4367010593414307,0.03115653619170189,0.07017543911933899,1.4,1.7
2,90,13.41770315170288,9.0,-0.005007744301110506,-0.45069671672241896,0.9688333451747894,0.6333333333333333,0.6333333333333333,0.9467741935483871,6.157894736842099,7.339999999999989,19,0.06556481099032141,11,0.3777038269550749,0.30615640599001664,0.3161397670549085,374,227,134.42309905076917,0.01111111111111113,-0.007231657703717549,1.0223824580510457,1.4543472131093342,0.007424060284392908,0.23100882520278296,1.4,1.7
3,85,13.16390347480774,8.5,0.07053176313638687,5.99519977822947,0.9477741837501525,0.7,0.7,0.95,6.685714285714276,8.399999999999986,21,0.08228588315786099,9,0.2833333333333333,0.42333333333333334,0.29333333333333333,430,170,142.55865203619345,0.011764705882352962,0.027465498074889183,1.0401082038879395,1.416602611541748,0.023093098774552345,0.0317460335791111,1.4,1.7
4,87,13.35792851448059,8.700000000000001,0.07013906538486481,6.102097473083632,1.181499809026719,0.6666666666666666,0.6666666666666666,0.9569377990430622,6.804761904761897,7.999999999999988,21,0.08225557016158812,10,0.2779605263157895,0.43585526315789475,0.28618421052631576,439,169,141.44735973571164,0.011494252873563239,0.13383699456850687,1.0313973426818848,1.4201252063115437,0.006666025534893076,0.08213208119074504,1.4,1.7
5,89,13.341181755065918,8.9,0.11674638837575912,10.390428213984999,1.0012200355529783,0.7666666666666667,0.7666666666666667,0.9662921348314607,6.734782608695645,8.269999999999985,23,0.08040981299003189,7,0.2713815789473684,0.4144736842105263,0.31414473684210525,443,165,140.59948418484063,0.011235955056179796,0.3514779508113861,1.0030012130737305,1.416054606437683,0.03847987949848175,0.09259258955717087,1.4,1.7
6,101,15.610538244247437,10.100000000000001,-0.10463257879018784,-10.567890827133704,0.7154113054275513,0.5,0.5,0.9398148148148148,7.699999999999988,8.589999999999986,15,0.07437094394486435,15,0.272,0.4448,0.2832,455,170,123.64888244566927,0.00990099009900992,-0.021413307636976242,1.052807907263438,1.4307408730189006,0.008166688882435361,0.028155467783411343,1.4,1.7
7,95,14.536686182022095,9.5,0.014194834977388382,1.3485093408884639,0.952461290359497,0.6,0.6,0.9399684044233807,6.884210526315781,8.019999999999987,19,0.07773861330721461,12,0.29132569558101473,0.4206219312602291,0.28805237315875615,433,178,132.8292461448693,0.010526315789473705,0.028546523302793503,0.9995707273483276,1.4078872203826904,0.03402169421315193,0.0517241396009922,1.4,1.7
8,96,14.821820259094238,9.600000000000001,0.03458147868514061,3.3198220380102317,0.9178655743598938,0.7,0.7,0.953125,7.233333333333323,8.499999999999986,21,0.0807285533286631,9,0.28225806451612906,0.43548387096774194,0.28225806451612906,445,175,133.64397765242853,0.010416666666666687,0.03343036708732446,1.0086158116658528,1.4179116487503052,0.028220406888673704,0.05049095178643862,1.4,1.7
9,101,15.445500612258911,10.100000000000001,-0.114712193608284,-11.585930924733626,0.8538302183151245,0.5333333333333333,0.5333333333333333,0.9225806451612903,7.062499999999991,8.524999999999986,16,0.07243587940365764,14,0.23011844331641285,0.4703891708967851,0.29949238578680204,455,136,118.51415490746727,0.00990099009900992,0.32277795672416687,1.2213777303695679,1.4254436492919922,0.02402671054005623,0.03773584961891174,1.4,1.7
10,93,14.491714000701904,9.3,-0.014797020703554153,-1.376122890529695,0.8931000471115113,0.5666666666666667,0.5666666666666667,0.95141065830721,7.326315789473675,8.849999999999984,19,0.08162474602354043,13,0.26742301458670986,0.413290113452188,0.3192868719611021,452,165,135.9838775241096,0.01075268817204303,0.09913848899304867,1.0159757733345032,1.4214032292366028,0.011795580619946122,0.043411330319941044,1.4,1.7
11,88,13.748859405517578,8.8,-0.07558164745569229,-6.65118533482487,0.9168454468250272,0.4666666666666667,0.4666666666666667,0.9174757281553398,7.05999999999999,8.459999999999985,15,0.08131665557510022,16,0.23711340206185566,0.46048109965635736,0.3024054982817869,444,138,135.706058925721,0.011363636363636385,-0.041637927293777466,1.0043199062347412,1.420237421989441,0.0304289311170578,0.04615384712815285,1.4,1.7
12,88,13.534416198730469,8.8,0.0064582605846226215,0.5683269969982846,0.9164552718400955,0.6,0.6,0.9456,6.668421052631572,8.109999999999987,19,0.08709194807787285,12,0.24584717607973422,0.46179401993355484,0.292358803986711,454,148,135.89392864268265,0.011363636363636385,0.04578183019267661,1.0039756212915694,1.4101742506027222,0.00771823288752265,0.08304388847734247,1.4,1.7
13,90,13.560227632522583,9.0,0.0835697203874588,7.521274648825031,0.9897864609956741,0.7,0.7,0.9652448657187994,6.736363636363628,8.844999999999985,22,0.08248782057142644,9,0.2827140549273021,0.42164781906300486,0.2956381260096931,444,175,142.68626991249036,0.01111111111111113,-0.23182550072669983,1.1579419374465942,1.4237240552902222,0.021745260804891586,0.03333333507180214,1.4,1.7
14,89,14.05419135093689,8.9,-0.12100835144519806,-10.769743070576133,0.7011929750442494,0.4,0.4,0.9083601286173634,7.199999999999989,8.239999999999986,13,0.08677542278794258,18,0.21858864027538727,0.47332185886402756,0.3080895008605852,454,127,132.5711142156627,0.02247191011235959,-0.05485126823186874,1.0258824944496154,1.4067376136779786,0.015307479817420245,0.04848957397043705,1.4,1.7
15,96,14.51440715789795,9.600000000000001,-0.018321568146348,-1.7588706286660742,0.9397369772195816,0.6333333333333333,0.6333333333333333,0.9507936507936507,6.96842105263157,9.329999999999982,19,0.08035653652364595,11,0.26058631921824105,0.48697068403908794,0.252442996742671,454,160,131.6778352643618,0.020833333333333374,-0.14825689792633057,1.073767066001892,1.372416615486145,0.02217113971710205,0.0714285746216774,1.4,1.7
16,89,13.720893144607544,8.9,-0.06986243277788162,-6.217757076607088,0.8964897155761714,0.5,0.5,0.9376996805111821,7.170588235294108,8.659999999999984,17,0.08478947535771109,15,0.26865671641791045,0.4560530679933665,0.2752902155887231,441,162,139.6469789010271,0.02247191011235959,0.12627322599291801,1.032560557126999,1.3530773520469666,0.021273587830364704,0.07017543911933899,1.4,1.7
17,100,15.613107681274414,10.0,-0.15163545310497284,-15.163545383114904,0.864114224910736,0.4,0.4,0.9183359013867488,7.066666666666658,8.579999999999986,12,0.0769091267126302,18,0.2442622950819672,0.5131147540983606,0.24262295081967214,461,149,126.88198694798172,0.02000000000000004,0.08860791722933452,1.1176830530166626,1.2989577452341716,0.009640650202830633,0.04758997758229574,1.4,1.7
18,97,15.19994831085205,9.700000000000001,-0.21201226115226746,-20.565189322926553,0.5509946465492241,0.3333333333333333,0.3333333333333333,0.8273026315789473,7.299999999999991,8.979999999999984,12,0.06855268508029455,20,0.25806451612903225,0.5199240986717267,0.222011385199241,391,136,112.08583228133334,0.02061855670103097,-0.013989384286105633,1.054772973060608,1.2431752383708954,0.006828163983300328,0.09275710489600897,1.4,1.7
19,96,15.300621032714844,9.600000000000001,-0.2235274314880371,-21.458632814138777,0.15493858978152275,0.26666666666666666,0.26666666666666666,0.8729903536977492,7.39999999999999,8.399999999999986,9,0.07450015554463284,22,0.23374340949033393,0.5536028119507909,0.2126537785588752,436,133,123.90773099057043,0.020833333333333374,-0.046008437126874926,1.1487775802612306,1.1865336179733277,0.0029219148214906453,0.0627144880592823,1.4,1.7
20,98,15.515621662139893,9.8,-0.28729748725891113,-28.155157358143093,0.1616510279476642,0.2,0.2,0.8475120385232745,7.171428571428564,8.459999999999985,7,0.07122856757039724,24,0.2715827338129496,0.5431654676258992,0.18525179856115107,405,151,113.12777795418414,0.010204081632653081,-0.008775879628956318,1.1833834648132324,1.17616605758667,0.021025419235229492,0.03921568766236305,1.4,1.7
21,89,14.091776847839355,8.9,-0.013263431377708912,-1.1804455286295197,0.963708996772766,0.5666666666666667,0.5666666666666667,0.9267515923566879,6.858823529411756,7.9599999999999875,17,0.08943430424252811,13,0.2239057239057239,0.5589225589225589,0.21717171717171718,461,133,137.491428350806,0.011235955056179796,0.019446732476353645,0.997505784034729,1.150865912437439,0.020693041384220123,0.10526315867900848,1.4,1.7
