episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,141,10.402271032333374,42,True,False,all_finished,0.0,14.099999999999966,15.744514245986931,2.6500000000000012,20,True,3.1450569291253943,3.307915327344238,12387038569.649141,-0.011392880072865671,-6.427876392603504e-05,-0.00024044059699818848,0.0,0.0,0.003766668286835942,-0.0065184401592858765,-0.0027517718724499526,0.4102530157607273,0.002604701334661616,0.002314652360190665,0.00865816890890918,0.0,0.0,0.5761694616355112,9.805507100724142e-12,0.0,1.7216232237569779e-12,9.220701459311531e-12,0.0,0.838158905506134,0.800000011920929,0.1574760377407074,0.20000000298023224,0.800000011920929,0.9473684430122375,0.0,0.01904761904761905,0.006457547191530466,105,0.0,0.0,0.0,91,5,0.054945054945054944,5,20,20,228,-0.0027517718262970448,-0.011411319486796856,0.020187731832265854,-0.09066057950258255,0.6901692152023315,0.02443779818713665,0.009883275640772633,1.913831023502013,1.9039477478612394,-0.09011672435922752,0.0,0.009883275640772633,0.10000000000000053,0.09999999999999845,0.09999999999999845,-0.09011672435922752,5.273559366969494e-16,0.002685353108323328,0.0,0.0010462387255627127,0.03979663257833708,15.744514245986931,0.009883275640772633,0.10000000000000053,1.644514245986965,0.15,0.15,0.5921052631578947,0.85,0.0,,0,0.9411347517730496,0.058865248226950384,0.058865248226950384,0.0,0.0,0.3674698795180723,0.3192771084337349,0.3132530120481928,0.3674698795180723,0.3192771084337349,0.3132530120481928,0.4932483516547353,0.8574852347373962,1.5299639190946306,0.008244240249041468,0.1429184531526906,-0.021767174558980123,1.0603013123784746,0.5007336661219597,1.6161326169967651,1.5299639190946306,-1.5299639190946306,0.058865248226950356,0.056919642857142856,166,2820,0.6431726813316345,2.344459295272827,-0.22194195006574904,0.9307701502527509,-0.24216738981860025,0.060921742979969294,0.24330357142857142,0,1.0,1.0,0.32525195968645026,6.17978723404255,37188459.82943871,0.9500000000000013,0.0,0.22031868946072133,0.1770016608198816,0.39732035028060253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.233353270153749e-05,0.0,0.49565213000177283,0.7163120567375887,6.0,False,0.0,0.0,0.0
2,77,5.166622877120972,42,True,False,all_finished,0.0,7.699999999999989,10.237525768280028,2.5500000000000007,20,True,3.4080805768320905,3.621837446138939,12692579323.605677,-0.010189483974341456,-5.2136018590001083e-05,-0.0014290483863971233,0.0,0.0,0.005734546888461352,0.0048562421986513,0.010590789087112596,0.31691496022446436,0.005754348780463599,0.001621542788557159,0.04444649146848963,0.0,0.0,0.6312626567380253,8.638999238197442e-12,0.0,0.0,8.638661834481365e-12,0.0,0.8460502028465271,0.800000011920929,0.15394969284534454,0.20000000298023224,0.8333333134651184,0.9472222030162811,0.0,0.0,0.02418389730155468,91,0.0,0.0,0.0,72,1,0.013888888888888888,1,20,20,224,0.010590790770947933,-0.0008560626301914454,0.031471405178308494,-0.07352890819311142,0.6383842825889587,0.03065214306116104,0.014839865542078005,3.5388946434120014,3.5240547778699325,-0.08516013445792224,0.02566051483154297,0.014839865542078005,0.1256605148315426,0.0999999999999971,0.0999999999999971,-0.08516013445792224,0.025660514831542608,0.006491267182552759,0.0,0.002296722689157646,0.049737685485706534,10.237525768280028,0.014839865542078005,0.1256605148315426,2.537525768280039,0.1,0.1,0.53125,0.9,0.0,,0,0.8987012987012987,0.10129870129870133,0.10129870129870133,0.0,0.0,0.4166666666666667,0.27564102564102566,0.3076923076923077,0.4166666666666667,0.27564102564102566,0.3076923076923077,0.4915968531447757,0.8618515729904175,1.4616903066635132,0.0017984593287110329,0.11051604803651571,0.06936768989544362,1.0231103003025055,0.5736144185066223,1.1645258665084839,1.4616903066635132,-1.4616903066635132,0.1012987012987013,0.095703125,156,1540,0.7734972834587097,2.2972934246063232,-0.00022865459322929382,1.0178330540657043,-0.15351060964167118,0.04921403527259827,0.009765625,0,1.0,1.0,0.24576213260423785,4.669480519480522,27810191.261300635,0.9883116883116883,0.0,0.29060928641780953,0.17658096668266002,0.4671902531004695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018501444248569395,0.0,0.4948653498761259,0.8441558441558441,3.0,False,0.0,0.0,0.0
3,200,13.345026731491089,42,False,True,time_limit,1.0,20.000000000000014,21.75114631652832,4.433333333333333,20,True,3.20112898754045,3.7478818075328824,14044636748.548939,-0.009781886037822153,-5.977298233757993e-05,-0.0005778532993888547,0.0,0.0,-0.0016547251815799526,-0.00649550255533208,-0.008150227736912005,0.5949314946152441,0.0039452081538350345,0.003635375589350487,0.03514487142300643,0.0,0.0,0.36234305021856394,1.3747640179029297e-11,0.0,0.0,1.044185744814019e-11,0.0,0.8475876450538635,0.800000011920929,0.15032902359962463,0.20000000298023224,0.8333333134651184,0.9523809552192688,0.0,0.0,0.01926177740097046,120,0.0,0.0,0.0,102,2,0.0196078431372549,2,20,20,244,-0.00815022736787796,-0.00995940761640668,0.017758288700133528,-0.12112714350223541,0.3939291834831238,0.015232417732477188,0.00708803996443852,1.9358962109029318,1.9288081709384917,-0.09291196003556311,0.0,0.00708803996443852,0.10000000000000053,0.10000000000000561,0.10000000000000561,-0.09291196003556312,5.273559366969494e-16,0.002508404911503106,0.0,0.0013783711038686931,0.040653662065179945,21.75114631652832,0.00708803996443852,0.10000000000000053,1.751146316528306,0.1,0.1,0.6557377049180327,0.9,0.0,,0,0.95175,0.048250000000000015,0.048250000000000015,0.0,0.0,0.37823834196891193,0.31088082901554404,0.31088082901554404,0.37823834196891193,0.31088082901554404,0.31088082901554404,0.49770863873069177,0.8596634984016418,1.4408639669418335,0.05018653720617294,0.0714285746216774,0.107608363032341,1.270674705505371,0.735741376876831,4.333219528198242,1.4408639669418335,-1.4408639669418335,0.04825,0.0546875,193,4000,-0.05014093965291977,0.9225702881813049,-0.2688799798488617,0.43394935131073,-0.0424131341278553,0.04129251092672348,0.01953125,0,1.0,1.0,0.22900000000000037,4.350999999999997,36048904.538270205,1.0,0.0,0.2269783793929065,0.1712812963966979,0.39825967578960453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.486726103021173e-05,0.0,0.49862518323841504,0.5,4.0,True,-1.0,1.9288081709384917,0.0
4,200,13.597089290618896,42,False,True,time_limit,1.0,20.000000000000014,21.943721199035643,3.300000000000001,20,True,3.1917410996629765,3.5896800665115833,13285379934.445316,-0.010594252120671247,-6.012504794213743e-05,-0.0005905689882019225,0.0,0.0,-0.0022647926571089678,-0.006637759374404285,-0.008902552031513212,0.6242330467062385,0.0014114250206564527,0.0035426796939302106,0.034797423602577905,0.0,0.0,0.33601542497659687,8.477817753371752e-11,0.0,1.9316930426917487e-14,9.234692004145284e-12,0.0,0.8396480679512024,0.800000011920929,0.1569848656654358,0.20000000298023224,0.800000011920929,0.9473684430122375,0.0,0.020202020202020204,0.023861372843384743,99,0.0,0.0,0.0,79,2,0.02531645569620253,2,20,20,238,-0.008902552537620068,-0.010490543209016323,0.017641432303935247,-0.10475867241621017,0.37618210911750793,0.016369052231311798,0.005154955089093256,2.1156276566386265,2.1104727015495315,-0.09484504491090817,0.0,0.005154955089093256,0.10000000000000009,0.10000000000000561,0.10000000000000561,-0.09484504491090819,8.326672684688674e-17,0.0009448673080768624,0.0,0.00042276309441303305,0.0405799214664278,21.943721199035643,0.005154955089093256,0.10000000000000009,1.943721199035629,0.05,0.05,0.5546218487394958,0.9,0.0,,0,0.957,0.04300000000000004,0.04300000000000004,0.0,0.0,0.42441860465116277,0.29651162790697677,0.27906976744186046,0.42441860465116277,0.29651162790697677,0.27906976744186046,0.5045944219377975,0.8692180216312408,1.4596240520477295,0.06746181845664978,0.125,-0.3977886736392975,1.1286811828613281,0.15925373136997223,3.684013843536377,1.4596240520477295,-1.4596240520477295,0.043,0.0625,172,4000,-0.11705669015645981,0.8040344715118408,-0.19696268439292908,0.5683362483978271,0.005034790374338627,0.05167458578944206,0.0078125,0,1.0,1.0,0.25134210526315826,4.775500000000002,30999814.900085103,0.9990000000000001,0.0,0.17819162049127862,0.17346833657981173,0.3516599570710903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3954182812264504e-05,0.0,0.5027038173103938,0.385,3.0,True,-1.0,2.1104727015495315,0.0
5,200,13.241843938827515,42,False,True,time_limit,1.0,20.000000000000014,21.619986820220948,2.400000000000001,20,True,3.188196556513237,3.563211782604319,13368440726.946463,-0.01044141072002339,-7.593038606129167e-05,-0.0006426182076313051,0.0,0.0,0.003061993440834877,-0.007113535151931044,-0.004051541711096228,0.5019281183218733,0.003398767478194976,0.0036500427788087385,0.030891242228141498,0.0,0.0,0.4601318291929815,1.3362740601541301e-11,0.0,0.0,1.168428808567823e-11,0.0,0.8521667718887329,0.800000011920929,0.14690735936164856,0.20000000298023224,0.8333333134651184,0.9615384340286255,0.0,0.0,0.02142060548067093,120,0.0,0.0,0.0,109,1,0.009174311926605505,1,20,20,229,-0.004051541909575462,-0.010492258239537477,0.010440454073250288,-0.06808245182037354,1.0596688985824585,0.019042065367102623,0.007076819151641006,1.8266567683279504,1.8195799491763127,-0.09292318084836046,0.0,0.007076819151641006,0.10000000000000009,0.10000000000000561,0.10000000000000561,-0.09292318084836046,8.326672684688674e-17,0.002526208771450275,0.0,0.0008383140416818673,0.04113726945220325,21.619986820220948,0.007076819151641006,0.10000000000000009,1.6199868202209338,0.1,0.1,0.7117903930131004,0.9,0.0,,0,0.95125,0.04874999999999996,0.04874999999999996,0.0,0.0,0.38461538461538464,0.3333333333333333,0.28205128205128205,0.38461538461538464,0.3333333333333333,0.28205128205128205,0.5009180482472232,0.856975495815277,1.45384681224823,-0.0015027960762381554,0.07554945163428783,0.07524874433875084,1.1847107410430908,0.660334900021553,2.1167005375027657,1.45384681224823,-1.45384681224823,0.04875,0.0439453125,195,4000,0.3931535482406616,2.5339882373809814,-0.2102220319211483,0.9018692076206207,-0.02602402970660478,0.036287115421146154,0.1337890625,0,1.0,1.0,0.24193421052631617,4.596750000000005,32294079.132231493,1.0,0.0,0.21875055475929198,0.18299363351317716,0.40174418827246916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.070320606930893e-05,0.0,0.500543714074418,0.575,5.0,True,-1.0,1.8195799491763127,0.0
6,59,4.295080184936523,42,True,False,all_finished,0.0,5.899999999999995,7.845768928527832,0.0,20,True,2.984008653855902,3.107699553110085,12018333173.552832,-0.012498816186068596,-0.00012205032733289062,-0.0018565802661793553,0.0,0.0,-0.0139729189106365,0.0032346471165845023,-0.010738271794052037,0.43124854649205807,0.018372726790782577,0.0042111209155836545,0.06405786990675975,0.0,0.0,0.482109735894816,1.7063558899188536e-11,0.0,2.8034966892181445e-14,1.7056142956328735e-11,2.3105708884689265e-14,0.8464435338973999,0.800000011920929,0.1523618847131729,0.20000000298023224,0.8333333134651184,0.9375,0.0,0.0,0.023556608706712723,93,0.0,0.0,0.0,74,2,0.02702702702702703,2,20,20,229,-0.010738270357251167,-0.00507595157250762,0.02496638149023056,-0.12333977222442627,0.028227590024471283,0.023831622675061226,0.016225988177930122,2.7491099703109896,2.7328839821330533,-0.0837740118220701,0.2783048152923584,0.016225988177930122,0.3783048152923585,0.09999999999999794,0.09999999999999794,-0.0837740118220701,0.2783048152923585,0.015756787553867457,0.009162768064994298,0.015831515893054527,0.06058687206753859,7.845768928527832,0.016225988177930122,0.3783048152923585,1.945768928527837,0.0,0.0,0.5502183406113537,1.0,0.0,,0,0.861864406779661,0.13813559322033897,0.13813559322033897,0.0,0.0,0.4294478527607362,0.27607361963190186,0.294478527607362,0.4294478527607362,0.27607361963190186,0.294478527607362,0.520840659214153,0.8800546169281007,1.4769151210784912,0.010400764710669006,0.06174335761794022,-0.05048419442027807,1.0747418744223458,0.47950221811022076,2.9776022093636647,1.4769151210784912,-1.4769151210784912,0.13813559322033897,0.140625,163,1180,-0.20810456573963165,0.4960942268371582,-0.1544367756162371,0.38748664941106525,-0.14683129957744054,0.06817501996244703,0.6456473214285714,0,1.0,1.0,0.3015165031222123,5.728813559322036,31712780.13819159,1.0,0.0,0.29372983414029075,0.17304551984976452,0.4667753539900553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005324941657492136,0.0,0.5118155940798885,1.3559322033898304,5.099999999999994,False,0.0,0.0,0.0
7,74,5.3050055503845215,42,True,False,all_finished,0.0,7.39999999999999,8.996170043945312,0.0,20,True,3.043898502405522,3.4023299208481412,13331276395.748503,-0.010940937438438278,-5.884732649555688e-05,-0.0010541145619501092,0.0,0.0,-0.010669570018207775,0.00215448818238362,-0.008515081835824133,0.47832304903442535,0.006560525280177029,0.0025727258560119303,0.04608446891690983,0.0,0.0,0.4664592309124758,7.433669999001857e-12,0.0,0.0,7.43366479483143e-12,0.0,0.8593687415122986,0.800000011920929,0.13695478439331055,0.20000000298023224,0.8571428656578064,0.9599166452884674,0.0,0.0,0.015294993296265602,102,0.0,0.0,0.0,86,2,0.023255813953488372,2,20,20,258,-0.008515081368386745,-0.0030276882462203503,0.03000602414831519,-0.08429311960935593,0.038945142179727554,0.018728476017713547,0.01849730216168134,2.571075721850268,2.5525784196885857,-0.08150269783831932,0.0015897750854492188,0.01849730216168134,0.10158977508544886,0.09999999999999722,0.09999999999999722,-0.08150269783831932,0.001589775085448858,0.00501469746780566,0.0,0.0018562556891343653,0.042956698357100025,8.996170043945312,0.01849730216168134,0.10158977508544886,1.5961700439453228,0.0,0.0,0.6085271317829457,1.0,0.0,,0,0.8689189189189189,0.13108108108108107,0.13108108108108107,0.0,0.0,0.4742268041237113,0.31443298969072164,0.211340206185567,0.4742268041237113,0.31443298969072164,0.211340206185567,0.49327356917351733,0.8628063797950745,1.313600830733776,0.008320017821461079,0.14407304348424077,-0.00961515650851652,1.084248997271061,0.5259413477033377,1.9418580457568169,1.313600830733776,-1.313600830733776,0.13108108108108107,0.1318359375,194,1480,-0.2655576765537262,0.372387170791626,-0.23704203311353922,0.3018438518047333,-0.1894795736297965,0.055930618895217776,0.2177734375,0,1.0,1.0,0.22297297297297303,4.236486486486491,29248787.34815271,1.0,0.0,0.2341170125524776,0.17860119681430894,0.4127182093667866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015006238315006158,0.0,0.49617775113170814,1.445945945945946,5.349999999999994,False,0.0,0.0,0.0
8,63,4.2368080615997314,42,True,False,all_finished,0.0,6.299999999999994,7.658321666717528,3.5400000000000005,20,True,3.2074679443885885,3.5174396588493124,12933820832.19759,-0.010609504781192672,-0.00021466265641153332,-0.0011776659477825237,-0.023809523809523808,0.0,0.024564961724131168,-0.02033181868705893,0.008254284521661307,0.1366974071885662,0.00033803471854852756,0.0027658056767818294,0.015173552858141919,0.3067721103180897,0.0,0.5382530892398718,2.2649519412776264e-11,0.0,0.0,2.2649260938978344e-11,0.0,0.8490361571311951,0.800000011920929,0.15096382796764374,0.20000000298023224,0.8333333134651184,0.9394736886024475,0.0,0.0,0.019270895048975945,77,0.0,0.0,0.0,71,2,0.028169014084507043,2,20,20,233,0.008254285901784897,-0.005611772183328867,0.313766229152679,-1.2772413492202759,0.9119436144828796,0.0702362209558487,0.024729732956205598,2.216645095613272,2.1919153626570607,-0.07527026704379464,0.09535360336303711,0.024729732956205598,0.1953536033630372,0.09999999999999772,0.09999999999999772,-0.07527026704379464,0.09535360336303719,0.0012290085483839832,0.0,0.0005953787731320663,0.06581341490427386,7.658321666717528,0.024729732956205598,0.1953536033630372,1.3583216667175346,0.25,0.25,0.6738197424892703,0.75,0.0007936507936507937,queue_full_conflict,1,0.8547619047619047,0.14523809523809528,0.14523809523809528,0.0007936507936507937,0.0007936507936507937,0.5792349726775956,0.21311475409836064,0.20765027322404372,0.5792349726775956,0.21311475409836064,0.20765027322404372,0.5035196921085897,0.8718891352415085,1.2481750505311149,-0.005731090437620878,0.13358576249863421,0.022210349861000265,1.0208696339811598,0.5264043105500085,0.7260918702398028,1.2481750505311149,-1.2481750505311149,0.14444444444444443,0.14508928571428573,182,1260,0.8215140104293823,4.059881687164307,0.1407251227647066,2.3843999334744046,-0.15155872170414245,0.06284928215401513,0.0,0,1.0,1.0,0.24335839598997513,4.623809523809527,34432480.22509552,0.9523809523809533,0.0,0.2903817292115461,0.17829875350124813,0.4686804827127942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6235910661440095e-05,0.0,0.5017263251770702,0.9523809523809523,3.8999999999999986,False,0.0,0.0,0.0
9,78,5.0406107902526855,42,True,False,all_finished,0.0,7.799999999999988,9.076308021545406,3.0000000000000013,20,True,3.210818779847935,3.344063475699335,12383464865.021164,-0.011135033933128986,-9.74045791389484e-05,-0.0010759169298191137,0.0,0.0,-0.0034425439990035216,-0.0011802524577547305,-0.004622796456758255,0.40148317731983574,0.0028074380087868968,0.00351200545530959,0.03879310562591141,0.0,0.0,0.5534042735901563,1.6108395867187042e-11,0.0,0.0,1.6108225864286396e-11,0.0,0.8568926453590393,0.800000011920929,0.14310742914676666,0.20000000298023224,0.8333333134651184,0.9548418849706649,0.0,0.0,0.017126841470599174,98,0.0,0.0,0.0,91,0,0.0,0,20,20,221,-0.0046227965503931046,-0.008682944346219301,0.03167577087879181,-0.08990725874900818,0.20406503975391388,0.024898331612348557,0.021161911609845912,2.035950409861714,2.014788498251865,-0.07883808839015433,0.03647136688232422,0.021161911609845912,0.13647136688232386,0.09999999999999706,0.09999999999999706,-0.07883808839015433,0.03647136688232386,0.0029075792431685105,0.0,0.0011162132068372956,0.05896518148019717,9.076308021545406,0.021161911609845912,0.13647136688232386,1.2763080215454181,0.15,0.15,0.746606334841629,0.85,0.0,,0,0.8775641025641026,0.12243589743589745,0.12243589743589745,0.0,0.0,0.4869109947643979,0.3089005235602094,0.20418848167539266,0.4869109947643979,0.3089005235602094,0.20418848167539266,0.48917117721445286,0.86199711561203,1.309901169368199,0.015074617653486453,0.10651409359914916,0.018137736512081965,1.0107793126787459,0.5169778764247894,1.3368810074669975,1.309901169368199,-1.309901169368199,0.12243589743589743,0.12276785714285714,191,1560,0.15812084078788757,0.7676675915718079,-0.09540799473013196,0.5044957314218793,-0.046326957909124236,0.05610503735286849,0.04185267857142857,0,1.0,1.0,0.23326585695006727,4.432051282051281,36843365.198797986,1.0,0.0,0.2228083523627608,0.17527421210857516,0.3980825644713359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.786357999277916e-05,0.0,0.49428710182531715,1.2564102564102564,5.0,False,0.0,0.0,0.0
10,117,8.130941390991211,42,True,False,all_finished,0.0,11.699999999999974,13.018510818481445,0.0,20,True,3.1215370182611317,3.3218366236827572,12617969647.241564,-0.011077730203639091,-0.0001249975645697044,-0.0010625240510853905,0.0,0.0,-0.0069234607206162205,-0.004915771250675159,-0.01183923197129144,0.5735214478096285,0.006552967513421955,0.0064714325847315055,0.05500949390434336,0.0,0.0,0.35844465818787463,1.6571043148783104e-11,0.0,6.455630368922951e-14,1.6485980983138582e-11,0.0,0.8523876667022705,0.800000011920929,0.1476123034954071,0.20000000298023224,0.8333333134651184,0.95652174949646,0.0,0.0,0.020719218999147415,120,0.0,0.0,0.0,107,1,0.009345794392523364,1,20,20,245,-0.011839231476187706,-0.011142365634441376,0.018514810875058168,-0.11865875869989395,0.039889656007289886,0.01693546213209629,0.010072271589540974,1.6128756266883302,1.60280335509879,-0.08992772841046,0.0,0.010072271589540974,0.10000000000000053,0.09999999999999615,0.09999999999999615,-0.08992772841046,5.273559366969494e-16,0.004170008806937199,0.0,0.0014277552075229337,0.04161258560121995,13.018510818481445,0.010072271589540974,0.10000000000000053,1.318510818481471,0.0,0.0,0.7428571428571429,1.0,0.0,,0,0.9102564102564102,0.08974358974358976,0.08974358974358976,0.0,0.0,0.42857142857142855,0.3,0.2714285714285714,0.42857142857142855,0.3,0.2714285714285714,0.4876718163344598,0.8449568986892699,1.2858710289001465,0.034693378023803234,0.05923076905310154,0.28335194289684296,1.2844328880310059,0.91913902759552,6.319363594055176,1.2858710289001465,-1.2858710289001465,0.08974358974358974,0.099609375,210,2340,-0.22647744417190552,0.4783482551574707,-0.28391067683696747,0.3002689629793167,-0.12508229911327362,0.06028732657432556,0.0234375,0,1.0,1.0,0.26117858749437683,4.962393162393166,27172207.829954192,0.9965811965811965,0.0,0.22127453926869178,0.16560559481987103,0.38688013408856287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012657243495276557,0.0,0.4931299352564682,0.9401709401709402,6.199999999999989,False,0.0,0.0,0.0
