episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,3.353055304568518,0.011176851015228393,5.836820767807036e-05,0.0,0.0,0.0,0.18,0.0,0.48148148148148145,0.5185185185185185,0.0,0.5009507251940918,0.0005369127516778523,1.0,0.0,0.1610738255033557,0.010863018555694385,0.010863018555694385,4.781779690785289,13,13,18.48762035369873
1,5.096562851562275,0.01698854283854092,0.0,0.0,0.0,0.09289617486338798,1.0,0.07933491686460807,0.07838479809976247,0.8422802850356295,0.6011534503857693,0.004513064133016627,1.0,0.0,0.8422802850356295,5.096562851562275,5.096562851562275,0.0,0.0,0.0,Random
1,1.5262353933688173,0.005087451311229391,0.0,0.0,0.0,0.08571428571428572,0.0,1.0,0.0,0.0,1.0,0.0007712082262210797,1.0,0.0,0.0,1.5262353933688173,1.5262353933688173,0.0,0.0,0.0,Local-Only
1,75.1022641642192,4.417780244954071,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,75.1022641642192,75.1022641642192,0.0,0.0,0.0,Greedy
2,8.097517773701686,0.026991725912338952,0.046560484613291916,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.3425414364640884,0.0,0.1935483870967742,0.8064516129032258,0.0,0.5033990413528162,0.0005177323323841574,1.0,0.0,0.18120631633445508,0.025437454165320474,0.025437454165320474,5.033632085306483,14,14,14.888520002365112
3,5.467280918188507,0.018224269727295024,0.024865593045814743,0.0,0.0,0.0,0.24539877300613497,0.0,0.35,0.65,0.0,0.520077771686963,0.0004971414367387521,1.0,0.0,0.12428535918468804,0.01664016444286844,0.01664016444286844,4.9203689302102,14,14,19.285029888153076
4,9.672181259022455,0.03224060419674152,0.049783057933978615,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.38926174496644295,0.0,0.25862068965517243,0.7413793103448276,0.0,0.5158431857770563,0.0007562389715149988,1.0,0.0,0.17645576002016636,0.02972033853597993,0.02972033853597993,4.615248282666557,15,15,18.399614810943604
5,3.3575920672774755,0.011191973557591585,-0.0005717700248065054,0.0,0.0,0.0,0.1797752808988764,0.0,0.46875,0.53125,0.0,0.5109090648739196,0.0007672634271099745,1.0,0.0,0.10230179028132991,0.010537673455490759,0.010537673455490759,4.140766575127701,15,15,18.771246910095215
6,6.695210415218128,0.022317368050727093,0.014534249738442586,0.0,0.0,0.0,0.27411167512690354,0.0,0.3148148148148148,0.6851851851851852,0.0,0.47935100216401166,0.0013963230160577147,1.0,0.0,0.16290435187340005,0.02010215009548843,0.02010215009548843,4.307990994105786,17,17,20.58511757850647
7,14.413805564463624,0.04804601854821208,0.13918811273597703,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5730994152046783,0.0,0.11224489795918367,0.8877551020408163,0.0,0.47738267269006185,0.0005414185165132648,1.0,0.0,0.16242555495397942,0.04740560328695564,0.04740560328695564,4.553963272553925,14,14,17.248475790023804
