episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,98,11.798101425170898,9.8,0.17697173357009888,17.34322639895486,1.1085977256298065,0.6,0.6,0.9650238473767886,6.459999999999994,7.909999999999988,20,0.05960522441155448,12,0.42694805194805197,0.3068181818181818,0.2662337662337662,353,263,131.34926175307353,0.020408163265306162,0.02415025420486927,1.2530648708343506,1.5129610896110535,0.01937842438928783,0.05326704680919647,1.4,1.7
2,104,12.005982398986816,10.4,0.2256493717432022,23.46753581713461,1.7398399651050538,0.7333333333333333,0.7333333333333333,0.9637795275590552,7.017391304347818,8.099999999999987,23,0.060926955959831296,8,0.3903225806451613,0.3161290322580645,0.29354838709677417,378,242,123.72156488777367,0.01923076923076927,-0.0687124952673912,1.5252942144870758,1.558942198753357,0.009371258318424225,0.037094585597515106,1.4,1.7
3,101,10.769810914993286,10.100000000000001,0.3196243941783905,32.28205705057717,1.1512774229049683,0.8,0.8,0.976,6.151999999999994,7.5799999999999885,25,0.0637026308909698,6,0.3814935064935065,0.2824675324675325,0.336038961038961,381,235,123.13222246203853,0.00990099009900992,-0.19013859331607819,2.133979320526123,1.5553793907165527,0.020460916683077812,0.05882352963089943,1.4,1.7
4,89,10.443930387496948,8.9,0.2671959102153778,23.780435542946297,1.0465059280395508,0.7,0.7,0.9716088328075709,6.509523809523803,7.499999999999989,21,0.07050456411662173,9,0.3782051282051282,0.2724358974358974,0.34935897435897434,388,236,139.268645337393,0.02247191011235959,0.056374358634154,1.2808635234832764,1.6116671164830525,0.007095080179472764,0.04844512324780226,1.4,1.7
5,88,10.277363538742065,8.8,0.36267098784446716,31.91504473830836,2.0139524221420286,0.7666666666666667,0.7666666666666667,0.9657320872274143,6.041666666666662,6.684999999999992,24,0.07715064919250311,7,0.34554140127388533,0.31528662420382164,0.339171974522293,411,217,141.23138099732057,0.011363636363636385,0.042117394506931305,1.773505687713623,1.6856317520141602,0.020342562347650528,0.08064515888690948,1.4,1.7
6,101,11.003475904464722,10.100000000000001,0.2979418933391571,30.092130626906997,1.2839261293411255,0.7666666666666667,0.7666666666666667,0.9748031496062992,6.587999999999993,7.839999999999987,25,0.07010866395465218,7,0.32,0.3456,0.3344,425,200,127.80876314569097,0.00990099009900992,0.03214217149652541,1.6011110305786134,1.6407093048095702,0.012262478098273277,0.06741504333913326,1.4,1.7
7,105,11.628186702728271,10.5,0.27720871567726135,29.106915330746453,1.1064740657806396,0.7666666666666667,0.7666666666666667,0.9828125,6.42916666666666,8.024999999999986,24,0.06957745277396743,7,0.29763779527559053,0.30393700787401573,0.3984251968503937,446,189,123.329523433635,0.009523809523809544,-0.04121256619691849,1.6326058705647786,1.6834563811620076,0.01029122807085514,0.07511337970693906,1.4,1.7
8,88,10.073444128036499,8.8,0.38994547724723816,34.31520214029845,1.1410536348819729,0.8666666666666667,0.8666666666666667,0.9870967741935484,6.411538461538455,8.274999999999986,26,0.08692478143722948,4,0.28084415584415584,0.3474025974025974,0.3717532467532468,443,173,140.55427155002266,0.011363636363636385,-0.039862165305142604,1.621875027815501,1.6777900854746501,-0.0024682017198453345,0.08298586681485176,1.4,1.7
9,93,10.417863845825195,9.3,0.40421995520591736,37.59245586452694,2.0141891002655026,0.9,0.9,0.9902597402597403,6.217857142857136,7.764999999999988,28,0.08023487283484376,3,0.28431372549019607,0.3300653594771242,0.38562091503267976,438,174,137.96755328658784,0.01075268817204303,0.011370018124580383,1.8134303987026215,1.7400661706924438,0.010504454457986867,0.08411379251629114,1.4,1.7
10,88,10.611381769180298,8.8,0.28310033679008484,24.912831011019428,1.1027680277824397,0.7,0.7,0.9717425431711146,6.799999999999993,7.999999999999988,21,0.08515266972015414,9,0.29233226837060705,0.33386581469648563,0.3738019169329074,443,183,142.91956361820803,0.011363636363636385,-0.08718784153461456,1.1922646760940552,1.637744665145874,0.035081129521131516,0.057692307978868484,1.4,1.7
11,91,10.79386591911316,9.1,0.3031708300113678,27.588543997420107,2.0176082849502563,0.7666666666666667,0.7666666666666667,0.970125786163522,6.495652173913035,7.8799999999999875,23,0.07911215789083924,7,0.2969502407704655,0.3579454253611557,0.3451043338683788,438,185,138.66951588337315,0.021978021978022018,0.05987826734781265,1.2341482241948445,1.6689512729644775,0.024386172570909064,0.06272706761956215,1.4,1.7
12,100,11.792040348052979,10.0,0.09577686339616776,9.577685779835843,0.8669929593801494,0.6,0.6,0.947452229299363,6.933333333333325,8.129999999999987,18,0.07073254254243026,12,0.28688524590163933,0.29180327868852457,0.42131147540983604,435,175,122.69522945805389,0.01000000000000002,-0.012777011841535568,1.0272215604782104,1.666229820251465,0.01563957240432501,0.07039406746625901,1.4,1.7
13,97,10.864222288131714,9.700000000000001,0.3023502826690674,29.32797816986903,1.0993137359619138,0.8,0.8,0.9792,6.241666666666661,7.254999999999989,24,0.07181018274085424,6,0.3106796116504854,0.30906148867313915,0.3802588996763754,426,192,130.4602295630726,0.010309278350515485,-0.04488409496843815,1.2556905150413513,1.6656401753425598,0.01676330855116248,0.09248251654207706,1.4,1.7
14,88,10.081270933151245,8.8,0.3652982711791992,32.146249928976545,1.7015356361865939,0.8,0.8,0.9794628751974723,6.341666666666661,8.234999999999985,24,0.08072018941483376,6,0.31309904153354634,0.31629392971246006,0.3706070287539936,430,196,145.02649390177055,0.011363636363636385,-0.032749809324741364,1.1057077646255493,1.5756083726882935,0.041431572288274765,0.0,1.4,1.7
15,86,9.906471014022827,8.6,0.37266597151756287,32.04927165855325,1.1644957661628723,0.7666666666666667,0.7666666666666667,0.964451313755796,6.143478260869558,7.379999999999989,23,0.081226419151378,7,0.3370253164556962,0.30063291139240506,0.3623417721518987,419,213,145.3742141042954,0.011627906976744207,0.025597800966352224,1.0799203515052795,1.639639437198639,0.01893185591325164,0.046875,1.4,1.7
