episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,mean_cost_power,mean_cost_trust,episode_time_seconds,mean_cft_completed,act_seconds,makespan_seconds,task_duration_mean,task_duration_p95,deadline_miss_rate,deadline_meet_ratio,time_limit_rate,energy_mean,energy_p95,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,avg_queue_len,avg_rsu_queue
6,Greedy,0.023596321938846074,0.1887705755107686,1.0,1.0,1.0,0.0,0.3125,0.6875,0.0,0.3125,0.6875,0.0,0.6875,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.625
6,EFT,0.008730178550314526,0.17460357100629054,1.0,1.0,1.0,1.0,0.75,0.1975,0.0525,0.75,0.1975,0.0525,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0825,0.65
6,CP-EFT,0.007155205294730313,0.15741451648406687,0.9,0.9,0.968503937007874,1.0,0.8431818181818181,0.07954545454545454,0.07727272727272727,0.8431818181818181,0.07954545454545454,0.07727272727272727,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07954545454545454,0.0
7,Local-Only,0.008179236534414375,0.22083938642918813,0.85,0.85,0.9744897959183674,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8962962962962963,0.0
7,Greedy,0.008656912804142642,0.19910899449528077,0.95,0.95,0.9642857142857143,1.0,0.5956521739130435,0.4,0.004347826086956522,0.5956521739130435,0.4,0.004347826086956522,0.4043478260869565,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006521739130434782,8.652173913043478
7,EFT,0.0005925964655523934,0.01718529750101941,0.4,0.4,0.8469387755102041,0.8857142857142857,0.743103448275862,0.12413793103448276,0.13275862068965516,0.743103448275862,0.12413793103448276,0.13275862068965516,0.00032117163482906343,0.0012501983100728644,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4189655172413793,2.310344827586207
7,CP-EFT,0.0013003446296154834,0.037709994258849015,0.45,0.45,0.8112244897959183,0.8947368421052632,0.7879310344827586,0.10689655172413794,0.10517241379310345,0.7879310344827586,0.10689655172413794,0.10517241379310345,0.00015929267068213183,0.0007511361706962314,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3293103448275862,1.5517241379310345
8,Local-Only,0.00792656528026647,0.21401726256719467,0.85,0.85,0.967032967032967,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8388888888888889,0.14814814814814814
8,Greedy,0.006268723221775039,0.18179297343147613,0.9,0.9,0.945054945054945,1.0,0.7086206896551724,0.28793103448275864,0.0034482758620689655,0.7086206896551724,0.28793103448275864,0.0034482758620689655,0.2913793103448276,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005172413793103448,6.862068965517241
8,EFT,0.004153151468161027,0.12044139257666979,0.85,0.85,0.9725274725274725,1.0,0.743103448275862,0.12241379310344827,0.13448275862068965,0.743103448275862,0.12241379310344827,0.13448275862068965,4.151147239650679e-05,0.00016158828181190562,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506896551724138,2.1379310344827585
8,CP-EFT,0.004770550975321483,0.138345978284323,0.9,0.9,0.967032967032967,1.0,0.7603448275862069,0.10862068965517241,0.1310344827586207,0.7603448275862069,0.10862068965517241,0.1310344827586207,0.0003100976363715009,0.0012939325834206514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43448275862068964,2.1724137931034484
9,Local-Only,0.0067541323245014434,0.17560744043703752,0.7,0.7,0.9740932642487047,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8615384615384616,0.2692307692307692
9,Greedy,0.007110946075844106,0.18488459797194676,0.9,0.9,0.9326424870466321,1.0,0.6673076923076923,0.32884615384615384,0.0038461538461538464,0.6673076923076923,0.32884615384615384,0.0038461538461538464,0.3326923076923077,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019230769230769232,8.653846153846153
9,EFT,0.003042772983790584,0.08215487056234577,0.7,0.7,0.8652849740932642,0.8918918918918919,0.7277777777777777,0.11851851851851852,0.1537037037037037,0.7277777777777777,0.11851851851851852,0.1537037037037037,0.0010007451796051623,0.003676206782223045,0.037170174236027836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27037037037037037,3.1481481481481484
9,CP-EFT,0.002745372525390175,0.07412505818553473,0.65,0.65,0.8031088082901554,0.8983050847457628,0.7888888888888889,0.08518518518518518,0.1259259259259259,0.7888888888888889,0.08518518518518518,0.1259259259259259,0.0003091149646752401,0.001464228780040611,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3277777777777778,1.5185185185185186
10,Local-Only,0.0046324129388391755,0.17603169167588867,0.55,0.55,0.9380165289256198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4092105263157895,0.21052631578947367
10,Greedy,0.006407851532129743,0.20505124902815178,0.95,0.95,0.9793388429752066,1.0,0.6390625,0.34375,0.0171875,0.6390625,0.34375,0.0171875,0.3609375,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040625,12.5
10,EFT,-6.818511250170458e-05,-0.0025910342750647738,0.3,0.3,0.7603305785123967,0.8472222222222222,0.7960526315789473,0.10394736842105264,0.1,0.7960526315789473,0.10394736842105264,0.1,0.0012752698625425646,0.006252936100208702,0.074713580330466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4631578947368421,1.868421052631579
10,CP-EFT,0.0012670719309431536,0.04561458951395353,0.45,0.45,0.8264462809917356,0.8875,0.7861111111111111,0.09861111111111111,0.11527777777777778,0.7861111111111111,0.09861111111111111,0.11527777777777778,0.0004368056319142706,0.0020422081492095768,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5069444444444444,1.8055555555555556
11,Local-Only,0.006763567408045204,0.22996129187353695,0.7,0.7,0.9420849420849421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5411764705882354,0.058823529411764705
11,Greedy,0.005342449479461521,0.1869857317811532,0.85,0.85,0.9652509652509652,1.0,0.6428571428571429,0.3485714285714286,0.008571428571428572,0.6428571428571429,0.3485714285714286,0.008571428571428572,0.35714285714285715,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,9.571428571428571
11,EFT,-0.00012694105875570743,-0.004696819173961175,0.3,0.3,0.7297297297297297,0.8333333333333334,0.772972972972973,0.11351351351351352,0.11351351351351352,0.772972972972973,0.11351351351351352,0.11351351351351352,0.0008284792881084464,0.0036492540071443474,0.03456639471440082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29864864864864865,1.945945945945946
11,CP-EFT,-0.001483181066284758,-0.054877699452536045,0.05,0.05,0.6640926640926641,0.8285714285714286,0.8135135135135135,0.0891891891891892,0.0972972972972973,0.8135135135135135,0.0891891891891892,0.0972972972972973,0.00028014567641646313,0.0015022304387549473,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3310810810810811,1.7027027027027026
12,Local-Only,0.008645841938349184,0.23343773233542797,0.9,0.9,0.9906976744186047,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25925925925925924
12,Greedy,0.005578697380272614,0.16178222402790582,0.8,0.8,0.8976744186046511,0.0,0.6689655172413793,0.3310344827586207,0.0,0.6689655172413793,0.3310344827586207,0.0,0.3310344827586207,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013793103448275862,8.172413793103448
12,EFT,0.0038852646255049844,0.11267267413964455,0.8,0.8,0.9255813953488372,0.967032967032967,0.7,0.13448275862068965,0.16551724137931034,0.7,0.13448275862068965,0.16551724137931034,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5724137931034483,2.9655172413793105
12,CP-EFT,0.003810942268537577,0.11051732578758973,0.75,0.75,0.9209302325581395,1.0,0.7224137931034482,0.12586206896551724,0.15172413793103448,0.7224137931034482,0.12586206896551724,0.15172413793103448,9.937427751972933e-06,3.579942916859814e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5724137931034483,1.9655172413793103
13,Local-Only,0.019142544778090166,0.19142544778090168,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.2
13,Greedy,0.020818541395214368,0.1873668725569293,1.0,1.0,1.0,0.0,0.3888888888888889,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.0,0.6111111111111112,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011111111111111112,3.888888888888889
13,EFT,0.003301681406456338,0.07924035375495211,0.65,0.65,0.859375,0.7777777777777778,0.8229166666666666,0.13958333333333334,0.0375,0.8229166666666666,0.13958333333333334,0.0375,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029166666666666667,0.6666666666666666
13,CP-EFT,0.004247974335454073,0.10195138405089776,0.7,0.7,0.859375,0.625,0.875,0.08541666666666667,0.03958333333333333,0.875,0.08541666666666667,0.03958333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.08333333333333333
14,Local-Only,0.0051466452132686216,0.19557251810420762,0.5,0.5,0.9302325581395349,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3289473684210527,0.02631578947368421
14,Greedy,0.00553886754669282,0.1938603641342487,0.95,0.95,0.9806201550387597,1.0,0.6528571428571428,0.33285714285714285,0.014285714285714285,0.6528571428571428,0.33285714285714285,0.014285714285714285,0.34714285714285714,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03571428571428571,10.028571428571428
14,EFT,-0.00022332048134869183,-0.00848617829125029,0.3,0.3,0.7558139534883721,0.8360655737704918,0.7842105263157895,0.12236842105263158,0.09342105263157895,0.7842105263157895,0.12236842105263158,0.09342105263157895,0.0005105466006864616,0.0023659476617177485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3894736842105263,2.026315789473684
14,CP-EFT,7.005605848192084e-05,0.0025220181053491504,0.3,0.3,0.7635658914728682,0.881578947368421,0.7805555555555556,0.10416666666666667,0.11527777777777778,0.7805555555555556,0.10416666666666667,0.11527777777777778,0.0008422619898369194,0.003838155903054316,0.04494261437546249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4513888888888889,2.0
15,Local-Only,0.02375948765710586,0.19007590125684687,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04375,0.375
15,Greedy,0.023445648835345296,0.18756519068276237,1.0,1.0,1.0,0.0,0.3,0.7,0.0,0.3,0.7,0.0,0.7,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00625,4.5
15,EFT,0.00813622972794773,0.1627245945589546,0.95,0.95,0.9923664122137404,1.0,0.7325,0.185,0.0825,0.7325,0.185,0.0825,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1025,0.7
15,CP-EFT,0.008353599870898735,0.1670719974179747,0.95,0.95,0.9923664122137404,1.0,0.8225,0.0725,0.105,0.8225,0.0725,0.105,5.1161180092622e-06,2.882320005218141e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0875,0.15
16,Local-Only,0.007104111146605032,0.19181100095833586,0.8,0.8,0.9753694581280788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8111111111111111,0.18518518518518517
16,Greedy,0.007676189677763663,0.17655236258856424,0.95,0.95,0.9950738916256158,0.0,0.5760869565217391,0.42391304347826086,0.0,0.5760869565217391,0.42391304347826086,0.0,0.42391304347826086,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004347826086956522,8.391304347826088
16,EFT,0.003439142245945122,0.09973512513240854,0.75,0.75,0.9359605911330049,0.9871794871794872,0.7206896551724138,0.13275862068965516,0.14655172413793102,0.7206896551724138,0.13275862068965516,0.14655172413793102,0.0002609151406347571,0.0009341406269639452,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4396551724137931,2.1379310344827585
16,CP-EFT,0.004688061273260491,0.12188959310477276,0.8,0.8,0.9556650246305419,0.9722222222222222,0.7153846153846154,0.125,0.1596153846153846,0.7153846153846154,0.125,0.1596153846153846,0.0002475619370337149,0.000869812211199539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4269230769230769,1.8461538461538463
17,Local-Only,0.006701707217105527,0.2479631670329045,0.75,0.75,0.9584905660377359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3972972972972972,0.02702702702702703
17,Greedy,0.0042928794589978,0.150250781064923,0.75,0.75,0.8905660377358491,1.0,0.6628571428571428,0.3357142857142857,0.0014285714285714286,0.6628571428571428,0.3357142857142857,0.0014285714285714286,0.33714285714285713,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018571428571428572,9.342857142857143
17,EFT,0.0008329408769641068,0.029985871570707846,0.4,0.4,0.8,0.8695652173913043,0.7652777777777777,0.1375,0.09722222222222222,0.7652777777777777,0.1375,0.09722222222222222,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42777777777777776,2.5
17,CP-EFT,0.0024609796683022415,0.08613428839057845,0.6,0.6,0.8528301886792453,0.9506172839506173,0.7457142857142857,0.13142857142857142,0.12285714285714286,0.7457142857142857,0.13142857142857142,0.12285714285714286,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5457142857142857,2.4857142857142858
18,Local-Only,0.007607751098542336,0.22062478185772774,0.85,0.85,0.9804878048780488,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8051724137931034,0.10344827586206896
18,Greedy,0.0059957375244501405,0.17387638820905407,0.9,0.9,0.9073170731707317,0.0,0.6810344827586207,0.31896551724137934,0.0,0.6810344827586207,0.31896551724137934,0.0,0.31896551724137934,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005172413793103448,5.586206896551724
18,EFT,0.0008660818878819912,0.025116374748577745,0.4,0.4,0.7414634146341463,0.8,0.7551724137931034,0.12241379310344827,0.12241379310344827,0.7551724137931034,0.12241379310344827,0.12241379310344827,0.0005521931602330453,0.002255436851656101,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32241379310344825,1.9310344827586208
18,CP-EFT,0.0022417258006707888,0.06501004821945287,0.55,0.55,0.848780487804878,0.9,0.7620689655172413,0.11206896551724138,0.12586206896551724,0.7620689655172413,0.11206896551724138,0.12586206896551724,0.0007485518164919389,0.0031460873446762646,0.017425422754332006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2.0344827586206895
19,Local-Only,0.005937111029127586,0.21373599704859308,0.65,0.65,0.948339483394834,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4583333333333333,0.0
19,Greedy,0.005064168058892809,0.1671175459434627,0.8,0.8,0.922509225092251,1.0,0.6272727272727273,0.35,0.022727272727272728,0.6272727272727273,0.35,0.022727272727272728,0.37272727272727274,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030303030303030304,10.272727272727273
19,EFT,-0.001904079914881442,-0.06854687693573192,0.15,0.15,0.6309963099630996,0.7166666666666667,0.8027777777777778,0.10694444444444444,0.09027777777777778,0.8027777777777778,0.10694444444444444,0.09027777777777778,0.001011350789966335,0.005127975836449022,0.06255764898618224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777777777777778,2.2777777777777777
19,CP-EFT,-0.0006776776244008301,-0.024396394478429884,0.25,0.25,0.7269372693726938,0.8636363636363636,0.7930555555555555,0.10972222222222222,0.09722222222222222,0.7930555555555555,0.10972222222222222,0.09722222222222222,0.000496431453341289,0.002398863398696162,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,1.9166666666666667
20,Local-Only,0.018760885564695965,0.18760885564695964,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.3
20,Greedy,0.018414251154681496,0.18414251154681496,1.0,1.0,1.0,1.0,0.415,0.575,0.01,0.415,0.575,0.01,0.585,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,3.7
20,EFT,0.00647687196350064,0.13601431123351343,0.85,0.85,0.9402985074626866,0.9411764705882353,0.7476190476190476,0.16428571428571428,0.0880952380952381,0.7476190476190476,0.16428571428571428,0.0880952380952381,0.00013020663513830619,0.0005159130826234773,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023809523809523808,0.5714285714285714
20,CP-EFT,0.012731081961277082,0.17823514745787916,1.0,1.0,1.0,1.0,0.7178571428571429,0.10714285714285714,0.175,0.7178571428571429,0.10714285714285714,0.175,0.00010220325748735461,0.00036223939362606695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11785714285714285,0.21428571428571427
21,Local-Only,0.008587714297697027,0.23186828603781973,0.85,0.85,0.9801980198019802,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0537037037037038,0.25925925925925924
21,Greedy,0.005864075703369393,0.1583300439909736,0.8,0.8,0.9207920792079208,1.0,0.6611111111111111,0.3351851851851852,0.003703703703703704,0.6611111111111111,0.3351851851851852,0.003703703703703704,0.3388888888888889,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016666666666666666,8.37037037037037
21,EFT,0.00020850475597928154,0.0056296284114406014,0.3,0.3,0.7722772277227723,0.8333333333333334,0.7666666666666667,0.12962962962962962,0.1037037037037037,0.7666666666666667,0.12962962962962962,0.1037037037037037,0.00023574142906482125,0.0010103204102778053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4166666666666667,3.3333333333333335
21,CP-EFT,0.0005844464303279057,0.015780053618853453,0.3,0.3,0.7524752475247525,0.8181818181818182,0.7925925925925926,0.11666666666666667,0.09074074074074075,0.7925925925925926,0.11666666666666667,0.09074074074074075,0.00026658523306193624,0.001285321659405764,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3907407407407407,2.259259259259259
22,Local-Only,0.008037292424530504,0.2089696030377931,0.85,0.85,0.9897959183673469,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8346153846153846,0.15384615384615385
22,Greedy,0.007218936431613436,0.19491128365356278,0.95,0.95,0.9489795918367347,1.0,0.6666666666666666,0.3296296296296296,0.003703703703703704,0.6666666666666666,0.3296296296296296,0.003703703703703704,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011111111111111112,7.296296296296297
22,EFT,0.0034162586478055394,0.09223898349074956,0.7,0.7,0.9438775510204082,0.9625,0.7018518518518518,0.1425925925925926,0.15555555555555556,0.7018518518518518,0.1425925925925926,0.15555555555555556,6.99870733873806e-05,0.00023473925235518956,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5574074074074075,2.111111111111111
