episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,-9.176127281000706,-0.04088063640500353,0.4989234983921051,0.2,0.2,0.2,0.7017543859649122,0.0,0.24742268041237114,0.36082474226804123,0.3917525773195876,0.5025163049742114,0.0,0.14212383389513264,53.69778537788804,35.925000000000004,34.132859250303994,-19.564926127584044,8.183978357869,20,20,11.789132356643677
1,17.925672356205204,0.08962836178102603,0.0,0.65,0.65,0.65,0.9316239316239316,0.0,0.1385,0.13275,0.72875,0.5989520175657389,0.0,1.0,0.0,0.72875,17.925672356205204,17.925672356205204,0.0,20,20,Random
1,12.67262627560217,0.06336313137801085,0.0,0.65,0.65,0.65,0.875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.67262627560217,12.67262627560217,0.0,20,20,Local-Only
1,-18.13257290219899,-0.09066286451099495,0.0,0.0,0.0,0.0,0.16923076923076924,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-18.13257290219899,-18.13257290219899,0.0,20,20,Greedy
2,1.206401809972483,0.011032009049862415,0.4960625179608663,0.4,0.4,0.4,0.8373983739837398,0.0,0.28695652173913044,0.2782608695652174,0.43478260869565216,0.4919602713966742,0.0,0.008063671971077104,55.23568794498174,39.975,35.946450100671626,-19.289237844310115,7.728222416318136,20,20,10.633325099945068
2,22.270008156903124,0.11135004078451562,0.0,0.8,0.8,0.8,0.9618320610687023,0.0,0.14175,0.13875,0.7195,0.6016661448469026,0.0,1.0,0.0,0.7195,22.270008156903124,22.270008156903124,0.0,20,20,Random
2,22.66758486241859,0.11333792431209294,0.0,0.85,0.85,0.85,0.9491525423728814,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.66758486241859,22.66758486241859,0.0,20,20,Local-Only
2,-18.519130935802025,-0.09259565467901013,0.0,0.0,0.0,0.0,0.15254237288135594,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-18.519130935802025,-18.519130935802025,0.0,20,20,Greedy
3,22.401115483897197,0.11700557741948599,0.4451354897022247,0.8,0.8,0.8,0.9692307692307692,0.0,0.32061068702290074,0.15267175572519084,0.5267175572519084,0.4976906299557304,0.0,0.6260877486528383,53.67217401029688,39.1,34.828462475463354,-18.843711534833524,8.125360891224608,20,20,9.468698740005493
3,21.599185003156876,0.10799592501578438,0.0,0.75,0.75,0.75,0.9495798319327731,0.0,0.14225,0.1275,0.73025,0.5926327212664732,0.0,1.0,0.0,0.73025,21.599185003156876,21.599185003156876,0.0,20,20,Random
3,17.68367634068561,0.08841838170342806,0.0,0.75,0.75,0.75,0.926829268292683,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.68367634068561,17.68367634068561,0.0,20,20,Local-Only
3,-18.351890045526673,-0.09175945022763336,0.0,0.0,0.0,0.0,0.18032786885245902,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-18.351890045526673,-18.351890045526673,0.0,20,20,Greedy
4,16.188203233588332,0.08594101616794166,0.2924704001347224,0.7,0.7,0.7,0.9193548387096774,0.0,0.3140495867768595,0.18181818181818182,0.5041322314049587,0.49223120296921113,0.0,0.35110129999537754,56.991069968663915,43.675000000000004,37.27721179258464,-19.713858176079277,7.579753624196749,20,20,9.878978967666626
4,19.833085298450847,0.09916542649225424,0.0,0.75,0.75,0.75,0.9421487603305785,0.0,0.14975,0.13975,0.7105,0.6012149151394548,0.0,1.0,0.0,0.7105,19.833085298450847,19.833085298450847,0.0,20,20,Random
4,17.664093747758123,0.08832046873879061,0.0,0.75,0.75,0.75,0.9426229508196722,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.664093747758123,17.664093747758123,0.0,20,20,Local-Only
4,-18.177046886416957,-0.09088523443208478,0.0,0.0,0.0,0.0,0.20168067226890757,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-18.177046886416957,-18.177046886416957,0.0,20,20,Greedy
5,21.17259195269705,0.11086295976348526,0.22255836645762125,0.8,0.8,0.8,0.9391304347826087,0.0,0.2542372881355932,0.1440677966101695,0.6016949152542372,0.49854120529792273,0.0,0.545047294113994,54.80107429163122,38.074999999999996,35.44376254629049,-19.357311745340724,8.217764526209244,20,20,9.606842517852783
5,20.116173337337212,0.10058086668668606,0.0,0.75,0.75,0.75,0.9236641221374046,0.0,0.1495,0.1365,0.714,0.5969213153693277,0.0,1.0,0.0,0.714,20.116173337337212,20.116173337337212,0.0,20,20,Random
5,17.66348108458432,0.0883174054229216,0.0,0.75,0.75,0.75,0.9344262295081968,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.66348108458432,17.66348108458432,0.0,20,20,Local-Only
5,-18.123824120092728,-0.09061912060046363,0.0,0.0,0.0,0.0,0.1885245901639344,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-18.123824120092728,-18.123824120092728,0.0,20,20,Greedy
6,24.835178496370816,0.12917589248185407,0.1134966729208827,0.85,0.85,0.85,0.9752066115702479,0.0,0.30158730158730157,0.11904761904761904,0.5793650793650794,0.5022897313535214,0.0,0.7275073014161791,53.33646249117396,38.2,34.07996173090115,-19.256500760272818,7.938451789596669,20,20,9.311212301254272
6,21.1223816143802,0.10561190807190099,0.0,0.75,0.75,0.75,0.9649122807017544,0.0,0.13525,0.13975,0.725,0.5977457345932645,0.0,1.0,0.0,0.725,21.1223816143802,21.1223816143802,0.0,20,20,Random
6,7.690794397797848,0.03845397198898924,0.0,0.55,0.55,0.55,0.8515625,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.690794397797848,7.690794397797848,0.0,20,20,Local-Only
6,-18.393270740215655,-0.09196635370107828,0.0,0.0,0.0,0.0,0.15315315315315314,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-18.393270740215655,-18.393270740215655,0.0,20,20,Greedy
7,13.574575385531679,0.0728728769276584,0.14367764189839363,0.65,0.65,0.65,0.8934426229508197,0.0,0.31932773109243695,0.17647058823529413,0.5042016806722689,0.49406136660053745,0.0,0.2646594307977794,54.86008588871242,37.475,34.73720400581879,-20.122881882893626,7.411125244132401,20,20,10.265563726425171
7,27.642827254326587,0.13821413627163293,0.0,0.9,0.9,0.9,0.9743589743589743,0.0,0.147,0.14525,0.70775,0.6060014036602078,0.0,1.0,0.0,0.70775,27.642827254326587,27.642827254326587,0.0,20,20,Random
7,14.196426428186335,0.07098213214093167,0.0,0.65,0.65,0.65,0.9112903225806451,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.196426428186335,14.196426428186335,0.0,20,20,Local-Only
