episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,2.353055304568518,0.011176851015228393,0.011242447320596668,0.0,0.0,0.0,0.18,0.0,0.48148148148148145,0.5185185185185185,0.0,0.5009507251440879,0.0005369127516778523,1.0,0.0,0.1610738255033557,0.010863018555694385,0.010863018555694385,4.781779690785289,13,13,8.618714809417725
1,-21.92286648854951,-0.07307622162849836,0.0,0.0,0.0,0.0847457627118644,1.0,0.08274824473420261,0.07773319959879639,0.839518555667001,0.5998216235008378,0.008525576730190571,1.0,0.0,0.839518555667001,-21.92286648854951,-21.92286648854951,0.0,0.0,0.0,Random
1,1.8040680232197017,0.006013560077399006,0.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,1.0,0.0010211896859841716,1.0,0.0,0.0,1.8040680232197017,1.8040680232197017,0.0,0.0,0.0,Local-Only
1,59.99262616231379,3.749539135144612,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,59.99262616231379,59.99262616231379,0.0,0.0,0.0,Greedy
2,3.663564411314808,0.015545214704382693,0.016677643863984674,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.3069306930693069,0.0,0.27419354838709675,0.7258064516129032,0.0,0.4926380568505275,0.00115233924867481,1.0,0.0,0.23046784973496198,0.013664518888671163,0.013664518888671163,4.840224652824703,17,17,9.62519121170044
3,2.5934944710610894,0.011978314903536964,0.005978491375102631,0.0,0.0,0.0,0.22077922077922077,0.0,0.4117647058823529,0.5882352941176471,0.0,0.5166840763712879,0.001247193813918683,1.0,0.0,0.14966325767024194,0.011140316170695944,0.011140316170695944,4.488511806170716,14,14,8.672765016555786
4,2.346539673099412,0.011155132243664706,0.004655499143812519,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.23529411764705882,0.0,0.35,0.65,0.0,0.5193744749122593,0.0014241633040588653,1.0,0.0,0.047472110135295516,0.009831004540748572,0.009831004540748572,4.250812373338176,15,15,9.052837133407593
5,1.4187916253869264,0.008062638751289755,-0.002821135117361943,0.0,0.0,0.0,0.15333333333333332,0.0,0.5652173913043478,0.43478260869565216,0.0,0.49705094986045756,0.0005141388174807198,1.0,0.0,0.2827763496143959,0.00749057342602108,0.00749057342602108,4.07836215126352,13,13,8.63042426109314
6,2.844900600643925,0.01281633533547975,0.017325163685849736,0.0,0.0,0.0,0.21333333333333335,0.0,0.4375,0.5625,0.0,0.5031860969276754,0.0007412898443291327,1.0,0.0,0.1729676303434643,0.01149349985062683,0.01149349985062683,4.239309851077268,14,14,8.722033739089966
7,2.5703439441804115,0.01190114648060137,0.0066858504193506255,0.0,0.0,0.0,0.15300546448087432,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5080989198690036,0.0011337868480725624,1.0,0.0,0.15873015873015872,0.009959653230300078,0.009959653230300078,4.233682258209515,16,16,9.869247198104858
8,4.299342206981638,0.017664474023272127,0.015463200723388582,0.0,0.0,0.0,0.24528301886792453,0.0,0.38461538461538464,0.6153846153846154,0.0,0.521624710849924,0.0007253384912959381,1.0,0.0,0.36266924564796904,0.015645756635148257,0.015645756635148257,4.128633190292954,15,15,8.974070072174072
9,2.8814404174494594,0.012938134724831532,0.051765914713483185,0.0,0.0,0.0,0.23529411764705882,1.0,0.35,0.625,0.025,0.5365976525474836,0.0007554772097708386,1.0,0.0,0.2518257365902795,0.012618485472479015,0.012618485472479015,3.7992346333245144,15,15,8.813676595687866
10,2.6692022496443255,0.012230674165481086,0.005692643528947464,0.0,0.0,0.0,0.16981132075471697,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5142325761038654,0.00166865315852205,1.0,0.0,0.33373063170441003,0.010750475748975894,0.010750475748975894,3.5237876301772735,15,15,9.066358089447021
11,2.99175380555267,0.0133058460185089,0.0036888511326574423,0.0,0.0,0.0,0.225,0.0,0.3888888888888889,0.6111111111111112,0.0,0.5214807079221215,0.0007861635220125787,1.0,0.0,0.3144654088050315,0.012652196741526539,0.012652196741526539,3.7182079028962587,14,14,8.416345834732056
12,10.025490800623198,0.03675163600207732,0.0628286228645319,0.1875,0.1875,0.1875,0.4034090909090909,0.0,0.19718309859154928,0.8028169014084507,0.0,0.5244192962383272,0.00022888532845044633,1.0,0.0,0.25177386129549095,0.031970354866224376,0.031970354866224376,3.970890859659815,16,16,9.1362624168396
13,5.748255787586667,0.022494185958622223,0.029280020506121218,0.0625,0.0625,0.0625,0.3316582914572864,0.0,0.22727272727272727,0.7727272727272727,0.0,0.5262442419806925,0.0014423076923076924,1.0,0.0,0.3125,0.020522515409244615,0.020522515409244615,3.855405724932527,16,16,9.173353672027588
14,9.502115548669257,0.035007051828897524,0.054441085404668674,0.1,0.1,0.1,0.33905579399141633,0.0,0.24050632911392406,0.759493670886076,0.0,0.5253661558286121,0.000994431185361973,1.0,0.0,0.47732696897374705,0.029784304186605246,0.029784304186605246,3.968412104204898,20,20,11.066164255142212
15,4.542933615755689,0.018476445385852296,0.013422582693497784,0.0,0.0,0.0,0.31297709923664124,0.0,0.2926829268292683,0.7073170731707317,0.0,0.5108144959073979,0.0008333333333333334,1.0,0.0,0.2777777777777778,0.018476445385852438,0.018476445385852438,3.9924399897329756,12,12,7.79789137840271
16,9.93757740830311,0.036458591361010366,0.07969600115653261,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5114503816793893,0.0,0.14925373134328357,0.8507462686567164,0.0,0.5035196968064216,0.0005555555555555556,1.0,0.0,1.25,0.03645859136101024,0.03645859136101024,3.9240310499808704,12,12,7.554978847503662
17,16.223886590327655,0.05741295530109219,0.1609277186117002,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.52,0.0,0.1346153846153846,0.8653846153846154,0.0,0.5134407399096346,0.0006599208095028596,1.0,0.0,0.7919049714034315,0.04965286654411664,0.04965286654411664,4.2083553040709445,18,18,9.187244892120361
18,11.775502433723627,0.04258500811241209,0.07840043801115826,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.4935897435897436,0.0,0.14285714285714285,0.8571428571428571,0.0,0.5057167997346224,0.0,1.0,0.0,0.5797901711761457,0.0424325405401434,0.0424325405401434,4.6589387632563835,13,13,7.6230316162109375
19,7.9622803097192385,0.02987426769906413,0.031432758712888524,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.4276315789473684,0.0,0.16923076923076924,0.8307692307692308,0.0,0.5276853461216328,0.0007849293563579278,1.0,0.0,1.0204081632653061,0.028370569309204632,0.028370569309204632,4.661306496224729,13,13,8.204131603240967
20,22.623271108203525,0.07874423702734508,0.3077414222614114,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.7371428571428571,0.0,0.06201550387596899,0.937984496124031,0.0,0.519427060174554,0.0002642007926023778,1.0,0.0,1.453104359313078,0.07923523934649487,0.07923523934649487,4.734750798572164,15,15,7.310022354125977
