episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,24.289993532877837,0.24535347002906907,0.7279999852180481,0.68,0.68,0.68,0.9595103578154426,0.9802816901408451,0.44830917874396137,0.20869565217391303,0.34299516908212563,0.49892212046667783,1.0325252525252526,1.0325252525252526,5.02020202020202,0.3389673695865369,116.94314106907512,78.87323943661971,0.3572144908243411,0.7887323943661971,0.4831216669766368,52.01758733438282,-64.9255537346923,6.1202805374199265,50,50,20.360074758529663
2,,19.515861292910056,0.1823912270365426,0.6953531503677368,0.7,0.7,0.7,0.9508506616257089,0.9733727810650887,0.47855750487329435,0.19200779727095516,0.32943469785575047,0.49460442979071534,0.9568224299065421,0.9568224299065421,3.9158878504672896,0.17108045755362059,146.52345304980383,78.69822485207101,0.3149003462698072,0.7869822485207101,0.4323415581051719,51.5344823995463,-94.98897065025754,6.371316145374351,50,50,20.731781005859375
3,,11.174005914811051,0.11174005914811051,0.5582949987479618,0.54,0.54,0.54,0.9169776119402985,0.9853372434017595,0.4733201581027668,0.18972332015810275,0.33695652173913043,0.5017105305541306,1.0558,1.0558,4.29,0.06926845956742432,128.84122045964986,81.52492668621701,0.40582809458788716,0.8152492668621701,0.521565446564017,52.588670461867935,-76.25254999778193,6.102660621554265,50,50,20.909907341003418
4,,2.5610140691652257,0.023713093233011347,0.48387792706489563,0.5,0.5,0.5,0.9272727272727272,0.9741379310344828,0.392,0.26,0.348,0.500975071657449,0.9694444444444444,0.9694444444444444,6.037037037037037,0.0031132354248690126,143.77407264310358,80.74712643678161,0.35410832793560193,0.8074712643678161,0.4726014763370547,49.37782700269841,-94.39624564040518,5.727714603391349,50,50,21.873446941375732
5,,3.1618764280103364,0.031305707208023136,0.48989092111587523,0.46,0.46,0.46,0.9143672692673644,0.9559585492227979,0.3675730110775428,0.24370594159113795,0.38872104733131924,0.5036795560853317,1.0893069306930694,1.0893069306930694,5.415841584158416,0.005823877117442033,117.26194940087099,84.97409326424871,0.3950428007889413,0.8497409326424871,0.4899884973677098,49.937523830448995,-67.324425570422,5.6588341521785805,50,50,20.939064979553223
6,,27.102415036950426,0.29142381760161745,0.6527081727981567,0.7,0.7,0.7,0.9642201834862385,0.9872340425531915,0.3061797752808989,0.25374531835205993,0.4400749063670412,0.5001615649563891,1.0475268817204302,1.0475268817204302,6.67741935483871,0.43869513769386287,104.01272460891208,81.48936170212767,0.322061685813093,0.8148936170212766,0.4206533545664307,51.3185820863466,-52.69414252256548,6.1330617504823515,50,50,19.86766290664673
7,,19.43119340492016,0.20032158149402224,0.5227510929107666,0.62,0.62,0.62,0.9422718808193669,0.9886621315192744,0.34462729912875123,0.22846079380445306,0.4269119070667957,0.4973334287770918,1.0187628865979381,1.0187628865979381,4.670103092783505,0.22875283411489386,104.70909089633139,80.49886621315193,0.33106319776464377,0.8049886621315193,0.44008183210221297,50.2562084874493,-54.4528824088821,6.050215615263431,50,50,19.943257093429565
8,,4.1409086621499664,0.039816429443749676,0.39544612169265747,0.52,0.52,0.52,0.9235127478753541,0.9844961240310077,0.3240279162512463,0.2901296111665005,0.38584247258225324,0.4996717461782436,0.9180769230769231,0.9180769230769231,8.903846153846153,0.007872431335300443,143.93210017593964,79.84496124031007,0.3751306576534427,0.7984496124031008,0.5001542303250156,50.813195792805836,-93.1189043831338,6.021077084219101,50,50,21.669957160949707
9,,8.81420833656507,0.09376817379324542,0.4255164861679077,0.5,0.5,0.5,0.9185393258426966,0.9735099337748344,0.31521739130434784,0.23715415019762845,0.44762845849802374,0.505185218094749,1.0563829787234043,1.0563829787234043,5.031914893617022,0.04911688630440473,129.2118084311677,80.3532008830022,0.3447424891475934,0.8035320088300221,0.4652732413776018,52.411200451837864,-76.80060797932984,6.136300267083183,50,50,20.078192472457886
10,,1.5307796346224865,0.015781233346623572,0.4349999576807022,0.42,0.42,0.42,0.9302103250478011,0.9741176470588235,0.32103688933200397,0.25523429710867396,0.423728813559322,0.5001387904403904,1.0408247422680412,1.0408247422680412,5.34020618556701,0.0013526326265837008,133.16057608585317,79.29411764705883,0.39735311593963896,0.7929411764705883,0.5327013651684147,50.5231154144827,-82.63746067137046,6.209354809036729,50,50,19.922589778900146
