phase,method,policy,metric_id,metric_cn,direction,mean,std,n,matched_k,stat_basis
中期,EFT,EFT,mean_cft_est,平均完工时间估计,lower,22.428031054735186,2.675088318646469,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.44860486682254,1.3260498497634732,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,22.73379434903463,2.3823211670790356,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.589244191726028,1.6162308171661823,120,120,matched_tail_raw_baseline
中期,Random,Random,mean_cft_est,平均完工时间估计,lower,25.13019141276677,0.6186415686180307,120,120,matched_tail_raw_baseline
中期,Static,Static,mean_cft_est,平均完工时间估计,lower,13.49107434908547,1.6198109380120203,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,5.576800064732631,7.528894330839452,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,21.588602730433145,2.497975750530542,120,120,matched_tail_raw_baseline
前期,EFT,EFT,mean_cft_est,平均完工时间估计,lower,22.428031054735186,2.675088318646469,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.44860486682254,1.3260498497634732,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,22.73379434903463,2.3823211670790356,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.589244191726028,1.6162308171661823,120,120,matched_tail_raw_baseline
前期,Random,Random,mean_cft_est,平均完工时间估计,lower,25.13019141276677,0.6186415686180307,120,120,matched_tail_raw_baseline
前期,Static,Static,mean_cft_est,平均完工时间估计,lower,13.49107434908547,1.6198109380120203,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,20.137958791971208,2.2929290317567865,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,21.588602730433145,2.497975750530542,120,120,matched_tail_raw_baseline
后期,EFT,EFT,mean_cft_est,平均完工时间估计,lower,22.428031054735186,2.675088318646469,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.44860486682254,1.3260498497634732,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,22.73379434903463,2.3823211670790356,120,120,matched_tail_raw_baseline
后期,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.589244191726028,1.6162308171661823,120,120,matched_tail_raw_baseline
后期,Random,Random,mean_cft_est,平均完工时间估计,lower,25.13019141276677,0.6186415686180307,120,120,matched_tail_raw_baseline
后期,Static,Static,mean_cft_est,平均完工时间估计,lower,13.49107434908547,1.6198109380120203,120,120,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,1.5838209225734081,0.04553598276951321,120,120,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.09417250855016472,0.023619534062122492,120,120,matched_tail_raw_baseline
中期,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.11333220445532735,0.02485686812084763,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.120939543880316,0.025025760627806478,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,120,120,matched_tail_raw_baseline
中期,Random,Random,power_ratio_mean,远端功率比例,lower,0.5995906117762786,0.0038925957631112027,120,120,matched_tail_raw_baseline
中期,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.286434712570516,0.2619459660761243,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.09417250855016472,0.023619534062122492,120,120,matched_tail_raw_baseline
前期,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.11333220445532735,0.02485686812084763,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.120939543880316,0.025025760627806478,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,120,120,matched_tail_raw_baseline
前期,Random,Random,power_ratio_mean,远端功率比例,lower,0.5995906117762786,0.0038925957631112027,120,120,matched_tail_raw_baseline
前期,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.49659175573010195,0.00613561442322255,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.09417250855016472,0.023619534062122492,120,120,matched_tail_raw_baseline
后期,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.11333220445532735,0.02485686812084763,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.120939543880316,0.025025760627806478,120,120,matched_tail_raw_baseline
后期,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,120,120,matched_tail_raw_baseline
后期,Random,Random,power_ratio_mean,远端功率比例,lower,0.5995906117762786,0.0038925957631112027,120,120,matched_tail_raw_baseline
后期,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,120,120,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.08698807880282403,0.21545534463611848,120,120,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.2761260543806145,0.17185597893720939,120,120,matched_tail_raw_baseline
中期,EFT,EFT,reward_mean,平均步奖励,higher,-0.23459030982148774,0.09869368423939444,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.003971167472296212,0.008279214210416028,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-0.3290300786072119,0.23709785252711724,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.32369312927311333,0.07533998268213306,120,120,matched_tail_raw_baseline
中期,Random,Random,reward_mean,平均步奖励,higher,-0.2877022063770046,0.30402228873221004,120,120,matched_tail_raw_baseline
中期,Static,Static,reward_mean,平均步奖励,higher,-0.056241415603235104,0.03372319115551944,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,0.07573643320550519,0.0812508280194483,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.2761260543806145,0.17185597893720939,120,120,matched_tail_raw_baseline
前期,EFT,EFT,reward_mean,平均步奖励,higher,-0.23459030982148774,0.09869368423939444,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.003971167472296212,0.008279214210416028,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-0.3290300786072119,0.23709785252711724,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.32369312927311333,0.07533998268213306,120,120,matched_tail_raw_baseline
前期,Random,Random,reward_mean,平均步奖励,higher,-0.2877022063770046,0.30402228873221004,120,120,matched_tail_raw_baseline
前期,Static,Static,reward_mean,平均步奖励,higher,-0.056241415603235104,0.03372319115551944,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.08617434697225687,0.07860996629496925,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.2761260543806145,0.17185597893720939,120,120,matched_tail_raw_baseline
后期,EFT,EFT,reward_mean,平均步奖励,higher,-0.23459030982148774,0.09869368423939444,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.003971167472296212,0.008279214210416028,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-0.3290300786072119,0.23709785252711724,120,120,matched_tail_raw_baseline
后期,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.32369312927311333,0.07533998268213306,120,120,matched_tail_raw_baseline
后期,Random,Random,reward_mean,平均步奖励,higher,-0.2877022063770046,0.30402228873221004,120,120,matched_tail_raw_baseline
后期,Static,Static,reward_mean,平均步奖励,higher,-0.056241415603235104,0.03372319115551944,120,120,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,0.11812437322611608,0.027984988086318902,120,120,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.49944258456428847,0.005226281057817777,120,120,matched_tail_raw_baseline
中期,EFT,EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.49944219216704366,0.0061104786572649394,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.6500937064488729,0.06483888403668221,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.5,0.0,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,rho_selected_p10,远端信誉分位数(p10),higher,0.0,0.0,120,120,matched_tail_raw_baseline
中期,Random,Random,rho_selected_p10,远端信誉分位数(p10),higher,0.49287813951571785,0.023024084714877033,120,120,matched_tail_raw_baseline
中期,Static,Static,rho_selected_p10,远端信誉分位数(p10),higher,0.6368066931764285,0.06292558279271378,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,rho_selected_p10,远端信誉分位数(p10),higher,0.28700000002980236,0.24780922455692572,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.49944258456428847,0.005226281057817777,120,120,matched_tail_raw_baseline
前期,EFT,EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.49944219216704366,0.0061104786572649394,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.6500937064488729,0.06483888403668221,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.5,0.0,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,rho_selected_p10,远端信誉分位数(p10),higher,0.0,0.0,120,120,matched_tail_raw_baseline
前期,Random,Random,rho_selected_p10,远端信誉分位数(p10),higher,0.49287813951571785,0.023024084714877033,120,120,matched_tail_raw_baseline
前期,Static,Static,rho_selected_p10,远端信誉分位数(p10),higher,0.6368066931764285,0.06292558279271378,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,rho_selected_p10,远端信誉分位数(p10),higher,0.49940476194024086,0.0065205062483137816,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.49944258456428847,0.005226281057817777,120,120,matched_tail_raw_baseline
后期,EFT,EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.49944219216704366,0.0061104786572649394,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.6500937064488729,0.06483888403668221,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.5,0.0,120,120,matched_tail_raw_baseline
后期,Local-Only,Local-Only,rho_selected_p10,远端信誉分位数(p10),higher,0.0,0.0,120,120,matched_tail_raw_baseline
后期,Random,Random,rho_selected_p10,远端信誉分位数(p10),higher,0.49287813951571785,0.023024084714877033,120,120,matched_tail_raw_baseline
后期,Static,Static,rho_selected_p10,远端信誉分位数(p10),higher,0.6368066931764285,0.06292558279271378,120,120,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,rho_selected_p10,远端信誉分位数(p10),higher,0.05,0.15062893357603016,120,120,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,subtask_success_rate,子任务成功率,higher,66.84325578544298,11.006299904077633,120,120,matched_tail_raw_baseline
中期,EFT,EFT,subtask_success_rate,子任务成功率,higher,67.18923713294743,10.70796099474144,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,subtask_success_rate,子任务成功率,higher,94.22802989544098,5.370394114098405,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,subtask_success_rate,子任务成功率,higher,59.45084682467631,11.116189095887943,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,subtask_success_rate,子任务成功率,higher,92.32782643962501,3.079670385237655,120,120,matched_tail_raw_baseline
中期,Random,Random,subtask_success_rate,子任务成功率,higher,18.30582917286439,4.322670786062877,120,120,matched_tail_raw_baseline
中期,Static,Static,subtask_success_rate,子任务成功率,higher,92.88394701377986,7.21924907816971,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,subtask_success_rate,子任务成功率,higher,91.17524351255365,17.03981164571478,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,subtask_success_rate,子任务成功率,higher,66.84325578544298,11.006299904077633,120,120,matched_tail_raw_baseline
前期,EFT,EFT,subtask_success_rate,子任务成功率,higher,67.18923713294743,10.70796099474144,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,subtask_success_rate,子任务成功率,higher,94.22802989544098,5.370394114098405,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,subtask_success_rate,子任务成功率,higher,59.45084682467631,11.116189095887943,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,subtask_success_rate,子任务成功率,higher,92.32782643962501,3.079670385237655,120,120,matched_tail_raw_baseline
前期,Random,Random,subtask_success_rate,子任务成功率,higher,18.30582917286439,4.322670786062877,120,120,matched_tail_raw_baseline
前期,Static,Static,subtask_success_rate,子任务成功率,higher,92.88394701377986,7.21924907816971,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,subtask_success_rate,子任务成功率,higher,29.08282439585811,7.798046551525174,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,subtask_success_rate,子任务成功率,higher,66.84325578544298,11.006299904077633,120,120,matched_tail_raw_baseline
后期,EFT,EFT,subtask_success_rate,子任务成功率,higher,67.18923713294743,10.70796099474144,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,subtask_success_rate,子任务成功率,higher,94.22802989544098,5.370394114098405,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,subtask_success_rate,子任务成功率,higher,59.45084682467631,11.116189095887943,120,120,matched_tail_raw_baseline
后期,Local-Only,Local-Only,subtask_success_rate,子任务成功率,higher,92.32782643962501,3.079670385237655,120,120,matched_tail_raw_baseline
后期,Random,Random,subtask_success_rate,子任务成功率,higher,18.30582917286439,4.322670786062877,120,120,matched_tail_raw_baseline
后期,Static,Static,subtask_success_rate,子任务成功率,higher,92.88394701377986,7.21924907816971,120,120,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,subtask_success_rate,子任务成功率,higher,99.48201190026599,0.622469140740276,120,120,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,36.083333333333336,13.965493690006173,120,120,matched_tail_raw_baseline
中期,EFT,EFT,task_success_rate,任务成功率,higher,35.75,14.017546027698838,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,task_success_rate,任务成功率,higher,72.20833333333333,17.914313245213144,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,task_success_rate,任务成功率,higher,28.25,12.06860640273771,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,task_success_rate,任务成功率,higher,71.04166666666667,9.955696678713318,120,120,matched_tail_raw_baseline
中期,Random,Random,task_success_rate,任务成功率,higher,0.5416666666666666,1.8098508844901107,120,120,matched_tail_raw_baseline
中期,Static,Static,task_success_rate,任务成功率,higher,69.20833333333333,20.062882587083074,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,73.20833333333333,28.710345932876432,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,36.083333333333336,13.965493690006173,120,120,matched_tail_raw_baseline
前期,EFT,EFT,task_success_rate,任务成功率,higher,35.75,14.017546027698838,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,task_success_rate,任务成功率,higher,72.20833333333333,17.914313245213144,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,task_success_rate,任务成功率,higher,28.25,12.06860640273771,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,task_success_rate,任务成功率,higher,71.04166666666667,9.955696678713318,120,120,matched_tail_raw_baseline
前期,Random,Random,task_success_rate,任务成功率,higher,0.5416666666666666,1.8098508844901107,120,120,matched_tail_raw_baseline
前期,Static,Static,task_success_rate,任务成功率,higher,69.20833333333333,20.062882587083074,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,1.2916666666666667,2.862084312287857,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,36.083333333333336,13.965493690006173,120,120,matched_tail_raw_baseline
后期,EFT,EFT,task_success_rate,任务成功率,higher,35.75,14.017546027698838,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,task_success_rate,任务成功率,higher,72.20833333333333,17.914313245213144,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,task_success_rate,任务成功率,higher,28.25,12.06860640273771,120,120,matched_tail_raw_baseline
后期,Local-Only,Local-Only,task_success_rate,任务成功率,higher,71.04166666666667,9.955696678713318,120,120,matched_tail_raw_baseline
后期,Random,Random,task_success_rate,任务成功率,higher,0.5416666666666666,1.8098508844901107,120,120,matched_tail_raw_baseline
后期,Static,Static,task_success_rate,任务成功率,higher,69.20833333333333,20.062882587083074,120,120,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,88.375,7.309556884568277,120,120,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,76.66666666666667,42.47259785588175,120,120,matched_tail_raw_baseline
中期,EFT,EFT,time_limit_rate,时间上限截断率,lower,80.0,40.167715620274706,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,time_limit_rate,时间上限截断率,lower,81.66666666666667,38.85619540779343,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
中期,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,120,120,matched_tail_raw_baseline
中期,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,18.333333333333332,38.85619540779343,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,76.66666666666667,42.47259785588175,120,120,matched_tail_raw_baseline
前期,EFT,EFT,time_limit_rate,时间上限截断率,lower,80.0,40.167715620274706,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,time_limit_rate,时间上限截断率,lower,81.66666666666667,38.85619540779343,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
前期,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,120,120,matched_tail_raw_baseline
前期,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,88.33333333333333,32.23686843157241,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,76.66666666666667,42.47259785588175,120,120,matched_tail_raw_baseline
后期,EFT,EFT,time_limit_rate,时间上限截断率,lower,80.0,40.167715620274706,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,time_limit_rate,时间上限截断率,lower,81.66666666666667,38.85619540779343,120,120,matched_tail_raw_baseline
后期,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
后期,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,120,120,matched_tail_raw_baseline
后期,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.1406162717531093,0.04184573778489461,120,120,matched_tail_raw_baseline
中期,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.14770013291291528,0.051366977855840365,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.1469409783741333,0.0732650279824725,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,trust_failure_rate,信誉失败率,lower,0.14314845896970765,0.04788018497638709,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
中期,Random,Random,trust_failure_rate,信誉失败率,lower,0.15179312343623003,0.05219968203487756,120,120,matched_tail_raw_baseline
中期,Static,Static,trust_failure_rate,信誉失败率,lower,0.15847555065367402,0.08646781809797485,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.078753684832298,0.1824262615567043,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.1406162717531093,0.04184573778489461,120,120,matched_tail_raw_baseline
前期,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.14770013291291528,0.051366977855840365,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.1469409783741333,0.0732650279824725,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,trust_failure_rate,信誉失败率,lower,0.14314845896970765,0.04788018497638709,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,120,120,matched_tail_raw_baseline
前期,Random,Random,trust_failure_rate,信誉失败率,lower,0.15179312343623003,0.05219968203487756,120,120,matched_tail_raw_baseline
前期,Static,Static,trust_failure_rate,信誉失败率,lower,0.15847555065367402,0.08646781809797485,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.13853843375795272,0.05674576296244267,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.1406162717531093,0.04184573778489461,120,120,matched_tail_raw_baseline
后期,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.14770013291291528,0.051366977855840365,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.1469409783741333,0.0732650279824725,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,trust_failure_rate,信誉失败率,lower,0.14314845896970765,0.04788018497638709,120,120,matched_tail_raw_baseline
