episode_seed,episode_steps,active_ratio,no_task_ratio,decision_events_per_vehicle_mean,decision_events_per_vehicle_p50,decision_events_per_vehicle_p90,ready_subtask_count_mean,ready_subtask_count_p50,ready_subtask_count_p90,ready_subtask_count_p95,inflight_subtask_count_mean,inflight_subtask_count_p95,avg_subtask_service_steps_mean,avg_subtask_service_steps_p50,avg_subtask_service_steps_p90,phase_comm_ratio,phase_compute_ratio,phase_wait_ratio,phase_finished_ratio,queue_len_vehicle_mean,queue_len_vehicle_p95,queue_len_rsu_mean,queue_len_rsu_p95,task_success_rate,deadline_miss_rate,run_tag,config_overrides
42019,200,0.03075,0.96925,6.15,6.5,8.0,0.73,0.0,2.0,4.0,0.26375,1.0,5.2956521739130435,5.0,9.0,0.025,0.18,0.815,0.0,0.12468257998984256,1.0,0.043333333333333335,0.0,0.85,0.15,nodes_low,
42020,200,0.02925,0.97075,5.85,6.0,8.0,2.54,2.0,4.0,6.0,0.21725,1.0,5.280701754385965,5.0,9.0,0.005,0.155,0.845,0.0,0.12309644670050761,1.0,0.041666666666666664,0.0,0.8,0.2,nodes_low,
42021,200,0.0285,0.9715,5.7,5.5,8.0,1.565,1.0,2.0999999999999943,7.0,0.36925,1.0,6.59047619047619,6.0,11.600000000000009,0.02,0.18,0.82,0.0,0.1577682861719167,1.0,0.03166666666666667,0.0,0.7,0.3,nodes_low,
42022,200,0.031,0.969,6.2,6.0,8.0,0.795,0.0,2.0999999999999943,6.0,0.131,1.0,5.366666666666666,5.0,10.0,0.02,0.16,0.0,0.84,0.12128146453089245,1.0,0.07166666666666667,0.0,1.0,0.0,nodes_low,
42023,200,0.03325,0.96675,6.65,7.0,8.100000000000001,1.705,1.0,4.0,6.0,0.25375,1.0,6.2063492063492065,6.0,11.0,0.025,0.195,0.805,0.0,0.16170861937452327,1.0,0.03666666666666667,0.0,0.8,0.2,nodes_low,
42024,200,0.027,0.973,5.4,5.0,7.0,0.635,0.0,2.0,4.049999999999983,0.60275,1.0,7.938144329896907,7.0,14.400000000000006,0.005,0.23,0.77,0.0,0.1858745537990821,1.0,0.023333333333333334,0.0,0.45,0.55,nodes_low,
42025,200,0.033,0.967,6.6,7.0,8.0,0.79,0.0,3.0,7.0,0.41525,2.0,5.776859504132231,5.0,11.0,0.025,0.215,0.785,0.0,0.146976269456494,1.0,0.05333333333333334,0.0,0.7,0.3,nodes_low,
42026,200,0.03025,0.96975,6.05,6.0,8.0,0.725,0.0,2.0,4.049999999999983,0.2235,1.0,5.538461538461538,5.0,9.0,0.01,0.16,0.84,0.0,0.12277580071174377,1.0,0.095,0.0,0.9,0.1,nodes_low,
42027,200,0.0305,0.9695,6.1,6.0,8.0,0.745,0.0,2.0999999999999943,6.0,0.202,1.0,6.168067226890757,5.0,12.0,0.01,0.19,0.81,0.0,0.15250379362670713,1.0,0.04,0.0,0.9,0.1,nodes_low,
42028,200,0.036,0.964,7.2,7.0,9.100000000000001,0.83,0.0,2.0999999999999943,6.049999999999983,0.23475,1.0,5.515151515151516,5.0,9.0,0.05,0.195,0.8,0.0,0.1444809295276585,1.0,0.028333333333333332,0.0,0.9,0.1,nodes_low,
42029,200,0.029,0.971,5.8,6.0,8.0,0.64,0.0,2.0,6.0,0.253,1.0,5.194444444444445,5.0,8.0,0.015,0.17,0.83,0.0,0.1179925253603844,1.0,0.04666666666666667,0.0,0.85,0.15,nodes_low,
