episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-1.217671642358499,-0.0007255721411949964,52.44797973632812,0.15,0.15,0.15,0.6318407960199005,0.9459459459459459,0.3212121212121212,0.45454545454545453,0.22424242424242424,0.5017064058355366,0.028666666666666667,0.028666666666666667,0.11333333333333333,0.385222172618785,0.8832874585056718,35.13513513513514,-0.05325441010466176,0.35135135135135137,0.0722762103521834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.44649712981649514,-0.4367903286891767,1.5162510905691853,20,20,25.99366521835327
2,,-0.8688723102203674,0.00043709229926544216,153.98846740722655,0.55,0.55,0.55,0.8208955223880597,0.84,0.3310344827586207,0.45517241379310347,0.21379310344827587,0.5022906885797468,0.0016666666666666668,0.0016666666666666668,0.05,0.07692536830533239,1.4865530760834111,58.06451612903226,0.0002201732783506645,0.5806451612903226,0.020969816064903515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8859025059357858,-0.6006505701476254,1.8140324789004183,20,20,16.072622060775757
3,,-0.8827241786613369,0.00039091940446221046,708.8794189453125,0.35,0.35,0.35,0.7406015037593985,0.8148148148148148,0.34657039711191334,0.3971119133574007,0.2563176895306859,0.5002614650920344,0.06933333333333333,0.06933333333333333,0.20333333333333334,0.1235469115982654,1.135003417854682,50.70422535211267,-0.006506182462811432,0.5070422535211268,0.13401102149250596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6813691334778325,-0.4536342843768495,1.5997658663668122,20,20,19.85734486579895
4,,-0.7682208120575199,0.0007725972931416003,454.2818359375,0.4,0.4,0.4,0.6156716417910447,0.8409090909090909,0.3416370106761566,0.40569395017793597,0.2526690391459075,0.500660572420728,0.06366666666666666,0.06366666666666666,0.13333333333333333,0.23717011877627864,1.260840731132319,49.29577464788733,-0.05326369240597274,0.49295774647887325,0.12643015406521263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0956538725471185,-0.16518685858520066,1.6749848079796243,20,20,23.884248733520508
5,,-0.815544803793199,0.0006148506540226699,323.8315124511719,0.45,0.45,0.45,0.8292682926829268,0.8918918918918919,0.319047619047619,0.45714285714285713,0.22380952380952382,0.4980135694358032,0.04066666666666666,0.04066666666666666,0.15333333333333332,0.19084374875685153,1.1879488599392973,42.5531914893617,0.010610089836050779,0.425531914893617,0.2276333753494138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9793545362816919,-0.20859432365760536,1.421555389687822,20,20,20.518378019332886
6,,-0.812929267555583,0.0006235691081480564,285.4543701171875,0.7,0.7,0.7,0.8740157480314961,0.9230769230769231,0.31210191082802546,0.34394904458598724,0.34394904458598724,0.49809641847526653,0.004666666666666667,0.004666666666666667,0.02,0.13657773049399535,1.5593990559395157,44.44444444444444,-0.03647878757629127,0.4444444444444444,0.013983073653015076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.923808896047604,-0.6355901598919118,1.4851297732853765,20,20,14.864609003067017
7,,0.3581247695377643,0.004650971032957978,122.35704498291015,0.9,0.9,0.9,0.9763779527559056,0.9428571428571428,0.31496062992125984,0.4015748031496063,0.28346456692913385,0.49697237540151346,0.01818181818181818,0.01818181818181818,0.05194805194805195,0.7259845374557496,0.7686253394330386,41.66666666666667,-0.011613150506676086,0.4166666666666667,0.02387353223333573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4670216941703688,-0.30160364526266975,1.4937218996607464,20,20,4.6237781047821045
8,,-0.5812756857736061,0.0013957477140879794,17.508055114746092,0.8,0.8,0.8,0.883248730964467,0.9545454545454546,0.3183856502242152,0.40358744394618834,0.27802690582959644,0.49369126166962085,0.03783333333333333,0.03783333333333333,0.19,0.6255388930365053,1.4039758485484901,50.0,0.017100346996125046,0.5,0.14962460054690127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8899632527801338,-0.5140125957683562,1.6279893935631826,20,20,15.407951831817627
9,,-0.5310468191181106,0.0015631772696062982,18.253150939941406,0.6,0.6,0.6,0.8608247422680413,0.9333333333333333,0.27235772357723576,0.4634146341463415,0.26422764227642276,0.4945959973270074,0.04516666666666667,0.04516666666666667,0.13,0.5134418767158757,1.1936018493527798,40.0,-0.0074983775734419385,0.4,0.17471538872152428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0882766975376381,-0.10532515181514177,1.7316998455621233,20,20,15.576366186141968
10,,-0.6896174797448684,0.0010346084008504388,112.46153259277344,0.75,0.75,0.75,0.865979381443299,0.9761904761904762,0.2571428571428571,0.4775510204081633,0.2653061224489796,0.4969215218770939,0.03816666666666667,0.03816666666666667,0.14,0.4286138142824771,1.4374516450788597,38.46153846153847,-0.036564129744625265,0.38461538461538464,0.1220593031525563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9682629334490683,-0.4691887116297913,1.65385543739861,20,20,16.767748832702637
11,,-0.5345645218329143,0.001551451593890286,9.033552360534667,0.8,0.8,0.8,0.8958333333333334,0.975,0.2206896551724138,0.5689655172413793,0.2103448275862069,0.4983635228361624,0.058333333333333334,0.058333333333333334,0.44333333333333336,0.6224062376944439,1.6011296798664159,45.90163934426229,-0.04522758439537914,0.45901639344262296,0.13674405015080207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0203762415236626,-0.5807534383427532,1.5882658789469066,20,20,18.40913414955139
12,,-0.7448295710519754,0.0008505680964934154,388.7381958007812,0.45,0.45,0.45,0.7660377358490567,0.8222222222222222,0.18815331010452963,0.6202090592334495,0.1916376306620209,0.49942659474164247,0.032,0.032,0.5266666666666666,0.28000417176693265,1.1923809450885714,43.63636363636363,-0.0038860543940181765,0.43636363636363634,0.15083672223079322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.013980261592934,-0.17840068349563742,1.6699290191379552,20,20,23.753412008285522
13,,-0.6569616443710545,0.0011434611854298183,56.02723236083985,0.55,0.55,0.55,0.8372093023255814,0.8837209302325582,0.16153846153846155,0.6346153846153846,0.20384615384615384,0.499873465516294,0.027833333333333335,0.027833333333333335,0.32666666666666666,0.39806402846508543,1.166735386995984,45.28301886792453,-0.013868594123186003,0.4528301886792453,0.10599588951872474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9799290024666119,-0.18680638452937218,1.45688776466153,20,20,18.216307163238525
14,,-0.564139030615054,0.0014528698979498198,9.837208938598632,0.8,0.8,0.8,0.8984375,0.9629629629629629,0.2012987012987013,0.5844155844155844,0.21428571428571427,0.4976437488806744,0.003833333333333333,0.003833333333333333,0.04,0.5470200192590863,1.231168805252189,36.36363636363637,-0.013284992772280593,0.36363636363636365,0.01960714943651128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.943274154377499,-0.2878946508746901,1.4121391031003339,20,20,13.737629890441895
15,,-0.45577905633953897,0.0018140698122015367,3.4443923473358153,0.8,0.8,0.8,0.9130434782608695,0.9736842105263158,0.13694267515923567,0.6656050955414012,0.19745222929936307,0.49608896860169865,0.0475,0.0475,0.54,0.7527079033513561,1.1323843449186484,37.096774193548384,-0.02765642673895462,0.3709677419354839,0.19804113650508945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0272841233809726,-0.1051002215376758,1.6204570852622542,20,20,19.925665140151978
16,,-0.40476159639101816,0.0019841280120299395,3.7203530788421633,0.9,0.9,0.9,0.9552238805970149,0.9615384615384616,0.15343915343915343,0.6613756613756614,0.18518518518518517,0.49429667220350043,0.0016666666666666668,0.0016666666666666668,0.04666666666666667,0.7984765086446253,1.2009789762988952,42.857142857142854,-0.012228932865558142,0.42857142857142855,0.012482040614397035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9636055919766093,-0.23737338432228589,1.5364676908536437,20,20,13.025966882705688
17,,-0.4103904073678232,0.001965365308773923,2.0140331506729128,0.7,0.7,0.7,0.8316831683168316,0.8695652173913043,0.11814345991561181,0.7426160337552743,0.13924050632911392,0.5011396887088194,0.016666666666666666,0.016666666666666666,0.38,0.8113146714028615,1.1581877750781386,33.33333333333333,0.013660955638680064,0.3333333333333333,0.17378012442916158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1575905701774731,-0.0005972049006655283,1.5339084936442453,20,20,18.089514017105103
18,,-0.39409407301671173,0.0020196864232776275,22.632694244384766,0.5,0.5,0.5,0.7350746268656716,0.9722222222222222,0.15030674846625766,0.6717791411042945,0.17791411042944785,0.49686804819495106,0.03866666666666667,0.03866666666666667,0.4766666666666667,0.6510893266951929,1.1472774855710457,44.827586206896555,-0.007671356745867606,0.4482758620689655,0.10595411747405811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2205602755139564,0.07328278994291068,1.5646818877936441,20,20,27.902734994888306
19,,-0.4107462568195773,0.001964179143934742,1.619731593132019,0.75,0.75,0.75,0.84688995215311,0.9655172413793104,0.20784313725490197,0.6431372549019608,0.14901960784313725,0.5005615854955588,0.028333333333333332,0.028333333333333332,0.24,0.6860787321831097,1.4997123084248354,36.84210526315789,-0.06168566295640918,0.3684210526315789,0.06758464902153542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.432050617898376,-0.06766169052645932,1.4843117202442733,20,20,17.68293285369873
20,,-0.3591238144256479,0.002136253951914507,1.285342764854431,0.7,0.7,0.7,0.8320610687022901,1.0,0.13445378151260504,0.7226890756302521,0.14285714285714285,0.498781349571965,0.0435,0.0435,0.52,0.6491679361958543,1.9074689257534572,41.17647058823529,-0.011484367599467233,0.4117647058823529,0.17572174832604756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8773758150569892,-0.030093110696467962,1.640795441070538,20,20,27.710964918136597
21,,-0.5013769856724404,0.0016620767144251986,1.3605856895446777,0.85,0.85,0.85,0.9328358208955224,1.0,0.15104166666666666,0.6041666666666666,0.24479166666666666,0.49827013476821597,0.003,0.003,0.06,0.5633241182874482,2.240351730707673,34.04255319148936,-0.011105087305274382,0.3404255319148936,0.01524863089222585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3656368957102558,-0.8747148349974171,1.6184833423991964,20,20,14.860433101654053
22,,-0.7255787601501513,0.0009147374661661621,22.44904136657715,0.55,0.55,0.55,0.8140703517587939,0.88,0.1152073732718894,0.7235023041474654,0.16129032258064516,0.4960378472280378,0.018333333333333333,0.018333333333333333,0.3933333333333333,0.35355747958566774,1.1912487866564387,28.57142857142857,-0.026855453781705344,0.2857142857142857,0.09349415333280572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9916557300122235,-0.19959305664421514,1.4797647110728884,20,20,23.52666425704956
23,,-0.3948919170946551,0.0020170269430178165,1.8268731594085694,0.9,0.9,0.9,0.9312169312169312,0.9444444444444444,0.09016393442622951,0.7868852459016393,0.12295081967213115,0.4953401076697434,0.014166666666666666,0.014166666666666666,0.47333333333333333,0.8162557853749549,1.137168868538643,43.333333333333336,-0.024961911493541943,0.43333333333333335,0.04925058210622094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0095927419345339,-0.12757612660410905,1.659692949508297,20,20,17.71983289718628
24,,0.440406309014438,0.04003693718313073,31.360925674438477,1.0,1.0,1.0,1.0,1.0,0.07913669064748201,0.7913669064748201,0.12949640287769784,0.4893689440901984,0.02727272727272727,0.02727272727272727,1.9090909090909092,0.999201625429776,0.04501047635558619,27.77777777777778,-0.024457613549497544,0.2777777777777778,0.010847719755769166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.46393764236137636,0.41892716600579016,2.663994807608123,20,20,1.7248451709747314
25,,-0.4319809910612362,0.001893396696462546,1.008033812046051,0.95,0.95,0.95,0.9921259842519685,1.0,0.07100591715976332,0.8461538461538461,0.08284023668639054,0.495335785646302,0.0005,0.0005,0.11666666666666667,0.7351757119470007,1.620726705324032,14.285714285714285,-0.01882457707899451,0.14285714285714285,0.0028412995967987634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3680325078157856,-0.25269419750824645,1.7521208536724646,20,20,13.975780010223389
26,,-1.0802717335634933,-0.0002675724452116439,2.048193430900574,0.25,0.25,0.25,0.5665024630541872,0.9166666666666666,0.07643312101910828,0.8471337579617835,0.07643312101910828,0.4928064778993139,0.007166666666666667,0.007166666666666667,0.21333333333333335,0.057420594677604714,0.8401928957578968,33.33333333333333,-0.028956334245656173,0.3333333333333333,0.04803899848451202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4748649129678977,-0.36532798278999906,1.5182396883079532,20,20,28.334796667099
