episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,12.289314031600952,20.0,-0.29356902837753296,-59.713809086140564,0.009324911050498486,0.29863297939300537,0.0,0.0,0.10120481927710843,0.0,0.0,0,26.237232208251953,20.000000000000014,0.034727415598814926,0.06169827779134115,0.0,0.0,20,1.0,0.14942528735632185,0.05747126436781609,0.7931034482758621,0.14942528735632185,0.05747126436781609,0.7931034482758621,0.5006812956614886,0.03,0.0,0.5013821702172391,0.8622442901134486,1.7805497744619037e-12,2.5431245997964425e-09,6.230901306025771e-08,2.5431245997964425e-09,0.15789473684210525,0.5,0.25,68,13,4.575386112,0.0,1.0,0.0,0.97825,0.021750000000000047,0.021750000000000047,0.0,0.0,0.04855448007583618,3.1474545001983643,2.330812692642212,0.07485226541757584,0.0,3.1862785816192627,0.02175,0.0,0,True,0.0003,0.0,1.2
2,200,12.689469814300537,20.0,-0.19147410988807678,-39.29482316263106,0.0074487593956291676,0.19756780564785004,0.05,0.05,0.1523809523809524,7.599999999999989,7.599999999999989,1,25.724636268615722,20.000000000000014,0.06524971712541135,0.44696785555751223,0.0,0.0,19,0.95,0.1557377049180328,0.05737704918032787,0.7868852459016393,0.1557377049180328,0.05737704918032787,0.7868852459016393,0.5005507247557398,0.055,1.0,0.5004227891494171,0.8626966834068298,1.0244585128132977e-12,1.0828901664261537e-10,3.7775151895402814e-08,1.0828901664261537e-10,0.20967741935483872,0.41090908646583557,0.25,90,19,7.409083904,0.0,1.0,0.0,0.9695,0.03049999999999997,0.03049999999999997,0.0,0.0,0.03087437152862549,1.677220344543457,2.023249387741089,0.02276303805410862,0.0,1.2644219398498535,0.0305,0.0,0,True,0.0003,0.0,1.2
3,200,12.179452180862427,20.0,-0.04002182558178902,-9.004364480997305,0.008463101461529732,0.04409639537334442,0.0,0.0,0.14251781472684086,0.0,0.0,0,25.1646671295166,20.000000000000014,0.05705959030549692,0.5034458414713532,0.0,0.0,20,1.0,0.14018691588785046,0.08411214953271028,0.7757009345794392,0.14018691588785046,0.08411214953271028,0.7757009345794392,0.49809362717019395,0.055,1.0,0.4972789307695116,0.8671442270278931,1.094087385793141e-12,7.888736885952596e-11,1.1073755801227492e-10,7.888736885952596e-11,0.125,0.5,0.25,85,15,7.144030208,0.0,1.0,0.0,0.97325,0.02675000000000005,0.02675000000000005,0.0,0.0,-0.01178615540266037,2.4862110018730164,2.164471685886383,0.0046862270683050156,0.0833333358168602,3.0934282541275024,0.02675,0.0,0,True,0.0003,0.0,1.2
4,200,12.865103960037231,20.0,-0.10743904113769531,-22.487808548945296,0.008131959475576878,0.10995247215032578,0.0,0.0,0.1705607476635514,0.0,0.0,0,26.151803970336914,20.000000000000014,0.049916076046888844,0.38623838344558964,0.0,0.0,20,1.0,0.15447154471544716,0.07317073170731707,0.7723577235772358,0.15447154471544716,0.07317073170731707,0.7723577235772358,0.5040908414600417,0.045,0.0,0.5021847132741896,0.867851161956787,3.8027892466929725e-12,7.125399159590984e-10,7.606951157868025e-08,7.125399159590984e-10,0.07462686567164178,0.5,0.25,99,19,7.208294912,0.0,1.0,0.0,0.96925,0.030750000000000055,0.030750000000000055,0.0,0.0,0.13461913168430328,1.7240701913833618,2.3167481422424316,0.07336783409118652,0.0,2.030758857727051,0.03075,0.0,0,True,0.0003,0.0,1.2
5,200,12.402827024459839,20.0,-0.06467657536268234,-13.935316373667161,0.008700236678123474,0.07059518247842789,0.0,0.0,0.10869565217391304,0.0,0.0,0,26.07470703125,20.000000000000014,0.044313116206569234,0.0843170166015625,0.0,0.0,20,1.0,0.09090909090909091,0.07954545454545454,0.8295454545454546,0.09090909090909091,0.07954545454545454,0.8295454545454546,0.4995417528069811,0.045,0.0,0.5012470100246897,0.8664037227630614,1.201217510876651e-12,1.0487948703952199e-10,6.135687868891182e-08,1.0487948703952199e-10,0.19607843137254902,0.5,0.25,70,8,5.076434944,0.0,1.0,0.0,0.978,0.02200000000000002,0.02200000000000002,0.0,0.0,-0.19795548915863037,1.3466178178787231,2.403033494949341,0.09126988798379898,0.0,6.720317363739014,0.022,0.0,0,True,0.0003,0.0,1.2
6,200,13.061424016952515,20.0,-0.09309545159339905,-19.619092233045453,0.00845483597368002,0.09785723686218262,0.0,0.0,0.1100244498777506,0.0,0.0,0,25.494421005249023,20.000000000000014,0.03655644742856716,0.09323677459166937,0.0,0.0,20,1.0,0.15789473684210525,0.05263157894736842,0.7894736842105263,0.15789473684210525,0.05263157894736842,0.7894736842105263,0.4917416627436469,0.025,0.0,0.49207105832051845,0.8629877120256424,7.436132872656875e-13,2.595745562938845e-10,2.8900680604238005e-07,2.595745562938845e-10,0.1282051282051282,0.5,0.25,75,15,4.84676096,0.0,1.0,0.0,0.97625,0.02375000000000005,0.02375000000000005,0.0,0.0,0.23784338434537253,1.4468697309494019,2.339104175567627,-0.025348113228877384,0.2500000049670537,3.716764807701111,0.02375,0.2777777711550395,0,True,0.0003,0.0,1.2
7,200,12.495570182800293,20.0,-0.3761691749095917,-76.23383636095458,0.002724593970924616,0.37651097774505615,0.0,0.0,0.14823529411764705,0.0,0.0,0,24.51093101501465,20.000000000000014,0.05425450523126318,0.23622538248697916,0.0,0.0,20,1.0,0.18018018018018017,0.10810810810810811,0.7117117117117117,0.18018018018018017,0.10810810810810811,0.7117117117117117,0.5026729913789313,0.06,0.04999999999998295,0.5027527148968639,0.8622411876916883,6.9648427650226274e-12,3.0589415445092527e-09,1.9956567598455877e-07,3.0589415445092527e-09,0.07547169811320754,0.5,0.25,87,20,7.107330048,0.0,1.0,0.0,0.97225,0.027750000000000052,0.027750000000000052,0.0,0.0,-0.22030194476246834,1.8404625058174133,2.428148031234741,0.02721446519717574,0.0714285746216774,4.787024259567261,0.02775,0.0714285746216774,0,True,0.0003,0.0,1.2
8,200,12.656978845596313,20.0,-0.22041729092597961,-45.08345734566117,0.008570916019380093,0.22216515243053436,0.0,0.0,0.12268518518518519,0.0,0.0,0,25.690444946289062,20.000000000000014,0.05182661294205957,0.09581756591796875,0.0,0.0,20,1.0,0.1553398058252427,0.06796116504854369,0.7766990291262136,0.1553398058252427,0.06796116504854369,0.7766990291262136,0.4984229067907436,0.03,0.0,0.497481603128145,0.8669189572334289,1.83150499974416e-12,2.345601934905517e-09,1.4622747812609305e-07,2.345601934905517e-09,0.16,0.4000000059604645,0.25,79,16,5.726011392,0.0,1.0,0.0,0.97425,0.02575000000000005,0.02575000000000005,0.0,0.0,2.2169687747955322,1.533995270729065,2.3026058673858643,0.03462618589401245,0.0,9.781815528869629,0.02575,0.0,0,True,0.0003,0.0,1.2
9,200,12.180892705917358,20.0,-0.05292954295873642,-11.585909560890466,0.007379371207207441,0.058092184364795685,0.05,0.05,0.22682926829268293,10.799999999999978,10.799999999999978,1,25.174777030944824,20.000000000000014,0.08447897375378575,0.5010509236653606,0.0,0.0,19,0.95,0.20134228187919462,0.087248322147651,0.7114093959731543,0.20134228187919462,0.087248322147651,0.7114093959731543,0.49770093395304865,0.07,1.0,0.49709231320945463,0.8600610226392745,0.0,3.383628793818261e-11,3.572067294732584e-11,3.383628793818261e-11,0.1724137931034483,0.5,0.25,104,30,11.129104384,0.0,1.0,0.0,0.96275,0.037250000000000005,0.037250000000000005,0.0,0.0,0.5894550085067749,2.9821841716766357,2.4357664585113525,0.07366535812616348,0.0,3.8099377155303955,0.03725,0.0,0,True,0.0003,0.0,1.2
10,200,12.551982879638672,20.0,-1.3322967290878296,-267.45933733157,-0.11799544841051102,1.3322967290878296,0.0,0.0,0.1745635910224439,0.0,0.0,0,24.588993072509766,20.000000000000014,0.0521858193061137,0.2866205851236979,0.0,0.0,20,1.0,0.16666666666666666,0.09649122807017543,0.7368421052631579,0.16666666666666666,0.09649122807017543,0.7368421052631579,0.49928535970055965,0.075,1.0,0.49881531293616166,0.8595452904701233,1.498082907724907e-12,6.650778061612073e-08,9.348450475954451e-07,6.650778061612073e-08,0.017543859649122806,0.5,0.25,94,19,6.637652992,0.0,1.0,0.0,0.9715,0.02849999999999997,0.02849999999999997,0.0,0.0,-0.3519028127193451,1.3068066835403442,2.2788527806599936,0.014749596826732159,0.14444444825251898,1.2308955192565918,0.0285,0.0,0,True,0.0003,0.0,1.2
11,200,12.288549900054932,20.0,-0.11489173024892807,-23.97834429215085,0.006441254168748856,0.11912646144628525,0.0,0.0,0.24278846153846154,0.0,0.0,0,24.984012603759766,20.000000000000014,0.1041664386590674,0.5643727620442708,0.0,0.0,20,1.0,0.22485207100591717,0.08875739644970414,0.6863905325443787,0.22485207100591717,0.08875739644970414,0.6863905325443787,0.5021676189925056,0.13,1.0,0.5041650261921506,0.8579778790473938,2.0728648832124552e-12,2.8258356765675785e-10,3.631562961459167e-08,2.8258356765675785e-10,0.23232323232323232,0.5,0.25,108,38,11.54633216,0.0,1.0,0.0,0.95775,0.04225000000000001,0.04225000000000001,0.0,0.0,-0.053033205370108284,1.4382623036702473,2.22100822130839,0.03353485775490602,0.13888889054457346,2.2166460752487183,0.04225,0.0,0,True,0.0003,0.0,1.2
12,200,13.082685232162476,20.0,-0.09328873455524445,-19.657746869919503,0.009147639386355877,0.09992266446352005,0.0,0.0,0.10377358490566038,0.0,0.0,0,25.058349609375,20.000000000000014,0.05286417320335935,0.0006886336492935168,0.0,0.0,20,1.0,0.09473684210526316,0.06315789473684211,0.8421052631578947,0.09473684210526316,0.06315789473684211,0.8421052631578947,0.501944601823343,0.035,0.0,0.4989257426509631,0.8612480252981185,2.649546814587067e-12,1.2171626206924913e-10,1.0825414165083203e-07,1.2171626206924913e-10,0.06818181818181818,0.5,0.25,83,9,4.1794176,0.0,1.0,0.0,0.97625,0.02375000000000005,0.02375000000000005,0.0,0.0,-0.1880566030740738,1.4887207746505737,2.527318239212036,0.2353694885969162,0.3333333432674408,2.533360481262207,0.02375,0.0,0,True,0.0003,0.0,1.2
13,200,12.166057109832764,20.0,-0.05281203240156174,-11.56240639017905,0.008124802261590958,0.05836786702275276,0.0,0.0,0.1630695443645084,0.0,0.0,0,25.07516860961914,20.000000000000014,0.07322044436026352,0.353998057047526,0.0,0.0,20,1.0,0.1885245901639344,0.06557377049180328,0.7459016393442623,0.1885245901639344,0.06557377049180328,0.7459016393442623,0.5021065026815049,0.04,0.0,0.5024978020532327,0.8597068011760707,4.660059772960967e-13,5.835498056994126e-11,4.992243418655562e-08,5.835498056994126e-11,0.1746031746031746,0.5,0.25,88,23,7.425759744,0.0,1.0,0.0,0.9695,0.03049999999999997,0.03049999999999997,0.0,0.0,0.9460403323173523,99.38069152832031,2.2784414291381836,0.03459525108337402,0.0,10365404160.0,0.0305,0.0,0,True,0.0003,0.0,1.2
