source,metric,mean
Random,trust_retry_count,13.733333333333333
Static,trust_retry_count,98.875
CP-EFT,avg_queue_len,0.162893289543022
EFT,avg_queue_len,0.15843172517650805
Greedy,avg_queue_len,1.0822510822510001e-05
LB-Greedy,avg_queue_len,0.12260933011454742
Local-Only,avg_queue_len,1.1298755599104782
Random,avg_queue_len,0.07738333333333333
Static,avg_queue_len,0.12416240604960094
CP-EFT,avg_rsu_queue,1.4717315754291118
EFT,avg_rsu_queue,2.087117937180652
Greedy,avg_rsu_queue,26.07329890010249
LB-Greedy,avg_rsu_queue,1.4154636132028844
Local-Only,avg_rsu_queue,0.0
Random,avg_rsu_queue,0.08045833333333333
Static,avg_rsu_queue,23.009977888104117
