episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,7.702442646026611,42,False,True,time_limit,1.0,20.000000000000014,24.370161056518555,0.0,8,True,0.5607887198942243,0.93075,3708734086.0299606,-0.03830199977718264,0.0,-0.0012879842416643908,0.0,0.0,-0.26803972851767244,-0.02385435460045266,-0.029189408311812593,0.12432117640040882,0.001491097573369146,0.0,0.004180557595958601,0.0,0.0,0.8700071684302634,0.0,0.0,0.0,0.0,0.0,0.9038717746734619,0.800000011920929,0.09612829238176346,0.20000000298023224,0.9333333373069763,0.9800000190734863,0.0,0.0,0.008243098855018616,250,0.0,0.0,0.0,182,0,0.0,0,8,8,88,-0.02918940782546997,-0.004588317358866334,0.0004333748947829006,-0.19305762648582458,0.0022988147102296352,0.029327761381864548,0.017619060277939077,4.462995629683138,4.445376569405201,-0.08238093972206116,0.48613548278808594,0.017619060277939077,0.5861354827880856,0.099999999999997,0.099999999999997,-0.08238093972206123,0.4861354827880856,0.016627659661033994,0.1266133384936868,6785561562500.005,0.061873638344226586,24.370161056518555,0.017619060277939077,0.5861354827880856,4.3701610565185405,0.0,0.0,0.11363636363636363,0.375,0.0,,0,0.751875,0.24812500000000004,0.24812500000000004,0.0,0.0,0.3702770780856423,0.4282115869017632,0.20151133501259447,0.3702770780856423,0.4282115869017632,0.20151133501259447,0.4968405430256112,0.8559680759906768,1.5155280391375223,0.013174729637103155,0.14947092942893506,-0.01857197137287585,4.555996680259705,2.2366934537887575,1.7546390573183694,1.5155280391375223,-1.5155280391375223,0.248125,0.248828125,397,1600,-0.8211783766746521,0.38811448216438293,-0.639606116215388,0.34950267573197685,-0.2648451033979654,0.08043772789339225,0.9502269429465134,0,1.0,1.0,0.23410714285714251,1.63875,13908684.904479656,0.868125,0.0,1.068813524072867,0.03393035497420686,1.1027438790470734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045939091453734663,0.0,0.4979424036454293,0.0,0.0,True,-1.0,4.445376569405201,0.0
2,200,7.359925985336304,42,False,True,time_limit,1.0,20.000000000000014,31.916746139526367,0.8999999999999968,8,True,0.5732390413533601,0.918,3827698142.696702,-0.03920892441572475,0.0,-0.002025810619071781,0.0,0.0,-0.29317111945788427,-0.028600388165288235,-0.03217715076231731,0.11687668389898331,0.003179813475431257,0.0,0.0060386769311503875,0.0,0.0,0.873904825694435,0.0,0.0,0.0,0.0,0.0,0.8972111344337463,0.800000011920929,0.10278880596160889,0.20000000298023224,0.9090909361839294,0.975046917796135,0.0,0.0,0.014092594385147095,230,0.0,0.0,0.0,162,0,0.0,0,8,8,90,-0.0321771539747715,-0.004828120116144419,0.0004144142920267744,-0.17125003039836884,0.002018984640017152,0.03227750211954117,0.9196688320338504,5.148224757164719,4.228555925130844,0.8196688320338725,0.6165733337402344,0.9196688320338504,0.7165733337402358,0.099999999999997,0.099999999999997,0.8196688320338726,0.6165733337402358,0.03256078893969892,0.2361072085734854,1488043281250.0146,0.06021896572154618,31.916746139526367,0.9196688320338504,0.7165733337402358,11.916746139526353,0.0,0.0,0.13333333333333333,0.75,0.0,,0,0.765,0.235,0.235,0.0,0.0,0.3882978723404255,0.39095744680851063,0.22074468085106383,0.3882978723404255,0.39095744680851063,0.22074468085106383,0.48904464542005455,0.8567163348197937,1.51725838581721,0.010592545891025413,0.1679102897023161,-0.0024131740831459564,5.76558272043864,2.8576194365819294,3.1743376731872557,1.51725838581721,-1.51725838581721,0.235,0.23463541666666668,376,1600,-0.5859032273292542,0.24485909938812256,-0.8494707683722178,0.2530897820989291,-0.4475258618593216,0.09480004211266836,0.9305283427238464,0,1.0,1.0,0.25964285714285684,1.8175,10857646.504264634,0.988125,0.0,1.248639881668586,0.0334319228017752,1.2820718044703616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010667402774880725,0.0,0.49362535305379424,0.0,0.0,True,-1.0,4.228555925130844,0.0
3,200,7.566436767578125,42,False,True,time_limit,1.0,20.000000000000014,23.306011199951172,0.6499999999999988,8,True,0.5355743014798924,0.8925000000000001,3417872285.616292,-0.039373011673102414,0.0,-0.0016065820943945825,0.0,0.0,-0.2733979324052865,-0.02542091868980516,-0.029881885109509163,0.12077429698002891,0.001297171579022751,0.0,0.004928091978388382,0.0,0.0,0.8730004394625599,0.0,0.0,0.0,0.0,0.0,0.9190956950187683,0.800000011920929,0.08090434968471527,0.20000000298023224,0.949999988079071,0.9866839945316315,0.0,0.0,0.010710547678172588,240,0.0,0.0,0.0,198,0,0.0,0,8,8,83,-0.029881887137889862,-0.00435084942728281,0.0004514570508035829,-0.25647595524787903,0.0977148562669754,0.031086932867765427,-0.19053803402185385,3.815987260885537,4.006525294907393,-0.29053803402185435,0.4539623260498047,-0.19053803402185385,0.5539623260498043,0.099999999999997,0.099999999999997,-0.29053803402185435,0.45396232604980435,0.016276244065127246,0.12423795096805469,4076413125000.0063,0.061873638344226586,23.306011199951172,-0.19053803402185385,0.5539623260498043,3.3060111999511577,0.0,0.0,0.1566265060240964,0.375,0.0,,0,0.72875,0.27125,0.27125,0.0,0.0,0.4470046082949309,0.423963133640553,0.12903225806451613,0.4470046082949309,0.423963133640553,0.12903225806451613,0.4925780999494741,0.8559310466051101,1.588464609781901,0.01351068723888602,0.08357885082562765,-0.001098512408013145,2.532287081082662,1.2412180622418723,2.15299306511879,1.588464609781901,-1.588464609781901,0.27125,0.26979166666666665,434,1600,-0.4739588499069214,0.3419528603553772,-1.0041694263617198,0.3648735781510671,-0.6471618831157684,0.11102142681678136,0.8825136361022791,0,1.0,1.0,0.45107142857142696,3.1575,18320942.998501956,0.82875,0.0,0.7861699835985898,0.0338450669949691,0.8200150505935588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004228842808443333,0.0,0.49578807172132655,0.0,0.0,True,-1.0,4.006525294907393,0.0
4,200,7.050506114959717,42,False,True,time_limit,1.0,20.000000000000014,23.884754180908203,0.5999999999999979,8,True,0.5814309208242026,0.9435,4089271805.43397,-0.03907670454545331,0.0,-0.0018858820260648534,0.0,0.0,-0.26370718742042504,-0.026827890199188076,-0.029053507761961292,0.12410132966211394,0.0007261195563326105,0.0,0.005989258043709855,0.0,0.0,0.8691832927378436,0.0,0.0,0.0,0.0,0.0,0.8871951103210449,0.800000011920929,0.10805221647024155,0.20000000298023224,0.9090909361839294,0.9789839386940002,0.0,0.013953488372093023,0.014034470543265343,215,0.0,0.0,0.0,152,2,0.013157894736842105,2,8,8,93,-0.02905350737273693,-0.004825427196919918,0.00011513692879816302,-0.22910510003566742,0.09886746853590012,0.03011409565806389,5.3071634972694675,14.457650288268926,9.150486790999771,5.207163497269153,0.5028812885284424,5.3071634972694675,0.6028812885284425,0.099999999999997,0.099999999999997,5.207163497269153,0.5028812885284425,0.00905934755348333,6.336708689454667e-05,0.0030436969845971185,0.061873638344226586,23.884754180908203,5.3071634972694675,0.6028812885284425,3.884754180908189,0.0,0.0,0.1935483870967742,0.5,0.0,,0,0.76,0.24,0.24,0.0,0.0,0.4401041666666667,0.3515625,0.20833333333333334,0.4401041666666667,0.3515625,0.20833333333333334,0.47297268886896937,0.8442135125398635,1.405430559317271,0.02452853257806661,0.18033665337910254,-0.005382176209241152,1.7371557712554933,0.842114249865214,1.912293674548467,1.405430559317271,-1.405430559317271,0.24,0.23997395833333332,384,1600,-0.4829505980014801,0.5906128287315369,-1.115873889128367,0.5229628066221873,-0.7638002951939901,0.12593058695395787,0.7957116673390071,0,1.0,1.0,0.16107142857142837,1.1275,17666288.208529223,0.93625,0.0,0.9868320079557472,0.03334789588028592,1.0201799038360335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022863864105839054,0.0,0.4846282167942263,0.0,0.0,True,-1.0,9.150486790999771,0.0
5,200,7.216262578964233,42,False,True,time_limit,1.0,20.000000000000014,25.642257690429688,0.0,8,True,0.5825976166077049,1.173,5172502001.650563,-0.03242541185326078,0.0,-0.0014999923281807338,0.0,0.0,-0.2185473584830215,-0.016566484249096597,-0.023511384273211814,0.12817056311140768,0.002030373355370551,0.0,0.00592914169404397,0.0,0.0,0.8638699218391779,0.0,0.0,0.0,0.0,0.0,0.916144073009491,0.800000011920929,0.07960062474012375,0.20000000298023224,0.949999988079071,0.9836065769195557,0.0,0.0,0.010212713852524757,235,0.0,0.0,0.0,199,1,0.005025125628140704,1,8,8,88,-0.023511383682489395,-0.0027837055968120694,0.0008537299552699533,-0.15011988580226898,0.002534355502575636,0.023742761462926865,0.04861730188131265,5.2566148574650295,5.207997555583719,-0.051382698118686676,0.3822612762451172,0.04861730188131265,0.48226127624511683,0.099999999999997,0.099999999999997,-0.05138269811868671,0.38226127624511685,0.018596022588016348,0.16121089361354954,2627063750000.006,0.07046800112885188,25.642257690429688,0.04861730188131265,0.48226127624511683,5.642257690429673,0.0,0.0,0.11363636363636363,0.5,0.0,,0,0.76125,0.23875000000000002,0.23875000000000002,0.0,0.0,0.38481675392670156,0.4816753926701571,0.13350785340314136,0.38481675392670156,0.4816753926701571,0.13350785340314136,0.4568143200062062,0.8520685672760009,1.233256407406019,0.021846209794444883,0.23132055058427478,-0.011306760579590564,1.322239189044289,0.6313139958226163,2.267903905847798,1.233256407406019,-1.233256407406019,0.23875,0.23726222826086957,382,1600,-0.32863906025886536,0.5789437890052795,-1.140429253163545,0.6045879579108694,-0.8938868486362955,0.094867086118978,0.65497502486181,0,1.0,1.0,0.2801785714285725,1.96125,14525163.453106826,0.9175,0.0,1.1074806794810133,0.03452862381151248,1.1420093032925251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005136568855248909,0.0,0.4738186815037625,0.0,0.0,True,-1.0,5.207997555583719,0.0
6,200,7.210106372833252,42,False,True,time_limit,1.0,20.000000000000014,24.731475830078125,0.0,8,True,0.6033934522020552,1.1475000000000002,5275947607.945373,-0.031023307488759352,0.0,-0.0015120943945686064,0.0,0.0,-0.19137344537431097,-0.012613753839365437,-0.020398719921367648,0.1384153750019829,0.00099539448986012,0.0,0.006746447416621983,0.0,0.0,0.8538427830915349,0.0,0.0,0.0,0.0,0.0,0.9138147830963135,0.800000011920929,0.07931720465421677,0.20000000298023224,0.949999988079071,0.9830508232116699,0.0,0.0,0.010947288945317268,221,0.0,0.0,0.0,193,3,0.015544041450777202,3,8,8,92,-0.02039872109889984,-0.0023534297943115234,0.0009617373609216877,-0.14992006123065948,0.002783553907647729,0.020669514313340187,0.047463097572327036,4.7319571252912285,4.6844940277189036,-0.05253690242767334,0.5623068809509277,0.047463097572327036,0.6623068809509278,0.099999999999997,0.099999999999997,-0.05253690242767334,0.5623068809509278,0.008885372229917338,0.0,1576250000000.0054,0.07017215411483149,24.731475830078125,0.047463097572327036,0.6623068809509278,4.731475830078111,0.0,0.0,0.20652173913043478,0.25,0.0,,0,0.755,0.245,0.245,0.0,0.0,0.4362244897959184,0.44642857142857145,0.11734693877551021,0.4362244897959184,0.44642857142857145,0.11734693877551021,0.46744300430583063,0.8273423522710799,1.2424487233161927,0.02505259047417591,0.11125906445086002,-0.013719920876125495,1.4513694723447164,0.6933280795812606,2.447742021083832,1.2424487233161927,-1.2424487233161927,0.245,0.244921875,392,1600,-0.2667939364910126,0.5644662380218506,-1.2682183384895325,0.46570394933223724,-1.028232036034266,0.11161569679776827,0.6497465808565418,0,1.0,1.0,0.23482142857142854,1.64375,15940100.017274654,0.96125,0.0,0.9565672191613126,0.03383315252943446,0.9904003716907477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022309970500823965,0.0,0.4828668810159434,0.0,0.0,True,-1.0,4.6844940277189036,0.0
7,200,7.007200002670288,42,False,True,time_limit,1.0,20.000000000000014,24.176485061645508,0.0,8,True,0.6162583714355693,0.8542500000000002,3666391541.9953403,-0.03868210289166049,0.0,-0.0014261052366230961,0.0,0.0,-0.25007847204538647,-0.024767636167223023,-0.027484610821260917,0.13315105410691772,0.0011230138876108155,0.0,0.004908921731985222,0.0,0.0,0.8608170102734862,0.0,0.0,0.0,0.0,0.0,0.9125701189041138,0.800000011920929,0.08323541283607483,0.20000000298023224,0.9473684430122375,0.9830978155136109,0.0,0.02072538860103627,0.011822633445262909,193,0.0,0.0,0.0,164,1,0.006097560975609756,1,8,8,76,-0.027484610676765442,-0.00398852420039475,0.0003061055947910059,-0.20802706480026245,0.0031766274478286505,0.02761172130703926,0.028373004049063722,4.612871184498074,4.584498180449009,-0.07162699595093727,0.42418670654296875,0.028373004049063722,0.5241867065429684,0.099999999999997,0.099999999999997,-0.07162699595093724,0.4241867065429684,0.010849412964477419,0.0,0.0028439455015170255,0.05517975142904265,24.176485061645508,0.028373004049063722,0.5241867065429684,4.176485061645494,0.0,0.0,0.15789473684210525,0.375,0.0,,0,0.76875,0.23124999999999996,0.23124999999999996,0.0,0.0,0.4783783783783784,0.4297297297297297,0.0918918918918919,0.4783783783783784,0.4297297297297297,0.0918918918918919,0.4842200722233415,0.8644272476434707,1.3357702578817094,0.019523087855694548,0.12995012237557343,0.007749270980379411,1.3607353057180132,0.668080387370927,3.4575525564806804,1.3357702578817094,-1.3357702578817094,0.23125,0.23158482142857142,370,1600,-0.44835370779037476,0.6507489681243896,-1.570783155305045,0.66612836931433,-1.324013352394104,0.09685844661934036,0.648942279163748,0,1.0,1.0,0.1901785714285719,1.33125,11010853.267251816,0.889375,0.0,1.3555533326652232,0.03345631087246187,1.389009643537686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032625005517750773,0.0,0.4919916866533458,0.0,0.0,True,-1.0,4.584498180449009,0.0
8,200,7.090321779251099,42,False,True,time_limit,1.0,20.000000000000014,22.80914306640625,0.7999999999999972,8,True,0.5094141122478919,0.918,3123453895.334976,-0.037744765361951836,0.0,-0.0013013261783751352,0.0,0.0,-0.24295453661262598,-0.021139007718158485,-0.0264093544330786,0.1337421751707147,0.0007785967931238213,0.0,0.0046110286296262215,0.0,0.0,0.8608681994065354,0.0,0.0,0.0,0.0,0.0,0.9032475352287292,0.800000011920929,0.09675247967243195,0.20000000298023224,0.9333333373069763,0.9723723649978637,0.0,0.0,0.013261922635138035,157,0.0,0.0,0.0,125,0,0.0,0,8,8,85,-0.02640935406088829,-0.003527074120938778,0.0005075496155768626,-0.2620307207107544,0.0018070554360747337,0.026530824601650238,0.011722706079483109,4.47631748907268,4.464594782993199,-0.08827729392051696,0.5380449295043945,0.011722706079483109,0.6380449295043942,0.099999999999997,0.099999999999997,-0.08827729392051693,0.5380449295043942,0.006810608662737356,0.0,0.0015137571272676204,0.061873638344226586,22.80914306640625,0.011722706079483109,0.6380449295043942,2.809143066406236,0.0,0.0,0.2823529411764706,0.5,0.0,,0,0.774375,0.22562499999999996,0.22562499999999996,0.0,0.0,0.5650969529085873,0.3379501385041551,0.09695290858725762,0.5650969529085873,0.3379501385041551,0.09695290858725762,0.48034861244054305,0.8589280217885972,1.2089264512062072,0.0146152098478827,0.1952007260173559,-0.010520385003959139,2.533650588989258,1.2381710728009543,6.987993456919988,1.2089264512062072,-1.2089264512062072,0.225625,0.22369791666666666,361,1600,-0.4347256124019623,0.2349340319633484,-1.7345120747884115,0.28866683145364125,-1.426081649462382,0.09310674592852593,0.7777917654641594,0,1.0,1.0,0.1298214285714282,0.90875,14330520.705692139,0.776875,0.0,1.6486887642488757,0.034520374598460885,1.683209138847337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021973587038280666,0.0,0.49159903181833214,0.0,0.0,True,-1.0,4.464594782993199,0.0
9,200,7.265203475952148,42,False,True,time_limit,1.0,20.000000000000014,23.022655487060547,0.0,8,True,0.5412303372770282,0.8415000000000001,3263303724.2181816,-0.038551058996829944,0.0,-0.0012481089397268401,0.0,0.0,-0.2566007147808634,-0.024874091116907252,-0.028147480589777098,0.12982414606951476,0.0018468319623177716,0.0,0.004203118708492252,0.0,0.0,0.8641259032596752,0.0,0.0,0.0,0.0,0.0,0.9039688110351562,0.800000011920929,0.09603121876716614,0.20000000298023224,0.9309523701667786,0.9740553230047225,0.0,0.0,0.013313161209225655,150,0.0,0.0,0.0,121,0,0.0,0,8,8,72,-0.02814747765660286,-0.0042556473053991795,0.00031802961748326184,-0.19228780269622803,0.0021119166631251574,0.028261413797736168,-0.07790737278759594,4.4053269585967065,4.483234331384303,-0.1779073727875948,0.4138984680175781,-0.07790737278759594,0.5138984680175795,0.099999999999997,0.099999999999997,-0.1779073727875948,0.41389846801757957,0.01760036464691717,0.13659304884817086,0.005150620508824152,0.05820040531293871,23.022655487060547,-0.07790737278759594,0.5138984680175795,3.0226554870605327,0.0,0.0,0.20833333333333334,0.25,0.0,,0,0.76625,0.23375,0.23375,0.0,0.0,0.5989304812834224,0.3181818181818182,0.08288770053475936,0.5989304812834224,0.3181818181818182,0.08288770053475936,0.4884521590232984,0.841447114944458,1.267691195011139,0.022438902087081013,0.16974304684183814,0.02596999555614523,1.7977050244808197,0.9058071659369902,4.22693557901816,1.267691195011139,-1.267691195011139,0.23375,0.2352627840909091,374,1600,-0.5193964838981628,0.9147244095802307,-1.8959566734053872,0.6611035859042947,-1.602623094211925,0.09367989206855948,0.4887477055361325,0,1.0,1.0,0.32874999999999927,2.30125,20541385.48313056,0.875,0.0,0.9295265491063796,0.03335393920425133,0.9628804883106308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005484136048036918,0.0,0.4952292981965002,0.0,0.0,True,-1.0,4.483234331384303,0.0
10,200,6.992753267288208,42,False,True,time_limit,1.0,20.000000000000014,24.173690795898438,0.0,8,True,0.5138463460751403,1.1985000000000001,4610730512.434063,-0.032066858964836686,0.0,-0.001002915355739857,0.0,0.0,-0.21934264673235274,-0.021060926217453188,-0.024040357294980472,0.12681544717644114,0.0017795605171024409,0.0,0.003966249374712252,0.0,0.0,0.8674387429317443,0.0,0.0,0.0,0.0,0.0,0.8819461464881897,0.800000011920929,0.11805389821529388,0.20000000298023224,0.8888888955116272,0.9644088804721832,0.0,0.0,0.02031220868229866,79,0.0,0.0,0.0,65,0,0.0,0,8,8,93,-0.024040358141064644,-0.0034097149036824703,0.0003113501821644603,-0.13451024889945984,0.0036353066097944975,0.024171218276023865,0.038996027112008176,4.967862298041582,4.928866270929576,-0.061003972887992856,0.2944011688232422,0.038996027112008176,0.3944011688232436,0.099999999999997,0.099999999999997,-0.06100397288799284,0.29440116882324363,0.012920591068102436,0.0,0.0040704630742741344,0.061873638344226586,24.173690795898438,0.038996027112008176,0.3944011688232436,4.173690795898423,0.0,0.0,0.1935483870967742,0.375,0.0,,0,0.8125,0.1875,0.1875,0.0,0.0,0.7366666666666667,0.20666666666666667,0.056666666666666664,0.7366666666666667,0.20666666666666667,0.056666666666666664,0.48034797424943354,0.8614101409912108,0.968921172618866,0.005203389985642085,0.08222783332069715,0.0010348560676599543,1.6810521880785625,0.8270271221796671,3.72347252368927,0.968921172618866,-0.968921172618866,0.1875,0.18776041666666668,300,1600,-0.28503260016441345,0.38592958450317383,-1.9673034270604453,0.35035799543062845,-1.7385197083155315,0.08404199853539467,0.8145822803334644,0,1.0,1.0,0.2473214285714292,1.73125,11753451.163661951,0.791875,0.0,1.0328568466219412,0.03407100141233646,1.0669278480342779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004499839522067066,0.0,0.49368678672763056,0.0,0.0,True,-1.0,4.928866270929576,0.0
