episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,190,14.969253778457642,19.0,idle,terminated,0.0001650488848099485,0.03135929193091891,0.03135929193091891,0.000675282155862075,0.0005087093450129032,0.2,0.2,0.5745614035087719,1.5750000000000002,1.8850000000000005,4,20.487154483795166,19.0,0.0019835103114197823,0.0,0.0006703751673949352,-0.09746252784603603,16,0.8,0.34838709677419355,0.36774193548387096,0.2838709677419355,0.34838709677419355,0.36774193548387096,0.2838709677419355,0.5002837385950414,0.0,0.0,0.5004400843514928,0.8569845378398894,0.0,0.0,6.991434341185876e-12,0.0,0.0,0.800000011920929,0.20000000298023224,101,54,2.4416082247619046,0.005263157894736842,0.0,0.0,0.0,0.9592105263157895,0.04078947368421049,0.04078947368421049,0.0,0.0,-0.00012377106510975207,-0.0009345839914622648,-0.0004125702170325078,0.0,0.0,0.0,0.5412441317183698,0.4587558682816302,155,3645,0,0.0,unified_margin_term_illegal,0.003968732972298895,-0.003034387402690696,-0.01554251060539764,0.04639168070208638,0.08048582665425799,0.01554251060539764,0.24905404581899893,0.432088694696247,0.08344007136359026,0.2354171881211639,-0.045387708424823356,2.266697899500529,2.266697899500529,2.266697947184245,1.9653236945470174,0.009786934576307733,0.13572298387686413,3.7296237627665203,0.04078947368421053,0.03984375,0.5663215510547162,10.173075644175212,0.6763496965169906,2,15,0.08830112963914871,0.055616793036460825,1,0,0,True,0.0002,0.0,0.09981000000000001
2,59,4.500821352005005,5.9,idle,terminated,-0.0005477630184032023,-0.03231801638387739,-0.03231801638387739,0.001784394157584752,0.0016271459171548486,0.05,0.05,0.6186440677966102,1.5000000000000002,1.5000000000000002,1,7.352784247398375,5.899999999999995,0.0057631970397601755,0.0,0.001846241012166643,-0.09241602276341382,19,0.95,0.4659090909090909,0.2897727272727273,0.24431818181818182,0.4659090909090909,0.2897727272727273,0.24431818181818182,0.5035120068573772,0.0,0.0,0.5060147577528376,0.8671726584434509,0.0,0.0,5.553494730053954e-12,0.0,0.01282051282051282,0.800000011920929,0.20000000298023224,93,82,9.518708548965522,0.016949152542372895,0.0,0.0,0.0,0.8508474576271187,0.14915254237288134,0.14915254237288134,0.0,0.0,-0.0036644572333000987,-0.005339772981354907,-0.012214857444333664,0.0,0.0,0.0,0.3434363079353695,0.6565636920646305,176,1004,0,0.0,unified_margin_term_illegal,-0.00655322501605207,-0.02456852008689839,-0.014449161853791935,0.057922476462342505,0.1104479524528928,0.014449161853791935,0.30450512436561106,0.5806375961749594,0.07596090664611437,0.03889637281331522,-0.00035384354285067983,1.9684301217397053,1.9684301217397053,1.9684301614761353,2.005339046319326,0.024187910499879055,0.11411655466589662,1.7796972427103255,0.14915254237288136,0.14778645833333334,0.6191431761253625,3.2318088346057467,0.8917670912212796,5,18,0.08244913071393967,0.06619151309132573,4,1,0,True,0.0002,0.0,0.099751
3,153,11.576838970184326,15.3,idle,terminated,-0.0002536718384362757,-0.038811790078064755,-0.038811790078064755,0.0003906676080077942,0.00047740506124682724,0.1,0.1,0.6072874493927125,1.9500000000000006,2.0850000000000004,2,16.427668790817258,15.299999999999962,0.0037328038556460864,0.0,0.0014876426724201469,-0.09598351291581686,18,0.9,0.41304347826086957,0.29347826086956524,0.29347826086956524,0.41304347826086957,0.29347826086956524,0.29347826086956524,0.49978288772814217,0.013071895424836602,0.0,0.4996671525291158,0.8770495802164078,0.0,0.0,9.690289369534977e-12,0.0,0.010869565217391304,0.800000011920929,0.20000000298023224,107,76,4.115245898947377,0.006535947712418317,0.0,0.0,0.0,0.9398692810457516,0.060130718954248374,0.060130718954248374,0.0,0.0,-0.0018928406057126376,-0.002201745305789652,-0.006309468685708795,0.0,0.0,0.0,0.276679606526099,0.7233203934739011,184,2876,0,0.0,unified_margin_term_illegal,-0.007472671179667778,-0.031478762247177564,-0.01475618267656586,0.053481743841067575,0.10346882968388928,0.01475618267656586,0.27540713547233303,0.5328183403779195,0.07598776160957628,0.11578676254017112,-0.057703690021298826,3.138927310705185,3.138927310705185,3.138927400112152,2.001917250454426,0.012146716471761465,0.10111752175725996,2.165561482310295,0.06013071895424837,0.060791015625,0.7746108211576939,11.224564045667648,0.6125228926539421,2,16,0.07929214090108871,0.060831468552351,1,4,0,True,0.0002,0.0,0.099598
4,59,4.403656959533691,5.9,idle,terminated,-0.0006970618269406259,-0.04112664678944469,-0.04112664678944469,0.0007602894911542524,0.00107390689663589,0.1,0.1,0.6322314049586777,2.0000000000000004,2.0900000000000007,2,7.207405867576599,5.899999999999995,0.00605057408443515,0.0,0.0017589175058043904,-0.08952366733955104,18,0.9,0.3617021276595745,0.3404255319148936,0.2978723404255319,0.3617021276595745,0.3404255319148936,0.2978723404255319,0.4968578901520725,0.0,0.0,0.49500983900329143,0.8501528859138489,0.0,2.3078384064900694e-10,2.5686876237163148e-11,8.369318085787992e-11,0.029411764705882353,0.800000011920929,0.20000000298023224,117,68,10.344491159381827,0.016949152542372895,0.0,0.0,0.0,0.8406779661016949,0.15932203389830513,0.15932203389830513,0.0,0.0,-0.004528478728824903,-0.0052029791762374334,-0.015094929096082994,0.0,0.0,0.0,0.20837849942948788,0.7916215005705122,188,992,0,0.0,unified_margin_term_illegal,-0.0071615459754112015,-0.028423430319220136,-0.015488326752580509,0.05579761732765967,0.10820693292671572,0.015488326752580509,0.3000696974024194,0.5819177085912561,0.08329347639747263,0.03471911760885194,4.557529464364052e-05,2.247557109594345,2.247557109594345,2.2475570738315582,1.9284091114997863,0.01198967766831629,0.08151447754353285,1.3358094960451126,0.15932203389830507,0.1607421875,0.409416139498353,3.994527816772461,0.6029425173997879,5,20,0.04332315921783447,0.03907301221042872,-1,-1,0,False,0.0002,0.0,0.099539
5,180,12.433770656585693,18.0,idle,terminated,-0.00014064405695535243,-0.02531592845189937,-0.02531592845189937,0.0,0.0005210041999816895,0.1,0.1,0.6291079812206573,1.4500000000000002,1.7650000000000003,2,19.301456260681153,17.999999999999986,0.0036216840638954185,0.0,0.0008521143367072711,-0.09636434094773427,18,0.9,0.39751552795031053,0.35403726708074534,0.2484472049689441,0.39751552795031053,0.35403726708074534,0.2484472049689441,0.5053627442889329,0.016666666666666666,0.0,0.5086767997483859,0.8715828180313109,0.0,0.0,6.877589209947077e-12,0.0,0.02247191011235955,0.800000011920929,0.20000000298023224,95,64,2.7746386994413443,0.00555555555555556,0.0,0.0,0.0,0.9552777777777778,0.04472222222222222,0.04472222222222222,0.0,0.0,-0.0010998487200458045,-0.0018359492836535908,-0.003666162400152686,0.0,0.0,0.0,0.35808200866360623,0.6419179913363937,161,3439,0,0.0,unified_margin_term_illegal,-0.0015803549970899197,-0.024592890634564574,-0.016611831578209002,0.05912726269745674,0.12384716573896432,0.016611831578209002,0.2511805647789635,0.5261194179707057,0.07056929489832503,0.15213072235200575,-0.0020390173582279163,4.623955571133157,4.623955571133157,4.623955571133157,1.8934018767398337,0.01362256923660069,0.06303233701897704,2.766828049784121,0.04472222222222222,0.04398777173913043,0.7095861232880017,4.942482170851334,4.55542512561964,2,23,0.08642252534627914,0.0630008190870285,1,8,0,True,0.0002,0.0,0.099359
6,125,8.68877625465393,12.5,idle,terminated,-0.0001654272637097165,-0.02067840814816965,-0.02067840814816965,0.0005536648561246681,0.0007010919507592916,0.1,0.1,0.7111111111111111,2.2000000000000006,2.870000000000001,3,13.26562504768371,12.499999999999972,0.007930797269877752,0.0,0.0026566140173418205,-0.09391600193977301,18,0.9,0.42391304347826086,0.358695652173913,0.21739130434782608,0.42391304347826086,0.358695652173913,0.21739130434782608,0.5041447871388868,0.024,0.0,0.5067241841967663,0.8566186428070068,0.0,0.0,9.621822436023386e-12,0.0,0.02040816326530612,0.800000011920929,0.20000000298023224,104,78,5.054532265161303,0.00800000000000002,0.0,0.0,0.0,0.9264,0.0736,0.0736,0.0,0.0,-0.0015328603617643854,-0.0017679651835084396,-0.005109534539214625,0.0,0.0,0.0,0.3848804034170711,0.615119596582929,184,2316,0,0.0,unified_margin_term_illegal,-0.004388107683347621,-0.02082690708919002,-0.015211678840319553,0.050847923237344494,0.09441374205838665,0.015211678840319553,0.25629530050322635,0.4758856773665949,0.07667337329275507,0.1911456488374237,0.00831245444715023,2.1056407928466796,2.1056407928466796,2.105640733242035,1.8267547965049744,0.013645760668441653,0.10848246272653342,1.6364014565944671,0.0736,0.0744140625,0.5918241202831268,5.599477899074555,0.7126447826623916,3,20,0.11776856333017349,0.06684973277151589,2,1,0,True,0.0002,0.0,0.099234
7,200,13.3572998046875,20.0,time_limit,time_limit,-0.00016432396660093218,-1.032864795425493,-1.032864795425493,0.0,0.0004111981252208352,0.1,0.1,0.8040816326530612,2.4166666666666674,3.4250000000000016,6,20.706953811645512,20.000000000000014,0.0031022994790707685,0.0,0.001348464399447593,-0.09612739309668682,18,0.9,0.49099099099099097,0.2882882882882883,0.22072072072072071,0.49099099099099097,0.2882882882882883,0.22072072072072071,0.5059992849547416,0.005,0.0,0.5107562258265201,0.876121312379837,0.0,0.0,4.598190318089168e-12,0.0,0.03773584905660377,0.800000011920929,0.20000000298023224,109,109,3.419941113599997,0.0,1.0,0.0,0.0,0.9445,0.055499999999999994,0.055499999999999994,0.0,0.0,-0.0014179979659370294,-0.0011856210092102432,-0.004726659886456765,0.0,0.0,0.0,0.3041818185069847,0.6958181814930153,222,3778,0,0.0,unified_margin_term_illegal,-0.009928590891597575,-0.025549512899766296,-0.014782699444068447,0.047830290112409496,0.08253998755272343,0.014782699444068447,0.3152643938622914,0.5440468599302741,0.09743739310235798,0.043251353105076384,-0.13141091167926788,4.906886577606201,4.906886577606201,4.906887054443359,1.9222413301467896,0.09820380061864853,0.0833333358168602,4.692253589630127,0.0555,0.046875,0.0,13.98237133026123,2.6752097606658936,1,1,0.09820380061864853,0.09820380061864853,0,0,0,True,0.0002,0.0,0.09903400000000001
8,200,15.127813577651978,20.0,time_limit,time_limit,-0.0002276232116855681,-1.045524641748969,-1.045524641748969,1.2105943824276856e-06,0.0003950553364120424,0.05,0.05,0.5466101694915254,2.0000000000000004,2.0900000000000007,2,35.45692310333252,20.000000000000014,0.0015009246456309047,0.0,0.0005384054039849391,0.003672166213392869,18,0.9,0.5397727272727273,0.23295454545454544,0.22727272727272727,0.5397727272727273,0.23295454545454544,0.22727272727272727,0.5099149195174687,0.0,0.0,0.51832702313765,0.8625885426998139,0.0,0.0,2.444585549613021e-12,0.0,0.043478260869565216,0.800000011920929,0.20000000298023224,77,89,2.8304002103999975,0.0,1.0,0.0,0.0,0.956,0.04400000000000004,0.04400000000000004,0.0,0.0,-0.0013738813970907845,-0.0014804744783024708,-0.004579604656969282,0.0,0.0,0.0,0.25903377735736655,0.7409662226426335,176,3824,0,0.0,unified_margin_term_illegal,-0.007577970014377062,-0.031224577206608737,-0.015916427613419964,0.056083090535619,0.11315234485712158,0.015916427613419964,0.27205527129863666,0.5488943562878376,0.07720951165706452,0.10184086075646138,0.013874164058102502,3.7734208636813693,3.7734208636813693,3.7734208901723227,1.7098101377487183,0.01811643989963664,0.05373423049847285,2.7538194391462536,0.044,0.04383680555555555,0.1429184021221267,8.404210646947226,2.7890806992848716,1,9,0.09469862282276154,0.07965193390846251,0,8,0,True,0.0002,0.0,0.098834
9,100,7.587382555007935,10.0,idle,terminated,-0.0003369067853782326,-0.033690679203432966,-0.033690679203432966,0.00025259535759687284,0.000656322983559221,0.05,0.05,0.6546184738955824,1.7000000000000004,1.7000000000000004,1,11.326769208908079,9.99999999999998,0.002505473474510153,0.0,0.0008412358867594716,-0.09235593616962418,19,0.95,0.53125,0.21354166666666666,0.2552083333333333,0.53125,0.21354166666666666,0.2552083333333333,0.5080308337798342,0.0,0.0,0.5156241902331404,0.8737125545740128,0.0,0.0,7.022406527806835e-12,0.0,0.02631578947368421,0.800000011920929,0.20000000298023224,88,102,6.174017082020215,0.01000000000000002,0.0,0.0,0.0,0.904,0.09599999999999997,0.09599999999999997,0.0,0.0,-0.0018605846890167336,-0.002004379885115523,-0.006201948963389117,0.0,0.0,0.0,0.2742054874297428,0.7257945125702572,192,1808,0,0.0,unified_margin_term_illegal,-0.005280735498915112,-0.019381090510590976,-0.015013642787070314,0.04921310416733221,0.08411741406789854,0.015013642787070314,0.3210913355893045,0.5488248157958909,0.09795664581876065,0.03212720279604396,-0.00129951447756453,2.8745839270678433,2.8745839270678433,2.8745839812538843,1.7599405267021873,0.012197239229201594,0.07913660071790218,1.5094816332513636,0.096,0.09499289772727272,0.5530857728286223,1.2288736619732596,3.7287544445558027,4,22,0.09549518674612045,0.051203105039894566,3,0,0,True,0.0002,0.0,0.098734
10,39,2.7075295448303223,3.9000000000000004,idle,terminated,0.0011907548177987337,0.04643944212845421,0.04643944212845421,0.012168497778475286,0.00251198117621243,0.3,0.3,0.7314814814814815,1.7666666666666668,2.2250000000000005,6,4.73936354637146,3.900000000000002,0.004530611487120716,0.0,0.0014835928631462512,-0.07571414123743032,14,0.7,0.6043956043956044,0.21978021978021978,0.17582417582417584,0.6043956043956044,0.21978021978021978,0.17582417582417584,0.5079913620335551,0.02564102564102564,0.0,0.517460118728776,0.8621694922447204,0.0,0.0,1.3720145679296802e-11,0.0,0.030303030303030304,0.800000011920929,0.20000000298023224,70,110,16.57839113802421,0.02564102564102563,0.0,0.0,0.0,0.7666666666666667,0.23333333333333328,0.23333333333333328,0.0,0.0,-0.0028110845226362313,-0.0037365825251511244,-0.009370281742120774,0.0,0.0,0.0,0.5411381237563506,0.4588618762436494,182,598,0,0.0,unified_margin_term_illegal,-0.0026853491971781003,-0.01204750509701242,-0.015018555708119623,0.0482306517087496,0.08474694528621823,0.015018555708119623,0.30501282238290595,0.5359435142235459,0.09497802543309712,0.06406563796045106,-0.02839089808985591,2.05176051457723,2.05176051457723,2.0517605702082315,1.5549684365590413,0.01831447573689123,0.08982217957576116,2.3942706267038982,0.23333333333333334,0.23463541666666668,0.5245360001921654,2.4452396392822267,1.4403896808624268,5,15,0.05228826403617859,0.050775183364748955,-1,-1,0,False,0.0002,0.0,0.098695
11,95,7.385937213897705,9.5,idle,terminated,-0.0004866977396886796,-0.04623628498112361,-0.04623628498112361,0.0002589358293334951,0.0006348418537527323,0.0,0.0,0.6008771929824561,0.0,0.0,0,10.645609855651855,9.499999999999982,0.0011302162176603347,0.0,0.00020972292776963466,-0.09491948802220194,20,1.0,0.5976331360946746,0.15976331360946747,0.24260355029585798,0.5976331360946746,0.15976331360946747,0.24260355029585798,0.5089034276690922,0.0,0.0,0.519421943250603,0.8827846646308899,0.0,0.0,4.8806644489807205e-12,0.0,0.0,0.800000011920929,0.20000000298023224,68,101,5.405633502978736,0.010526315789473705,0.0,0.0,0.0,0.9110526315789473,0.08894736842105266,0.08894736842105266,0.0,0.0,-0.002038242505349432,-0.0018748462745227135,-0.00679414168449811,0.0,0.0,0.0,0.2520058825104989,0.7479941174895012,169,1731,0,0.0,unified_margin_term_illegal,-0.0059101106852469405,-0.022915152427005446,-0.015782145228684104,0.05126605118520158,0.0943944896851988,0.015782145228684104,0.3175495429612547,0.5846935031003185,0.09775695393842684,0.0,-0.09493703891833623,9.28860600789388,9.28860600789388,9.288606961568197,1.6362021366755168,0.023040830235307414,0.10440904212494691,37.58835874001185,0.08894736842105264,0.09049479166666667,0.4105884503029908,17.616680939992268,5.505496104558309,1,6,0.08524483442306519,0.07604433596134186,0,5,0,True,0.0002,0.0,0.09860000000000001
12,200,14.808999061584473,20.0,time_limit,time_limit,-0.00018640414054971188,-1.0372808299638585,-1.0372808299638585,5.562346109398665e-06,0.0003778209211304784,0.05,0.05,0.5936254980079682,2.3000000000000007,2.3000000000000007,1,23.57827310562134,20.000000000000014,0.0013591638714576767,0.0,0.0004315216312900327,-0.08797733689844632,18,0.9,0.5947368421052631,0.21052631578947367,0.19473684210526315,0.5947368421052631,0.21052631578947367,0.19473684210526315,0.5068492115748814,0.0,0.0,0.5148734236153775,0.8725503861904141,0.0,0.0,3.31187811550282e-12,0.0,0.029850746268656716,0.800000011920929,0.20000000298023224,70,110,2.7395878439999986,0.0,1.0,0.0,0.0,0.9525,0.04749999999999999,0.04749999999999999,0.0,0.0,-0.0010415212637474181,-0.001014075565106,-0.003471737545824733,0.0,0.0,0.0,0.31759429721753085,0.6824057027824691,190,3810,0,0.0,unified_margin_term_illegal,-0.00612075397842807,-0.021926763447314063,-0.014925300290592147,0.04420722403024369,0.08169654051492144,0.014925300290592147,0.28425733613913173,0.5253177843211025,0.09597133035944092,0.09445354918032473,0.05083541106432676,3.707252811301838,3.707252811301838,3.707252860069275,1.6668035387992859,0.009649683589073406,0.05226317962462252,3.6422599770806054,0.0475,0.046342329545454544,0.661416242915121,1.776352039792321,4.177220821380615,2,22,0.07551299035549164,0.04186228569597006,1,6,0,True,0.0002,0.0,0.0984
13,39,2.903318166732788,3.9000000000000004,idle,terminated,-0.0011460530804470181,-0.04469606580909079,-0.04469606580909079,0.0014236837858334192,0.0015525621129199862,0.0,0.0,0.7186147186147186,0.0,0.0,0,5.011502265930176,3.900000000000002,0.009453727165650058,0.0,0.0025218963731842787,-0.07924374311398237,20,1.0,0.6197916666666666,0.16666666666666666,0.21354166666666666,0.6197916666666666,0.16666666666666666,0.21354166666666666,0.5108257056452716,0.0,0.0,0.5235867329701448,0.8509187549352646,0.0,0.0,1.3976713883478986e-11,0.0,0.0,0.800000011920929,0.20000000298023224,73,119,17.230791805777983,0.02564102564102563,0.0,0.0,0.0,0.7538461538461538,0.24615384615384617,0.24615384615384617,0.0,0.0,-0.0043714489364157305,-0.003829922177075919,-0.014571496454719092,0.0,0.0,0.0,0.24259789560557604,0.7574021043944239,192,588,0,0.0,unified_margin_term_illegal,-0.005228891378889481,-0.017759011304188905,-0.014822576221331088,0.051901974622160146,0.08991305953554264,0.014822576221331088,0.3176764604628347,0.5503309404039495,0.09072455495599911,0.04126804417721654,-0.002689782530069351,1.221903888384501,1.221903888384501,1.221903936068217,1.6989376306533814,0.0069514617459693305,0.08636834571758906,1.6791989962259928,0.24615384615384617,0.24583333333333332,0.42643453186998764,0.7337824702262878,2.0171591599782306,5,15,0.03664179518818855,0.02795227356255053,-1,-1,0,False,0.0002,0.0,0.098361
14,45,3.261897563934326,4.5,idle,terminated,-0.001174423610791564,-0.05284906315401979,-0.05284906315401979,0.0005767830647528169,0.001376455300487578,0.05,0.05,0.702928870292887,2.500000000000001,2.500000000000001,1,5.6905399560928345,4.5,0.014275517462120716,0.0,0.004078303550062225,-0.08720295760366649,19,0.95,0.5532994923857868,0.22842639593908629,0.2182741116751269,0.5532994923857868,0.22842639593908629,0.2182741116751269,0.5083059964577357,0.0,0.0,0.5169510131790525,0.8629949688911438,0.0,4.316828491890412e-11,1.756216526371812e-11,1.4792878640784595e-11,0.02666666666666667,0.800000011920929,0.20000000298023224,86,109,13.832771063632856,0.022222222222222223,0.0,0.0,0.0,0.7811111111111111,0.2188888888888889,0.2188888888888889,0.0,0.0,-0.006928051610342783,-0.008112707762052983,-0.0230935053678093,0.0,0.0,0.0,0.20415369365397323,0.7958463063460267,197,703,0,0.0,unified_margin_term_illegal,-0.010755555974650537,-0.0316509972046117,-0.01518559171992977,0.05033238427288031,0.09428656655425849,0.01518559171992977,0.30687818737383216,0.57486826932344,0.09258704765397045,0.02566649564875738,0.006030215757588545,1.7752403338750204,1.7752403338750204,1.7752403100331624,1.6468961000442506,0.017181916309831045,0.0750027909874916,2.7926216602325438,0.21888888888888888,0.22369791666666666,0.3266616392880678,2.5211743036905925,0.7173721114794414,5,15,0.031227972358465195,0.02870647851377725,-1,-1,0,False,0.0002,0.0,0.098316
15,200,15.189193487167358,20.0,time_limit,time_limit,-0.00015241002256516367,-1.030482001831275,-1.030482001831275,0.0,0.00024139809829648584,0.05,0.05,0.6380597014925373,2.0500000000000007,2.0950000000000006,2,21.189950275421143,20.000000000000014,0.0012696353416020963,0.0,0.00021515251814603915,-0.09672869531810332,19,0.95,0.5226130653266332,0.2814070351758794,0.19597989949748743,0.5226130653266332,0.2814070351758794,0.19597989949748743,0.5085099392245757,0.0,0.0,0.51875468699631,0.8692997336387634,0.0,0.0,3.674527262326199e-12,0.0,0.0,0.800000011920929,0.20000000298023224,95,104,3.1723056951999977,0.0,1.0,0.0,0.0,0.95025,0.04974999999999996,0.04974999999999996,0.0,0.0,-0.0007225535894946988,-0.0008431852454312446,-0.0024085119649823327,0.0,0.0,0.0,0.2609478274829035,0.7390521725170964,199,3801,0,0.0,unified_margin_term_illegal,-0.003532652249887357,-0.014523690241099474,-0.014852540986673296,0.046304279685619454,0.08047602579554637,0.014852540986673296,0.31765935693119185,0.5520863897712369,0.1018922797342656,0.02836197356330572,0.2247343696653843,4.254918694496155,4.254918694496155,4.254918336868286,1.732999175786972,0.002109853783622384,0.057189542800188065,7.989613056182861,0.04975,0.044921875,0.0,1.545821189880371,4.865306556224823,1,4,0.07693357765674591,0.06379705737344918,0,3,0,True,0.0002,0.0,0.09811600000000001
