episode,steps,physical_steps,decision_steps,active_decision_ratio,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,mean_r_prog,mean_r_term,mean_cost_power,mean_cost_trust,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_prog_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,grad_norm,grad_norm_preclip,grad_norm_postclip,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,28,28,123,4.392857142857143,21.13419532775879,2.8000000000000003,all_failed,terminated,0.003639844013378024,0.10191565242327363,0.10191565242327363,0.030090923327952608,0.01057360228151083,0.05,0.05,0.355,1.1807951375336003,1.1807951375336003,1,1.1807951375336003,2.800000000000001,0.0681412638432322,-0.03174281654920592,0.5282148162385487,0.0,0.5282148162385498,0.9975075125339599,0.0550217415632145,0.0,19,0.95,0.0975609756097561,0.13008130081300814,0.7723577235772358,0.0975609756097561,0.13008130081300814,0.7723577235772358,0.4990448723114761,0.32142857142857145,0.6499999999999986,0.4989573654862117,0.8555217027664183,0.0,3.782228807924777e-10,1.4300972905889608e-10,3.110374180437234e-11,111,12,0.0,0.0,0.0,0.0,0.0,0.7803571428571429,0.21964285714285714,0.21964285714285714,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.31023664839195164,0.3146397755358082,0.9606245898473144,0.039375410152685655,0.00958569347858429,6.140260076522827,6.140260076522827,6.140261030197143,2.92584969997406,0.0012164924875833095,0.0,0.002811178576666862,0.003249112598132342,0.0,0.0,29.71727941832811,29.71727941832811,29.717280083894728,1.0,1.0,0.937890625,6.140260076522827,0.0,,,5,10,0.00981990434229374,0.007882992364466185,-1,-1,0,False,0.0002,0.0,0.09998755555555557
2,24,24,111,4.625,10.46222472190857,2.4000000000000004,all_failed,terminated,0.002705215709283948,0.0649251873187902,0.0649251873187902,0.025234468281269067,0.010014086961746216,0.1,0.1,0.4740740740740741,0.5273910821639043,0.6139038732796225,2,0.5273910821639043,2.400000000000001,0.05859107460631414,-0.03153891322348491,0.4852386956670316,0.0,0.4852386956670305,0.9973328472169872,0.05146761602160246,0.0,18,0.9,0.05405405405405406,0.14414414414414414,0.8018018018018018,0.05405405405405406,0.14414414414414414,0.8018018018018018,0.4898302202190583,0.4166666666666667,0.0,0.48888042301856033,0.8549834012985229,0.0,3.988309283525745e-11,2.2935287349867828e-11,2.2717012819472595e-11,99,6,0.0,0.0,0.0,0.0,0.0,0.76875,0.23124999999999996,0.23124999999999996,0.02531645569620253,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.25336680910838555,0.25557171118773075,0.8924679218604182,0.10753207813958178,0.011757448315620422,3.669827365875244,3.669827365875244,3.6698281288146974,2.636497640609741,0.0034004677552729847,0.00078125,0.0012378114159218967,0.001484444213565439,0.0,0.0,69.98711136740715,69.98711136740715,69.98711277246476,1.0,1.0,0.7234375,3.669827365875244,0.0,,,5,5,0.006734107621014118,0.0065777477808296675,-1,-1,0,False,0.0002,0.0,0.09997688888888889
3,39,39,166,4.256410256410256,18.305134296417236,3.9000000000000004,all_failed,terminated,0.002154739573597908,0.08403484078842031,0.08403484078842031,0.0162236699834466,0.007215647958219051,0.0,0.0,0.3903345724907063,0.0,0.0,0,0.0,3.900000000000002,0.048851770418814354,-0.0273043753448605,0.5334637981141407,0.0,0.5334637981141401,0.9933566974566547,0.05644153356795937,0.0,19,0.95,0.0963855421686747,0.16265060240963855,0.7409638554216867,0.0963855421686747,0.16265060240963855,0.7409638554216867,0.5029846203453743,0.3333333333333333,2.0,0.5033544724342824,0.8614046275615692,0.0,2.337790795366514e-13,8.074900990917566e-12,5.834712121549746e-14,134,16,0.0,0.0,0.0,0.0,0.0,0.7871794871794872,0.21282051282051284,0.21282051282051284,0.06572769953051644,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.2295444634137062,0.2677157350521354,0.9569344308795326,0.04306556912046745,0.001144078653305769,1.5411370356877645,1.5411370356877645,1.5411372661590577,2.1306883335113525,0.002150216062242786,0.0,0.006020472524687648,0.004151129723565342,0.0,0.0,41.165253986062666,41.165253986062666,41.16525407632192,1.0,1.0,0.73359375,1.5411370356877645,0.0,,,5,15,0.008301528170704842,0.00640483349561691,-1,-1,0,False,0.0002,0.0,0.09995955555555557
4,39,39,161,4.128205128205129,21.292982816696167,3.9000000000000004,all_failed,terminated,0.001328499405644834,0.05181146692509691,0.05181146692509691,0.01631907466799021,0.006008596159517765,0.0,0.0,0.35766423357664234,0.0,0.0,0,0.0,3.900000000000002,0.04184302234242031,-0.028558030823164708,0.4720546444797258,0.0,0.4720546444797266,0.9940314317436594,0.05025974188817349,0.0,18,0.9,0.062111801242236024,0.11180124223602485,0.8260869565217391,0.062111801242236024,0.11180124223602485,0.8260869565217391,0.496177046906012,0.1282051282051282,0.0,0.4957823148326582,0.8607808172702788,0.0,6.071858836033349e-13,3.056455089023302e-11,1.5025055648981188e-13,132,10,0.0,0.0,0.0,0.0,0.0,0.7935897435897435,0.20641025641025645,0.20641025641025645,0.07627118644067797,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.2027177479943345,0.22164650502854014,0.8552286409344244,0.1447713590655756,0.0017390613754590353,1.1755629777908325,1.1755629777908325,1.1755632559458415,2.2836379686991375,-0.0015222002441684405,0.00078125,0.0032725780232188604,0.00351143308604757,0.0,0.0,32.08316783049964,32.08316783049964,32.08316725889842,1.0,1.0,0.5270833333333333,1.1755629777908325,0.0,,,5,15,0.006466930732131004,0.0030917061492800662,-1,-1,0,False,0.0002,0.0,0.09994222222222222
5,28,28,135,4.821428571428571,15.171297550201416,2.8000000000000003,all_failed,terminated,0.004963225219398737,0.13897028634940536,0.13897028634940536,0.03005424588918684,0.011078665032982826,0.15,0.15,0.36893203883495146,1.3984285686525366,1.6069850165509965,3,1.3984285686525366,2.800000000000001,0.07278455411333294,-0.0231523089885453,0.4132993735853779,0.0,0.4132993735853784,0.9961448692948928,0.043623465844395116,0.0,17,0.85,0.1037037037037037,0.13333333333333333,0.762962962962963,0.1037037037037037,0.13333333333333333,0.762962962962963,0.501727023976855,0.2857142857142857,0.0,0.5019498657803202,0.8625671565532684,0.0,1.1761520663650091e-11,3.934177202763456e-12,2.4957682405110543e-12,111,14,0.0,0.0,0.0,0.0,0.0,0.7589285714285714,0.2410714285714286,0.2410714285714286,0.04891304347826087,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.3019211133590107,0.3090743930956128,0.8865044891638885,0.11349551083611154,-0.009224315732717514,1.1548420786857605,1.1548420786857605,1.1548422694206237,2.4695934534072874,0.002629991387948394,0.00078125,0.002046378399245441,0.0026630582171492277,0.0,0.0,20.542726149690118,20.542726149690118,20.542725849151612,1.0,1.0,0.465234375,1.1548420786857605,0.0,,,5,10,0.009295275434851646,0.00845804316923022,-1,-1,0,False,0.0002,0.0,0.09992977777777778
6,25,25,105,4.2,6.545589923858643,2.5,all_failed,terminated,-0.00036507693585008383,-0.009126922737529944,-0.009126922737529944,0.012976270727813242,0.006791168358176947,0.1,0.1,0.5114503816793893,0.9697514877486049,1.102002126145731,2,0.9697514877486049,2.500000000000001,0.029264300632364924,-0.03291506972737692,0.39941671511146765,0.0,0.39941671511146787,0.9971967193977439,0.041067566816920247,0.0,17,0.85,0.047619047619047616,0.10476190476190476,0.8476190476190476,0.047619047619047616,0.10476190476190476,0.8476190476190476,0.5117721666656434,0.08,0.0,0.5128237109647532,0.8502836048603057,0.0,2.1214600985207985e-13,8.091719135017161e-12,1.48118480371509e-13,94,5,0.0,0.0,0.0,0.0,0.0,0.79,0.20999999999999996,0.20999999999999996,0.018633540372670808,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.13935381253507118,0.1427169020974466,0.8139793737783968,0.1860206262216032,-0.010571472905576229,1.0241496562957764,1.0241496562957764,1.0241499304771424,2.4072826385498045,0.0019710960797965525,0.0,0.0007611238514073193,0.0006122016406152397,0.0,0.0,23.55431126918993,23.55431126918993,23.55431056022644,1.0,1.0,0.47734375,1.0241496562957764,0.0,,,5,5,0.005927258171141148,0.005732161737978458,-1,-1,0,False,0.0002,0.0,0.09991866666666667
7,24,24,106,4.416666666666667,6.2909510135650635,2.4000000000000004,all_failed,terminated,0.0021477877162396908,0.051546907147797416,0.051546907147797416,0.021501036919653403,0.007265980821102858,0.2,0.2,0.6062992125984252,1.509436198691848,2.19430853963426,5,1.509436198691848,2.400000000000001,0.04396405363739262,-0.022486175659143716,0.4461820751517609,0.0,0.44618207515176106,0.997380785032993,0.04598511632765669,0.0,16,0.8,0.08490566037735849,0.08490566037735849,0.8301886792452831,0.08490566037735849,0.08490566037735849,0.8301886792452831,0.5101369587549319,0.0,0.0,0.5113420517537699,0.8714309215545653,0.0,2.6808117357945945e-13,9.739871669606215e-13,1.2378706593834165e-13,93,9,0.0,0.0,0.0,0.0,0.0,0.7791666666666667,0.22083333333333333,0.22083333333333333,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.19908250703724972,0.20063554008628318,0.8505100731379021,0.149489926862098,-0.03396863676607609,0.9672236680984497,0.9672236680984497,0.967223834991455,2.386511278152466,0.004275428596884012,0.0,0.0003537391487043351,0.0004410656867548823,0.0,0.0,17.04698414670218,17.04698414670218,17.046983909606933,1.0,1.0,0.40390625,0.9672236680984497,0.0,,,5,5,0.007571614813059568,0.007382588740438223,-1,-1,0,False,0.0002,0.0,0.09990800000000001
8,29,29,174,6.0,10.683384656906128,2.9000000000000004,all_failed,terminated,0.004439516458660364,0.12874596492923285,0.12874596492923285,0.01670463532209396,0.00894839782267809,0.1,0.1,0.5663265306122449,2.4025203620442426,2.4718872574918054,2,2.4025203620442426,2.9000000000000012,0.07594721687192078,-0.03155205655149571,0.41680660360691135,0.0,0.4168066036069111,0.997524367468802,0.043846872708839045,0.0,16,0.8,0.10919540229885058,0.06896551724137931,0.8218390804597702,0.10919540229885058,0.06896551724137931,0.8218390804597702,0.5026747026288046,0.034482758620689655,0.0,0.5030477947440211,0.8813162922859191,0.0,8.639244945514759e-13,2.429059991343463e-12,1.5362222805697147e-13,124,18,0.0,0.0,0.0,0.0,0.0,0.7,0.30000000000000004,0.30000000000000004,0.10661764705882353,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.25315738957306955,0.26688547259027157,0.867659248729104,0.13234075127089592,-0.00034297509118914605,0.950222498178482,0.950222498178482,0.9502226948738098,2.2505197525024414,0.004472654219716788,0.001171875,0.00023227701749419793,0.0002194278800743632,0.0,0.0,10.605497184568955,10.605497184568955,10.605496883392334,1.0,1.0,0.359765625,0.950222498178482,0.0,,,5,10,0.008992340415716171,0.008453471842221914,-1,-1,0,False,0.0002,0.0,0.09989511111111112
9,29,29,155,5.344827586206897,10.102717638015747,2.9000000000000004,all_failed,terminated,0.0015911770751699805,0.046144140516103306,0.046144140516103306,0.015144353359937662,0.008034507744014263,0.05,0.05,0.5604395604395604,2.147745685735608,2.147745685735608,1,2.147745685735608,2.9000000000000012,0.04742338988525929,-0.03151161729349954,0.4183345584857314,0.0,0.41833455848573226,0.9975966048301078,0.043734493993821115,0.0,19,0.95,0.1032258064516129,0.12903225806451613,0.7677419354838709,0.1032258064516129,0.12903225806451613,0.7677419354838709,0.49669421496640503,0.3448275862068966,2.0,0.4962985418542759,0.8828444510698318,0.0,3.895801406082402e-13,1.348101838494209e-11,1.4751751862694817e-13,118,16,0.0,0.0,0.0,0.0,0.0,0.7327586206896551,0.26724137931034486,0.26724137931034486,0.06912442396313365,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.17745526537709927,0.1978977462926163,0.9664413246887567,0.03355867531124337,0.006368793267756701,0.8127757847309113,0.8127757847309113,0.8127759575843811,2.2367478132247927,0.005596739891916514,0.000390625,0.00030014128133188934,0.0001247756546945311,0.0,0.0,24.02591130660378,24.02591130660378,24.02591218948364,1.0,1.0,0.462890625,0.8127757847309113,0.0,,,5,10,0.011209806427359581,0.010952713759616017,-1,-1,0,False,0.0002,0.0,0.09988222222222223
10,28,28,191,6.821428571428571,10.489927530288696,2.8000000000000003,all_failed,terminated,0.0028324811719357967,0.07930947840869973,0.07930947840869973,0.013936151703819628,0.00684015080332756,0.3,0.3,0.6787564766839378,2.1843512908120037,2.653107490600465,6,2.1843512908120037,2.800000000000001,0.04707600361305074,-0.01875118989565802,0.3277198205289182,0.0,0.327719820528918,0.9970375734387154,0.03480440164972991,0.0,11,0.55,0.08900523560209424,0.13089005235602094,0.7801047120418848,0.08900523560209424,0.13089005235602094,0.7801047120418848,0.5046408212344561,0.42857142857142855,1.0,0.505187345092406,0.8624442219734192,0.0,2.3946088845540484e-13,7.776205894483024e-12,1.0458253288717323e-13,134,17,0.0,0.0,0.0,0.0,0.0,0.6589285714285714,0.3410714285714286,0.3410714285714286,0.11228070175438597,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.13802388493878764,0.1495259275358017,0.6931353353097707,0.3068646646902294,0.002405090816318989,0.9203161299228668,0.9203161299228668,0.9203162908554077,2.1049182176589967,0.004859917564317584,0.001953125,0.0002406020605121739,0.00010978046702803113,0.0,0.0,15.629731408085359,15.629731408085359,15.629731273651123,1.0,1.0,0.349609375,0.9203161299228668,0.0,,,5,10,0.010425467044115067,0.010161831881850956,-1,-1,0,False,0.0002,0.0,0.09986977777777778
