episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,6.144618982144557,0.023815396607148525,1.3249608570975917,0.0,0.0,0.0,0.09154929577464789,1.0,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.5022399037432236,0.001388888888888889,1.0,0.0,84.5,0.023815396607148497,0.023815396607148497,3.0469110575405773,12,12,9.042782545089722
1,-34.239298383797895,-0.11413099461265964,0.0,0.0,0.0,0.0821917808219178,1.0,0.07666666666666666,0.07722222222222222,0.8461111111111111,0.5988637823113897,0.0019444444444444444,1.0,0.0,0.8461111111111111,-34.239298383797895,-34.239298383797895,0.0,0.0,0.0,Random
1,1.2297163219922986,0.004099054406640996,0.0,0.0,0.0,0.09302325581395349,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2297163219922986,1.2297163219922986,0.0,0.0,0.0,Local-Only
1,73.51843058459454,4.324613563799679,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,73.51843058459454,73.51843058459454,0.0,0.0,0.0,Greedy
2,-14.869141448510911,-0.04623047149503637,3.6271718942693303,0.0,0.0,0.0,0.09375,1.0,0.0,0.0,1.0,0.4981189356982294,0.0016666666666666668,1.0,0.0,83.80555555555556,-0.04623047149503636,-0.04623047149503636,2.790003629297918,12,12,8.654174327850342
3,-19.649987470858186,-0.062166624902860616,3.346683100930282,0.0,0.0,0.0,0.08633093525179857,1.0,0.08333333333333333,0.0,0.9166666666666666,0.4951634984528128,0.0005555555555555556,1.0,0.0,84.94444444444444,-0.06216662490286059,-0.06216662490286059,3.3533664550554354,12,12,8.690593242645264
4,-6.660650666822056,-0.018868835556073518,6.165641876203673,0.0,0.0,0.0,0.08333333333333333,1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.5037486546843624,0.0016666666666666668,1.0,0.0,83.91666666666666,-0.018868835556073518,-0.018868835556073518,3.0407897127100587,12,12,9.017359972000122
5,-1.1554215398270165,-0.0005180717994233878,0.11183303448238543,0.0,0.0,0.0,0.11510791366906475,1.0,0.0,0.25,0.75,0.5043040691802485,0.0,1.0,0.0,82.72222222222221,-0.000518071799423391,-0.000518071799423391,2.932959061719275,12,12,8.792163848876953
6,-23.409876067608593,-0.07469958689202864,4.3679603061505725,0.0,0.0,0.0,0.09836065573770492,1.0,0.08333333333333333,0.0,0.9166666666666666,0.5029580934860537,0.0005555555555555556,1.0,0.0,85.86111111111111,-0.07469958689202866,-0.07469958689202866,2.7681317169906,12,12,8.395389795303345
7,-21.969955795965415,-0.06989985265321805,2.316269945885454,0.0,0.0,0.0,0.0962962962962963,1.0,0.0,0.07692307692307693,0.9230769230769231,0.5085655809069674,0.001388888888888889,1.0,0.0,83.58333333333333,-0.06989985265321809,-0.06989985265321809,2.7534917848834843,12,12,8.727268934249878
8,-11.380397306842433,-0.034601324356141445,14.652595102787018,0.0,0.0,0.0,0.0896551724137931,1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.5014272951903856,0.002777777777777778,1.0,0.0,85.94444444444444,-0.034601324356141515,-0.034601324356141515,2.98671252238282,12,12,8.848678827285767
9,-31.904429613513066,-0.1030147653783769,16.250880300998688,0.0,0.0,0.0,0.09523809523809523,1.0,0.0,0.0,1.0,0.505830083707632,0.0005555555555555556,1.0,0.0,85.0,-0.10301476537837688,-0.10301476537837688,3.335053453450444,12,12,8.645880937576294
10,-34.96652452710184,-0.1132217484236728,7.132954674107688,0.0,0.0,0.0,0.0945945945945946,1.0,0.0,0.14285714285714285,0.8571428571428571,0.5005859002667583,0.0019444444444444444,1.0,0.0,83.97222222222223,-0.11322174842367282,-0.11322174842367282,3.303346879174285,12,12,8.873566389083862
11,-25.64664144788049,-0.08215547149293496,1.7892028226384096,0.0,0.0,0.0,0.09090909090909091,1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.5075683055163568,0.001388888888888889,1.0,0.0,84.52777777777779,-0.08215547149293503,-0.08215547149293503,3.1319003315482847,12,12,8.950273036956787
12,2.987699562088054,0.013292331873626847,2.0723432675004005,0.0,0.0,0.0,0.09219858156028368,1.0,0.0,0.07692307692307693,0.9230769230769231,0.5046059711679765,0.0005555555555555556,1.0,0.0,84.83333333333334,0.013292331873626842,0.013292331873626842,3.0348236563221467,12,12,8.780203580856323
13,-56.62945737860529,-0.18543152459535095,17.546033203601837,0.0,0.0,0.0,0.09848484848484848,1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.5106982475679575,0.001388888888888889,1.0,0.0,84.52777777777779,-0.18543152459535123,-0.18543152459535123,3.1977202876720967,12,12,8.587872743606567
14,-7.447953835388105,-0.021493179451293684,2.51640680964504,0.0,0.0,0.0,0.08823529411764706,1.0,0.08333333333333333,0.0,0.9166666666666666,0.5031736135401297,0.0019444444444444444,1.0,0.0,84.61111111111111,-0.021493179451293674,-0.021493179451293674,2.7888252732720518,12,12,8.838785171508789
15,17.009667214205543,0.060032224047351805,3.007079520395824,0.0,0.0,0.0,0.0851063829787234,1.0,0.08333333333333333,0.0,0.9166666666666666,0.5021635113073151,0.001388888888888889,1.0,0.0,85.36111111111111,0.06003222404735182,0.06003222404735182,2.3961011321956187,12,12,8.921783924102783
16,9.990538559546094,0.03663512853182031,3.74313984811306,0.0,0.0,0.0,0.08163265306122448,1.0,0.0,0.0,1.0,0.5056079902970749,0.0022222222222222222,1.0,0.0,84.58333333333333,0.03663512853182026,0.03663512853182026,2.9300232395482664,12,12,8.975512027740479
17,20.812365576089373,0.07270788525363124,5.19743346955095,0.0,0.0,0.0,0.0948905109489051,1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.5070328416611948,0.001388888888888889,1.0,0.0,83.52777777777777,0.07270788525363124,0.07270788525363124,3.128946806441851,12,12,8.81042742729187
18,-17.73927626402871,-0.05579758754676237,2.0203911821757043,0.0,0.0,0.0,0.09027777777777778,1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.5173552420042041,0.001388888888888889,1.0,0.0,83.11111111111111,-0.05579758754676234,-0.05579758754676234,2.72323514058353,12,12,8.828792572021484
19,-14.052930299204109,-0.043509767664013696,1.1869944429823331,0.0,0.0,0.0,0.104,1.0,0.0,0.07692307692307693,0.9230769230769231,0.5130430366745633,0.0016666666666666668,1.0,0.0,83.05555555555556,-0.04350976766401371,-0.04350976766401371,2.7263025864566086,12,12,8.627812623977661
20,10.727342197297856,0.03909114065765952,2.567587347967284,0.0,0.0,0.0,0.11194029850746269,1.0,0.0,0.2,0.8,0.5096457468250042,0.0008333333333333334,1.0,0.0,83.94444444444444,0.03909114065765952,0.03909114065765952,2.69268180565609,12,12,8.890337944030762
21,-6.368702058416658,-0.017895673528055527,0.46529960313013624,0.0,0.0,0.0,0.096,1.0,0.16666666666666666,0.0,0.8333333333333334,0.5038673535061793,0.0005555555555555556,1.0,0.0,84.86111111111111,-0.01789567352805551,-0.01789567352805551,2.7550104561286513,12,12,8.476527214050293
