window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
末500,EFT,EFT,mean_cft_est,平均完工时间估计,lower,23.106564376036324,1.9033825074992212,21.544676057815558,23.481276750564575,24.54176775932312,22.755203834072752,23.43819194268982,120,120,matched_tail_raw_baseline,6.0
末500,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,23.531626533190412,1.3984062393751377,22.543305139541634,23.73210229873657,24.801691923141483,23.280821832640967,23.767534894601507,120,120,matched_tail_raw_baseline,7.0
末500,Random,Random,mean_cft_est,平均完工时间估计,lower,25.11865399837494,0.5501120725727014,24.496292495727538,25.057730674743652,25.989403533935548,25.023690986673035,25.21674797844887,120,120,matched_tail_raw_baseline,8.0
全程,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120,matched_tail_raw_baseline,1.0
全程,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.1467949043991369,0.03217579315370032,0.10717635474684682,0.1437692941202582,0.19196304273731477,0.1411103314280578,0.15305940772789703,120,120,matched_tail_raw_baseline,2.0
全程,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.17638965211867996,0.037040950611863376,0.13245945577121437,0.17560779908934426,0.2182213925866121,0.16992741272918885,0.18295092414168687,120,120,matched_tail_raw_baseline,3.0
全程,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.18292728692200258,0.03705040702603651,0.13759885320869492,0.18054720618859793,0.22988006413442197,0.1765238860891507,0.1895373253114626,120,120,matched_tail_raw_baseline,4.0
全程,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.556368928353802,0.0359569777541371,0.5079777724997602,0.5565682715695521,0.5984555433045231,0.5504178042392014,0.5627420284429122,120,120,matched_tail_raw_baseline,5.0
全程,Random,Random,power_ratio_mean,远端功率比例,lower,0.6002771657885204,0.003697545187361916,0.5955275135461527,0.5997895000082109,0.6050112360010204,0.5996673846358117,0.6009475010268052,120,120,matched_tail_raw_baseline,6.0
全程,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
全程,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
末100,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,matched_tail_raw_baseline,1.0
末100,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.14686966569614687,0.032261146764839675,0.10717635474684682,0.14533970966005727,0.19196304273731477,0.1406309417089088,0.15346556157151134,100,100,matched_tail_raw_baseline,2.0
末100,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.17603552450156562,0.03829313812472625,0.1319310904980334,0.17443881698461675,0.2228792313247718,0.16819889467884236,0.18348572278430425,100,100,matched_tail_raw_baseline,3.0
末100,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.18230015863333546,0.037484231812736975,0.1356968565488401,0.1793688279947652,0.22668821652568447,0.17515652023283457,0.18975379644903226,100,100,matched_tail_raw_baseline,4.0
末100,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.5642532480213279,0.03416098389457215,0.5082513125277676,0.5800544827899119,0.5989213520833591,0.5576529045619684,0.5708871253820476,100,100,matched_tail_raw_baseline,5.0
末100,Random,Random,power_ratio_mean,远端功率比例,lower,0.6004895526149369,0.0036619291985198047,0.5957040407674754,0.5999634842270662,0.6057042608003067,0.5998269642554558,0.6012026951254483,100,100,matched_tail_raw_baseline,6.0
