label,run_dir,lr_actor,lr_critic,entropy_coef_start,entropy_coef_end,episodes,reward_mean_last100,task_sr_last100,subtask_sr_last100,deadline_miss_rate_last100,avg_rsu_queue_last100,avg_power_last100,approx_kl_last100,entropy_last100,clip_frac_last100,ratio_local_last100,ratio_rsu_last100,ratio_v2v_last100,reward_mean_last300,task_sr_last300,subtask_sr_last300,deadline_miss_rate_last300,avg_rsu_queue_last300,avg_power_last300,approx_kl_last300,entropy_last300,clip_frac_last300,ratio_local_last300,ratio_rsu_last300,ratio_v2v_last300,best50_task_sr,best50_episode,baseline_task_sr_Local-Only,baseline_task_sr_Greedy,baseline_task_sr_EFT,baseline_task_sr_CP-EFT
lr_critic=2e-4,/Users/qiutao/研/毕设/毕设/vecOffloadingSim/runs/run_1000ep_A_20260320,0.0002,0.0002,0.02,0.02,1000,0.010839307513087936,0.9285,0.9904133735368374,0.07150000000000001,1.2607817400178944,0.45178318551324104,0.01909641082469593,1.426622525735507,0.08309129649684541,0.7082141527829359,0.2870172353803952,0.004768611836668858,0.010709579434090554,0.8996666666666667,0.9842892868089496,0.10033333333333334,0.8471206497792783,0.4395878858157617,0.014394760205334457,1.4167290028920247,0.07367569160859577,0.7658421959504338,0.2281475146538302,0.006010289395735863,0.958,981,0.853,0.8610000000000001,0.574,0.6019999999999999
lr_critic=3e-4,/Users/qiutao/研/毕设/毕设/vecOffloadingSim/runs/run_1000ep_A_lrcritic_3e4_20260321,0.0002,0.0003,0.02,0.02,1000,0.010625377316027832,0.8959999999999999,0.9831408925052628,0.10400000000000001,1.514313056279904,0.45311643238488925,0.01705553771505943,1.1118961439728736,0.09361259319260716,0.6950640397289989,0.303565445077012,0.0013705151939890049,0.010278985348219624,0.8975,0.981805233062244,0.10250000000000001,2.1819274546210097,0.45832066872658345,0.01747004953391673,1.1696352342229988,0.09632766676983899,0.6360399769722268,0.36248176687724043,0.0014782561505326227,0.958,563,0.853,0.8610000000000001,0.574,0.6019999999999999
lr_critic=5e-4,/Users/qiutao/研/毕设/毕设/vecOffloadingSim/runs/run_1000ep_A_lrcritic_5e4_20260321,0.0002,0.0005,0.02,0.02,1000,0.009098491417244026,0.9130000000000001,0.9574970458887038,0.08700000000000001,7.130853347230656,0.4355191237132077,0.021098605886007094,1.430001024067402,0.06915919785574078,0.021842761801000258,0.976308359594587,0.001848878604412692,0.008882448414418176,0.9008333333333334,0.9543194645460921,0.09899999999999999,7.347169741544518,0.46366639816424793,0.016521653706908744,1.4154194626410803,0.06067556438781319,0.013871786286493864,0.9838847760169593,0.002243437696546704,0.963,610,0.853,0.8610000000000001,0.574,0.6019999999999999
