episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,mean_cost_power,mean_cost_trust,episode_time_seconds,mean_cft_completed,act_seconds,makespan_seconds,task_duration_mean,task_duration_p95,deadline_miss_rate,deadline_meet_ratio,time_limit_rate,energy_mean,energy_p95,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,avg_queue_len,avg_rsu_queue,completed_tasks_count,t_tx_mean,dT_eff_mean,dT_eff_p95,deadline_seconds_mean,deadline_gamma_mean,critical_path_cycles_mean,terminated_reason,idle_terminate_count,task_success_count,task_completion_count,audit_deadline_misses,physical_steps,decision_steps,active_decision_ratio,deadlock_vehicle_count,episode_vehicle_count,episode_task_count,tx_tasks_created_count,same_node_no_tx_count,idle_fraction,service_rate_when_active,fallback_rate,not_in_candidate_fallback_cnt,illegal_by_connectivity_cnt,candidate_reachable_cnt_mean,candidate_reachable_cnt_p95,candidate_dropped_cnt_mean,candidate_dropped_cnt_p95,rsu_gate_total,rsu_gate_blocked,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,oracle_match_rate,mode_match_rate,oracle_match_rate_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_valid_count,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,action_regret_mean,action_regret_p50,action_regret_p95,action_regret_mean_on_task,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,rho_selected_mean,rho_selected_p10,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,risk_penalty_mean,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,malicious_count,edge_rate_recompute_cnt_mean,edge_rate_delta_mean,edge_rate_delta_p95,v2v_tx_jobs,v2v_link_break_count,delta_phi_mean,delta_phi_p50,delta_phi_p95,delta_phi_min,delta_phi_max,shape_clip_hit_rate,r_total_clip_hit_rate,reward_clip_hit_rate,reward_clip_hit_count,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dt_used_mean,implied_dt_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dCFT_prog_mean,dCFT_prog_p95,r_prog_mean,mean_r_prog,mean_r_term,reward_step_p95,r_prog_on_task_mean,r_prog_on_task_abs_mean,r_term_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,abs_ratio_basis
1,EFT,-0.00025051780285483883,-0.006012427268516132,0.3,0.3,0.7910447761194029,1.0,0.2459016393442623,0.6229508196721312,0.13114754098360656,0.2459016393442623,0.6229508196721312,0.13114754098360656,0.0,0.0,0.0,0.1956509981043127,0.0,2.400000000000001,0.5588131112074879,0.5588131112074879,2.400000000000001,0.5588131112074879,0.7029605839710613,0.7,0.30000000000000004,0.0,0.1956509981043126,0.9976311574844399,0.0,0.7458333333333333,0.25416666666666665,0.25416666666666665,0.0,0.0,1.0469502868815095e-11,0.0,2.3744757896015933e-11,1.0469502001453357e-11,6.331384583280173e-11,46,0.0,0.0,0.0,0.03333333333333333,0.3333333333333333,3,0.019856531037777646,0.0,0.0,2.0360844514834726,2.9168844751273113,334558088.1769085,all_failed,0,,,7,24,61,2.5416666666666665,0,10,10,45,15,0.0,0.0,0.0,0,0,6.8,8.0,0.0,0.0,368,0,1.0,1.0,0.35789473684210527,6.800000000000001,24282242.932461385,0.8999999999999998,1.0,0.22950819672131148,0.7540983606557377,0.01639344262295082,0.17857142857142858,0.3432041043087791,0.04643788586194193,0.3884790345660881,0.8360655737704918,0.8360655737704918,0.8360655737704918,0.8032786885245902,0.000858977169398907,61,0.9285714285714286,0.07142857142857142,0.0,0.043478260869565216,0.8043478260869565,0.15217391304347827,0.0,0.0,1.0,0.003038528008080782,0.0,0.021869827964305054,0.003038528008080782,0.01543513410761559,1.0,0.01543513410761559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,16,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1000000000000003,0.1000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0059482936761708575,0.0059482936761708575,-0.008453471704719249,0.03847036854997207,0.02340312266034438,0.024007216369066622,0.08501413174678908,0.22020656306280892,0.779793436937191,unified_mainline
2,EFT,0.006998917652194527,0.19596969426144675,1.0,1.0,1.0,1.0,0.20863309352517986,0.460431654676259,0.33093525179856115,0.20863309352517986,0.460431654676259,0.33093525179856115,0.0,0.0,0.0,0.09518125106482599,0.0,2.800000000000001,2.1052664891458917,2.1052664891458917,2.800000000000001,2.1052664891458917,2.6231267776986367,0.0,1.0,0.0,0.095181251064826,0.521143781156638,0.0,0.5035714285714286,0.49642857142857144,0.49642857142857144,0.01282051282051282,0.0,3.014143405352665e-12,0.0,1.5355150744661428e-11,3.014143405352665e-12,1.7730175400770862e-11,110,0.0,0.0,0.0,0.675,1.7857142857142858,10,0.009752855681037622,0.0,0.0,3.411411144018847,3.804118545175097,1927060315.745699,success_all_done,0,,,0,28,139,4.964285714285714,0,10,10,106,29,0.0,0.0,0.0,0,0,2.8,4.0,0.0,0.0,280,0,1.0,1.0,0.1473684210526316,2.7999999999999985,22419474.090346638,1.0,1.0,0.050359712230215826,0.9064748201438849,0.04316546762589928,0.050359712230215826,0.14950455994769313,0.09594419997252052,0.24544875992021362,0.5539568345323741,0.5539568345323741,0.5539568345323741,0.9712230215827338,0.0006827306290266486,139,1.0,0.0,0.0,0.1746031746031746,0.5079365079365079,0.31746031746031744,0.0,0.0,1.0,0.0448918125578946,0.0,0.18718210579263908,0.0448918125578946,0.1656553279672969,0.9782608695652174,0.169881223491938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,78,1,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000046,0.10000000000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.020534118824413472,0.020534118824413472,0.04945505769753179,0.1301276961436087,0.04136369259594075,0.06854827761801763,0.060914378758807106,0.5294830149204982,0.4705169850795017,unified_mainline
3,EFT,0.0025186877153163395,0.09822882089733724,0.6,0.6,0.8714285714285714,0.9444444444444444,0.2196969696969697,0.4621212121212121,0.3181818181818182,0.2196969696969697,0.4621212121212121,0.3181818181818182,0.0,0.0,0.0,0.2473046621037556,0.0,3.900000000000002,2.1158529378219364,2.1158529378219364,3.900000000000002,2.1158529378219364,2.5637649273617975,0.4,0.6,0.0,0.2473046621037557,0.9843215760756854,0.0,0.6615384615384615,0.3384615384615385,0.3384615384615385,0.05194805194805195,0.0,4.5054293629220865e-11,0.0,5.205210290570857e-11,4.323628694652415e-12,3.2812421876804414e-11,103,0.0,0.0,0.0,0.38461538461538464,0.9743589743589743,6,0.025322123929247802,0.0,0.0,3.458684561648552,3.7726548814869325,1994555939.4611645,all_failed,0,,,4,39,132,3.3846153846153846,0,10,10,97,29,0.0,0.0,0.0,0,0,3.0,4.0,0.0,0.0,397,0,1.0,1.0,0.15789473684210528,3.0,19394280.819708645,1.0,1.0,0.08333333333333333,0.8409090909090909,0.07575757575757576,0.09090909090909091,0.21941905960050498,0.11181659570241519,0.33123565530292015,0.5984848484848485,0.5984848484848485,0.5984848484848485,0.9848484848484849,0.0001486461980199247,132,1.0,0.0,0.0,0.15315315315315314,0.5405405405405406,0.3063063063063063,0.1,0.1,0.8,0.03710825611960264,0.0,0.163099348279671,0.03710825611960264,0.11677286867791256,1.0,0.11677286867791256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,77,4,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000073,0.10000000000000073,0.0,0.0,0.0,0.0,0.0,0.0,0.01460589511039033,0.01460589511039033,0.010580982042773064,0.09801564849603656,0.04315378100797142,0.07232926672781542,0.05077824458456597,0.58752927385789,0.41247072614210994,unified_mainline
4,EFT,0.0015542977487194452,0.043520336964144465,0.4,0.4,0.8484848484848485,1.0,0.17391304347826086,0.5978260869565217,0.22826086956521738,0.17391304347826086,0.5978260869565217,0.22826086956521738,0.0,0.0,0.0,0.036204323304669175,0.0,2.800000000000001,1.5697858610944575,1.5697858610944575,2.800000000000001,1.5697858610944575,1.776098748666667,0.6,0.4,0.0,0.03620432330466917,0.2175508147840492,0.0,0.6714285714285714,0.3285714285714286,0.3285714285714286,0.0,0.0,1.2471631366528513e-11,0.0,5.677375930490669e-11,1.2471631366528513e-11,8.098391471311785e-11,76,0.0,0.0,0.0,0.4785714285714286,1.3214285714285714,4,0.0038330200507241605,0.0,0.0,2.466897333653712,3.095062800010293,1322471295.9708302,all_failed,0,,,6,28,92,3.2857142857142856,0,10,10,74,16,0.0,0.0,0.0,0,0,7.2,8.0,0.0,0.0,426,0,1.0,1.0,0.37894736842105253,7.199999999999997,31283172.28380785,0.8999999999999996,1.0,0.10869565217391304,0.8478260869565217,0.043478260869565216,0.08641975308641975,0.08292815140680218,0.08997935433840407,0.1736055209743022,0.75,0.75,0.75,0.8695652173913043,0.001564788094233552,92,1.0,0.0,0.0,0.07692307692307693,0.7051282051282052,0.21794871794871795,0.0,0.0,1.0,0.018986684768024887,0.0,0.11603067953400284,0.018986684768024887,0.0523654724842893,1.0,0.0523654724842893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,29,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000046,0.10000000000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.01797048695687001,0.01797048695687001,-0.002427509469675542,0.1795265937129256,0.05469278639047393,0.09071784665771344,0.05951065632473762,0.6038657435620632,0.3961342564379368,unified_mainline
5,EFT,0.023532203553760164,0.18825762843008131,1.0,1.0,1.0,1.0,0.13432835820895522,0.8507462686567164,0.014925373134328358,0.13432835820895522,0.8507462686567164,0.014925373134328358,0.0,0.0,0.0,0.02045848537470868,0.0,0.7999999999999999,0.5905304897666666,0.5905304897666666,0.7999999999999999,0.5905304897666666,0.7171976233499999,0.0,1.0,0.0,0.020458485374708672,0.09275109400562076,0.0,0.1625,0.8375,0.8375,0.0,0.0,1.3540192404792872e-11,1.1044002518056928e-11,3.883956489758588e-11,1.3540191537431134e-11,3.580182001555743e-11,58,0.0,0.0,0.0,0.0,0.0,10,0.0021710137544829,0.0,0.0,2.0805250344883963,2.9770180904058545,312245507.3434259,success_all_done,0,,,0,8,67,8.375,0,10,10,58,9,0.0,0.0,0.0,0,0,4.2,5.0,0.0,0.0,80,0,1.0,1.0,0.22105263157894736,4.2,31893529.48352483,1.0,1.0,0.13432835820895522,0.8059701492537313,0.05970149253731343,0.11940298507462686,0.025653757276977548,0.03545874144536125,0.061112498722338794,0.9552238805970149,0.9552238805970149,0.9552238805970149,1.0,0.0,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.25,0.00017267880523500262,0.0,0.0,0.00017267880523500262,0.005857042279235128,1.0,0.005857042279235128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,1,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999984,0.09999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.020628513828913658,0.020628513828913658,0.214693521708688,0.09448897663178701,0.0246310612882551,0.0246310612882551,0.2563504736820155,0.08766078273030005,0.9123392172696999,unified_mainline
6,EFT,0.02346671399142631,0.18773371193141047,1.0,1.0,1.0,1.0,0.1864406779661017,0.7288135593220338,0.0847457627118644,0.1864406779661017,0.7288135593220338,0.0847457627118644,0.0,0.0,0.0,0.02560240750845803,0.0,0.7999999999999999,0.5430993471972096,0.5430993471972096,0.7999999999999999,0.5430993471972096,0.69002182065,0.0,1.0,0.0,0.025602407508458037,0.09040761243602197,0.0,0.2625,0.7375,0.7375,0.0,0.0,1.1535538149698432e-11,0.0,2.774325387477905e-11,1.1535538149698432e-11,3.5047474124250134e-11,48,0.0,0.0,0.0,0.075,0.25,10,0.002570892100186217,0.0,0.0,1.9836941692461167,3.013278765563665,331132202.34733284,success_all_done,0,,,0,8,59,7.375,0,10,10,48,11,0.0,0.0,0.0,0,0,4.2,5.0,0.0,0.0,80,0,1.0,1.0,0.22105263157894736,4.2,29970114.01699838,1.0,1.0,0.15254237288135594,0.7966101694915254,0.05084745762711865,0.1694915254237288,0.012719948317525018,0.03877321748689476,0.05149316580441979,0.9152542372881356,0.9152542372881356,0.9152542372881356,1.0,0.0,59,1.0,0.0,0.0,0.02127659574468085,0.9148936170212766,0.06382978723404255,0.3333333333333333,0.0,0.6666666666666666,0.0008785371684069032,0.0,0.005849419641152533,0.0008785371684069032,0.02060840173481939,1.0,0.02060840173481939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,10,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999984,0.09999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.018853582789944555,0.018853582789944555,0.2158135571243185,0.07660408703347212,0.02556418005416213,0.02643611701885459,0.2926285520329742,0.08285504345377806,0.917144956546222,unified_mainline
7,EFT,0.003933835818514347,0.09441205964434432,0.7,0.7,0.9368421052631579,0.9565217391304348,0.23157894736842105,0.4842105263157895,0.28421052631578947,0.23157894736842105,0.4842105263157895,0.28421052631578947,0.0,0.0,0.0,0.18140383637765584,0.0,2.400000000000001,1.556309932140046,1.556309932140046,2.400000000000001,1.556309932140046,2.1342199562198743,0.2,0.8,0.0,0.18140383637765584,0.9857366658046713,0.0,0.6041666666666666,0.39583333333333337,0.39583333333333337,0.06,0.0,7.299697651896864e-11,0.0,6.547194626727031e-11,8.270624636541601e-12,5.2454107724031464e-11,73,0.0,0.0,0.0,0.3958333333333333,0.8333333333333334,7,0.018405230673383562,0.0,0.0,2.422936529844388,3.192088561299391,1359135920.8480573,all_failed,0,,,2,24,95,3.9583333333333335,0,10,10,69,22,0.0,0.0,0.0,0,0,2.8,4.0,0.0,0.0,264,0,1.0,1.0,0.1473684210526316,2.799999999999999,15162066.894956334,1.0,1.0,0.10526315789473684,0.7894736842105263,0.10526315789473684,0.12631578947368421,0.16958950906901207,0.1703637317219958,0.3399532407910081,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.968421052631579,0.00026411164092295504,95,0.9,0.0,0.1,0.16,0.6,0.24,0.1,0.1,0.8,0.030336265175322355,0.0,0.1634743422577393,0.030336265175322355,0.13000187132444485,0.9629629629629629,0.13696656240457844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,50,3,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1000000000000003,0.1000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.016356412841733507,0.016356412841733507,0.022981945343409967,0.15471503529701117,0.04132146402122149,0.08098499925762559,0.11818635775683221,0.40660966753239974,0.5933903324676002,unified_mainline
8,EFT,0.004859897867997136,0.14093703817191694,0.8,0.8,0.9120879120879121,1.0,0.22988505747126436,0.4942528735632184,0.27586206896551724,0.22988505747126436,0.4942528735632184,0.27586206896551724,6.163413049221237e-05,0.0002667745946677849,0.0,0.04974930068882853,0.0,2.9000000000000012,1.408296546033601,1.408296546033601,2.9000000000000012,1.408296546033601,1.8592846376000005,0.2,0.8,0.0,0.049749300688828525,0.3000007666122529,0.0,0.7,0.30000000000000004,0.30000000000000004,0.0,0.0,2.0451824261913387e-11,0.0,1.8733271878179636e-11,4.725452234372041e-12,2.009429376365058e-11,67,0.0,0.0,0.0,0.3620689655172414,0.7931034482758621,8,0.005149617300636152,0.0,0.0,2.4784609061887948,3.1851786483317097,1358848744.1022868,all_failed,0,,,2,29,87,3.0,0,10,10,67,20,0.0,0.0,0.0,0,0,2.8,4.0,0.0,0.0,328,0,1.0,1.0,0.14736842105263154,2.7999999999999985,23325296.984195184,1.0,1.0,0.10344827586206896,0.7931034482758621,0.10344827586206896,0.13793103448275862,0.05720262864116506,0.1136431354099875,0.17084576405115254,0.632183908045977,0.632183908045977,0.632183908045977,0.9310344827586207,0.0021998975425462897,87,0.8888888888888888,0.1111111111111111,0.0,0.17391304347826086,0.5797101449275363,0.2463768115942029,0.0,0.2222222222222222,0.7777777777777778,0.027023171441828565,0.0,0.14304734024219715,0.027023171441828565,0.13693586611579192,0.9583333333333334,0.14382609744913707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,45,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000049,0.10000000000000049,0.0,0.0,0.0,0.0,0.0,0.0,0.016283815539800357,0.016283815539800357,0.032315163140171,0.16255659971987774,0.05427938513266788,0.082252698545107,0.1133466424295397,0.4205162355622071,0.5794837644377929,unified_mainline
9,EFT,0.005822546746502049,0.15138621540905328,0.9,0.9,0.9611650485436893,1.0,0.22330097087378642,0.47572815533980584,0.30097087378640774,0.22330097087378642,0.47572815533980584,0.30097087378640774,0.0005028568099343061,0.0016342846322864948,8.258489740857816e-05,0.09635386132182527,0.0,2.600000000000001,1.5876950986166865,1.5876950986166865,2.600000000000001,1.5876950986166865,1.9350307300075114,0.1,0.9,0.0,0.09635386132182526,0.9791424199630042,0.0,0.6038461538461538,0.3961538461538462,0.3961538461538462,0.017241379310344827,0.0,3.5062436894855997e-12,0.0,2.168105972533141e-11,3.5062436894855997e-12,2.114264969696465e-11,80,0.0,0.0,0.0,0.35,1.2307692307692308,9,0.010155720229624783,0.0,0.0,2.5073700774535364,3.221324331512826,1382883219.9131186,all_failed,0,,,1,26,103,3.9615384615384617,0,10,10,77,23,0.0,0.0,0.0,0,0,2.8,5.0,0.0,0.0,268,0,1.0,1.0,0.14736842105263157,2.799999999999999,20074784.112451546,1.0,1.0,0.11650485436893204,0.7961165048543689,0.08737864077669903,0.1262135922330097,0.15679041976532324,0.09063626552274777,0.24742668528807105,0.6601941747572816,0.6601941747572816,0.6601941747572816,0.970873786407767,0.0017671563591154019,103,1.0,0.0,0.0,0.13414634146341464,0.5853658536585366,0.2804878048780488,0.0,0.1111111111111111,0.8888888888888888,0.027733255434801356,0.0,0.1501895146281202,0.027733255434801356,0.12980054242301076,1.0,0.12980054242301076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,58,1,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000038,0.10000000000000038,0.0,0.0,0.0,0.0,0.0,0.0,0.015096555015354845,0.015096555015354845,0.04312891244966565,0.10976491369246717,0.03810780877662391,0.05825031600046311,0.05586521481908655,0.5104503793841528,0.4895496206158471,unified_mainline
10,EFT,0.006024635672507917,0.18073907017523752,1.0,1.0,1.0,1.0,0.21951219512195122,0.4959349593495935,0.2845528455284553,0.21951219512195122,0.4959349593495935,0.2845528455284553,0.0010684648461401507,0.003338952644187971,0.0,0.09264365147601972,0.0,3.0000000000000013,2.3323590306831683,2.3323590306831683,3.0000000000000013,2.3323590306831683,2.909136283336702,0.0,1.0,0.0,0.09264365147601976,0.6976404860462305,0.0,0.59,0.41000000000000003,0.41000000000000003,0.0,0.0,6.5290810952189915e-12,0.0,4.336152374662123e-11,6.5290810952189915e-12,4.1520272289763415e-11,96,0.0,0.0,0.0,0.8033333333333333,1.5,10,0.009335803765587857,0.0,0.0,3.3259668572654917,3.874220043873276,2327576294.0781794,success_all_done,0,,,0,30,123,4.1,0,10,10,93,27,0.0,0.0,0.0,0,0,3.14,4.0,0.0,0.0,300,0,1.0,1.0,0.1652631578947369,3.1400000000000006,23207176.300118174,1.0,1.0,0.056910569105691054,0.926829268292683,0.016260162601626018,0.032520325203252036,0.18559935060093039,0.1157612015568377,0.30136055215776814,0.5691056910569106,0.5691056910569106,0.5691056910569106,0.991869918699187,0.00042849994031523534,123,1.0,0.0,0.0,0.17543859649122806,0.5350877192982456,0.2894736842105263,0.0,0.0,1.0,0.057038245821588,0.0,0.2267584485278768,0.057038245821588,0.2652298219770714,0.9714285714285714,0.27482828661377345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,59,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000052,0.10000000000000052,0.0,0.0,0.0,0.0,0.0,0.0,0.01700644086487883,0.01700644086487883,0.043239915860200366,0.14792137880222608,0.04147912406068001,0.07931401139612156,0.061330072128088324,0.5639342189781398,0.4360657810218602,unified_mainline
