episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,10.130431413650513,42,False,True,time_limit,1.0,20.000000000000014,26.762420654296875,0.0,10,True,2.957861519977063,4.589573652170231,18473277307.053013,-0.008203368952546678,-1.5202925501400748e-10,-0.0006053803797242372,0.0,0.0,-0.0035514545901593436,-0.0034265972382945503,-0.0006978051828453882,0.656669395482371,0.010581166766327381,1.2169751179445744e-08,0.048459940091685284,0.0,0.0,0.28428948548986505,8.001214843672902e-14,0.0,6.510399316005106e-13,1.1434473625856144e-15,0.0,0.8798947930335999,0.800000011920929,0.11516564339399338,0.20000000298023224,0.8888888955116272,0.9646428674459457,0.0,0.0,0.008773629553616047,138,0.0,0.0,0.0,126,5,0.03968253968253968,5,10,10,169,-0.0006978051387704909,-0.0004863869253313169,0.003265717253088949,-0.012583395466208458,0.007244988344609737,0.002377619966864586,3.456368912697031,11.837404793739312,8.381035881042482,3.3563689126968383,4.603384017944336,3.456368912697031,4.703384017944337,0.09999999999999647,0.09999999999999647,3.3563689126968383,4.603384017944338,0.003497043755817502,0.0,0.0010806372022468562,0.09268194756291195,26.762420654296875,3.456368912697031,4.703384017944337,6.762420654296861,0.0,0.0,0.6331360946745562,1.0,0.0,,0,0.9,0.09999999999999998,0.09999999999999998,0.0,0.0,0.31,0.32,0.37,0.31,0.32,0.37,0.5004058676842069,0.8709997117519377,1.7045384347438812,0.030523818772053346,0.08172651613131166,-0.008536643523257226,1.2500176280736923,0.5994268655776978,8.245322525501251,1.7045384347438812,-1.7045384347438812,0.1,0.1005859375,200,2000,-0.2222169041633606,0.10960601270198822,0.014745680964551866,0.22003301605582237,0.08186015812680125,0.08042068080976605,0.611933147534728,0,1.0,1.0,0.3596666666666667,3.2370000000000028,40670827.275034025,1.0,0.0,0.40146121930876283,0.176107062607155,0.5775682819159175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001321840419696231,0.0,0.5002717284145765,0.505,2.0,True,-1.0,8.381035881042482,0.0
2,200,9.424799919128418,42,False,True,time_limit,1.0,20.000000000000014,25.31823863983154,5.874999999999986,10,True,2.9618992132842186,7.603311787223267,31297053005.89376,-0.005140899581683211,-4.7666064935671293e-11,-0.0010360727170163058,0.0,0.0,0.019874499497925736,0.007444260438013605,0.0027318759935939002,0.16125197680367734,0.0012897804864457903,1.4951171629018373e-09,0.032497964816604205,0.0,0.0,0.8049602763981556,1.9762883278658105e-13,0.0,0.0,3.995335298190327e-16,0.0,0.8867117762565613,0.800000011920929,0.11328823119401932,0.20000000298023224,0.8944444358348846,0.9693655490875244,0.0,0.0,0.016188636422157288,128,0.0,0.0,0.0,121,1,0.008264462809917356,1,10,10,185,0.0027318764477968216,0.0006175129092298448,0.003946886304765939,-0.014243594370782375,0.2557266354560852,0.004073151387274265,0.047511263680458854,5.348597017025949,5.3010857533454905,-0.05248873631954144,0.3946685791015625,0.047511263680458854,0.4946685791015639,0.09999999999999647,0.09999999999999647,-0.05248873631954144,0.39466857910156394,0.001710834015560057,0.0,0.0014902546540604053,0.09545848242501503,25.31823863983154,0.047511263680458854,0.4946685791015639,5.318238639831527,0.1,0.1,0.42702702702702705,0.4,0.0,,0,0.8965,0.10350000000000004,0.10350000000000004,0.0,0.0,0.38164251207729466,0.33816425120772947,0.28019323671497587,0.38164251207729466,0.33816425120772947,0.28019323671497587,0.4960136681904867,0.872966518998146,1.6557432661453884,0.010746608003197858,0.11982282080377142,-0.015085905895224036,1.286470169822375,0.6115994540353616,1.6374568231403828,1.6557432661453884,-1.6557432661453884,0.1035,0.10367838541666667,207,2000,-0.12670455873012543,0.7837014198303223,0.013857909167806307,0.5126203671097755,0.040042150067165494,0.08881192374974489,0.31147311301901937,0,1.0,1.0,0.5291111111111109,4.761999999999993,34494760.49740389,0.965000000000002,0.0,0.16181199865650162,0.17095956750415128,0.332771566160653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.111969412508387e-05,0.0,0.49756435126438736,0.525,2.0,True,-1.0,5.3010857533454905,0.0
3,200,9.122496128082275,42,False,True,time_limit,1.0,20.000000000000014,22.7220552444458,4.350000000000008,10,True,2.8442856699705796,5.146553905277946,21999345807.428383,-0.00832795029791231,-3.6452002000988504e-13,-0.0012062292627363963,0.0,0.0,0.012381431859006206,-0.0008810018378770628,0.0011500430021129271,0.2934584097667279,0.0002903974480633611,1.284487317690318e-11,0.04250483115220468,0.0,0.0,0.6637463616201593,1.0979921335646005e-16,0.0,0.0,1.2584752309161365e-17,0.0,0.8916887044906616,0.800000011920929,0.09827643632888794,0.20000000298023224,0.9090909361839294,0.9777777791023254,0.011976047904191617,0.017964071856287425,0.014445859007537365,167,0.0,0.0,0.0,159,6,0.03773584905660377,6,10,10,191,0.0011500432156026363,-8.285910371341743e-05,0.0025463355705142013,-0.014339424669742584,0.3160398006439209,0.0032192887738347054,0.02560268917083825,2.031612374329567,2.006009685158729,-0.07439731082916202,0.5742397308349609,0.02560268917083825,0.6742397308349606,0.09999999999999647,0.09999999999999647,-0.07439731082916202,0.5742397308349606,0.0004312229005640578,0.0,0.00016111791116862147,0.09362633308920294,22.7220552444458,0.02560268917083825,0.6742397308349606,2.7220552444457873,0.1,0.1,0.5602094240837696,0.3,0.0,,0,0.861,0.139,0.139,0.0,0.0,0.39928057553956836,0.3776978417266187,0.22302158273381295,0.39928057553956836,0.3776978417266187,0.22302158273381295,0.5088231703139848,0.872340679168701,1.7116409812654767,0.012156395896870112,0.10351636335253715,-0.011899961519520729,1.6685277734483992,0.8052634818213327,1.5562010833195277,1.7116409812654767,-1.7116409812654767,0.139,0.13973214285714286,278,2000,-0.2844756543636322,0.8280524015426636,-0.028467843641660044,0.47046922360147747,0.024511900517557347,0.07065904044679233,0.3005696081888995,0,1.0,1.0,0.4620000000000002,4.1579999999999915,33562897.475111544,0.9880000000000007,0.0,0.20182463945975504,0.1752998530777123,0.37712449253746744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.24108437047232e-06,0.0,0.5048659784281626,0.675,3.0,True,-1.0,2.006009685158729,0.0
4,200,10.038097381591797,42,False,True,time_limit,1.0,20.000000000000014,24.414472579956055,0.0,10,True,3.009435772202344,5.012716380002429,20153905976.185993,-0.008601537200576916,-4.087160450430495e-05,-0.000733754140122092,0.0,0.0,-0.0037896932098922414,-0.003987633058215606,-0.0007777326268107825,0.6455061471134824,0.011962526935761584,0.003067227558831044,0.055064902571950756,0.0,0.0,0.2843991958199742,7.877607420547772e-12,0.0,5.385645683760041e-12,6.3939257534395555e-12,0.0,0.8629122376441956,0.800000011920929,0.13191859424114227,0.20000000298023224,0.8571428656578064,0.9458333104848862,0.0,0.013157894736842105,0.01930931769311428,76,0.0,0.0,0.0,65,2,0.03076923076923077,2,10,10,146,-0.0007777326391078532,-0.0006119563768152148,0.0030417314730584607,-0.0149480439722538,0.005075010471045971,0.002007433446124196,-0.04960476148129846,39.09089742314815,39.14050218462944,-0.1496047614812851,3.7491955757141113,-0.04960476148129846,3.849195575714111,0.09999999999999647,0.09999999999999647,-0.1496047614812851,3.749195575714111,0.004966861300837407,0.0,0.001008628340906426,0.09313458160829954,24.414472579956055,-0.04960476148129846,3.849195575714111,4.4144725799560405,0.0,0.0,0.3356164383561644,0.6,0.0,,0,0.9265,0.07350000000000001,0.07350000000000001,0.0,0.0,0.48299319727891155,0.30612244897959184,0.2108843537414966,0.48299319727891155,0.30612244897959184,0.2108843537414966,0.49497428409771,0.8670931816101074,1.7379012703895569,0.030546873714774846,0.027636364102363586,-0.023195663187652826,2.1307519137859345,1.0248257040977478,2.681410622596741,1.7379012703895569,-1.7379012703895569,0.0735,0.07421875,147,2000,-0.4443299174308777,1.1616214513778687,-0.041072464734315875,0.43758013024926184,0.021548397513106464,0.04877932891249657,0.34848202466964723,0,1.0,1.0,0.5386666666666662,4.8479999999999865,39420063.84872912,0.9980000000000001,0.0,18.707604396184465,0.1852694083207298,18.892873804505186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015940378091049707,0.0,0.4973288319979329,0.29,1.0,True,-1.0,39.14050218462944,0.0
5,200,10.106297254562378,42,False,True,time_limit,1.0,20.000000000000014,24.323611259460453,6.5666666666666655,10,True,3.05069217042551,7.489481470024859,29750245065.1891,-0.004906296261556607,-1.0699044310265667e-08,-0.0007949750928025636,0.0,0.0,0.014304873975650887,0.004378604216084682,0.0018683478191735595,0.2145558074902762,0.0028527339170010668,4.67876778936092e-07,0.03476482337754225,0.0,0.0,0.7478261673384017,1.1410773855750206e-13,0.0,0.0,1.944122048405921e-14,0.0,0.868016242980957,0.800000011920929,0.1319836527109146,0.20000000298023224,0.875,0.946637436747551,0.0,0.0,0.01848779246211052,86,0.0,0.0,0.0,78,1,0.01282051282051282,1,10,10,175,0.0018683478701859713,0.0002441731485305354,0.0036925456486642328,-0.006573974154889584,0.15789738297462463,0.0032550760079175234,0.024797668409348314,5.4742794548511515,5.449481786441805,-0.07520233159065208,0.9167566299438477,0.024797668409348314,1.0167566299438473,0.09999999999999647,0.09999999999999647,-0.07520233159065193,0.9167566299438473,0.001985755468902847,0.0,0.000711577153905983,0.0950870679930476,24.323611259460453,0.024797668409348314,1.0167566299438473,4.323611259460439,0.1,0.1,0.5257142857142857,0.7,0.0,,0,0.9195,0.08050000000000002,0.08050000000000002,0.0,0.0,0.4658385093167702,0.2795031055900621,0.2546583850931677,0.4658385093167702,0.2795031055900621,0.2546583850931677,0.48236742224736645,0.8527647614479066,1.7997320890426636,0.04205533757340163,0.06178804921607176,0.06163641934593519,2.1109135448932648,1.0991295129060745,1.9242813835541408,1.7997320890426636,-1.7997320890426636,0.0805,0.07877604166666667,161,2000,-0.14135253429412842,1.3672252893447876,-0.10293119897445042,0.6884574194749197,-0.020175006551047165,0.05926084207991759,0.01570855841661493,0,1.0,1.0,0.4964444444444447,4.468000000000009,33405300.460349083,1.0,0.0,0.32396507863070745,0.1719254639392737,0.49589054256998116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.52341128208911e-05,0.0,0.4897554723257199,0.29,1.049999999999983,True,-1.0,5.449481786441805,0.0
6,200,10.571794271469116,42,False,True,time_limit,1.0,20.000000000000014,28.0738676071167,2.500000000000001,10,True,3.0180150221695095,5.486930170453319,21562190123.51716,-0.00702030478322073,-3.3205822676053664e-09,-0.0009152200788628476,0.0,0.0,0.009147420510350966,-0.0008858832628881078,0.0008261537247462958,0.327230433478058,0.00875273054468712,1.547789744720393e-07,0.04266023661108271,0.0,0.0,0.6213564445871976,9.617038068676642e-12,0.0,1.198633455944814e-12,7.417553916466528e-15,0.0,0.8673813939094543,0.800000011920929,0.12982840836048126,0.20000000298023224,0.8571428656578064,0.9587499797344208,0.0,0.0,0.019067084416747093,96,0.0,0.0,0.0,83,2,0.024096385542168676,2,10,10,177,0.0008261536713689566,-0.0002186169585911557,0.003857962414622307,-0.012627379968762398,0.22845877707004547,0.003013117704540491,0.15724878108503842,92.35508448433878,92.19783570325377,0.0572487810850175,2.366702079772949,0.15724878108503842,2.466702079772949,0.09999999999999647,0.09999999999999647,0.05724878108501751,2.3667020797729488,0.009864930469456322,0.14009199299966635,0.001767033423936594,0.09492189098189768,28.0738676071167,0.15724878108503842,2.466702079772949,8.073867607116686,0.1,0.1,0.4576271186440678,0.7,0.0,,0,0.926,0.07399999999999995,0.07399999999999995,0.0,0.0,0.35135135135135137,0.3783783783783784,0.2702702702702703,0.35135135135135137,0.3783783783783784,0.2702702702702703,0.4894616285136569,0.8534712642431259,1.9243267244762845,0.01875010769193371,0.0287908555732833,0.002893919746081034,1.5234776933987935,0.7454344348775016,1.726542870203654,1.9243267244762845,-1.9243267244762845,0.074,0.0646701388888889,148,2000,-0.055580075830221176,1.480156660079956,-0.08647607059942351,0.6311970700820287,-0.022334849047991965,0.06842997421820958,0.12298097360568742,0,1.0,1.0,0.6221111111111118,5.599000000000003,34276121.38416676,0.9580000000000024,0.0,2.2376637326423596,0.17813778348823564,2.415801516130595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018777848825368931,0.0,0.4933819027065765,0.46,3.0,True,-1.0,92.19783570325377,0.0
7,200,8.930156469345093,42,False,True,time_limit,1.0,20.000000000000014,21.51770496368409,5.114285714285708,10,True,3.0455801325934067,6.351901093321952,25335001205.282784,-0.005800975493759077,0.0,-0.0012430896413682076,0.0,0.0,0.02073589242470493,0.00513070170470412,0.0025866594129408896,0.19535166102924204,0.002208102644014627,0.0,0.04186186039068443,0.0,0.0,0.7605783759360588,0.0,0.0,0.0,0.0,0.0,0.8941665291786194,0.800000011920929,0.10040517151355743,0.20000000298023224,0.9090909361839294,0.9746474474668503,0.0,0.0,0.014454531483352184,172,0.0,0.0,0.0,168,5,0.02976190476190476,5,10,10,162,0.002586659509688616,0.00021342987747630104,0.004539053095504641,-0.004537347704172134,0.11774551868438721,0.0038242603186517954,0.04939702391624398,4.073990188789369,4.024593164873123,-0.05060297608375493,0.7026863098144531,0.04939702391624398,0.8026863098144545,0.09999999999999647,0.09999999999999647,-0.05060297608375497,0.7026863098144546,0.002398956435973096,0.0,0.0006607705326229789,0.09568472792138684,21.51770496368409,0.04939702391624398,0.8026863098144545,1.517704963684075,0.6,0.6,0.8209876543209876,0.2,0.0,,0,0.882,0.118,0.118,0.0,0.0,0.2711864406779661,0.4152542372881356,0.3135593220338983,0.2711864406779661,0.4152542372881356,0.3135593220338983,0.4728279310449301,0.8441648602485656,1.7115165970542214,0.0021207094912163234,0.1813965096053752,-0.023580906489356,1.4587939842180773,0.6887488263574514,1.9533850970593365,1.7115165970542214,-1.7115165970542214,0.118,0.11629971590909091,236,2000,-0.1451154202222824,1.1770678758621216,-0.07827756329524246,0.6446412625637922,-0.03654475939798762,0.10198782248930498,0.140386754731563,0,1.0,1.0,0.423666666666667,3.81300000000001,29707158.27284059,0.9985,0.0,0.20870573657914973,0.16573824625255126,0.3744439828317012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.556969752981053e-05,0.0,0.4824332574205473,0.72,3.0,True,-1.0,4.024593164873123,0.0
8,200,10.089622259140015,42,False,True,time_limit,1.0,20.000000000000014,23.07689094543457,0.0,10,True,2.690078446129784,4.655855410437799,19944445207.04267,-0.009444776274229948,-3.947586049365655e-09,-0.0010442373497961425,0.0,0.0,-0.00652098005175123,-0.00638991410600319,-0.0012910894157754458,0.552530686442542,0.004894833891737291,2.3093849619268427e-07,0.06108913148806643,0.0,0.0,0.38148511723915807,1.279604026904746e-12,0.0,0.0,1.0120597834447926e-14,0.0,0.8482406139373779,0.800000011920929,0.14540089666843414,0.20000000298023224,0.8571428656578064,0.9411764740943909,0.0,0.0,0.02346600592136383,89,0.0,0.0,0.0,79,5,0.06329113924050633,5,10,10,163,-0.0012910894583910704,-0.0008680621103849262,0.003758014109916976,-0.03154244273900986,0.00605809735134244,0.0029047674033790827,0.27683622795344975,7.401013560712339,7.124177332758905,0.17683622795343398,2.9521121978759766,0.27683622795344975,3.052112197875976,0.09999999999999647,0.09999999999999647,0.17683622795343404,2.952112197875976,0.002898965025565887,0.0,0.0009547546179256058,0.09369037019167231,23.07689094543457,0.27683622795344975,3.052112197875976,3.076890945434556,0.0,0.0,0.49693251533742333,1.0,0.0,,0,0.936,0.06399999999999995,0.06399999999999995,0.0,0.0,0.3046875,0.265625,0.4296875,0.3046875,0.265625,0.4296875,0.49429611739694806,0.8739121139049527,1.838300734758377,0.022669970290735364,0.08152274275198579,-0.02237880602478981,0.783006064593792,0.3508013244718313,2.5809083729982376,1.838300734758377,-1.838300734758377,0.064,0.06396484375,128,2000,-0.05336448922753334,0.12686042487621307,-0.0027048438787460327,0.22678982093930244,0.05806528893299401,0.12602183036506176,0.6090384945273399,0,1.0,1.0,0.4652222222222215,4.186999999999994,37973718.3249171,0.9715000000000016,0.0,0.3827424537453489,0.17016899915935893,0.5529114529047078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.367066688120418e-05,0.0,0.4958703889953904,0.23,1.0,True,-1.0,7.124177332758905,0.0
9,200,9.050344228744507,42,False,True,time_limit,1.0,20.000000000000014,23.259469795227055,7.499999999999986,10,True,3.0639477092788083,7.656584907350947,29227988846.497906,-0.006190533442138338,-4.658445410227099e-08,-0.0013044662213061175,0.0,0.0,0.018242533519789342,0.001883279341079914,0.0020125812860869205,0.2026520084820878,0.0054435547258469535,1.5249789498925527e-06,0.04270273349067177,0.0,0.0,0.7492001783224436,4.1095033327881794e-14,0.0,0.0,4.1095033327881794e-14,0.0,0.8908930420875549,0.800000011920929,0.1034877598285675,0.20000000298023224,0.8999999761581421,0.9677419066429138,0.0,0.0,0.016104521229863167,162,0.0,0.0,0.0,155,4,0.025806451612903226,4,10,10,174,0.002012581331655383,0.00013188718367018737,0.0037708239979110623,-0.018827704712748528,0.14889372885227203,0.003795173717662692,0.029264551925659885,4.1566959477424605,4.127431395816806,-0.07073544807434004,0.9656023979187012,0.029264551925659885,1.0656023979187017,0.09999999999999647,0.09999999999999647,-0.07073544807434001,0.9656023979187017,0.005451724952884232,0.0,0.0014499465111175202,0.09501518468131769,23.259469795227055,0.029264551925659885,1.0656023979187017,3.259469795227041,0.4,0.4,0.6666666666666666,0.1,0.0,,0,0.904,0.09599999999999997,0.09599999999999997,0.0,0.0,0.15625,0.4322916666666667,0.4114583333333333,0.15625,0.4322916666666667,0.4114583333333333,0.4832642445122797,0.8486198902130128,1.7412949459893363,0.0025906674647038536,0.1500957228243351,-0.014745945909193583,1.12988304240363,0.5328476348093578,1.0001191952398845,1.7412949459893363,-1.7412949459893363,0.096,0.09508928571428571,192,2000,-0.059837743639945984,1.0039184093475342,-0.09403587372175284,0.6807274775845664,-0.04126196627372077,0.1339771902986935,0.18398532002632106,0,1.0,1.0,0.3904444444444449,3.514000000000001,31901175.780021433,0.9180000000000024,0.0,0.2265264416036654,0.16759653347725945,0.3941229750809249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001662875578035257,0.0,0.48755696579487995,0.675,3.0,True,-1.0,4.127431395816806,0.0
10,200,10.632457971572876,42,False,True,time_limit,1.0,20.000000000000014,22.809436798095703,0.0,10,True,2.657243677773958,4.854439593171976,21823742008.76539,-0.006497617165925785,-2.9106238824120452e-05,-0.0011679037861051114,0.0,0.0,-0.0036233135901516337,0.001090567334642604,-0.0002532746255509038,0.5664026233274666,0.013405809341229593,0.002537214736446952,0.1018071319610847,0.0,0.0,0.31584722063377213,7.747933961077536e-10,0.0,6.3162469612215634e-12,3.711474270279291e-12,0.0,0.8827981948852539,0.800000011920929,0.10998576134443283,0.20000000298023224,0.8888888955116272,0.9666091680526733,0.0,0.018518518518518517,0.014418566599488258,162,0.0,0.0,0.0,151,3,0.019867549668874173,3,10,10,186,-0.0002532746584620327,0.00029369667754508555,0.002955276658758518,-0.019118495285511017,0.005067489575594664,0.0018318167421966791,0.045390016913412184,4.3627939400672915,4.317403923153877,-0.054609983086585996,0.7530241012573242,0.045390016913412184,0.8530241012573239,0.09999999999999647,0.09999999999999647,-0.05460998308658599,0.7530241012573239,0.005664451076651184,0.0,0.3104937668965877,0.0938108920654383,22.809436798095703,0.045390016913412184,0.8530241012573239,2.809436798095689,0.0,0.0,0.5967741935483871,0.8,0.0,,0,0.8865,0.11350000000000005,0.11350000000000005,0.0,0.0,0.28634361233480177,0.34801762114537443,0.3656387665198238,0.28634361233480177,0.34801762114537443,0.3656387665198238,0.4791780609395137,0.8390390008687972,1.8667268488142226,0.019138608455519984,0.09636806468996736,-0.025472311165045808,0.8826404876179166,0.39725913052205686,2.784629570113288,1.8667268488142226,-1.8667268488142226,0.1135,0.11559606481481481,227,2000,-0.08365389704704285,0.17178818583488464,-0.039671168214193094,0.21839385838420303,0.021760824222669558,0.08523373360987063,0.5774074389978692,0,1.0,1.0,0.4750000000000001,4.274999999999998,38285372.90831984,0.963000000000002,0.0,0.400609050369233,0.1957671174478586,0.5963761678170912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015378780625516502,0.0,0.4857577936826274,0.645,3.0,True,-1.0,4.317403923153877,0.0
