episodes,episode_steps_mean,episode_steps_p90,active_ratio_mean,active_ratio_p90,no_task_ratio_mean,no_task_ratio_p90,decision_events_per_vehicle_mean_mean,decision_events_per_vehicle_mean_p90,decision_events_per_vehicle_p50_mean,decision_events_per_vehicle_p50_p90,decision_events_per_vehicle_p90_mean,decision_events_per_vehicle_p90_p90,ready_subtask_count_mean_mean,ready_subtask_count_mean_p90,ready_subtask_count_p50_mean,ready_subtask_count_p50_p90,ready_subtask_count_p90_mean,ready_subtask_count_p90_p90,ready_subtask_count_p95_mean,ready_subtask_count_p95_p90,inflight_subtask_count_mean_mean,inflight_subtask_count_mean_p90,inflight_subtask_count_p95_mean,inflight_subtask_count_p95_p90,avg_subtask_service_steps_mean_mean,avg_subtask_service_steps_mean_p90,avg_subtask_service_steps_p50_mean,avg_subtask_service_steps_p50_p90,avg_subtask_service_steps_p90_mean,avg_subtask_service_steps_p90_p90,phase_comm_ratio_mean,phase_comm_ratio_p90,phase_compute_ratio_mean,phase_compute_ratio_p90,phase_wait_ratio_mean,phase_wait_ratio_p90,phase_finished_ratio_mean,phase_finished_ratio_p90,queue_len_vehicle_mean_mean,queue_len_vehicle_mean_p90,queue_len_vehicle_p95_mean,queue_len_vehicle_p95_p90,queue_len_rsu_mean_mean,queue_len_rsu_mean_p90,queue_len_rsu_p95_mean,queue_len_rsu_p95_p90,task_success_rate_mean,task_success_rate_p90,deadline_miss_rate_mean,deadline_miss_rate_p90,run_tag_mean,run_tag_p90,config_overrides_mean,config_overrides_p90,run_tag,config_overrides
30,200.0,200.0,0.03106666666666667,0.033,0.9689333333333333,0.971275,6.213333333333333,6.6,6.266666666666667,7.0,7.966666666666667,8.100000000000001,1.0548333333333333,1.773500000000001,0.36666666666666664,1.1000000000000014,2.219999999999999,3.0,5.388333333333326,6.049999999999983,0.24552500000000002,0.364725,1.1,1.1000000000000014,5.6286680883367195,6.34910625,5.133333333333334,6.0,9.813333333333334,11.060000000000002,0.0195,0.035,0.18466666666666667,0.2155,0.8151666666666666,0.845,0.0,0.0,0.13727400080868551,0.15846743009477082,1.0333333333333334,1.0,0.05544444444444444,0.07800000000000001,0.0,0.0,0.84,0.95,0.16,0.3,nan,nan,nan,nan,grain_low,
