episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-0.1646235352320964,-0.010974902348806428,0.9396212697029114,0.05,0.05,0.05,0.52,0.7083333333333334,0.3333333333333333,0.14,0.5266666666666666,0.4953376934118569,0.47,0.47,1.6,0.44857722293201,0.7041445165108626,52.666666666666664,0.0,0.5266666666666666,0.0,,,,,,,,,,,,,0.1466208877872443,-0.5575236287236184,2.1411115787823256,20,20,14.7174973487854
2,,0.032078269572063944,0.006415653914412789,1.6912089347839356,0.1,0.1,0.1,0.5481481481481482,0.7333333333333333,0.37,0.11,0.52,0.48196394817903637,0.03,0.03,1.4,0.23381053437768715,0.19932460448886388,52.0,0.0,0.52,0.0,,,,,,,,,,,,,0.1963893864897103,-0.0029352179991535762,2.165341942477458,20,20,3.0864851474761963
3,,-0.4497097353247553,-0.016061061975884118,0.8822262525558472,0.05,0.05,0.05,0.587360594795539,0.7066666666666667,0.3517857142857143,0.11964285714285715,0.5285714285714286,0.5067217386194638,0.8392857142857143,0.8392857142857143,0.5357142857142857,0.6634235479846765,1.1220210656630336,52.85714285714286,0.0,0.5285714285714286,0.0,,,,,,,,,,,,,-0.03389402810916519,-1.1559150937721987,2.1004031251838984,20,20,14.348300218582153
4,,-0.3866916126701046,-0.01933458063350523,0.40776844024658204,0.05,0.05,0.05,0.4343065693430657,0.6557377049180327,0.325,0.1575,0.5175,0.5081469437596389,0.73,0.73,1.0,0.6821519748923144,0.970395609586858,51.74999999999999,0.0,0.5175,0.0,,,,,,,,,,,,,0.14762888963489912,-0.8227667199519589,2.2600010850284082,20,20,13.505537748336792
5,,-0.1423349715280659,-0.00948899810187106,0.6621484279632568,0.05,0.05,0.05,0.5679611650485437,0.5952380952380952,0.3,0.19666666666666666,0.5033333333333333,0.5039642649392287,0.43,0.43,1.6666666666666667,0.5595725229464186,0.522246926721654,50.33333333333333,0.0,0.5033333333333333,0.0,,,,,,,,,,,,,0.12790884607564904,-0.39433808064600495,2.3188256110172807,20,20,11.090394496917725
6,,0.023483671901969837,0.003913945316994973,5.25877628326416,0.05,0.05,0.05,0.648854961832061,0.7741935483870968,0.375,0.08333333333333333,0.5416666666666666,0.5213802165041367,0.2,0.2,1.0,0.24260943014740607,0.18942667024959073,54.166666666666664,0.0,0.5416666666666666,0.0,,,,,,,,,,,,,0.1882893224315665,-0.0011373478180242234,1.8524197562178537,20,20,2.3887436389923096
7,,0.05455703643210291,0.009092839405350486,0.935299015045166,0.25,0.25,0.25,0.7480314960629921,0.8,0.4166666666666667,0.175,0.4083333333333333,0.48372409275422495,0.11666666666666667,0.11666666666666667,1.0,0.3240430599928124,0.21236524065019002,40.833333333333336,0.0,0.4083333333333334,0.0,,,,,,,,,,,,,0.20430836560246607,-0.008056875047723944,2.224188751268238,20,20,2.246664524078369
8,,-0.145854236570229,-0.011219556659248385,0.43006888031959534,0.05,0.05,0.05,0.5306122448979592,0.6857142857142857,0.3769230769230769,0.21923076923076923,0.40384615384615385,0.49964754208922385,0.6115384615384616,0.6115384615384616,0.8461538461538461,0.3851704141412857,0.8207731937517464,40.38461538461539,0.0,0.40384615384615385,0.0,,,,,,,,,,,,,0.11019287169794022,-0.7105803220538062,2.5700357277003585,20,20,6.389583587646484
9,,-0.028782922980371935,-0.0031981025533746594,0.5163775205612182,0.05,0.05,0.05,0.510989010989011,0.5714285714285714,0.4111111111111111,0.17777777777777778,0.4111111111111111,0.49185249894443483,0.7388888888888889,0.7388888888888889,3.6666666666666665,0.06083922427964668,0.5493239219017574,41.11111111111111,0.0,0.4111111111111111,0.0,,,,,,,,,,,,,0.24346203860466792,-0.3058618832970895,2.358752284594172,20,20,4.747269868850708
10,,-0.06350658103490832,-0.00529221508624236,0.41803075671195983,0.1,0.1,0.1,0.7098445595854922,0.782608695652174,0.3333333333333333,0.25416666666666665,0.4125,0.5072415855247527,0.5666666666666667,0.5666666666666667,5.5,0.25487869869457225,0.4305098451053137,41.25,0.0,0.4125,0.0,,,,,,,,,,,,,0.1723855297927674,-0.2581243153125463,2.763797801596492,20,20,5.441574573516846
11,,-0.26712632547510673,-0.014059280288163513,0.41415860056877135,0.05,0.05,0.05,0.7479338842975206,0.7037037037037037,0.3815789473684211,0.22894736842105262,0.3894736842105263,0.5060029551386833,0.8710526315789474,0.8710526315789474,6.631578947368421,0.7024908304478564,0.6840387641768537,38.94736842105263,0.0,0.3894736842105263,0.0,,,,,,,,,,,,,0.04529960213493269,-0.638739162041921,2.518410647466224,20,20,9.44540023803711
12,,-0.2512817658198854,-0.0147812803423462,0.3423112630844116,0.05,0.05,0.05,0.6332046332046332,0.8214285714285714,0.3235294117647059,0.20294117647058824,0.47352941176470587,0.4852269083151923,0.7147058823529412,0.7147058823529412,6.294117647058823,0.5861279315715672,0.8063594070672284,47.35294117647059,0.0,0.47352941176470587,0.0,,,,,,,,,,,,,0.1908441108231998,-0.6155152962440287,2.439295881128546,20,20,12.125490665435791
13,,-0.2004273010864612,-0.013361820072430747,0.26609604954719546,0.05,0.05,0.05,0.6976744186046512,0.6470588235294118,0.27,0.2866666666666667,0.44333333333333336,0.4944840844503293,0.5033333333333333,0.5033333333333333,5.266666666666667,0.6251956446837083,0.634359003039016,44.333333333333336,0.0,0.44333333333333336,0.0,,,,,,,,,,,,,-0.014339582187042264,-0.6486985852260583,2.7382763268117754,20,20,8.411019802093506
14,,0.03188943547063854,0.006377887094127709,1.2167455196380614,0.15,0.15,0.15,0.5859375,0.8333333333333334,0.31,0.18,0.51,0.5315714161843061,0.04,0.04,2.0,0.16681240582959203,0.25232322743508756,51.0,0.0,0.51,0.0,,,,,,,,,,,,,0.1995659693347286,-0.05275725810035897,2.2349838038657155,20,20,2.0902440547943115
15,,-0.165520349026784,-0.009736491119222588,0.3565025508403778,0.1,0.1,0.1,0.7403100775193798,0.5714285714285714,0.36764705882352944,0.26176470588235295,0.37058823529411766,0.511521792811725,0.7058823529411765,0.7058823529411765,7.470588235294118,0.3359485261101407,1.025798484016293,37.05882352941177,0.0,0.37058823529411766,0.0,,,,,,,,,,,,,0.07463777759516126,-0.9511607064211318,2.6992218007315127,20,20,10.016086339950562
16,,0.057406820241527164,0.00956780337358786,0.7035376071929932,0.25,0.25,0.25,0.8091603053435115,1.0,0.39166666666666666,0.2916666666666667,0.31666666666666665,0.5052289971460898,0.09166666666666666,0.09166666666666666,1.5,0.3742475534209172,0.18349447931487678,31.666666666666664,0.0,0.31666666666666665,0.0,,,,,,,,,,,,,0.1895963190332297,0.006101839718352935,2.8983916414234225,20,20,2.0802206993103027
17,,-0.07029201900442575,-0.006390183545856886,0.42555148601531984,0.05,0.05,0.05,0.6847290640394089,0.7142857142857143,0.35,0.2590909090909091,0.39090909090909093,0.49083590112541886,0.41363636363636364,0.41363636363636364,7.909090909090909,0.14280358646748856,0.7515715049954378,39.09090909090909,0.0,0.39090909090909093,0.0,,,,,,,,,,,,,0.1712930548402274,-0.5802784501552104,2.6084320476651395,20,20,6.317870140075684
