episode,steps,physical_steps,decision_steps,active_decision_ratio,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,mean_r_prog,mean_r_term,mean_cost_power,mean_cost_trust,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_prog_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,300,300,242,0.8066666666666666,22.042072057724,30.0,time_limit,time_limit,-0.0002912881609518081,-1.0873864448081405,-1.0873864448081405,0.004354222142137588,0.0017021179664880037,0.15,0.15,0.6309963099630996,2.3372506982175163,3.266602625170173,5,2.3372506982175163,30.000000000000156,0.004191479667040677,-0.007104361160645356,0.1979971175325185,0.0,0.19799711753251892,0.9976041976919,0.020454635466950564,0.0,17,0.85,0.30991735537190085,0.32644628099173556,0.36363636363636365,0.30991735537190085,0.32644628099173556,0.36363636363636365,0.4987322378855024,0.14333333333333334,1.0,0.4980170561295658,0.8649024367332458,0.0,0.0,5.0160487742589854e-12,0.0,138,63,2.410931128543496,0.0,1.0,0.0,0.0,0.9596666666666667,0.04033333333333333,0.04033333333333333,0.007952286282306162,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.03187496939904786,0.09017901137151363,0.6739440002907967,0.32605599970920324,-0.00932489549741149,2.075366997718811,2.075366997718811,2.075366997718811,2.1429906368255613,0.003130077011883259,0.03553719017654657,1032.373486328125,0.021416704915463925,0.0,0.0,25.245825604976865,1.0,1.0,0.5801652908325196,2.075366997718811,0.0,,,5,5,0.00927615724503994,0.008968090917915105,-1,-1,0,False,0.0002,0.0,0.0
2,300,300,262,0.8733333333333333,12.780603885650635,30.0,time_limit,time_limit,0.0005279759643599391,-0.8416072105132597,-0.8416072105132597,0.007012365432456143,0.0016822912730276585,0.6,0.6,0.8706467661691543,1.7056973648047467,2.4849187126560963,16,1.7056973648047467,30.000000000000156,0.002666943504288089,0.0026128161452699163,0.0729783537479998,0.0,0.07297835374799976,0.9967746357329749,0.007477940483601029,0.0,8,0.4,0.27099236641221375,0.42366412213740456,0.3053435114503817,0.27099236641221375,0.42366412213740456,0.3053435114503817,0.5032667652328965,0.11666666666666667,0.0,0.505648585417112,0.8531454563140869,0.0,0.0,6.277334121257416e-12,0.0,134,52,1.9790058556716719,0.0,1.0,0.0,0.0,0.9563333333333334,0.04366666666666663,0.04366666666666663,0.02702702702702703,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.031136928095493004,0.06332998359670725,0.31178076706015584,0.6882192329398441,-0.006055976077914238,1.291410493850708,1.291410493850708,1.2914105653762817,2.069811773300171,0.005340181291103363,0.0234375,466.665283203125,0.019261303544044494,0.003759942350650381,0.0,21.99780963059217,1.0,1.0,0.509375,1.291410493850708,0.0,,,5,5,0.011018900200724602,0.010548521019518375,-1,-1,0,False,0.0002,0.0,0.0
3,300,300,275,0.9166666666666666,13.444152116775513,30.0,time_limit,time_limit,0.0003643894742708653,-0.8906831694345687,-0.8906831694345687,0.004183184471912696,0.0017631604569032788,0.45,0.45,0.8454106280193237,1.4997833253190047,1.7478305724993886,13,1.4997833253190047,30.000000000000156,0.0024178758783229928,0.001226018473858053,0.04225738048365342,0.0,0.04225738048365341,0.13442530638443465,0.004592569531835923,0.0,10,0.5,0.29818181818181816,0.41454545454545455,0.2872727272727273,0.29818181818181816,0.41454545454545455,0.2872727272727273,0.5025024813893251,0.18333333333333332,0.0,0.5038828260501553,0.8624946832656859,0.0,0.0,3.386930709850522e-12,0.0,128,64,1.984527134444242,0.0,1.0,0.0,0.0,0.9541666666666667,0.04583333333333328,0.04583333333333328,0.026455026455026454,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.02607756532315299,0.04028474406710806,0.3271478760829078,0.6728521239170923,-0.00652956236153841,1.1866347789764404,1.1866347789764404,1.1866348505020141,2.0474297046661376,-0.0005683590425178409,0.03828125,110.19543151855468,0.008514454076066613,0.005019509425610376,0.0,17.911717260695916,1.0,1.0,0.19140625,1.1866347789764404,0.0,,,5,5,0.0025555528700351715,0.0023497372865676877,-1,-1,0,False,0.0002,0.0,0.0
4,300,300,134,0.44666666666666666,15.887456178665161,30.0,time_limit,time_limit,0.00015314054326154292,-0.9540578248076709,-0.9540578248076709,9.486148992436945e-05,0.0013555624755099416,0.4,0.4,0.7230769230769231,0.7846822965760752,0.9225728069990824,10,0.7846822965760752,30.000000000000156,0.0005564476970621952,0.0009749581426821108,0.07612397795263261,0.0,0.07612397795263245,0.9975503530905769,0.00782595274033257,0.0,11,0.55,0.2537313432835821,0.5149253731343284,0.23134328358208955,0.2537313432835821,0.5149253731343284,0.23134328358208955,0.50196206185016,0.06333333333333334,0.0,0.502860148469621,0.8661618381738663,0.0,0.0,4.273146506778014e-12,0.0,80,30,0.49917860033706435,0.0,1.0,0.0,0.0,0.9776666666666667,0.022333333333333316,0.022333333333333316,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.010979818195466725,0.013946995003335018,0.04686772021061722,0.9531322797893828,-0.005232477188110351,1.1677029371261596,1.1677029371261596,1.1677030324935913,2.115321683883667,-0.00030100769363343715,0.037313432153314355,702.5435668945313,0.007899465598165989,0.005664657035283445,0.0,38.83675000618222,1.0,1.0,0.5402985036373138,1.1677029371261596,0.0,,,5,5,0.004477533046156168,0.004172553867101669,-1,-1,0,False,0.0002,0.0,0.0
5,228,228,220,0.9649122807017544,12.159564971923828,22.8,idle,terminated,0.0012928624637424946,0.29477265527170765,0.29477265527170765,0.014654393261298363,0.001992246136069298,0.85,0.85,0.9540816326530612,1.621808940140786,2.1991418064000006,17,1.621808940140786,22.800000000000054,0.0030762447566490964,0.009852380474566146,0.1601097612581458,0.0,0.1601097612581463,0.9976304266427786,0.016230547522005225,0.0,3,0.15,0.23636363636363636,0.4636363636363636,0.3,0.23636363636363636,0.4636363636363636,0.3,0.5011225722276753,0.20614035087719298,1.0,0.5015358323906989,0.8608129501342772,0.0,0.0,2.926207019748883e-12,0.0,146,44,2.367889253963106,0.013157894736842079,0.0,0.0,0.0,0.9517543859649122,0.04824561403508776,0.04824561403508776,0.007936507936507936,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.04223348825428883,0.05721072687622735,0.22377898003232066,0.7762210199676794,-0.005364246945828199,5.622461318969727,5.622461318969727,5.622461795806885,1.964141297340393,0.008111107815057039,0.06272727176547051,1007.5410766601562,0.006852317741140724,0.006987136594336094,0.0,68.58597033506956,1.0,1.0,0.6118181794881821,5.622461318969727,0.0,,,5,5,0.01887626200914383,0.017444796301424502,-1,-1,0,False,0.0002,0.0,0.0
