episode,steps,physical_steps,decision_steps,active_decision_ratio,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,mean_r_prog,mean_r_term,mean_cost_power,mean_cost_trust,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_prog_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,200,168,0.84,22.026044845581055,20.0,time_limit,time_limit,-0.000916117976885289,-1.1832235870497432,-1.1832235870497432,0.0006110648566391316,0.001400097506120801,0.15,0.15,0.6271929824561403,1.5234695706070485,1.816329080817757,3,1.5234695706070485,20.000000000000014,0.001097487154466446,-0.010258666506953604,0.135999159392102,0.0,0.13599915939210194,0.9851781244475186,0.014476633361821603,0.0,17,0.85,0.26785714285714285,0.4523809523809524,0.27976190476190477,0.26785714285714285,0.4523809523809524,0.27976190476190477,0.5004644569428638,0.17,1.049999999999983,0.5007175850797432,0.863756465911865,0.0,0.0,4.086387044716089e-12,0.0,123,45,2.6340783311999982,0.0,1.0,0.0,0.0,0.958,0.04200000000000004,0.04200000000000004,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.005812741985950219,0.0268607383866329,0.38671997936696473,0.6132800206330354,-0.007638933882117271,7.3512531280517575,7.3512531280517575,7.351253318786621,1.9097836017608643,0.009043213445693254,0.07857142984867097,628.500732421875,0.015964977256953717,0.0,0.0,23.566809022426604,1.0,1.0,0.8345238149166108,7.351253318786621,0.0,,,5,5,0.01081172376871109,0.0107408219948411,-1,-1,0,False,0.0002,0.0,0.0
2,200,200,194,0.97,18.10861110687256,20.0,time_limit,time_limit,-0.0010764285689219832,-1.2152857197148128,-1.2152857197148128,0.0010299772839061912,0.0016066550742834806,0.1,0.1,0.6724137931034483,2.165301726757598,2.3695945454394356,2,2.165301726757598,20.000000000000014,0.0012992396255539068,-0.01206352561129455,0.07923936407632319,0.0,0.0792393640763233,0.9630145597488721,0.00828189378906357,0.0,17,0.85,0.29381443298969073,0.4381443298969072,0.26804123711340205,0.29381443298969073,0.4381443298969072,0.26804123711340205,0.49654835451144025,0.235,1.049999999999983,0.4950282384032269,0.8531121969223022,0.0,0.0,3.0831442000139875e-12,0.0,125,53,3.1444958908135794,0.0,1.0,0.0,0.0,0.9515,0.04849999999999999,0.04849999999999999,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.014995539345088996,0.035557785558016,0.3534767389489006,0.6465232610510995,0.005205535411369056,4.107894563674927,4.107894563674927,4.107894706726074,1.9207526922225953,0.005113181658089161,0.0546391736716032,363.26015625,0.01543496921658516,0.002519983187842039,0.0,27.518679118156435,1.0,1.0,0.604123717546463,4.107894325256348,0.0,,,5,5,0.010788251645863056,0.00998760387301445,-1,-1,0,False,0.0002,0.0,0.0
3,200,200,198,0.99,20.8582501411438,20.0,time_limit,time_limit,-0.0011878939112648368,-1.237578797230046,-1.237578797230046,0.001481750642415131,0.0018167378148064017,0.05,0.05,0.659919028340081,2.239730783447122,2.239730783447122,1,2.239730783447122,20.000000000000014,0.001773858133515779,-0.013652797995018083,0.10045266185912743,0.0,0.10045266185912742,0.9954032098035873,0.01062095100738072,0.0,19,0.95,0.20707070707070707,0.42424242424242425,0.3686868686868687,0.20707070707070707,0.42424242424242425,0.3686868686868687,0.4974718873598613,0.21,2.0,0.4966258089554372,0.8585352182388305,0.0,0.0,6.097167475765941e-12,0.0,147,41,3.1670154635999976,0.0,1.0,0.0,0.0,0.9505,0.04949999999999999,0.04949999999999999,0.04838709677419355,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.03195745836530413,0.07451468768640919,0.49231142254194354,0.5076885774580565,-0.0023106291191652417,5.801162528991699,5.801162528991699,5.801163101196289,1.8729274988174438,0.014510504435747862,0.07070707082748413,449.64415283203124,0.011018036399036646,0.003904770469368505,0.0,28.173691987991333,1.0,1.0,0.665656566619873,5.801162528991699,0.0,,,5,5,0.02470715343952179,0.023706703260540963,-1,-1,0,False,0.0002,0.0,0.0
4,200,200,182,0.91,21.068094491958618,20.0,time_limit,time_limit,-0.0005976613610982895,-1.1195322601364748,-1.1195322601364748,0.0018771193572319925,0.0016025155782699585,0.2,0.2,0.6570247933884298,1.8590683635060912,2.1392420970446095,4,1.8590683635060912,20.000000000000014,0.0029759562644289597,-0.008952569271252703,0.023411864850750683,0.0,0.023411864850750676,0.0,0.003112324251502708,0.0,16,0.8,0.1813186813186813,0.5054945054945055,0.3131868131868132,0.1813186813186813,0.5054945054945055,0.3131868131868132,0.49923211499815806,0.16,2.0,0.49900112520085604,0.8572933971881865,0.0,0.0,6.169038804099136e-12,0.0,147,33,2.791692877599998,0.0,1.0,0.0,0.0,0.9545,0.045499999999999985,0.045499999999999985,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.011222556278232342,0.04346517035212759,0.29620149361462594,0.7037985063853741,-0.01441652961075306,2.298406171798706,2.298406171798706,2.298406553268433,1.7813215732574463,0.0007640194147825241,0.038461539149284366,6.585831165313721,0.008885640744119882,0.005713823706551052,0.0,12.77622184753418,1.0,1.0,0.8208791226148605,2.2984062671661376,0.0,,,5,5,0.009243087843060493,0.008979858830571175,-1,-1,0,False,0.0002,0.0,0.0
5,200,200,178,0.89,17.53598928451538,20.0,time_limit,time_limit,-0.0005133285885676742,-1.1026657221977851,-1.1026657221977851,0.004273174703121176,0.0019790311343967915,0.25,0.25,0.7511737089201878,1.714499512495381,2.3043933011234974,6,1.714499512495381,20.000000000000014,0.0020340903472308067,-0.007167376457120065,0.0362399162263065,0.0,0.03623991622630649,0.012227734558781072,0.004214793937970909,0.0,15,0.75,0.21348314606741572,0.550561797752809,0.23595505617977527,0.21348314606741572,0.550561797752809,0.23595505617977527,0.5006213614665903,0.235,2.0,0.5008059162990796,0.8531779527664184,0.0,0.0,6.430757402281495e-12,0.0,136,38,2.7552802947999986,0.0,1.0,0.0,0.0,0.9555,0.044499999999999984,0.044499999999999984,0.01276595744680851,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.02846994282631394,0.06175615839097563,0.41715373976417436,0.5828462602358258,-0.0008309834971441888,1.9059211969375611,1.9059211969375611,1.9059216022491454,1.730741024017334,0.015380359254777431,0.05730337202548981,33.53123321533203,0.009098792541772127,0.005982061003566065,0.0,20.751012516021728,1.0,1.0,0.4629213482141495,1.905921220779419,0.0,,,5,5,0.024536237120628357,0.0232904277741909,-1,-1,0,False,0.0002,0.0,0.0
6,200,200,183,0.915,19.165770053863525,20.0,time_limit,time_limit,-0.00047309332876466215,-1.09461866474406,-1.09461866474406,0.0034676483599469024,0.001568256295286119,0.25,0.25,0.6933333333333334,2.003439688243141,2.329304306092802,5,2.003439688243141,20.000000000000014,0.0026774878506792828,-0.007408421087882292,0.05793659087241854,0.0,0.057936590872418536,0.6862249466706172,0.0066596062465655095,0.0,15,0.75,0.18032786885245902,0.5355191256830601,0.28415300546448086,0.18032786885245902,0.5355191256830601,0.28415300546448086,0.5001802215264178,0.255,2.0,0.5002319453364451,0.8656156599521637,0.0,0.0,6.288730387132846e-12,0.0,148,33,2.8753747663999976,0.0,1.0,0.0,0.0,0.95425,0.04574999999999996,0.04574999999999996,0.02631578947368421,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.04058834183557588,0.08842635707558802,0.5069440844572867,0.4930559155427133,-0.005315182986669243,1.194009280204773,1.194009280204773,1.194009494781494,1.6745979547500611,0.021048053354024886,0.062295081466436385,156.31222534179688,0.0065040134359151125,0.006506859328092195,0.0,23.44945011138916,1.0,1.0,0.7060109347105026,1.194009256362915,0.0,,,5,5,0.03038083203136921,0.030046606436371803,-1,-1,0,False,0.0002,0.0,0.0
7,200,200,192,0.96,19.7152202129364,20.0,time_limit,time_limit,-0.0006045383051969111,-1.1209076701140368,-1.1209076701140368,0.002672877581790085,0.0016614276682958007,0.25,0.25,0.6816326530612244,2.5035200023845547,3.02815461599882,5,2.5035200023845547,20.000000000000014,0.0012275091625404677,-0.0072728926682423065,0.16147357449818195,0.0,0.16147357449818237,0.9975382706861846,0.017335736483273932,0.0,15,0.75,0.16666666666666666,0.640625,0.19270833333333334,0.16666666666666666,0.640625,0.19270833333333334,0.49956605332856996,0.22,2.0,0.49945139485280654,0.8543588906526565,0.0,0.0,5.2610671895381156e-12,0.0,159,32,2.8552887047999986,0.0,1.0,0.0,0.0,0.952,0.04800000000000004,0.04800000000000004,0.02040816326530612,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.03716874244029488,0.07792392025354271,0.6935868910918771,0.3064131089081229,-0.0034080287907272576,1.500479555130005,1.500479555130005,1.500479793548584,1.6394021272659303,0.012645080871880054,0.04687500111758709,1050.6187744140625,0.0023408765671774747,0.007465591145540566,0.0,66.6133960723877,1.0,1.0,0.6197916686534881,1.5004796028137206,0.0,,,5,5,0.017909428104758263,0.01714662816375494,-1,-1,0,False,0.0002,0.0,0.0
8,200,200,194,0.97,20.008102893829346,20.0,time_limit,time_limit,-0.00035830290289595723,-1.0716605864905502,-1.0716605864905502,0.002597463130950927,0.0016890107654035091,0.3,0.3,0.6694915254237288,1.7154732286523384,2.1008973681237006,7,1.7154732286523384,20.000000000000014,0.0019665674966841793,-0.005549596821211691,0.028276999415609086,0.0,0.028276999415609082,0.0,0.003541403673361981,0.0,13,0.65,0.13402061855670103,0.6597938144329897,0.20618556701030927,0.13402061855670103,0.6597938144329897,0.20618556701030927,0.4984001195136225,0.345,3.0,0.49795084151600705,0.8601806759834288,0.0,0.0,5.791350472100776e-12,0.0,157,25,3.2587975778985547,0.0,1.0,0.0,0.0,0.9515,0.04849999999999999,0.04849999999999999,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.034773159805515465,0.07889488545781016,0.4871215228135096,0.5128784771864903,-0.001879558595828712,1.0876316785812379,1.0876316785812379,1.0876317977905274,1.6387282609939575,0.003932602764689363,0.06288659647107124,15.164423561096191,0.0015427685109898448,0.010495062635504213,0.0,14.442934226989745,1.0,1.0,0.7546391889452935,1.087631607055664,0.0,,,5,5,0.013282664120197296,0.012375382706522942,-1,-1,0,False,0.0002,0.0,0.0
9,200,200,206,1.03,19.368361473083496,20.0,time_limit,time_limit,-0.00018049518985208124,-1.0360990435155328,-1.0360990435155328,0.004370989860035479,0.0016522338846698403,0.25,0.25,0.7269076305220884,2.099524224632019,3.000657104000001,6,2.099524224632019,20.000000000000014,0.0052886625234163445,-0.007093614699192991,0.022515915426986662,0.0,0.022515915426986666,0.0,0.002835723144101753,0.0,15,0.75,0.17475728155339806,0.6213592233009708,0.20388349514563106,0.17475728155339806,0.6213592233009708,0.20388349514563106,0.49429017494199795,0.295,2.0,0.49294430020636143,0.8672474384307861,0.0,0.0,6.575552168736065e-12,0.0,163,36,3.251789933199998,0.0,1.0,0.0,0.0,0.9485,0.05149999999999999,0.05149999999999999,0.07142857142857142,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.004930790610156777,0.03767886647856601,0.23313447338189122,0.7668655266181089,0.0045812615193426606,1.0198580265045165,1.0198580265045165,1.0198580980300904,1.6354687690734864,0.009302046615630388,0.06893203780055046,3.3251272678375243,0.0013114471454173326,0.010860602623816395,0.0,5.297187614440918,1.0,1.0,0.21650485843420028,1.0198580265045165,0.0,,,5,5,0.018130037933588028,0.01686042509973049,-1,-1,0,False,0.0002,0.0,0.0
10,200,200,184,0.92,17.203588485717773,20.0,time_limit,time_limit,-0.0004141700337640941,-1.0828340047765885,-1.0828340047765885,0.005101465759798883,0.0018331489991396666,0.25,0.25,0.7592592592592593,1.7098548595484733,2.0126219679013184,5,1.7098548595484733,20.000000000000014,0.00285483312782899,-0.006996533366658417,0.031591990342407644,0.0,0.031591990342407644,0.0,0.004069949408612795,0.0,15,0.75,0.16847826086956522,0.6467391304347826,0.18478260869565216,0.16847826086956522,0.6467391304347826,0.18478260869565216,0.5020514005371369,0.43,3.0,0.5025232478931574,0.853085821866989,0.0,9.057855550678337e-12,5.45893842282541e-12,0.0,152,31,3.1270094143999967,0.0,1.0,0.0,0.0,0.954,0.04600000000000004,0.04600000000000004,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,-0.03770549907930939,0.0922934766714357,0.4314773582226363,0.5685226417773637,8.792141452431678e-05,0.9199794888496399,0.9199794888496399,0.9199796438217163,1.4626816034317016,0.01409036573022604,0.08369565308094025,11.765751457214355,0.001288232346996665,0.011110920932356128,0.0,4.7202980518341064,1.0,1.0,0.2586956575512886,0.9199794888496399,0.0,,,5,5,0.017516952008008957,0.01686471551656723,-1,-1,0,False,0.0002,0.0,0.0
